,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(83, 87)",15,"[287, 299]",32,0.999948
1,"(131, 131)",3,"[431, 431]",176,0.55363566
2,"(133, 133)",3,"[437, 437]",182,0.8004335
3,"(205, 206)",6,"[653, 656]",398,0.74911505
4,"(432, 432)",3,"[1334, 1334]",1079,0.72839135
5,"(708, 708)",3,"[2162, 2162]",-637,0.7373133000000001
6,"(731, 731)",3,"[2231, 2231]",-568,0.5019543
7,"(735, 736)",6,"[2243, 2246]",-553,0.70050955
8,"(770, 771)",6,"[2348, 2351]",-448,0.8298475000000001
9,"(876, 876)",3,"[2666, 2666]",-133,0.9391255999999999
10,"(889, 889)",3,"[2705, 2705]",-94,0.61379206
11,"(1085, 1085)",3,"[3293, 3293]",-440,0.60058004
12,"(1199, 1199)",3,"[3635, 3635]",-98,0.73200047
13,"(1211, 1212)",6,"[3671, 3674]",-59,0.89528155
14,"(1258, 1258)",3,"[3812, 3812]",79,0.7488883000000001
15,"(1288, 1288)",3,"[3902, 3902]",169,0.6665156999999999
16,"(1290, 1291)",6,"[3908, 3911]",175,0.6949797
17,"(1306, 1307)",6,"[3956, 3959]",223,0.7733671
18,"(1635, 1635)",3,"[4943, 4943]",-77,0.9451662000000001
19,"(1648, 1649)",6,"[4982, 4985]",-35,0.9064399
20,"(1668, 1670)",9,"[5042, 5048]",22,0.99051183
21,"(1673, 1674)",6,"[5057, 5060]",37,0.8447424000000001
22,"(1709, 1710)",6,"[5165, 5168]",145,0.6104668000000001
23,"(1739, 1740)",6,"[5255, 5258]",235,0.5919492
24,"(1896, 1896)",3,"[5726, 5726]",43,0.5661212
25,"(1915, 1915)",3,"[5783, 5783]",100,0.55852115
26,"(1926, 1929)",12,"[5816, 5825]",133,0.99480456
27,"(1982, 1982)",3,"[5984, 5984]",301,0.50298274
28,"(2257, 2257)",3,"[6809, 6809]",280,0.5288691
29,"(2474, 2476)",9,"[7460, 7466]",931,0.9077125
30,"(2587, 2589)",9,"[7799, 7805]",1270,0.92734677
31,"(2641, 2641)",3,"[7961, 7961]",-1230,0.8925518
32,"(2646, 2646)",3,"[7976, 7976]",-1215,0.50502986
33,"(2676, 2676)",3,"[8066, 8066]",-1125,0.7503653
34,"(2737, 2737)",3,"[8249, 8249]",-942,0.8944515
35,"(2870, 2870)",3,"[8648, 8648]",-543,0.58542067
36,"(2886, 2888)",9,"[8696, 8702]",-489,0.8609071
37,"(2932, 2935)",12,"[8834, 8843]",-348,0.9939094999999999
38,"(3049, 3049)",3,"[9185, 9185]",-6,0.55855286
39,"(3195, 3195)",3,"[9623, 9623]",-270,0.6847641999999999
40,"(3207, 3207)",3,"[9659, 9659]",-234,0.5054078
41,"(3290, 3291)",6,"[9908, 9911]",15,0.7155053000000001
42,"(3309, 3309)",3,"[9965, 9965]",37,0.52994096
43,"(3422, 3424)",9,"[10304, 10310]",-333,0.96792835
44,"(3606, 3606)",3,"[10856, 10856]",213,0.5751815
45,"(3636, 3636)",3,"[10946, 10946]",303,0.5962175000000001
46,"(3732, 3736)",15,"[11234, 11246]",-69,0.92823714
47,"(3769, 3770)",6,"[11345, 11348]",30,0.70579106
48,"(3823, 3824)",6,"[11507, 11510]",125,0.92447436
49,"(3839, 3839)",3,"[11555, 11555]",173,0.83584607
50,"(3940, 3944)",15,"[11858, 11870]",476,0.9950058
51,"(3994, 3994)",3,"[12020, 12020]",638,0.6220746
52,"(4019, 4021)",9,"[12095, 12101]",713,0.67878723
53,"(4216, 4217)",6,"[12686, 12689]",1304,0.91091216
54,"(4235, 4235)",3,"[12743, 12743]",-1336,0.6840483
55,"(4368, 4368)",3,"[13142, 13142]",-937,0.62152725
56,"(4435, 4435)",3,"[13343, 13343]",-736,0.543308
57,"(4542, 4543)",6,"[13664, 13667]",-412,0.9167346
58,"(4697, 4697)",3,"[14129, 14129]",50,0.59342563
59,"(5070, 5071)",6,"[15248, 15251]",-47,0.96009046
60,"(5185, 5185)",3,"[15593, 15593]",295,0.55250657
61,"(5346, 5346)",3,"[16076, 16076]",-481,0.8012939
62,"(5376, 5378)",9,"[16166, 16172]",-385,0.9881287
63,"(5471, 5471)",3,"[16451, 16451]",-106,0.5029475999999999
64,"(5565, 5565)",3,"[16733, 16733]",2,0.71719277
65,"(5585, 5585)",3,"[16793, 16793]",42,0.66035026
66,"(5614, 5617)",12,"[16880, 16889]",-117,0.9366462
67,"(5669, 5671)",9,"[17045, 17051]",39,0.8366478
68,"(5692, 5692)",3,"[17114, 17114]",108,0.6889360999999999
