,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(84, 87)",12,"[290, 299]",35,0.99976283
1,"(736, 736)",3,"[2246, 2246]",-553,0.68172705
2,"(770, 770)",3,"[2348, 2348]",-451,0.5422916
3,"(876, 876)",3,"[2666, 2666]",-133,0.612993
4,"(1199, 1199)",3,"[3635, 3635]",-98,0.5055326
5,"(1211, 1211)",3,"[3671, 3671]",-62,0.7441368
6,"(1258, 1258)",3,"[3812, 3812]",79,0.7319141
7,"(1307, 1307)",3,"[3959, 3959]",226,0.57476413
8,"(1451, 1452)",6,"[4391, 4394]",-626,0.53782374
9,"(1635, 1635)",3,"[4943, 4943]",-77,0.8202056999999999
10,"(1667, 1669)",9,"[5039, 5045]",19,0.94573766
11,"(1673, 1674)",6,"[5057, 5060]",37,0.6419063
12,"(1915, 1915)",3,"[5783, 5783]",100,0.6096833
13,"(1928, 1928)",3,"[5822, 5822]",139,0.97647786
14,"(1933, 1933)",3,"[5837, 5837]",154,0.50424737
15,"(1981, 1982)",6,"[5981, 5984]",298,0.5872406
16,"(2475, 2475)",3,"[7463, 7463]",934,0.728477
17,"(2587, 2589)",9,"[7799, 7805]",1270,0.86308855
18,"(2932, 2935)",12,"[8834, 8843]",-348,0.97161925
19,"(3422, 3424)",9,"[10304, 10310]",-333,0.8471619
20,"(3606, 3606)",3,"[10856, 10856]",213,0.5003709
21,"(3733, 3736)",12,"[11237, 11246]",-69,0.7999206999999999
22,"(3823, 3823)",3,"[11507, 11507]",125,0.7606229999999999
23,"(3839, 3839)",3,"[11555, 11555]",173,0.673199
24,"(3874, 3874)",3,"[11660, 11660]",278,0.50115657
25,"(3940, 3943)",12,"[11858, 11867]",476,0.9799829999999999
26,"(4216, 4217)",6,"[12686, 12689]",1304,0.73996925
27,"(4235, 4237)",9,"[12743, 12749]",-1330,0.6468659000000001
28,"(4368, 4368)",3,"[13142, 13142]",-937,0.5646868
29,"(4464, 4464)",3,"[13430, 13430]",-649,0.5063825
30,"(4542, 4542)",3,"[13664, 13664]",-415,0.81814307
31,"(5070, 5070)",3,"[15248, 15248]",-50,0.7983233000000001
32,"(5377, 5378)",6,"[16169, 16172]",-385,0.93400115
33,"(5695, 5696)",6,"[17123, 17126]",117,0.9600200000000001
34,"(5717, 5718)",6,"[17189, 17192]",183,0.70380074
35,"(5829, 5829)",3,"[17525, 17525]",519,0.7272615
36,"(5884, 5886)",9,"[17690, 17696]",684,0.9301162000000001
37,"(6048, 6049)",6,"[18182, 18185]",-470,0.88957274
38,"(6150, 6151)",6,"[18488, 18491]",-164,0.7657994
39,"(6214, 6215)",6,"[18680, 18683]",25,0.56866693
40,"(6251, 6253)",9,"[18791, 18797]",136,0.9480588
41,"(6346, 6346)",3,"[19076, 19076]",421,0.5511086
42,"(6414, 6414)",3,"[19280, 19280]",-340,0.5811566999999999
43,"(6592, 6593)",6,"[19814, 19817]",3,0.71838456
44,"(6733, 6733)",3,"[20237, 20237]",4,0.69803005
45,"(6798, 6799)",6,"[20432, 20435]",199,0.8447138000000001
46,"(6886, 6886)",3,"[20696, 20696]",-119,0.5306361999999999
47,"(6913, 6914)",6,"[20777, 20780]",-35,0.7117354
48,"(6940, 6941)",6,"[20858, 20861]",43,0.75128824
49,"(6957, 6957)",3,"[20909, 20909]",94,0.5756128
50,"(6989, 6989)",3,"[21005, 21005]",190,0.5176827
51,"(7030, 7032)",9,"[21128, 21134]",-265,0.8668587999999999
52,"(7049, 7049)",3,"[21185, 21185]",-214,0.57659686
53,"(7138, 7138)",3,"[21452, 21452]",53,0.59616244
54,"(7173, 7173)",3,"[21557, 21557]",158,0.85859746
55,"(7255, 7257)",9,"[21803, 21809]",404,0.74407184
56,"(7505, 7505)",3,"[22553, 22553]",205,0.6992896
57,"(8443, 8443)",3,"[25367, 25367]",160,0.6818134
58,"(8542, 8542)",3,"[25664, 25664]",-37,0.71294177
59,"(8560, 8561)",6,"[25718, 25721]",17,0.7721883
60,"(8633, 8635)",9,"[25937, 25943]",174,0.92140007
61,"(8725, 8728)",12,"[26213, 26222]",-53,0.923876
62,"(8753, 8754)",6,"[26297, 26300]",22,0.6653366
63,"(8797, 8797)",3,"[26429, 26429]",154,0.5293310999999999
64,"(8811, 8811)",3,"[26471, 26471]",196,0.5061659000000001
65,"(8856, 8856)",3,"[26606, 26606]",331,0.51723295
66,"(9076, 9077)",6,"[27266, 27269]",39,0.9788533000000001
67,"(9565, 9565)",3,"[28733, 28733]",-462,0.7483324
68,"(9741, 9742)",6,"[29261, 29264]",66,0.83671236
69,"(9746, 9747)",6,"[29276, 29279]",81,0.9000109000000001
70,"(9761, 9765)",15,"[29321, 29333]",126,0.97414726
71,"(9867, 9868)",6,"[29639, 29642]",444,0.96777993
72,"(10062, 10065)",12,"[30224, 30233]",-566,0.95756286
73,"(10182, 10182)",3,"[30584, 30584]",-215,0.67062694
74,"(10273, 10274)",6,"[30857, 30860]",58,0.80997294
75,"(11048, 11048)",3,"[33182, 33182]",-856,0.6399731
76,"(11338, 11338)",3,"[34052, 34052]",14,0.6074864999999999
77,"(11354, 11357)",12,"[34100, 34109]",62,0.9925523999999999
78,"(11398, 11398)",3,"[34232, 34232]",194,0.8610151
79,"(11528, 11528)",3,"[34622, 34622]",-73,0.528972
80,"(11593, 11593)",3,"[34817, 34817]",36,0.82779074
81,"(11617, 11618)",6,"[34889, 34892]",108,0.8358113000000001
82,"(11828, 11828)",3,"[35522, 35522]",145,0.5141135
83,"(12009, 12010)",6,"[36065, 36068]",-203,0.90926075
84,"(12072, 12073)",6,"[36254, 36257]",-14,0.7580308000000001
85,"(12151, 12152)",6,"[36491, 36494]",220,0.6744429
86,"(12289, 12289)",3,"[36905, 36905]",634,0.54341036
87,"(12306, 12308)",9,"[36956, 36962]",685,0.7710009
88,"(12342, 12344)",9,"[37064, 37070]",793,0.6460121999999999
89,"(12433, 12433)",3,"[37337, 37337]",-561,0.55249363
90,"(12483, 12483)",3,"[37487, 37487]",-411,0.6571274
