,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(83, 87)",15,"[287, 299]",32,0.9830496
1,"(492, 492)",3,"[1514, 1514]",1259,0.61924905
2,"(735, 736)",6,"[2243, 2246]",-553,0.91304207
3,"(989, 989)",3,"[3005, 3005]",206,0.85539365
4,"(1211, 1212)",6,"[3671, 3674]",-59,0.9071928
5,"(1257, 1258)",6,"[3809, 3812]",76,0.92815506
6,"(1452, 1452)",3,"[4394, 4394]",-626,0.60813904
7,"(1667, 1670)",12,"[5039, 5048]",19,0.9287626
8,"(1673, 1675)",9,"[5057, 5063]",37,0.9422268
9,"(1914, 1914)",3,"[5780, 5780]",97,0.70494545
10,"(1916, 1916)",3,"[5786, 5786]",103,0.5833996
11,"(1928, 1929)",6,"[5822, 5825]",139,0.86668825
12,"(2392, 2392)",3,"[7214, 7214]",685,0.55041265
13,"(2409, 2409)",3,"[7265, 7265]",736,0.6546436
14,"(2587, 2589)",9,"[7799, 7805]",1270,0.95219356
15,"(2676, 2676)",3,"[8066, 8066]",-1125,0.50603426
16,"(2931, 2935)",15,"[8831, 8843]",-348,0.97139174
17,"(3290, 3290)",3,"[9908, 9908]",15,0.5250322
18,"(3421, 3424)",12,"[10301, 10310]",-333,0.91729516
19,"(3733, 3736)",12,"[11237, 11246]",-69,0.9568726000000001
20,"(3807, 3807)",3,"[11459, 11459]",77,0.5460210999999999
21,"(3821, 3824)",12,"[11501, 11510]",119,0.9739473
22,"(3857, 3857)",3,"[11609, 11609]",227,0.52124226
23,"(3939, 3944)",18,"[11855, 11870]",473,0.9784154
24,"(4235, 4236)",6,"[12743, 12746]",-1333,0.7457928
25,"(4462, 4463)",6,"[13424, 13427]",-652,0.5520459
26,"(4542, 4542)",3,"[13664, 13664]",-415,0.7586614
27,"(5094, 5094)",3,"[15320, 15320]",22,0.6569815999999999
28,"(5346, 5346)",3,"[16076, 16076]",-481,0.53445554
29,"(5377, 5379)",9,"[16169, 16175]",-382,0.71027297
30,"(5675, 5675)",3,"[17063, 17063]",57,0.7393907
31,"(5694, 5697)",12,"[17120, 17129]",114,0.9650177
32,"(5828, 5830)",9,"[17522, 17528]",516,0.6962308
33,"(5883, 5885)",9,"[17687, 17693]",681,0.9602463999999999
34,"(5909, 5909)",3,"[17765, 17765]",759,0.81409645
35,"(6020, 6022)",9,"[18098, 18104]",-551,0.6809626999999999
36,"(6047, 6049)",9,"[18179, 18185]",-470,0.9384210999999999
37,"(6150, 6152)",9,"[18488, 18494]",-161,0.86180234
38,"(6214, 6215)",6,"[18680, 18683]",25,0.8289162
39,"(6250, 6252)",9,"[18788, 18794]",133,0.915374
40,"(6414, 6414)",3,"[19280, 19280]",-340,0.77103984
41,"(6589, 6589)",3,"[19805, 19805]",-6,0.54161763
42,"(6734, 6734)",3,"[20240, 20240]",7,0.5094496000000001
43,"(6797, 6799)",9,"[20429, 20435]",196,0.8248499
44,"(6911, 6915)",15,"[20771, 20783]",-32,0.8987103000000001
45,"(6940, 6941)",6,"[20858, 20861]",43,0.9283674999999999
46,"(6988, 6990)",9,"[21002, 21008]",187,0.83341235
47,"(7029, 7033)",15,"[21125, 21137]",-262,0.9405614999999999
48,"(7136, 7138)",9,"[21446, 21452]",47,0.79991
49,"(7171, 7171)",3,"[21551, 21551]",152,0.5432537
50,"(7255, 7256)",6,"[21803, 21806]",404,0.5188925999999999
51,"(7505, 7505)",3,"[22553, 22553]",205,0.7596929
52,"(7809, 7809)",3,"[23465, 23465]",1117,0.5348390000000001
53,"(8443, 8443)",3,"[25367, 25367]",160,0.6329116
54,"(8542, 8542)",3,"[25664, 25664]",-37,0.5596312
55,"(8561, 8561)",3,"[25721, 25721]",20,0.6970989000000001
56,"(8634, 8635)",6,"[25940, 25943]",177,0.6681189999999999
57,"(8726, 8728)",9,"[26216, 26222]",-53,0.8854771
58,"(8752, 8752)",3,"[26294, 26294]",19,0.68277454
59,"(8754, 8754)",3,"[26300, 26300]",25,0.5851582
60,"(8796, 8798)",9,"[26426, 26432]",151,0.91912603
61,"(8812, 8812)",3,"[26474, 26474]",199,0.7505683000000001
62,"(8984, 8985)",6,"[26990, 26993]",-234,0.5863695
63,"(9071, 9072)",6,"[27251, 27254]",24,0.7590083000000001
64,"(9074, 9078)",15,"[27260, 27272]",33,0.9705485999999999
65,"(9256, 9256)",3,"[27806, 27806]",-401,0.6223269
66,"(9563, 9563)",3,"[28727, 28727]",-468,0.6402571
67,"(9565, 9565)",3,"[28733, 28733]",-462,0.5879103
68,"(9694, 9694)",3,"[29120, 29120]",-75,0.52830315
69,"(9739, 9747)",27,"[29255, 29279]",60,0.9760634
70,"(9759, 9765)",21,"[29315, 29333]",120,0.9667171999999998
71,"(9777, 9781)",15,"[29369, 29381]",174,0.95392036
72,"(9825, 9826)",6,"[29513, 29516]",318,0.83613336
73,"(9866, 9868)",9,"[29636, 29642]",441,0.9511598
74,"(10062, 10064)",9,"[30224, 30230]",-569,0.9041228000000001
75,"(10272, 10274)",9,"[30854, 30860]",55,0.94588846
76,"(10973, 10973)",3,"[32957, 32957]",-1081,0.685058
77,"(11338, 11338)",3,"[34052, 34052]",14,0.6588531
78,"(11354, 11357)",12,"[34100, 34109]",62,0.98128635
79,"(11487, 11487)",3,"[34499, 34499]",-196,0.54142696
80,"(11593, 11593)",3,"[34817, 34817]",36,0.76637375
81,"(11697, 11699)",9,"[35129, 35135]",-242,0.68790376
82,"(12009, 12011)",9,"[36065, 36071]",-200,0.9237032
83,"(12071, 12074)",12,"[36251, 36260]",-11,0.93196017
84,"(12255, 12255)",3,"[36803, 36803]",532,0.5537986
85,"(12289, 12289)",3,"[36905, 36905]",634,0.5162611
86,"(12342, 12342)",3,"[37064, 37064]",793,0.50957584
87,"(12484, 12484)",3,"[37490, 37490]",-408,0.65575707
88,"(12486, 12486)",3,"[37496, 37496]",-402,0.5031838
89,"(12598, 12598)",3,"[37832, 37832]",-66,0.6040091
90,"(12660, 12661)",6,"[38018, 38021]",120,0.9374589
91,"(12793, 12795)",9,"[38417, 38423]",519,0.86643404
92,"(13709, 13709)",3,"[41165, 41165]",748,0.50947946
93,"(13779, 13780)",6,"[41375, 41378]",958,0.9382975
94,"(13951, 13957)",21,"[41891, 41909]",-1264,0.97906756
95,"(13975, 13980)",18,"[41963, 41978]",-1195,0.96802795
96,"(14012, 14012)",3,"[42074, 42074]",-1099,0.6911411
97,"(14021, 14023)",9,"[42101, 42107]",-1066,0.96952146
98,"(14063, 14064)",6,"[42227, 42230]",-943,0.8040475
99,"(14081, 14082)",6,"[42281, 42284]",-889,0.7296405
100,"(14295, 14297)",9,"[42923, 42929]",-244,0.9475621
101,"(14327, 14328)",6,"[43019, 43022]",-151,0.8041465
102,"(14919, 14919)",3,"[44795, 44795]",666,0.6440898
103,"(14934, 14936)",9,"[44840, 44846]",-620,0.875458
104,"(14948, 14950)",9,"[44882, 44888]",-578,0.9385418
105,"(15137, 15137)",3,"[45449, 45449]",-17,0.50628227
106,"(15353, 15353)",3,"[46097, 46097]",347,0.5250279999999999
107,"(15393, 15394)",6,"[46217, 46220]",467,0.76112235
108,"(15435, 15435)",3,"[46343, 46343]",593,0.5509889
109,"(15437, 15437)",3,"[46349, 46349]",599,0.6088488000000001
110,"(15493, 15495)",9,"[46517, 46523]",-615,0.8063726999999999
111,"(15598, 15598)",3,"[46832, 46832]",-306,0.55638975
112,"(15626, 15627)",6,"[46916, 46919]",-219,0.9151325000000001
113,"(15661, 15662)",6,"[47021, 47024]",-114,0.9046095999999999
114,"(15664, 15666)",9,"[47030, 47036]",-102,0.8719564000000001
115,"(15702, 15702)",3,"[47144, 47144]",6,0.587935
116,"(15732, 15733)",6,"[47234, 47237]",96,0.64508444
117,"(15880, 15880)",3,"[47678, 47678]",-98,0.5004821
118,"(16182, 16183)",6,"[48584, 48587]",808,0.9054299000000001
119,"(16539, 16543)",15,"[49655, 49667]",24,0.9726888000000001
120,"(16575, 16577)",9,"[49763, 49769]",132,0.8962889
121,"(16750, 16751)",6,"[50288, 50291]",-11,0.69446856
122,"(16765, 16766)",6,"[50333, 50336]",-28,0.6428946999999999
123,"(17057, 17059)",9,"[51209, 51215]",-14,0.9596148000000001
124,"(18214, 18215)",6,"[54680, 54683]",-72,0.89184934
125,"(18217, 18218)",6,"[54689, 54692]",-63,0.7834691999999999
126,"(18418, 18419)",6,"[55292, 55295]",537,0.9285107
127,"(18552, 18552)",3,"[55694, 55694]",939,0.77846473
128,"(18635, 18637)",9,"[55943, 55949]",1188,0.64631146
129,"(18718, 18720)",9,"[56192, 56198]",1437,0.9223448000000001
130,"(18927, 18929)",9,"[56819, 56825]",-1354,0.70645976
131,"(19016, 19019)",12,"[57086, 57095]",-1084,0.96849054
132,"(19156, 19160)",15,"[57506, 57518]",-661,0.96021485
133,"(19226, 19230)",15,"[57716, 57728]",-451,0.9053157
134,"(19276, 19276)",3,"[57866, 57866]",-313,0.8470284
135,"(19393, 19393)",3,"[58217, 58217]",38,0.6644385
136,"(19397, 19397)",3,"[58229, 58229]",50,0.69162995
137,"(19418, 19420)",9,"[58292, 58298]",113,0.947795
138,"(19437, 19440)",12,"[58349, 58358]",170,0.8392273000000001
139,"(19454, 19456)",9,"[58400, 58406]",221,0.9482876
140,"(19458, 19458)",3,"[58412, 58412]",233,0.50715685
141,"(19484, 19487)",12,"[58490, 58499]",311,0.87492716
142,"(19603, 19605)",9,"[58847, 58853]",-271,0.8777877000000001
143,"(19643, 19643)",3,"[58967, 58967]",-157,0.8285729
144,"(20057, 20057)",3,"[60209, 60209]",-149,0.6590628000000001
145,"(20092, 20095)",12,"[60314, 60323]",-35,0.915962
146,"(20222, 20225)",12,"[60704, 60713]",346,0.94793856
147,"(20264, 20268)",15,"[60830, 60842]",472,0.97235525
148,"(20518, 20518)",3,"[61592, 61592]",1234,0.5032656
149,"(20994, 20997)",12,"[63020, 63029]",-400,0.9295559999999999
150,"(21122, 21125)",12,"[63404, 63413]",-16,0.9465216000000001
151,"(21197, 21197)",3,"[63629, 63629]",200,0.8024680000000001
152,"(21199, 21199)",3,"[63635, 63635]",206,0.55637103
153,"(21326, 21326)",3,"[64016, 64016]",587,0.688894
154,"(21489, 21490)",6,"[64505, 64508]",1076,0.51422334
155,"(21818, 21818)",3,"[65492, 65492]",-363,0.8635344000000001
156,"(21924, 21926)",9,"[65810, 65816]",-39,0.961548
157,"(21930, 21930)",3,"[65828, 65828]",-27,0.6635548000000001
158,"(22094, 22097)",12,"[66320, 66329]",-265,0.9119169
159,"(22376, 22377)",6,"[67166, 67169]",331,0.78806615
160,"(22513, 22515)",9,"[67577, 67583]",742,0.87897253
161,"(22608, 22609)",6,"[67862, 67865]",-483,0.56990755
162,"(22812, 22814)",9,"[68474, 68480]",126,0.7020241999999999
163,"(23029, 23029)",3,"[69125, 69125]",777,0.58055264
164,"(23121, 23122)",6,"[69401, 69404]",1053,0.64390975
165,"(23360, 23360)",3,"[70118, 70118]",-1147,0.72114074
166,"(23722, 23722)",3,"[71204, 71204]",-61,0.69544
167,"(23724, 23725)",6,"[71210, 71213]",-52,0.6296688
168,"(23920, 23922)",9,"[71798, 71804]",-311,0.96682036
169,"(23953, 23955)",9,"[71897, 71903]",-212,0.73283195
170,"(24182, 24182)",3,"[72584, 72584]",-327,0.6138482
171,"(24184, 24184)",3,"[72590, 72590]",-321,0.56471694
172,"(24228, 24228)",3,"[72722, 72722]",-189,0.712542
173,"(24296, 24296)",3,"[72926, 72926]",15,0.51576155
174,"(24399, 24399)",3,"[73235, 73235]",324,0.5649184
175,"(24426, 24427)",6,"[73316, 73319]",405,0.7954246
176,"(24630, 24631)",6,"[73928, 73931]",-566,0.78072274
177,"(24913, 24917)",15,"[74777, 74789]",280,0.9338989
178,"(25008, 25011)",12,"[75062, 75071]",565,0.96587914
179,"(25070, 25072)",9,"[75248, 75254]",-390,0.83905435
180,"(25138, 25141)",12,"[75452, 75461]",-183,0.9435389999999999
181,"(25295, 25296)",6,"[75923, 75926]",279,0.86458266
182,"(25352, 25356)",15,"[76094, 76106]",450,0.9459405999999999
183,"(25422, 25426)",15,"[76304, 76316]",660,0.9651805
184,"(25760, 25762)",9,"[77318, 77324]",-195,0.95073384
185,"(25780, 25783)",12,"[77378, 77387]",-132,0.83576643
186,"(25844, 25848)",15,"[77570, 77582]",-11,0.98193765
187,"(25872, 25872)",3,"[77654, 77654]",61,0.6232904
188,"(25910, 25911)",6,"[77768, 77771]",175,0.8452632999999999
189,"(26150, 26150)",3,"[78488, 78488]",-311,0.7047054
190,"(26199, 26200)",6,"[78635, 78638]",-161,0.7676261
191,"(26214, 26214)",3,"[78680, 78680]",-119,0.6031015000000001
192,"(26413, 26416)",12,"[79277, 79286]",-178,0.96165544
193,"(26435, 26435)",3,"[79343, 79343]",-121,0.61709183
194,"(26557, 26557)",3,"[79709, 79709]",245,0.6785722
195,"(26618, 26618)",3,"[79892, 79892]",428,0.74466383
196,"(26676, 26676)",3,"[80066, 80066]",602,0.8087099
197,"(26748, 26749)",6,"[80282, 80285]",-582,0.81935793
198,"(26766, 26766)",3,"[80336, 80336]",-531,0.69223976
199,"(26769, 26770)",6,"[80345, 80348]",-519,0.6496264
200,"(27010, 27010)",3,"[81068, 81068]",201,0.7606075
201,"(27144, 27145)",6,"[81470, 81473]",-485,0.826175
202,"(27213, 27213)",3,"[81677, 81677]",-281,0.68518484
203,"(27307, 27310)",12,"[81959, 81968]",1,0.9085412
204,"(27407, 27408)",6,"[82259, 82262]",301,0.5987110999999999
205,"(27442, 27442)",3,"[82364, 82364]",406,0.6037523
206,"(27701, 27701)",3,"[83141, 83141]",-481,0.7907615
207,"(27797, 27801)",15,"[83429, 83441]",-181,0.92074496
208,"(27829, 27833)",15,"[83525, 83537]",-85,0.9626403
209,"(27849, 27852)",12,"[83585, 83594]",-28,0.9804849
210,"(27921, 27922)",6,"[83801, 83804]",179,0.66893625
211,"(27946, 27947)",6,"[83876, 83879]",254,0.86993164
212,"(27987, 27987)",3,"[83999, 83999]",377,0.72738373
213,"(28056, 28058)",9,"[84206, 84212]",584,0.9531166999999999
214,"(28073, 28075)",9,"[84257, 84263]",635,0.82739395
215,"(28175, 28175)",3,"[84563, 84563]",-749,0.5376873999999999
216,"(28269, 28271)",9,"[84845, 84851]",-461,0.80157423
217,"(28324, 28326)",9,"[85010, 85016]",-296,0.8554314000000001
218,"(28432, 28438)",21,"[85334, 85352]",22,0.9632801
219,"(28451, 28451)",3,"[85391, 85391]",-76,0.68797135
220,"(28469, 28472)",12,"[85445, 85454]",-13,0.9510893
221,"(28482, 28484)",9,"[85484, 85490]",17,0.9495851999999999
222,"(28557, 28558)",6,"[85709, 85712]",242,0.65633607
223,"(29107, 29108)",6,"[87359, 87362]",5,0.75091606
224,"(29122, 29126)",15,"[87404, 87416]",50,0.9560316999999999
225,"(29282, 29284)",9,"[87884, 87890]",36,0.97300285
226,"(29316, 29319)",12,"[87986, 87995]",138,0.96770847
227,"(29458, 29458)",3,"[88412, 88412]",564,0.6460811
228,"(29568, 29568)",3,"[88742, 88742]",-290,0.5815100999999999
229,"(29722, 29726)",15,"[89204, 89216]",172,0.9745719999999999
230,"(29776, 29777)",6,"[89366, 89369]",334,0.7188355
231,"(29795, 29798)",12,"[89423, 89432]",391,0.9732421
232,"(29825, 29827)",9,"[89513, 89519]",481,0.96520185
233,"(30011, 30011)",3,"[90071, 90071]",-21,0.55350125
234,"(30223, 30223)",3,"[90707, 90707]",-328,0.7238248
235,"(30248, 30251)",12,"[90782, 90791]",-244,0.90485936
236,"(30372, 30372)",3,"[91154, 91154]",119,0.6113095000000001
237,"(30477, 30479)",9,"[91469, 91475]",72,0.9323229
238,"(30591, 30591)",3,"[91811, 91811]",414,0.5472862
239,"(30662, 30663)",6,"[92024, 92027]",627,0.66919476
240,"(30868, 30868)",3,"[92642, 92642]",-537,0.630049
241,"(31003, 31003)",3,"[93047, 93047]",-132,0.73440695
242,"(31074, 31076)",9,"[93260, 93266]",81,0.74483925
243,"(31266, 31268)",9,"[93836, 93842]",657,0.5874897
244,"(31379, 31379)",3,"[94175, 94175]",-478,0.65648896
245,"(31571, 31574)",12,"[94751, 94760]",98,0.8385066999999999
246,"(31725, 31726)",6,"[95213, 95216]",560,0.7363771
247,"(31939, 31940)",6,"[95855, 95858]",-150,0.95587194
248,"(32147, 32147)",3,"[96479, 96479]",471,0.7833690999999999
249,"(32158, 32159)",6,"[96512, 96515]",504,0.5239467000000001
250,"(32224, 32224)",3,"[96710, 96710]",-374,0.52185935
251,"(32280, 32280)",3,"[96878, 96878]",-206,0.70329577
252,"(32323, 32327)",15,"[97007, 97019]",-65,0.8647056000000001
253,"(32365, 32367)",9,"[97133, 97139]",49,0.73474425
