,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(84, 87)",12,"[290, 299]",35,0.9999913
1,"(131, 131)",3,"[431, 431]",176,0.67715484
2,"(133, 134)",6,"[437, 440]",182,0.7357745
3,"(205, 206)",6,"[653, 656]",398,0.5837843
4,"(339, 339)",3,"[1055, 1055]",800,0.56520855
5,"(354, 354)",3,"[1100, 1100]",845,0.7031786999999999
6,"(358, 358)",3,"[1112, 1112]",857,0.52258277
7,"(431, 432)",6,"[1331, 1334]",1076,0.9527095
8,"(599, 599)",3,"[1835, 1835]",-964,0.60619605
9,"(708, 708)",3,"[2162, 2162]",-637,0.5464321999999999
10,"(731, 731)",3,"[2231, 2231]",-568,0.5274576
11,"(735, 736)",6,"[2243, 2246]",-553,0.7249238
12,"(770, 770)",3,"[2348, 2348]",-451,0.72473603
13,"(875, 877)",9,"[2663, 2669]",-130,0.9903516
14,"(889, 889)",3,"[2705, 2705]",-94,0.66079277
15,"(902, 902)",3,"[2744, 2744]",-55,0.61826193
16,"(989, 989)",3,"[3005, 3005]",206,0.666257
17,"(1066, 1066)",3,"[3236, 3236]",437,0.5201461
18,"(1085, 1085)",3,"[3293, 3293]",-440,0.5613818
19,"(1211, 1212)",6,"[3671, 3674]",-59,0.73233914
20,"(1290, 1291)",6,"[3908, 3911]",175,0.8772081
21,"(1306, 1307)",6,"[3956, 3959]",223,0.93701905
22,"(1441, 1441)",3,"[4361, 4361]",628,0.5342029
23,"(1635, 1635)",3,"[4943, 4943]",-77,0.9509448
24,"(1637, 1637)",3,"[4949, 4949]",-71,0.5550130999999999
25,"(1648, 1649)",6,"[4982, 4985]",-35,0.8982242
26,"(1667, 1669)",9,"[5039, 5045]",19,0.9958587
27,"(1673, 1676)",12,"[5057, 5066]",37,0.83925986
28,"(1709, 1710)",6,"[5165, 5168]",145,0.77330077
29,"(1735, 1735)",3,"[5243, 5243]",223,0.5146586
30,"(1739, 1740)",6,"[5255, 5258]",235,0.62277377
31,"(1798, 1799)",6,"[5432, 5435]",-95,0.6507232
32,"(1914, 1915)",6,"[5780, 5783]",97,0.6967015000000001
33,"(1927, 1929)",9,"[5819, 5825]",136,0.9989302999999999
34,"(2083, 2083)",3,"[6287, 6287]",-242,0.59469235
35,"(2257, 2257)",3,"[6809, 6809]",280,0.64245987
36,"(2392, 2392)",3,"[7214, 7214]",685,0.5783113000000001
37,"(2474, 2475)",6,"[7460, 7463]",931,0.71756625
38,"(2497, 2497)",3,"[7529, 7529]",1000,0.71516937
39,"(2587, 2588)",6,"[7799, 7802]",1270,0.911932
40,"(2641, 2641)",3,"[7961, 7961]",-1230,0.8398774999999999
41,"(2676, 2676)",3,"[8066, 8066]",-1125,0.9152756999999999
42,"(2737, 2737)",3,"[8249, 8249]",-942,0.7923611
43,"(2765, 2765)",3,"[8333, 8333]",-858,0.5589203
44,"(2886, 2888)",9,"[8696, 8702]",-489,0.8827901
45,"(2899, 2900)",6,"[8735, 8738]",-453,0.8170116
46,"(2932, 2934)",9,"[8834, 8840]",-351,0.98708934
47,"(3060, 3060)",3,"[9218, 9218]",27,0.50651836
48,"(3195, 3195)",3,"[9623, 9623]",-270,0.8641315999999999
49,"(3290, 3291)",6,"[9908, 9911]",15,0.82090384
