,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(67, 68)",6,"[239, 242]",-13,0.7251622
1,"(84, 86)",9,"[290, 296]",35,0.993193
2,"(145, 146)",6,"[473, 476]",218,0.95359313
3,"(277, 277)",3,"[869, 869]",614,0.8917617
4,"(322, 322)",3,"[1004, 1004]",749,0.5483948000000001
5,"(339, 339)",3,"[1055, 1055]",800,0.8059225
6,"(656, 656)",3,"[2006, 2006]",-793,0.804836
7,"(697, 697)",3,"[2129, 2129]",-670,0.8202295000000001
8,"(721, 721)",3,"[2201, 2201]",-598,0.91688204
9,"(723, 723)",3,"[2207, 2207]",-592,0.67532176
10,"(772, 772)",3,"[2354, 2354]",-445,0.75856686
11,"(788, 788)",3,"[2402, 2402]",-397,0.5994364000000001
12,"(831, 831)",3,"[2531, 2531]",-268,0.6560833
13,"(833, 833)",3,"[2537, 2537]",-262,0.65001947
14,"(1004, 1004)",3,"[3050, 3050]",251,0.7044425999999999
15,"(1067, 1067)",3,"[3239, 3239]",440,0.9390988000000001
16,"(1085, 1085)",3,"[3293, 3293]",-440,0.51502615
17,"(1087, 1087)",3,"[3299, 3299]",-434,0.50310534
18,"(1131, 1131)",3,"[3431, 3431]",-302,0.5146501
19,"(1142, 1142)",3,"[3464, 3464]",-269,0.8042001999999999
20,"(1199, 1199)",3,"[3635, 3635]",-98,0.8464200000000001
21,"(1211, 1212)",6,"[3671, 3674]",-59,0.91661566
22,"(1309, 1309)",3,"[3965, 3965]",232,0.93053174
23,"(1369, 1369)",3,"[4145, 4145]",412,0.7708552
24,"(1425, 1425)",3,"[4313, 4313]",580,0.60666466
25,"(1630, 1632)",9,"[4928, 4934]",-86,0.95694155
26,"(1673, 1675)",9,"[5057, 5063]",37,0.92911583
27,"(1837, 1837)",3,"[5549, 5549]",19,0.64439297
28,"(1847, 1847)",3,"[5579, 5579]",-22,0.87558675
29,"(1887, 1887)",3,"[5699, 5699]",16,0.78137565
30,"(2092, 2092)",3,"[6314, 6314]",-215,0.7878821999999999
31,"(2101, 2101)",3,"[6341, 6341]",-188,0.5877594
32,"(2478, 2478)",3,"[7472, 7472]",943,0.72193396
