,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(66, 67)",6,"[236, 239]",-16,0.61493826
1,"(84, 86)",9,"[290, 296]",35,0.99351406
2,"(145, 146)",6,"[473, 476]",218,0.9719424999999999
3,"(277, 277)",3,"[869, 869]",614,0.90569955
4,"(295, 295)",3,"[923, 923]",668,0.5363704
5,"(339, 339)",3,"[1055, 1055]",800,0.6544317
6,"(638, 638)",3,"[1952, 1952]",-847,0.51350564
7,"(656, 656)",3,"[2006, 2006]",-793,0.80734575
8,"(696, 697)",6,"[2126, 2129]",-670,0.8675995000000001
9,"(721, 721)",3,"[2201, 2201]",-598,0.90864784
10,"(723, 723)",3,"[2207, 2207]",-592,0.7491654999999999
11,"(772, 772)",3,"[2354, 2354]",-445,0.804608
12,"(788, 788)",3,"[2402, 2402]",-397,0.52305496
13,"(831, 831)",3,"[2531, 2531]",-268,0.5509349
14,"(833, 833)",3,"[2537, 2537]",-262,0.84568226
15,"(1004, 1004)",3,"[3050, 3050]",251,0.57452077
16,"(1038, 1038)",3,"[3152, 3152]",353,0.53356725
17,"(1067, 1067)",3,"[3239, 3239]",440,0.9542381
18,"(1115, 1115)",3,"[3383, 3383]",-350,0.8053698
19,"(1142, 1142)",3,"[3464, 3464]",-269,0.9350493000000001
20,"(1199, 1199)",3,"[3635, 3635]",-98,0.8753198
21,"(1211, 1212)",6,"[3671, 3674]",-59,0.9419924000000001
22,"(1309, 1309)",3,"[3965, 3965]",232,0.7522181
23,"(1369, 1369)",3,"[4145, 4145]",412,0.8355021
24,"(1425, 1425)",3,"[4313, 4313]",580,0.5401656
25,"(1630, 1632)",9,"[4928, 4934]",-86,0.9440440999999999
26,"(1673, 1675)",9,"[5057, 5063]",37,0.9709462999999999
27,"(1837, 1837)",3,"[5549, 5549]",19,0.6643204
28,"(1847, 1847)",3,"[5579, 5579]",-22,0.75938517
29,"(1887, 1887)",3,"[5699, 5699]",16,0.5374517
30,"(2100, 2101)",6,"[6338, 6341]",-188,0.7068446
31,"(2802, 2802)",3,"[8444, 8444]",-747,0.51545197
32,"(2821, 2821)",3,"[8501, 8501]",-690,0.9520485999999999
33,"(2898, 2899)",6,"[8732, 8735]",-456,0.9701773000000001
34,"(2951, 2951)",3,"[8891, 8891]",-300,0.80528677
35,"(2953, 2953)",3,"[8897, 8897]",-294,0.953684
36,"(3031, 3031)",3,"[9131, 9131]",-60,0.67300177
37,"(3058, 3058)",3,"[9212, 9212]",21,0.97832733
