,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(84, 86)",9,"[290, 296]",35,0.9999783999999999
1,"(113, 113)",3,"[377, 377]",122,0.6313383
2,"(131, 131)",3,"[431, 431]",176,0.5099474
3,"(134, 134)",3,"[440, 440]",185,0.8427396999999999
4,"(182, 182)",3,"[584, 584]",329,0.60613793
5,"(206, 206)",3,"[656, 656]",401,0.6659196
6,"(338, 340)",9,"[1052, 1058]",797,0.7741064999999999
7,"(358, 358)",3,"[1112, 1112]",857,0.5375300999999999
8,"(551, 551)",3,"[1691, 1691]",-1108,0.56143695
9,"(683, 683)",3,"[2087, 2087]",-712,0.6005338000000001
10,"(736, 736)",3,"[2246, 2246]",-553,0.8562939
11,"(757, 757)",3,"[2309, 2309]",-490,0.675992
12,"(769, 770)",6,"[2345, 2348]",-451,0.7598549
13,"(808, 808)",3,"[2462, 2462]",-337,0.5325462
14,"(833, 833)",3,"[2537, 2537]",-262,0.67093676
15,"(876, 876)",3,"[2666, 2666]",-133,0.67913157
16,"(901, 902)",6,"[2741, 2744]",-55,0.7800961999999999
17,"(1068, 1068)",3,"[3242, 3242]",443,0.67307895
18,"(1086, 1086)",3,"[3296, 3296]",-437,0.55441606
19,"(1199, 1200)",6,"[3635, 3638]",-95,0.93826103
20,"(1211, 1212)",6,"[3671, 3674]",-59,0.9348774
21,"(1222, 1222)",3,"[3704, 3704]",-29,0.55228955
22,"(1287, 1288)",6,"[3899, 3902]",166,0.64734894
23,"(1290, 1291)",6,"[3908, 3911]",175,0.82804817
24,"(1441, 1441)",3,"[4361, 4361]",628,0.9405308000000001
25,"(1451, 1451)",3,"[4391, 4391]",-629,0.6621635
26,"(1468, 1468)",3,"[4442, 4442]",-578,0.6088031999999999
27,"(1632, 1632)",3,"[4934, 4934]",-86,0.8411799000000001
28,"(1635, 1635)",3,"[4943, 4943]",-77,0.8366078000000001
29,"(1647, 1647)",3,"[4979, 4979]",-41,0.5635922
30,"(1649, 1649)",3,"[4985, 4985]",-35,0.9282731
31,"(1667, 1669)",9,"[5039, 5045]",19,0.7076295
32,"(1673, 1673)",3,"[5057, 5057]",37,0.56517357
33,"(1675, 1675)",3,"[5063, 5063]",43,0.9505667999999999
34,"(1708, 1709)",6,"[5162, 5165]",142,0.9435325000000001
35,"(1738, 1739)",6,"[5252, 5255]",232,0.6326213
36,"(1913, 1913)",3,"[5777, 5777]",94,0.7356342
37,"(1926, 1926)",3,"[5816, 5816]",133,0.6650823
38,"(1928, 1928)",3,"[5822, 5822]",139,0.9419618000000001
39,"(1985, 1985)",3,"[5993, 5993]",310,0.66588175
40,"(2118, 2119)",6,"[6392, 6395]",-134,0.7414841999999999
41,"(2257, 2257)",3,"[6809, 6809]",280,0.8903777
42,"(2412, 2412)",3,"[7274, 7274]",745,0.770029
43,"(2474, 2474)",3,"[7460, 7460]",931,0.92323923
44,"(2587, 2588)",6,"[7799, 7802]",1270,0.9598346999999999
45,"(2641, 2641)",3,"[7961, 7961]",-1230,0.6286881
46,"(2645, 2646)",6,"[7973, 7976]",-1215,0.6988694000000001
47,"(2676, 2676)",3,"[8066, 8066]",-1125,0.87705743
48,"(2737, 2737)",3,"[8249, 8249]",-942,0.8665975
49,"(2858, 2858)",3,"[8612, 8612]",-579,0.50876147
50,"(2885, 2886)",6,"[8693, 8696]",-495,0.7932637
51,"(2932, 2934)",9,"[8834, 8840]",-351,0.988085
52,"(3032, 3032)",3,"[9134, 9134]",-57,0.59418064
53,"(3060, 3060)",3,"[9218, 9218]",27,0.65541327
54,"(3091, 3091)",3,"[9311, 9311]",120,0.73969674
55,"(3291, 3291)",3,"[9911, 9911]",-17,0.5178146
56,"(3364, 3364)",3,"[10130, 10130]",202,0.72487086
57,"(3421, 3423)",9,"[10301, 10307]",-336,0.9760641999999999
58,"(3474, 3474)",3,"[10460, 10460]",-183,0.74016374
59,"(3529, 3529)",3,"[10625, 10625]",-18,0.55580443
60,"(3606, 3606)",3,"[10856, 10856]",213,0.6121539
61,"(3636, 3636)",3,"[10946, 10946]",303,0.5352055
62,"(3712, 3712)",3,"[11174, 11174]",-141,0.5642461999999999
63,"(3732, 3733)",6,"[11234, 11237]",-78,0.93328935
64,"(3735, 3735)",3,"[11243, 11243]",-72,0.5122215999999999
65,"(3768, 3771)",12,"[11342, 11351]",27,0.71059537
66,"(3823, 3824)",6,"[11507, 11510]",125,0.6771321
67,"(3839, 3839)",3,"[11555, 11555]",173,0.89242625
68,"(3884, 3884)",3,"[11690, 11690]",308,0.7142938
69,"(3939, 3939)",3,"[11855, 11855]",473,0.6613203000000001
