,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(84, 87)",12,"[290, 299]",35,1.0
1,"(131, 131)",3,"[431, 431]",176,0.9155318000000001
2,"(206, 206)",3,"[656, 656]",401,0.9927408999999999
3,"(222, 222)",3,"[704, 704]",449,0.6866795
4,"(340, 340)",3,"[1058, 1058]",803,0.96169966
5,"(708, 708)",3,"[2162, 2162]",-637,0.63176584
6,"(736, 736)",3,"[2246, 2246]",-553,0.863718
7,"(770, 771)",6,"[2348, 2351]",-448,0.9930252
8,"(806, 806)",3,"[2456, 2456]",-343,0.842577
9,"(876, 876)",3,"[2666, 2666]",-133,0.7312018
10,"(1016, 1016)",3,"[3086, 3086]",287,0.85082114
11,"(1066, 1066)",3,"[3236, 3236]",437,0.5552206999999999
12,"(1086, 1086)",3,"[3296, 3296]",-437,0.8834434000000001
13,"(1180, 1180)",3,"[3578, 3578]",-155,0.8603181999999999
14,"(1199, 1200)",6,"[3635, 3638]",-95,0.93311006
15,"(1210, 1210)",3,"[3668, 3668]",-65,0.7893302
16,"(1212, 1212)",3,"[3674, 3674]",-59,0.96640146
17,"(1291, 1291)",3,"[3911, 3911]",178,0.9867611999999999
18,"(1440, 1441)",6,"[4358, 4361]",625,0.97996956
19,"(1635, 1635)",3,"[4943, 4943]",-77,0.7249085
20,"(1649, 1649)",3,"[4985, 4985]",-35,0.85518205
21,"(1667, 1670)",12,"[5039, 5048]",19,0.9313252000000001
22,"(1673, 1674)",6,"[5057, 5060]",37,0.8852559999999999
23,"(1676, 1676)",3,"[5066, 5066]",46,0.541704
24,"(1708, 1709)",6,"[5162, 5165]",142,0.97789395
25,"(1735, 1735)",3,"[5243, 5243]",223,0.9218654000000001
26,"(1845, 1845)",3,"[5573, 5573]",-28,0.742089
27,"(1873, 1873)",3,"[5657, 5657]",20,0.5640526
28,"(1913, 1913)",3,"[5777, 5777]",94,0.9586882
29,"(1928, 1929)",6,"[5822, 5825]",139,0.9523113999999999
30,"(1985, 1986)",6,"[5993, 5996]",310,0.86647034
31,"(2006, 2006)",3,"[6056, 6056]",373,0.9832314
32,"(2067, 2067)",3,"[6239, 6239]",-290,0.82138985
33,"(2193, 2193)",3,"[6617, 6617]",88,0.6647819
34,"(2226, 2226)",3,"[6716, 6716]",187,0.52770007
35,"(2257, 2257)",3,"[6809, 6809]",280,0.9847415
36,"(2291, 2291)",3,"[6911, 6911]",382,0.77843237
37,"(2474, 2475)",6,"[7460, 7463]",931,0.99579716
38,"(2588, 2589)",6,"[7802, 7805]",1273,0.9487609
39,"(2675, 2676)",6,"[8063, 8066]",-1125,0.9889607
40,"(2737, 2737)",3,"[8249, 8249]",-942,0.99822193
41,"(2858, 2858)",3,"[8612, 8612]",-579,0.71420896
42,"(2885, 2888)",12,"[8693, 8702]",-489,0.96155214
