,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(83, 87)",15,"[287, 299]",32,0.99989486
1,"(731, 731)",3,"[2231, 2231]",-568,0.6003344
2,"(770, 770)",3,"[2348, 2348]",-451,0.5694438
3,"(876, 876)",3,"[2666, 2666]",-133,0.8983926999999999
4,"(900, 900)",3,"[2738, 2738]",-61,0.5628733
5,"(1211, 1211)",3,"[3671, 3671]",-62,0.73485255
6,"(1258, 1258)",3,"[3812, 3812]",79,0.75626665
7,"(1306, 1306)",3,"[3956, 3956]",223,0.60249543
8,"(1635, 1635)",3,"[4943, 4943]",-77,0.89692664
9,"(1649, 1649)",3,"[4985, 4985]",-35,0.5915417
10,"(1668, 1670)",9,"[5042, 5048]",22,0.9619854
11,"(1673, 1674)",6,"[5057, 5060]",37,0.7681895000000001
12,"(1738, 1738)",3,"[5252, 5252]",232,0.7096756
13,"(1928, 1928)",3,"[5822, 5822]",139,0.9805242000000001
14,"(2475, 2475)",3,"[7463, 7463]",934,0.64436364
15,"(2587, 2588)",6,"[7799, 7802]",1270,0.80580395
16,"(2886, 2887)",6,"[8696, 8699]",-492,0.6255602
17,"(2931, 2935)",15,"[8831, 8843]",-348,0.9853960999999999
18,"(3060, 3060)",3,"[9218, 9218]",27,0.5288616999999999
19,"(3422, 3424)",9,"[10304, 10310]",-333,0.9334954
20,"(3606, 3606)",3,"[10856, 10856]",213,0.634749
21,"(3732, 3736)",15,"[11234, 11246]",-69,0.8748734
22,"(3839, 3839)",3,"[11555, 11555]",173,0.5114402
23,"(3937, 3937)",3,"[11849, 11849]",467,0.5168484999999999
24,"(3939, 3943)",15,"[11855, 11867]",473,0.99512607
25,"(3956, 3956)",3,"[11906, 11906]",524,0.58804077
26,"(4235, 4236)",6,"[12743, 12746]",-1333,0.7465448
27,"(5070, 5070)",3,"[15248, 15248]",-50,0.5257191999999999
28,"(5376, 5378)",9,"[16166, 16172]",-385,0.9715811
29,"(5614, 5616)",9,"[16880, 16886]",-120,0.70446545
30,"(5669, 5669)",3,"[17045, 17045]",39,0.51829463
