,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(83, 87)",15,"[287, 299]",32,0.9371086
1,"(733, 737)",15,"[2237, 2249]",-550,0.7663083
2,"(1211, 1212)",6,"[3671, 3674]",-59,0.713479
3,"(1257, 1258)",6,"[3809, 3812]",76,0.62626696
4,"(1290, 1290)",3,"[3908, 3908]",175,0.6273143
5,"(1452, 1452)",3,"[4394, 4394]",-626,0.5519641
6,"(1667, 1669)",9,"[5039, 5045]",19,0.8194657
7,"(1673, 1675)",9,"[5057, 5063]",37,0.7983060000000001
8,"(1927, 1929)",9,"[5819, 5825]",136,0.805014
9,"(2410, 2410)",3,"[7268, 7268]",739,0.59760904
10,"(2474, 2475)",6,"[7460, 7463]",931,0.6663809
11,"(2587, 2589)",9,"[7799, 7805]",1270,0.7963146
12,"(2887, 2888)",6,"[8699, 8702]",-489,0.69374186
13,"(2932, 2935)",12,"[8834, 8843]",-348,0.9086953999999999
14,"(3092, 3092)",3,"[9314, 9314]",123,0.5519272
15,"(3421, 3423)",9,"[10301, 10307]",-336,0.82865345
16,"(3733, 3736)",12,"[11237, 11246]",-69,0.7920710999999999
17,"(3769, 3771)",9,"[11345, 11351]",30,0.6000061
18,"(3806, 3807)",6,"[11456, 11459]",74,0.72948635
19,"(3821, 3824)",12,"[11501, 11510]",119,0.85362804
20,"(3874, 3874)",3,"[11660, 11660]",278,0.6323003
21,"(3940, 3945)",18,"[11858, 11873]",476,0.92742515
22,"(3956, 3956)",3,"[11906, 11906]",524,0.5263726
23,"(4235, 4236)",6,"[12743, 12746]",-1333,0.68730915
24,"(4414, 4414)",3,"[13280, 13280]",-799,0.50153226
25,"(4463, 4463)",3,"[13427, 13427]",-652,0.6039713000000001
26,"(4542, 4542)",3,"[13664, 13664]",-415,0.5256632
27,"(4652, 4652)",3,"[13994, 13994]",-85,0.5262368000000001
28,"(5071, 5071)",3,"[15251, 15251]",-47,0.5171909
29,"(5377, 5378)",6,"[16169, 16172]",-385,0.6136183000000001
30,"(5615, 5617)",9,"[16883, 16889]",-117,0.5515955
31,"(5671, 5671)",3,"[17051, 17051]",45,0.50487566
32,"(5692, 5697)",18,"[17114, 17129]",108,0.8981858
33,"(5718, 5718)",3,"[17192, 17192]",186,0.58109
34,"(5830, 5830)",3,"[17528, 17528]",522,0.5435025
35,"(5883, 5886)",12,"[17687, 17696]",681,0.8253471
36,"(6021, 6021)",3,"[18101, 18101]",-554,0.5224335999999999
37,"(6047, 6049)",9,"[18179, 18185]",-470,0.7494991999999999
38,"(6150, 6152)",9,"[18488, 18494]",-161,0.7381318
39,"(6181, 6182)",6,"[18581, 18584]",-71,0.5462581999999999
40,"(6214, 6215)",6,"[18680, 18683]",25,0.654402
41,"(6250, 6252)",9,"[18788, 18794]",133,0.7637456
42,"(6450, 6450)",3,"[19388, 19388]",-232,0.5630293000000001
43,"(6798, 6799)",6,"[20432, 20435]",199,0.71900743
44,"(6885, 6885)",3,"[20693, 20693]",-122,0.5587632
45,"(6912, 6913)",6,"[20774, 20777]",-38,0.6054674
46,"(6939, 6941)",9,"[20855, 20861]",40,0.8430291
47,"(6957, 6957)",3,"[20909, 20909]",94,0.585937
48,"(6989, 6990)",6,"[21005, 21008]",190,0.69867605
49,"(7030, 7033)",12,"[21128, 21137]",-262,0.8176988000000001
50,"(7137, 7139)",9,"[21449, 21455]",50,0.7534081
51,"(7171, 7172)",6,"[21551, 21554]",152,0.68485457
52,"(7256, 7256)",3,"[21806, 21806]",407,0.58202654
53,"(8457, 8457)",3,"[25409, 25409]",202,0.5261013000000001
54,"(8561, 8561)",3,"[25721, 25721]",20,0.55821073
55,"(8632, 8635)",12,"[25934, 25943]",171,0.8097982
56,"(8726, 8728)",9,"[26216, 26222]",-53,0.830398
57,"(8752, 8753)",6,"[26294, 26297]",19,0.627025
58,"(8812, 8812)",3,"[26474, 26474]",199,0.575181
59,"(9076, 9077)",6,"[27266, 27269]",39,0.7518117
60,"(9185, 9186)",6,"[27593, 27596]",366,0.61871225
61,"(9514, 9515)",6,"[28580, 28583]",373,0.69364756
62,"(9564, 9565)",6,"[28730, 28733]",-462,0.6843143
63,"(9694, 9694)",3,"[29120, 29120]",-75,0.51405525
64,"(9739, 9747)",27,"[29255, 29279]",60,0.90373576
65,"(9759, 9766)",24,"[29315, 29336]",120,0.9207473
66,"(9776, 9781)",18,"[29366, 29381]",171,0.8675351999999998
67,"(9866, 9868)",9,"[29636, 29642]",441,0.8946726999999999
68,"(10062, 10065)",12,"[30224, 30233]",-566,0.86391467
69,"(10273, 10273)",3,"[30857, 30857]",58,0.68626183
70,"(11354, 11357)",12,"[34100, 34109]",62,0.92264956
71,"(11398, 11398)",3,"[34232, 34232]",194,0.618657
