,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(84, 86)",9,"[290, 296]",35,0.99281996
1,"(134, 134)",3,"[440, 440]",185,0.91952616
2,"(145, 145)",3,"[473, 473]",218,0.9633627
3,"(432, 432)",3,"[1334, 1334]",1079,0.7461892
4,"(633, 633)",3,"[1937, 1937]",-862,0.5619466999999999
5,"(771, 772)",6,"[2351, 2354]",-445,0.7069865
6,"(1085, 1085)",3,"[3293, 3293]",-440,0.5119783
7,"(1199, 1199)",3,"[3635, 3635]",-98,0.8814245999999999
8,"(1210, 1212)",9,"[3668, 3674]",-59,0.9657943999999999
9,"(1609, 1610)",6,"[4865, 4868]",-152,0.5842978
10,"(1673, 1675)",9,"[5057, 5063]",37,0.9461208000000001
11,"(1682, 1682)",3,"[5084, 5084]",64,0.9110627
12,"(1928, 1928)",3,"[5822, 5822]",139,0.5557763000000001
13,"(2641, 2641)",3,"[7961, 7961]",-1230,0.7953296999999999
14,"(2675, 2675)",3,"[8063, 8063]",-1128,0.68316764
15,"(2898, 2899)",6,"[8732, 8735]",-456,0.9474556000000001
16,"(2932, 2934)",9,"[8834, 8840]",-351,0.96231914
17,"(3032, 3032)",3,"[9134, 9134]",-57,0.9365459
18,"(3290, 3292)",9,"[9908, 9914]",-14,0.9873825999999999
19,"(3364, 3364)",3,"[10130, 10130]",202,0.8697536
20,"(3422, 3423)",6,"[10304, 10307]",-336,0.9103541999999999
21,"(3749, 3749)",3,"[11285, 11285]",-30,0.8555530000000001
22,"(3885, 3885)",3,"[11693, 11693]",311,0.7605827
23,"(3920, 3920)",3,"[11798, 11798]",416,0.9662329
24,"(3941, 3943)",9,"[11861, 11867]",479,0.98517925
25,"(3979, 3979)",3,"[11975, 11975]",593,0.66218364
26,"(3984, 3984)",3,"[11990, 11990]",608,0.8300656
27,"(4155, 4155)",3,"[12503, 12503]",1121,0.54019046
28,"(4267, 4267)",3,"[12839, 12839]",-1240,0.80314255
29,"(4542, 4542)",3,"[13664, 13664]",-415,0.70213574
30,"(4653, 4653)",3,"[13997, 13997]",-82,0.7949715999999999
31,"(4683, 4683)",3,"[14087, 14087]",8,0.7937965
32,"(4697, 4697)",3,"[14129, 14129]",50,0.93395966
33,"(5070, 5070)",3,"[15248, 15248]",-50,0.96254694
34,"(5093, 5095)",9,"[15317, 15323]",19,0.9894628000000001
35,"(5185, 5186)",6,"[15593, 15596]",295,0.76064175
36,"(5694, 5696)",9,"[17120, 17126]",114,0.95472467
37,"(5800, 5800)",3,"[17438, 17438]",432,0.5693478
38,"(5884, 5885)",6,"[17690, 17693]",684,0.8921556999999999
39,"(5942, 5942)",3,"[17864, 17864]",-791,0.73537266
40,"(6020, 6021)",6,"[18098, 18101]",-554,0.9463014000000001
41,"(6044, 6044)",3,"[18170, 18170]",-485,0.82774705
42,"(6214, 6216)",9,"[18680, 18686]",25,0.9892351999999999
43,"(6272, 6272)",3,"[18854, 18854]",199,0.698765
44,"(6532, 6534)",9,"[19634, 19640]",14,0.97640437
45,"(6554, 6554)",3,"[19700, 19700]",80,0.87164944
46,"(6588, 6588)",3,"[19802, 19802]",6,0.5819639
47,"(6850, 6850)",3,"[20588, 20588]",-227,0.8790546
48,"(6913, 6915)",9,"[20777, 20783]",-32,0.9827391
49,"(7030, 7032)",9,"[21128, 21134]",-265,0.97674245
50,"(7137, 7137)",3,"[21449, 21449]",50,0.95516765
51,"(7425, 7425)",3,"[22313, 22313]",-35,0.9567559999999999
52,"(7436, 7436)",3,"[22346, 22346]",-2,0.78672963
53,"(7682, 7682)",3,"[23084, 23084]",736,0.54820687
54,"(7918, 7918)",3,"[23792, 23792]",-1415,0.52730745
55,"(8634, 8634)",3,"[25940, 25940]",177,0.9524710999999999
56,"(8726, 8727)",6,"[26216, 26219]",-56,0.7199491
57,"(9076, 9078)",9,"[27266, 27272]",39,0.98589295
58,"(9740, 9743)",12,"[29258, 29267]",63,0.9612888
59,"(9762, 9762)",3,"[29324, 29324]",129,0.53179854
60,"(9796, 9796)",3,"[29426, 29426]",231,0.5559509
61,"(9867, 9867)",3,"[29639, 29639]",444,0.53416467
62,"(10063, 10063)",3,"[30227, 30227]",-572,0.9528154000000001
63,"(10164, 10164)",3,"[30530, 30530]",-269,0.6336984999999999
64,"(11171, 11171)",3,"[33551, 33551]",-487,0.7409020000000001
65,"(11309, 11309)",3,"[33965, 33965]",-73,0.6903119000000001
66,"(11354, 11356)",9,"[34100, 34106]",62,0.97599584
67,"(11364, 11365)",6,"[34130, 34133]",92,0.95415115
68,"(11367, 11367)",3,"[34139, 34139]",101,0.64745367
69,"(11448, 11448)",3,"[34382, 34382]",-313,0.5078709
70,"(11592, 11593)",6,"[34814, 34817]",33,0.9455017
71,"(11827, 11827)",3,"[35519, 35519]",142,0.7998903
72,"(12039, 12040)",6,"[36155, 36158]",-113,0.6965962
73,"(12053, 12055)",9,"[36197, 36203]",-68,0.9846896
74,"(12059, 12059)",3,"[36215, 36215]",-56,0.5029431999999999
75,"(12073, 12073)",3,"[36257, 36257]",-14,0.64536935
76,"(12100, 12100)",3,"[36338, 36338]",67,0.83365047
77,"(12177, 12177)",3,"[36569, 36569]",298,0.9095934999999999
78,"(12288, 12289)",6,"[36902, 36905]",631,0.8157627
79,"(12485, 12485)",3,"[37493, 37493]",-405,0.9444062
80,"(12659, 12659)",3,"[38015, 38015]",117,0.66803914
81,"(12947, 12947)",3,"[38879, 38879]",-306,0.6299494000000001
82,"(13454, 13455)",6,"[40400, 40403]",-14,0.97382927
83,"(13792, 13792)",3,"[41414, 41414]",997,0.5271373
84,"(13842, 13843)",6,"[41564, 41567]",1147,0.7867879
85,"(13952, 13952)",3,"[41894, 41894]",-1279,0.7266128000000001
86,"(13954, 13956)",9,"[41900, 41906]",-1267,0.910693
87,"(13967, 13968)",6,"[41939, 41942]",-1231,0.9017065999999999
88,"(14295, 14295)",3,"[42923, 42923]",-250,0.6441345
89,"(14835, 14835)",3,"[44543, 44543]",414,0.79418105
90,"(14892, 14892)",3,"[44714, 44714]",585,0.8730690999999999
91,"(14934, 14934)",3,"[44840, 44840]",-626,0.7836354999999999
92,"(14947, 14947)",3,"[44879, 44879]",-587,0.63341016
93,"(14949, 14949)",3,"[44885, 44885]",-581,0.9381868
94,"(14982, 14982)",3,"[44984, 44984]",-482,0.769447
95,"(15002, 15002)",3,"[45044, 45044]",-422,0.91078496
96,"(15138, 15138)",3,"[45452, 45452]",-14,0.5157552
97,"(15273, 15276)",12,"[45857, 45866]",107,0.9891158000000001
98,"(15317, 15318)",6,"[45989, 45992]",239,0.80652684
99,"(15434, 15435)",6,"[46340, 46343]",590,0.9836463
100,"(15524, 15524)",3,"[46610, 46610]",-528,0.5150498
101,"(15626, 15626)",3,"[46916, 46916]",-222,0.6904776
102,"(15695, 15696)",6,"[47123, 47126]",-12,0.85930383
103,"(15701, 15702)",6,"[47141, 47144]",3,0.9055175999999999
104,"(15732, 15734)",9,"[47234, 47240]",96,0.9165046999999998
105,"(15765, 15765)",3,"[47333, 47333]",195,0.8853189
106,"(15767, 15767)",3,"[47339, 47339]",201,0.7864671
107,"(15969, 15969)",3,"[47945, 47945]",169,0.66356003
108,"(16124, 16124)",3,"[48410, 48410]",634,0.53468776
109,"(16537, 16537)",3,"[49649, 49649]",18,0.87896913
110,"(16541, 16542)",6,"[49661, 49664]",30,0.7528851
111,"(16558, 16558)",3,"[49712, 49712]",81,0.8288399999999999
112,"(16770, 16770)",3,"[50348, 50348]",-16,0.558886
113,"(17033, 17033)",3,"[51137, 51137]",-92,0.7121607
114,"(17059, 17059)",3,"[51215, 51215]",-14,0.9103643
115,"(17275, 17275)",3,"[51863, 51863]",254,0.66993695
116,"(17550, 17550)",3,"[52688, 52688]",261,0.94819576
117,"(17727, 17727)",3,"[53219, 53219]",-197,0.8598117000000001
118,"(17743, 17743)",3,"[53267, 53267]",-149,0.68537086
119,"(17745, 17745)",3,"[53273, 53273]",-143,0.81596553
120,"(17780, 17780)",3,"[53378, 53378]",-38,0.9864914
121,"(17855, 17855)",3,"[53603, 53603]",187,0.5043181999999999
122,"(17968, 17968)",3,"[53942, 53942]",526,0.7149675999999999
123,"(17997, 17997)",3,"[54029, 54029]",613,0.8474345
124,"(18232, 18232)",3,"[54734, 54734]",-21,0.7037508000000001
125,"(18743, 18743)",3,"[56267, 56267]",1512,0.6932219000000001
126,"(19223, 19223)",3,"[57707, 57707]",-472,0.81423223
127,"(19397, 19398)",6,"[58229, 58232]",50,0.87990177
128,"(19455, 19455)",3,"[58403, 58403]",224,0.7093106
129,"(19695, 19695)",3,"[59123, 59123]",-1,0.85854673
130,"(19754, 19755)",6,"[59300, 59303]",21,0.9867895000000001
131,"(19863, 19863)",3,"[59627, 59627]",-60,0.856165
132,"(20092, 20092)",3,"[60314, 60314]",-44,0.5139931999999999
133,"(20094, 20094)",3,"[60320, 60320]",-38,0.7827637
134,"(20265, 20265)",3,"[60833, 60833]",475,0.86660326
135,"(20267, 20267)",3,"[60839, 60839]",481,0.7628269
136,"(20996, 20997)",6,"[63026, 63029]",-400,0.6547615999999999
137,"(21092, 21092)",3,"[63314, 63314]",-115,0.50642
138,"(21124, 21124)",3,"[63410, 63410]",-19,0.69917864
139,"(21198, 21199)",6,"[63632, 63635]",203,0.70250875
140,"(21751, 21751)",3,"[65291, 65291]",-564,0.81394136
