,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(67, 68)",6,"[239, 242]",-13,0.8381023999999999
1,"(84, 86)",9,"[290, 296]",35,0.9937377000000001
2,"(115, 115)",3,"[383, 383]",128,0.6294401
3,"(145, 147)",9,"[473, 479]",218,0.9815440000000001
4,"(277, 277)",3,"[869, 869]",614,0.9403292
5,"(295, 295)",3,"[923, 923]",668,0.6456036
6,"(339, 339)",3,"[1055, 1055]",800,0.80090153
7,"(394, 394)",3,"[1220, 1220]",965,0.61236304
8,"(526, 526)",3,"[1616, 1616]",-1183,0.5212247
9,"(627, 627)",3,"[1919, 1919]",-880,0.59154254
10,"(638, 638)",3,"[1952, 1952]",-847,0.7148779000000001
11,"(656, 656)",3,"[2006, 2006]",-793,0.91308194
12,"(696, 697)",6,"[2126, 2129]",-670,0.9070084999999999
13,"(721, 721)",3,"[2201, 2201]",-598,0.9132208
14,"(723, 723)",3,"[2207, 2207]",-592,0.7551634
15,"(746, 746)",3,"[2276, 2276]",-523,0.7015680000000001
16,"(772, 772)",3,"[2354, 2354]",-445,0.8430023000000001
17,"(788, 788)",3,"[2402, 2402]",-397,0.60778135
18,"(831, 831)",3,"[2531, 2531]",-268,0.86652154
19,"(833, 833)",3,"[2537, 2537]",-262,0.6348216
20,"(918, 918)",3,"[2792, 2792]",-7,0.5205172
21,"(1004, 1004)",3,"[3050, 3050]",251,0.8002701999999999
22,"(1038, 1038)",3,"[3152, 3152]",353,0.7511062
23,"(1066, 1067)",6,"[3236, 3239]",437,0.96801347
24,"(1085, 1085)",3,"[3293, 3293]",-440,0.53405803
25,"(1087, 1087)",3,"[3299, 3299]",-434,0.7123656999999999
26,"(1115, 1115)",3,"[3383, 3383]",-350,0.8518455
27,"(1131, 1131)",3,"[3431, 3431]",-302,0.70030326
28,"(1142, 1142)",3,"[3464, 3464]",-269,0.88153493
29,"(1199, 1199)",3,"[3635, 3635]",-98,0.9277299000000001
30,"(1211, 1212)",6,"[3671, 3674]",-59,0.96704584
31,"(1255, 1255)",3,"[3803, 3803]",70,0.58660096
32,"(1308, 1309)",6,"[3962, 3965]",229,0.9439700999999999
33,"(1369, 1369)",3,"[4145, 4145]",412,0.8147593000000001
34,"(1425, 1425)",3,"[4313, 4313]",580,0.61199117
35,"(1488, 1488)",3,"[4502, 4502]",-518,0.5544418000000001
36,"(1589, 1589)",3,"[4805, 4805]",-215,0.66463226
37,"(1630, 1630)",3,"[4928, 4928]",-92,0.89297813
38,"(1632, 1632)",3,"[4934, 4934]",-86,0.9718382
39,"(1673, 1675)",9,"[5057, 5063]",37,0.9694965
40,"(1694, 1694)",3,"[5120, 5120]",100,0.5062656
41,"(1837, 1837)",3,"[5549, 5549]",19,0.7635599000000001
42,"(1847, 1847)",3,"[5579, 5579]",-22,0.8757565
43,"(1887, 1887)",3,"[5699, 5699]",16,0.66101944
44,"(2006, 2006)",3,"[6056, 6056]",373,0.67712975
45,"(2092, 2092)",3,"[6314, 6314]",-215,0.6593857
46,"(2101, 2101)",3,"[6341, 6341]",-188,0.8712496
47,"(2123, 2123)",3,"[6407, 6407]",-122,0.51122206
48,"(2152, 2152)",3,"[6494, 6494]",-35,0.7539536
49,"(2477, 2478)",6,"[7469, 7472]",940,0.783783
50,"(2561, 2561)",3,"[7721, 7721]",1192,0.50366145
51,"(2703, 2704)",6,"[8147, 8150]",-1041,0.7790963000000001
52,"(2748, 2748)",3,"[8282, 8282]",-909,0.5267132
53,"(2802, 2802)",3,"[8444, 8444]",-747,0.5933008000000001
54,"(2821, 2821)",3,"[8501, 8501]",-690,0.9727639000000001
55,"(2898, 2899)",6,"[8732, 8735]",-456,0.9835491
56,"(2934, 2934)",3,"[8840, 8840]",-351,0.5485028000000001
57,"(2951, 2951)",3,"[8891, 8891]",-300,0.94024235
58,"(2953, 2953)",3,"[8897, 8897]",-294,0.93569344
59,"(3031, 3031)",3,"[9131, 9131]",-60,0.74665105
60,"(3058, 3058)",3,"[9212, 9212]",21,0.97196746
61,"(3060, 3060)",3,"[9218, 9218]",27,0.9928302
62,"(3082, 3084)",9,"[9284, 9290]",93,0.9586743000000001
63,"(3107, 3107)",3,"[9359, 9359]",168,0.5479917
64,"(3140, 3140)",3,"[9458, 9458]",267,0.97446626
65,"(3142, 3142)",3,"[9464, 9464]",273,0.7329328
66,"(3182, 3182)",3,"[9584, 9584]",-309,0.52532774
67,"(3290, 3291)",6,"[9908, 9911]",15,0.9858110000000001
68,"(3418, 3418)",3,"[10292, 10292]",-351,0.66779953
69,"(3420, 3420)",3,"[10298, 10298]",-345,0.5987157
70,"(3422, 3422)",3,"[10304, 10304]",-339,0.6381667
71,"(3504, 3504)",3,"[10550, 10550]",-93,0.71440685
72,"(3528, 3529)",6,"[10622, 10625]",-18,0.94549924
73,"(3683, 3683)",3,"[11087, 11087]",-228,0.72236794
74,"(3698, 3698)",3,"[11132, 11132]",-183,0.8728548
75,"(3710, 3710)",3,"[11168, 11168]",-147,0.6911868
76,"(3736, 3737)",6,"[11246, 11249]",-66,0.7369723000000001
77,"(3765, 3765)",3,"[11333, 11333]",18,0.6909608
78,"(3784, 3784)",3,"[11390, 11390]",8,0.731726
79,"(3813, 3813)",3,"[11477, 11477]",95,0.63001794
80,"(3884, 3884)",3,"[11690, 11690]",308,0.8767796
81,"(3914, 3914)",3,"[11780, 11780]",398,0.92626095
82,"(3920, 3920)",3,"[11798, 11798]",416,0.5028877
83,"(3922, 3922)",3,"[11804, 11804]",422,0.52262604
84,"(3928, 3928)",3,"[11822, 11822]",440,0.5461363
85,"(3942, 3943)",6,"[11864, 11867]",482,0.8785786
86,"(3981, 3981)",3,"[11981, 11981]",599,0.8362707
87,"(3984, 3984)",3,"[11990, 11990]",608,0.8591496999999999
88,"(3987, 3987)",3,"[11999, 11999]",617,0.7983589
89,"(4050, 4050)",3,"[12188, 12188]",806,0.6770936
90,"(4127, 4127)",3,"[12419, 12419]",1037,0.7153829
91,"(4155, 4156)",6,"[12503, 12506]",1121,0.7625111
92,"(4378, 4378)",3,"[13172, 13172]",-907,0.80234754
93,"(4416, 4416)",3,"[13286, 13286]",-793,0.70658153
94,"(4475, 4475)",3,"[13463, 13463]",-616,0.83121043
95,"(4481, 4481)",3,"[13481, 13481]",-598,0.63410664
96,"(4542, 4542)",3,"[13664, 13664]",-415,0.6074845
97,"(4685, 4685)",3,"[14093, 14093]",14,0.5318497
98,"(4695, 4697)",9,"[14123, 14129]",44,0.9742759
