,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(64, 66)",9,"[230, 236]",-19,0.97217125
1,"(82, 85)",12,"[284, 293]",29,0.988857
2,"(144, 146)",9,"[470, 476]",215,0.8145446
3,"(228, 228)",3,"[722, 722]",467,0.6343255
4,"(274, 274)",3,"[860, 860]",605,0.94526184
5,"(276, 276)",3,"[866, 866]",611,0.5946494999999999
6,"(549, 549)",3,"[1685, 1685]",-1114,0.6184864000000001
7,"(695, 695)",3,"[2123, 2123]",-676,0.6968909000000001
8,"(875, 875)",3,"[2663, 2663]",-136,0.7548041999999999
9,"(1065, 1065)",3,"[3233, 3233]",434,0.6963501999999999
10,"(1085, 1085)",3,"[3293, 3293]",-440,0.89178807
11,"(1113, 1113)",3,"[3377, 3377]",-356,0.8536360000000001
12,"(1130, 1130)",3,"[3428, 3428]",-305,0.5186046
13,"(1210, 1210)",3,"[3668, 3668]",-65,0.814667
14,"(1397, 1398)",6,"[4229, 4232]",496,0.7607855
15,"(1414, 1414)",3,"[4280, 4280]",547,0.529876
16,"(1630, 1630)",3,"[4928, 4928]",-92,0.7887265
17,"(1671, 1671)",3,"[5051, 5051]",31,0.8383048000000001
18,"(1835, 1835)",3,"[5543, 5543]",13,0.9846309999999999
19,"(1837, 1837)",3,"[5549, 5549]",19,0.6524849
20,"(1845, 1846)",6,"[5573, 5576]",-25,0.7706113
21,"(1910, 1910)",3,"[5768, 5768]",85,0.5991306
22,"(2004, 2004)",3,"[6050, 6050]",367,0.69282734
23,"(2062, 2062)",3,"[6224, 6224]",-305,0.9454908999999999
24,"(2064, 2064)",3,"[6230, 6230]",-299,0.8300917999999999
25,"(2559, 2559)",3,"[7715, 7715]",1186,0.9431560999999999
26,"(2617, 2617)",3,"[7889, 7889]",-1302,0.9508336
27,"(2641, 2641)",3,"[7961, 7961]",-1230,0.539737
28,"(2702, 2702)",3,"[8144, 8144]",-1047,0.5916066
29,"(2737, 2737)",3,"[8249, 8249]",-942,0.6199533
30,"(2949, 2949)",3,"[8885, 8885]",-306,0.6354179
31,"(2951, 2951)",3,"[8891, 8891]",-300,0.9067323
32,"(3004, 3004)",3,"[9050, 9050]",-141,0.58345294
33,"(3056, 3056)",3,"[9206, 9206]",15,0.77019894
34,"(3058, 3058)",3,"[9212, 9212]",21,0.9096966999999999
35,"(3080, 3080)",3,"[9278, 9278]",87,0.7913823
36,"(3138, 3138)",3,"[9452, 9452]",261,0.6646534000000001
37,"(3288, 3290)",9,"[9902, 9908]",9,0.98823184
38,"(3383, 3383)",3,"[10187, 10187]",259,0.61082536
39,"(3459, 3459)",3,"[10415, 10415]",-228,0.5992628000000001
40,"(3492, 3492)",3,"[10514, 10514]",-129,0.64179903
41,"(3502, 3504)",9,"[10544, 10550]",-93,0.9458228000000001
42,"(3526, 3528)",9,"[10616, 10622]",-21,0.8079625
43,"(3590, 3590)",3,"[10808, 10808]",165,0.5662873
44,"(3592, 3592)",3,"[10814, 10814]",171,0.55725884
45,"(3637, 3637)",3,"[10949, 10949]",306,0.6371268
46,"(3681, 3681)",3,"[11081, 11081]",-234,0.54208827
47,"(3708, 3708)",3,"[11162, 11162]",-153,0.51071626
48,"(4050, 4050)",3,"[12188, 12188]",806,0.67206126
49,"(4074, 4074)",3,"[12260, 12260]",878,0.8543898000000001
50,"(4315, 4315)",3,"[12983, 12983]",-1096,0.5864829
51,"(4473, 4473)",3,"[13457, 13457]",-622,0.8899548
52,"(4686, 4686)",3,"[14096, 14096]",17,0.81078637
53,"(4694, 4695)",6,"[14120, 14123]",41,0.9628742
54,"(4746, 4746)",3,"[14276, 14276]",197,0.66812617
55,"(4874, 4874)",3,"[14660, 14660]",581,0.51512975
56,"(4976, 4976)",3,"[14966, 14966]",-332,0.8224464
57,"(4978, 4978)",3,"[14972, 14972]",-326,0.6114204000000001
58,"(5050, 5050)",3,"[15188, 15188]",-110,0.6291386999999999
59,"(5092, 5094)",9,"[15314, 15320]",16,0.99101794
60,"(5146, 5146)",3,"[15476, 15476]",178,0.854049
61,"(5148, 5148)",3,"[15482, 15482]",184,0.6717926
62,"(5309, 5310)",6,"[15965, 15968]",-589,0.97305363
63,"(5374, 5374)",3,"[16160, 16160]",-397,0.70371896
64,"(5376, 5376)",3,"[16166, 16166]",-391,0.57060397
65,"(5489, 5490)",6,"[16505, 16508]",-49,0.9574582
66,"(5517, 5517)",3,"[16589, 16589]",32,0.8407894
67,"(5601, 5601)",3,"[16841, 16841]",90,0.56339854
68,"(5603, 5603)",3,"[16847, 16847]",96,0.70770097
69,"(5613, 5613)",3,"[16877, 16877]",126,0.953199
70,"(5665, 5665)",3,"[17033, 17033]",27,0.8283714
71,"(5667, 5667)",3,"[17039, 17039]",33,0.92192656
72,"(5693, 5695)",9,"[17117, 17123]",111,0.8707843000000001
73,"(5743, 5743)",3,"[17267, 17267]",261,0.9589979
74,"(5745, 5745)",3,"[17273, 17273]",267,0.9764187
75,"(5812, 5812)",3,"[17474, 17474]",468,0.72923785
76,"(6408, 6409)",6,"[19262, 19265]",-355,0.9478396000000001
77,"(6411, 6412)",6,"[19271, 19274]",-346,0.96103245
78,"(6532, 6533)",6,"[19634, 19637]",14,0.7454644
79,"(6812, 6812)",3,"[20474, 20474]",241,0.7407866
80,"(6909, 6909)",3,"[20765, 20765]",-50,0.9037453000000001
81,"(6911, 6914)",12,"[20771, 20780]",-35,0.9765608
82,"(6924, 6924)",3,"[20810, 20810]",-5,0.98087156
83,"(6926, 6926)",3,"[20816, 20816]",1,0.68218434
84,"(6950, 6950)",3,"[20888, 20888]",73,0.5008962
85,"(7028, 7030)",9,"[21122, 21128]",-271,0.93363595
86,"(7046, 7046)",3,"[21176, 21176]",-223,0.59489626
