,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 7)",3,"[59, 59]",-196,0.6850210999999999
1,"(9, 11)",9,"[65, 71]",-184,0.7524267
2,"(81, 85)",15,"[281, 293]",26,0.9898323
3,"(155, 155)",3,"[503, 503]",248,0.6502744
4,"(387, 387)",3,"[1199, 1199]",944,0.60019755
5,"(597, 597)",3,"[1829, 1829]",-970,0.8656345999999999
6,"(681, 683)",9,"[2081, 2087]",-712,0.94123036
7,"(807, 807)",3,"[2459, 2459]",-340,0.50688046
8,"(873, 877)",15,"[2657, 2669]",-130,0.968442
9,"(1012, 1012)",3,"[3074, 3074]",275,0.68257743
10,"(1014, 1014)",3,"[3080, 3080]",281,0.5702510999999999
11,"(1082, 1083)",6,"[3284, 3287]",-446,0.93721974
12,"(1402, 1402)",3,"[4244, 4244]",511,0.58347803
13,"(1438, 1438)",3,"[4352, 4352]",619,0.7757491
14,"(1580, 1582)",9,"[4778, 4784]",-236,0.66949564
15,"(1633, 1633)",3,"[4937, 4937]",-83,0.51268905
16,"(1689, 1689)",3,"[5105, 5105]",85,0.7267432
17,"(1694, 1695)",6,"[5120, 5123]",100,0.9286151
18,"(1737, 1738)",6,"[5249, 5252]",229,0.5789019
19,"(1770, 1770)",3,"[5348, 5348]",-182,0.534067
20,"(1817, 1817)",3,"[5489, 5489]",-41,0.65409654
21,"(1873, 1873)",3,"[5657, 5657]",20,0.6186562
22,"(1926, 1927)",6,"[5816, 5819]",133,0.75221246
23,"(2141, 2143)",9,"[6461, 6467]",-62,0.8358624
24,"(2193, 2194)",6,"[6617, 6620]",88,0.8052781
25,"(2407, 2410)",12,"[7259, 7268]",730,0.8020356
26,"(2471, 2475)",15,"[7451, 7463]",922,0.9632995999999999
27,"(2586, 2586)",3,"[7796, 7796]",1267,0.5156844
28,"(2640, 2640)",3,"[7958, 7958]",-1233,0.86394584
29,"(2643, 2643)",3,"[7967, 7967]",-1224,0.5817722
30,"(2685, 2686)",6,"[8093, 8096]",-1095,0.8016486999999999
31,"(2849, 2850)",6,"[8585, 8588]",-603,0.94850636
32,"(2884, 2887)",12,"[8690, 8699]",-492,0.9385624
33,"(2930, 2932)",9,"[8828, 8834]",-357,0.97117966
34,"(3044, 3047)",12,"[9170, 9179]",-12,0.84342575
35,"(3288, 3291)",12,"[9902, 9911]",9,0.9867953000000002
36,"(3361, 3362)",6,"[10121, 10124]",193,0.70650595
37,"(3380, 3380)",3,"[10178, 10178]",250,0.7483964
38,"(3383, 3383)",3,"[10187, 10187]",259,0.5385886
39,"(3453, 3454)",6,"[10397, 10400]",-243,0.58585304
40,"(3763, 3765)",9,"[11327, 11333]",12,0.73708653
41,"(3938, 3941)",12,"[11852, 11861]",470,0.97511613
42,"(3968, 3968)",3,"[11942, 11942]",560,0.6258764
43,"(3987, 3987)",3,"[11999, 11999]",617,0.6407967
44,"(4016, 4018)",9,"[12086, 12092]",704,0.85080713
45,"(4152, 4154)",9,"[12494, 12500]",1112,0.78288156
46,"(4168, 4172)",15,"[12542, 12554]",1160,0.9853699
47,"(4214, 4214)",3,"[12680, 12680]",1298,0.68955076
48,"(4229, 4229)",3,"[12725, 12725]",1343,0.5967435999999999
49,"(4314, 4314)",3,"[12980, 12980]",-1099,0.83812207
50,"(4461, 4461)",3,"[13421, 13421]",-658,0.8232808
51,"(4538, 4538)",3,"[13652, 13652]",-427,0.64117944
52,"(4681, 4683)",9,"[14081, 14087]",2,0.9850146000000001
53,"(4713, 4714)",6,"[14177, 14180]",98,0.68421364
54,"(4868, 4869)",6,"[14642, 14645]",563,0.8256126
55,"(5110, 5110)",3,"[15368, 15368]",70,0.5877215
56,"(5374, 5377)",12,"[16160, 16169]",-388,0.9885135
57,"(5414, 5415)",6,"[16280, 16283]",-274,0.7346986
58,"(5516, 5518)",9,"[16586, 16592]",29,0.91485643
59,"(5584, 5585)",6,"[16790, 16793]",39,0.7849356
60,"(5669, 5669)",3,"[17045, 17045]",39,0.52113456
61,"(5693, 5694)",6,"[17117, 17120]",111,0.91397554
62,"(5733, 5733)",3,"[17237, 17237]",231,0.52380216
63,"(5772, 5774)",9,"[17354, 17360]",348,0.92135316
64,"(5818, 5822)",15,"[17492, 17504]",486,0.9552775
65,"(5878, 5879)",6,"[17672, 17675]",666,0.86938083
66,"(5882, 5883)",6,"[17684, 17687]",678,0.8595118
67,"(6248, 6249)",6,"[18782, 18785]",127,0.6873623000000001
68,"(6284, 6284)",3,"[18890, 18890]",235,0.5002346999999999
69,"(6411, 6411)",3,"[19271, 19271]",-349,0.83317786
70,"(6413, 6413)",3,"[19277, 19277]",-343,0.5333292
71,"(6533, 6533)",3,"[19637, 19637]",17,0.587516
72,"(6586, 6586)",3,"[19796, 19796]",0,0.61988246
73,"(6702, 6702)",3,"[20144, 20144]",-89,0.6102085
74,"(6909, 6909)",3,"[20765, 20765]",-50,0.7141494
75,"(6911, 6916)",18,"[20771, 20786]",-29,0.98326254
76,"(6987, 6988)",6,"[20999, 21002]",184,0.77606106
77,"(7029, 7029)",3,"[21125, 21125]",-274,0.63060987
78,"(7047, 7048)",6,"[21179, 21182]",-217,0.90393245
79,"(7136, 7137)",6,"[21446, 21449]",47,0.6743347
