,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(8, 10)",9,"[62, 68]",-187,0.6074316999999999
1,"(82, 85)",12,"[284, 293]",29,0.9996344000000001
2,"(158, 158)",3,"[512, 512]",257,0.7525094
3,"(549, 549)",3,"[1685, 1685]",-1114,0.72006327
4,"(599, 599)",3,"[1835, 1835]",-964,0.61847115
5,"(681, 683)",9,"[2081, 2087]",-712,0.78021514
6,"(685, 685)",3,"[2093, 2093]",-706,0.5555585
7,"(874, 875)",6,"[2660, 2663]",-136,0.77416646
8,"(878, 879)",6,"[2672, 2675]",-124,0.57602084
9,"(1082, 1084)",9,"[3284, 3290]",-443,0.8784108
10,"(1198, 1198)",3,"[3632, 3632]",-101,0.6414663
11,"(1307, 1307)",3,"[3959, 3959]",226,0.56594217
12,"(1403, 1403)",3,"[4247, 4247]",514,0.53431576
13,"(1581, 1581)",3,"[4781, 4781]",-239,0.64959896
14,"(1633, 1633)",3,"[4937, 4937]",-83,0.6855545999999999
15,"(1738, 1738)",3,"[5252, 5252]",232,0.8110543
16,"(1926, 1927)",6,"[5816, 5819]",133,0.9310779
17,"(2065, 2065)",3,"[6233, 6233]",-296,0.5464569
18,"(2193, 2194)",6,"[6617, 6620]",88,0.72710025
19,"(2407, 2408)",6,"[7259, 7262]",730,0.7491268
20,"(2471, 2476)",18,"[7451, 7466]",922,0.98970795
21,"(2497, 2497)",3,"[7529, 7529]",1000,0.560628
22,"(2587, 2587)",3,"[7799, 7799]",1270,0.68482625
23,"(2640, 2640)",3,"[7958, 7958]",-1233,0.5784074
24,"(2884, 2886)",9,"[8690, 8696]",-495,0.82206964
25,"(2930, 2932)",9,"[8828, 8834]",-357,0.8728280999999999
26,"(3047, 3049)",9,"[9179, 9185]",-6,0.8345037000000001
27,"(3288, 3292)",15,"[9902, 9914]",9,0.9979603000000001
28,"(3365, 3365)",3,"[10133, 10133]",205,0.52827317
29,"(3765, 3765)",3,"[11333, 11333]",18,0.55659187
30,"(3939, 3941)",9,"[11855, 11861]",473,0.9349870000000001
31,"(4018, 4019)",6,"[12092, 12095]",710,0.81924886
32,"(4154, 4155)",6,"[12500, 12503]",1118,0.81007856
33,"(4168, 4171)",12,"[12542, 12551]",1160,0.96373594
34,"(4199, 4199)",3,"[12635, 12635]",1253,0.89261496
35,"(4214, 4215)",6,"[12680, 12683]",1298,0.7177613
36,"(4316, 4316)",3,"[12986, 12986]",-1093,0.67381406
37,"(4461, 4462)",6,"[13421, 13424]",-655,0.5414291999999999
38,"(4508, 4508)",3,"[13562, 13562]",-517,0.68006355
39,"(4682, 4684)",9,"[14084, 14090]",5,0.9779220999999999
40,"(5094, 5094)",3,"[15320, 15320]",22,0.72228825
41,"(5258, 5258)",3,"[15812, 15812]",514,0.73252255
42,"(5374, 5377)",12,"[16160, 16169]",-388,0.9968733
43,"(5398, 5400)",9,"[16232, 16238]",-319,0.8147861
44,"(5518, 5519)",6,"[16592, 16595]",35,0.8634298
45,"(5583, 5583)",3,"[16787, 16787]",36,0.9375121999999999
46,"(5669, 5669)",3,"[17045, 17045]",39,0.50959533
47,"(5694, 5694)",3,"[17120, 17120]",114,0.94493496
48,"(5733, 5733)",3,"[17237, 17237]",231,0.5675237
49,"(5773, 5774)",6,"[17357, 17360]",351,0.69014525
50,"(5819, 5823)",15,"[17495, 17507]",489,0.8291311
51,"(5878, 5879)",6,"[17672, 17675]",666,0.837471
52,"(6149, 6149)",3,"[18485, 18485]",-170,0.57844883
53,"(6250, 6251)",6,"[18788, 18791]",133,0.56949687
54,"(6411, 6413)",9,"[19271, 19277]",-343,0.8494134
55,"(6449, 6449)",3,"[19385, 19385]",-235,0.5653488
56,"(6587, 6587)",3,"[19799, 19799]",3,0.56370914
57,"(6706, 6706)",3,"[20156, 20156]",-77,0.54726654
58,"(6911, 6917)",21,"[20771, 20789]",-26,0.98731625
