,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 7)",3,"[59, 59]",-196,0.5660678000000001
1,"(9, 9)",3,"[65, 65]",-190,0.51045865
2,"(81, 85)",15,"[281, 293]",26,0.98171574
3,"(387, 388)",6,"[1199, 1202]",944,0.8061848
4,"(597, 597)",3,"[1829, 1829]",-970,0.5501716
5,"(681, 683)",9,"[2081, 2087]",-712,0.91715074
6,"(873, 878)",18,"[2657, 2672]",-127,0.9429690000000001
7,"(1012, 1012)",3,"[3074, 3074]",275,0.5770786
8,"(1081, 1083)",9,"[3281, 3287]",-446,0.792346
9,"(1197, 1198)",6,"[3629, 3632]",-101,0.63703114
10,"(1438, 1438)",3,"[4352, 4352]",619,0.5148175
11,"(1580, 1581)",6,"[4778, 4781]",-239,0.64300877
12,"(1689, 1690)",6,"[5105, 5108]",85,0.84184057
13,"(1692, 1692)",3,"[5114, 5114]",94,0.5122545000000001
14,"(1694, 1695)",6,"[5120, 5123]",100,0.75417316
15,"(1712, 1712)",3,"[5174, 5174]",154,0.7204056
16,"(1737, 1738)",6,"[5249, 5252]",229,0.6538184
17,"(1873, 1873)",3,"[5657, 5657]",20,0.5062221
18,"(1926, 1927)",6,"[5816, 5819]",133,0.68350923
19,"(2142, 2142)",3,"[6464, 6464]",-65,0.6637771
20,"(2193, 2194)",6,"[6617, 6620]",88,0.7842669
21,"(2407, 2410)",12,"[7259, 7268]",730,0.8233816999999999
22,"(2437, 2437)",3,"[7349, 7349]",820,0.64408827
23,"(2460, 2460)",3,"[7418, 7418]",889,0.71843183
24,"(2471, 2475)",15,"[7451, 7463]",922,0.96929896
25,"(2551, 2551)",3,"[7691, 7691]",1162,0.7541374
26,"(2585, 2587)",9,"[7793, 7799]",1264,0.7542307
27,"(2640, 2640)",3,"[7958, 7958]",-1233,0.7658555
28,"(2686, 2686)",3,"[8096, 8096]",-1095,0.5283931
29,"(2849, 2850)",6,"[8585, 8588]",-603,0.6661316999999999
30,"(2884, 2886)",9,"[8690, 8696]",-495,0.87464744
31,"(2930, 2932)",9,"[8828, 8834]",-357,0.91338754
32,"(3044, 3047)",12,"[9170, 9179]",-12,0.88399297
33,"(3288, 3291)",12,"[9902, 9911]",9,0.97689956
34,"(3361, 3361)",3,"[10121, 10121]",193,0.5875457
35,"(3380, 3381)",6,"[10178, 10181]",250,0.7773085999999999
36,"(3763, 3763)",3,"[11327, 11327]",12,0.7257574999999999
37,"(3939, 3941)",9,"[11855, 11861]",473,0.884021
38,"(3988, 3989)",6,"[12002, 12005]",620,0.56626546
39,"(4017, 4018)",6,"[12089, 12092]",707,0.6311104999999999
40,"(4153, 4154)",6,"[12497, 12500]",1115,0.57752013
41,"(4168, 4172)",15,"[12542, 12554]",1160,0.9762358
42,"(4199, 4199)",3,"[12635, 12635]",1253,0.70804125
43,"(4214, 4216)",9,"[12680, 12686]",1298,0.7400919
44,"(4258, 4258)",3,"[12812, 12812]",-1267,0.52207124
45,"(4314, 4314)",3,"[12980, 12980]",-1099,0.77494955
46,"(4459, 4461)",9,"[13415, 13421]",-658,0.7288914000000001
47,"(4508, 4508)",3,"[13562, 13562]",-517,0.6653946999999999
48,"(4541, 4541)",3,"[13661, 13661]",-418,0.63800985
49,"(4681, 4683)",9,"[14081, 14087]",2,0.9590624
50,"(4713, 4713)",3,"[14177, 14177]",98,0.65358704
51,"(4868, 4869)",6,"[14642, 14645]",563,0.5643753
52,"(5092, 5093)",6,"[15314, 15317]",16,0.5941224
53,"(5374, 5377)",12,"[16160, 16169]",-388,0.9779669
54,"(5398, 5398)",3,"[16232, 16232]",-325,0.5565068
55,"(5414, 5415)",6,"[16280, 16283]",-274,0.678137
56,"(5518, 5518)",3,"[16592, 16592]",35,0.84754646
57,"(5583, 5584)",6,"[16787, 16790]",36,0.6650973000000001
58,"(5669, 5669)",3,"[17045, 17045]",39,0.5859978
59,"(5693, 5694)",6,"[17117, 17120]",111,0.86514145
60,"(5774, 5774)",3,"[17360, 17360]",354,0.5171657999999999
