,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 10)",12,"[59, 68]",-187,0.8298954
1,"(82, 85)",12,"[284, 293]",29,0.99508375
2,"(99, 99)",3,"[335, 335]",80,0.5558976
3,"(130, 130)",3,"[428, 428]",173,0.5138897
4,"(203, 203)",3,"[647, 647]",392,0.50042754
5,"(337, 338)",6,"[1049, 1052]",794,0.8015571
6,"(388, 388)",3,"[1202, 1202]",947,0.7162122
7,"(392, 392)",3,"[1214, 1214]",959,0.55530286
8,"(394, 394)",3,"[1220, 1220]",965,0.6566298
9,"(491, 491)",3,"[1511, 1511]",1256,0.5055437
10,"(548, 549)",6,"[1682, 1685]",-1114,0.90675205
11,"(597, 597)",3,"[1829, 1829]",-970,0.7192173000000001
12,"(632, 632)",3,"[1934, 1934]",-865,0.69872236
13,"(681, 683)",9,"[2081, 2087]",-712,0.94820374
14,"(874, 875)",6,"[2660, 2663]",-136,0.69591963
15,"(1081, 1084)",12,"[3281, 3290]",-443,0.9403258
16,"(1196, 1198)",9,"[3626, 3632]",-101,0.7698235
17,"(1261, 1261)",3,"[3821, 3821]",88,0.61812794
18,"(1287, 1287)",3,"[3899, 3899]",166,0.50167245
19,"(1305, 1305)",3,"[3953, 3953]",220,0.60760355
20,"(1351, 1351)",3,"[4091, 4091]",358,0.59354097
21,"(1569, 1569)",3,"[4745, 4745]",-275,0.5536539
22,"(1580, 1582)",9,"[4778, 4784]",-236,0.65332216
23,"(1633, 1633)",3,"[4937, 4937]",-83,0.5345787
24,"(1647, 1647)",3,"[4979, 4979]",-41,0.6866094
25,"(1690, 1691)",6,"[5108, 5111]",88,0.7798676
26,"(1694, 1696)",9,"[5120, 5126]",100,0.94328827
27,"(1733, 1733)",3,"[5237, 5237]",217,0.5950194999999999
28,"(1736, 1738)",9,"[5246, 5252]",226,0.60768676
29,"(1818, 1818)",3,"[5492, 5492]",-38,0.51418644
30,"(1845, 1845)",3,"[5573, 5573]",-28,0.5386179
31,"(1906, 1907)",6,"[5756, 5759]",73,0.66397005
32,"(1926, 1927)",6,"[5816, 5819]",133,0.9485975
33,"(1951, 1951)",3,"[5891, 5891]",208,0.5091089
34,"(2064, 2065)",6,"[6230, 6233]",-296,0.7950928
35,"(2080, 2081)",6,"[6278, 6281]",-248,0.8263596
36,"(2141, 2142)",6,"[6461, 6464]",-65,0.70254207
37,"(2157, 2158)",6,"[6509, 6512]",-17,0.5560385999999999
38,"(2193, 2194)",6,"[6617, 6620]",88,0.75766903
39,"(2255, 2255)",3,"[6803, 6803]",274,0.69237864
40,"(2268, 2268)",3,"[6842, 6842]",313,0.6635850999999999
41,"(2406, 2410)",15,"[7256, 7268]",727,0.9574636000000001
42,"(2459, 2460)",6,"[7415, 7418]",886,0.7579437
43,"(2471, 2475)",15,"[7451, 7463]",922,0.9430608
44,"(2551, 2552)",6,"[7691, 7694]",1162,0.6367122
45,"(2617, 2619)",9,"[7889, 7895]",-1296,0.92959803
46,"(2639, 2642)",12,"[7955, 7964]",-1227,0.9243395000000001
47,"(2686, 2686)",3,"[8096, 8096]",-1095,0.6171333999999999
48,"(2851, 2851)",3,"[8591, 8591]",-600,0.62287384
49,"(2885, 2887)",9,"[8693, 8699]",-492,0.8637669
50,"(2928, 2932)",15,"[8822, 8834]",-357,0.97311485
51,"(3044, 3048)",15,"[9170, 9182]",-9,0.7720679
52,"(3090, 3091)",6,"[9308, 9311]",117,0.65354073
53,"(3288, 3291)",12,"[9902, 9911]",9,0.98338276
54,"(3361, 3363)",9,"[10121, 10127]",193,0.93606704
55,"(3366, 3367)",6,"[10136, 10139]",208,0.82000995
56,"(3380, 3380)",3,"[10178, 10178]",250,0.56923056
57,"(3493, 3493)",3,"[10517, 10517]",-126,0.5617683000000001
58,"(3516, 3516)",3,"[10586, 10586]",-57,0.85273445
59,"(3763, 3764)",6,"[11327, 11330]",12,0.71582204
60,"(3871, 3871)",3,"[11651, 11651]",269,0.64281154
61,"(3873, 3873)",3,"[11657, 11657]",275,0.8085159000000001
62,"(3928, 3928)",3,"[11822, 11822]",440,0.6116156
63,"(3939, 3942)",12,"[11855, 11864]",473,0.9409951999999999
64,"(3990, 3991)",6,"[12008, 12011]",626,0.7101776999999999
65,"(4016, 4018)",9,"[12086, 12092]",704,0.7227713000000001
66,"(4050, 4050)",3,"[12188, 12188]",806,0.57035404
67,"(4152, 4152)",3,"[12494, 12494]",1112,0.6106937
68,"(4154, 4156)",9,"[12500, 12506]",1118,0.91172403
69,"(4167, 4172)",18,"[12539, 12554]",1157,0.9868188
70,"(4199, 4200)",6,"[12635, 12638]",1253,0.79622066
71,"(4214, 4216)",9,"[12680, 12686]",1298,0.8998918
72,"(4229, 4229)",3,"[12725, 12725]",1343,0.6390933000000001
73,"(4266, 4267)",6,"[12836, 12839]",-1240,0.7072242
74,"(4312, 4312)",3,"[12974, 12974]",-1105,0.62138194
75,"(4314, 4315)",6,"[12980, 12983]",-1096,0.69303465
76,"(4344, 4344)",3,"[13070, 13070]",-1009,0.7044206999999999
77,"(4434, 4434)",3,"[13340, 13340]",-739,0.55736077
78,"(4461, 4462)",6,"[13421, 13424]",-655,0.9189579
79,"(4508, 4508)",3,"[13562, 13562]",-517,0.8369199
80,"(4536, 4537)",6,"[13646, 13649]",-430,0.6109189
81,"(4541, 4543)",9,"[13661, 13667]",-412,0.78998196
82,"(4681, 4684)",12,"[14081, 14090]",2,0.9819901
83,"(4744, 4744)",3,"[14270, 14270]",191,0.5664615
84,"(4848, 4848)",3,"[14582, 14582]",503,0.616121
85,"(4870, 4871)",6,"[14648, 14651]",569,0.6279538
