,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 7)",3,"[59, 59]",-196,0.7144055
1,"(82, 85)",12,"[284, 293]",29,0.99964094
2,"(130, 131)",6,"[428, 431]",173,0.79228866
3,"(144, 144)",3,"[470, 470]",215,0.8051181
4,"(156, 156)",3,"[506, 506]",251,0.59160906
5,"(203, 203)",3,"[647, 647]",392,0.7055903
6,"(337, 337)",3,"[1049, 1049]",794,0.76250726
7,"(548, 550)",9,"[1682, 1688]",-1111,0.9723026
8,"(631, 631)",3,"[1931, 1931]",-868,0.56337017
9,"(681, 682)",6,"[2081, 2084]",-715,0.9749120000000001
10,"(854, 854)",3,"[2600, 2600]",-199,0.53229684
11,"(874, 874)",3,"[2660, 2660]",-139,0.55585116
12,"(877, 877)",3,"[2669, 2669]",-130,0.7674850999999999
13,"(928, 928)",3,"[2822, 2822]",23,0.6342842
14,"(1015, 1015)",3,"[3083, 3083]",284,0.52212757
15,"(1039, 1039)",3,"[3155, 3155]",356,0.50457656
16,"(1081, 1084)",12,"[3281, 3290]",-443,0.9624768
17,"(1198, 1199)",6,"[3632, 3635]",-98,0.85938025
18,"(1210, 1210)",3,"[3668, 3668]",-65,0.68180645
19,"(1438, 1438)",3,"[4352, 4352]",619,0.7043609000000001
20,"(1449, 1449)",3,"[4385, 4385]",-635,0.5373149
21,"(1633, 1635)",9,"[4937, 4943]",-77,0.8541216
22,"(1695, 1696)",6,"[5123, 5126]",103,0.77763754
23,"(1738, 1738)",3,"[5252, 5252]",232,0.7125800999999999
24,"(1893, 1893)",3,"[5717, 5717]",34,0.86892724
25,"(1925, 1927)",9,"[5813, 5819]",130,0.97486603
26,"(1951, 1951)",3,"[5891, 5891]",208,0.6697396
27,"(2064, 2064)",3,"[6230, 6230]",-299,0.6088519
28,"(2080, 2080)",3,"[6278, 6278]",-251,0.6059739000000001
29,"(2117, 2117)",3,"[6389, 6389]",-140,0.71192014
30,"(2174, 2174)",3,"[6560, 6560]",31,0.64651644
31,"(2194, 2194)",3,"[6620, 6620]",91,0.6614484
32,"(2407, 2410)",12,"[7259, 7268]",730,0.9229804
33,"(2471, 2475)",15,"[7451, 7463]",922,0.9902534
34,"(2617, 2618)",6,"[7889, 7892]",-1299,0.6975123000000001
35,"(2639, 2639)",3,"[7955, 7955]",-1236,0.6367183000000001
36,"(2641, 2641)",3,"[7961, 7961]",-1230,0.59006304
37,"(2686, 2686)",3,"[8096, 8096]",-1095,0.6965658
38,"(2747, 2747)",3,"[8279, 8279]",-912,0.57649314
39,"(2886, 2886)",3,"[8696, 8696]",-495,0.8370679
40,"(2929, 2931)",9,"[8825, 8831]",-360,0.9752166999999999
41,"(3047, 3048)",6,"[9179, 9182]",-9,0.7515921
42,"(3059, 3059)",3,"[9215, 9215]",24,0.54778254
43,"(3288, 3291)",12,"[9902, 9911]",9,0.99651414
44,"(3306, 3306)",3,"[9956, 9956]",28,0.51644456
45,"(3363, 3363)",3,"[10127, 10127]",199,0.6489491999999999
46,"(3367, 3367)",3,"[10139, 10139]",211,0.60335076
47,"(3380, 3380)",3,"[10178, 10178]",250,0.5268048000000001
48,"(3492, 3492)",3,"[10514, 10514]",-129,0.6728699
49,"(3516, 3516)",3,"[10586, 10586]",-57,0.68628216
50,"(3765, 3766)",6,"[11333, 11336]",18,0.92521113
51,"(3838, 3838)",3,"[11552, 11552]",170,0.85867155
52,"(3939, 3941)",9,"[11855, 11861]",473,0.8894708
53,"(3943, 3943)",3,"[11867, 11867]",485,0.68105215
54,"(4017, 4018)",6,"[12089, 12092]",707,0.61578983
55,"(4048, 4050)",9,"[12182, 12188]",800,0.9445863000000001
56,"(4152, 4152)",3,"[12494, 12494]",1112,0.8681518
57,"(4154, 4154)",3,"[12500, 12500]",1118,0.5621595
58,"(4167, 4169)",9,"[12539, 12545]",1157,0.9445539000000001
59,"(4199, 4199)",3,"[12635, 12635]",1253,0.91416776
60,"(4201, 4201)",3,"[12641, 12641]",1259,0.6604469000000001
61,"(4214, 4216)",9,"[12680, 12686]",1298,0.8660220999999999
62,"(4315, 4315)",3,"[12983, 12983]",-1096,0.70195585
63,"(4433, 4434)",6,"[13337, 13340]",-739,0.80637485
64,"(4461, 4461)",3,"[13421, 13421]",-658,0.5144537
65,"(4506, 4506)",3,"[13556, 13556]",-523,0.6336611
66,"(4508, 4508)",3,"[13562, 13562]",-517,0.752207
67,"(4663, 4663)",3,"[14027, 14027]",-52,0.73383033
68,"(4682, 4683)",6,"[14084, 14087]",5,0.9546336
69,"(4693, 4693)",3,"[14117, 14117]",38,0.6500497
70,"(4847, 4847)",3,"[14579, 14579]",500,0.6159508
71,"(4867, 4868)",6,"[14639, 14642]",560,0.60579693
72,"(4964, 4965)",6,"[14930, 14933]",-365,0.9315308000000001
73,"(4993, 4993)",3,"[15017, 15017]",-281,0.5029879
74,"(5023, 5023)",3,"[15107, 15107]",-191,0.61225307
75,"(5092, 5094)",9,"[15314, 15320]",16,0.63469213
76,"(5198, 5198)",3,"[15632, 15632]",334,0.5384446999999999
77,"(5257, 5258)",6,"[15809, 15812]",511,0.9393981
78,"(5374, 5376)",9,"[16160, 16166]",-391,0.9964870000000001
79,"(5397, 5398)",6,"[16229, 16232]",-325,0.80615145
80,"(5400, 5400)",3,"[16238, 16238]",-319,0.71330166
81,"(5438, 5438)",3,"[16352, 16352]",-205,0.5829241
82,"(5469, 5469)",3,"[16445, 16445]",-112,0.62672347
83,"(5517, 5517)",3,"[16589, 16589]",32,0.735506
84,"(5583, 5585)",9,"[16787, 16793]",36,0.90503085
85,"(5612, 5613)",6,"[16874, 16877]",123,0.5634266
86,"(5694, 5694)",3,"[17120, 17120]",114,0.7792548
87,"(5772, 5773)",6,"[17354, 17357]",348,0.9133174000000001
88,"(5788, 5788)",3,"[17402, 17402]",396,0.69820935
89,"(5819, 5819)",3,"[17495, 17495]",489,0.52055895
90,"(5821, 5823)",9,"[17501, 17507]",495,0.9425901
91,"(5877, 5877)",3,"[17669, 17669]",663,0.93061674
92,"(5884, 5884)",3,"[17690, 17690]",684,0.7224478
93,"(6019, 6019)",3,"[18095, 18095]",-560,0.77825296
94,"(6073, 6073)",3,"[18257, 18257]",-398,0.6551686
95,"(6248, 6248)",3,"[18782, 18782]",127,0.7025166
96,"(6411, 6412)",6,"[19271, 19274]",-346,0.85000545
97,"(6448, 6448)",3,"[19382, 19382]",-238,0.5857024000000001
98,"(6532, 6533)",6,"[19634, 19637]",14,0.85683954
99,"(6576, 6576)",3,"[19766, 19766]",-30,0.7524689999999999
100,"(6585, 6587)",9,"[19793, 19799]",0,0.9149700999999999
101,"(6702, 6703)",6,"[20144, 20147]",-86,0.7700208000000001
102,"(6705, 6706)",6,"[20153, 20156]",-77,0.85254604
103,"(6834, 6834)",3,"[20540, 20540]",-275,0.6619189999999999
104,"(6838, 6838)",3,"[20552, 20552]",-263,0.71257085
105,"(6911, 6914)",12,"[20771, 20780]",-35,0.89896584
106,"(6987, 6987)",3,"[20999, 20999]",184,0.5275429
107,"(6992, 6992)",3,"[21014, 21014]",199,0.7439296
108,"(7029, 7029)",3,"[21125, 21125]",-274,0.9156733
109,"(7031, 7031)",3,"[21131, 21131]",-268,0.8322565000000001
110,"(7047, 7048)",6,"[21179, 21182]",-217,0.9354998
111,"(7077, 7078)",6,"[21269, 21272]",-127,0.91471463
112,"(7136, 7138)",9,"[21446, 21452]",47,0.75196517
113,"(7192, 7193)",6,"[21614, 21617]",215,0.7084537
