,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 8)",6,"[59, 62]",-193,0.68944985
1,"(10, 10)",3,"[68, 68]",-187,0.67952156
2,"(82, 85)",12,"[284, 293]",29,0.9935703000000001
3,"(130, 130)",3,"[428, 428]",173,0.8242187
4,"(337, 337)",3,"[1049, 1049]",794,0.50179017
5,"(388, 388)",3,"[1202, 1202]",947,0.6255903
6,"(393, 394)",6,"[1217, 1220]",962,0.6727890999999999
7,"(548, 550)",9,"[1682, 1688]",-1111,0.7370831999999999
8,"(681, 683)",9,"[2081, 2087]",-712,0.9029375
9,"(875, 875)",3,"[2663, 2663]",-136,0.63718337
10,"(1081, 1084)",12,"[3281, 3290]",-443,0.9206523000000001
11,"(1197, 1198)",6,"[3629, 3632]",-101,0.60877943
12,"(1438, 1438)",3,"[4352, 4352]",619,0.56979734
13,"(1694, 1696)",9,"[5120, 5126]",100,0.7350809
14,"(1712, 1712)",3,"[5174, 5174]",154,0.5806091999999999
15,"(1907, 1907)",3,"[5759, 5759]",76,0.5353382
16,"(1926, 1928)",9,"[5816, 5822]",133,0.89080316
17,"(2064, 2065)",6,"[6230, 6233]",-296,0.6642618
18,"(2080, 2080)",3,"[6278, 6278]",-251,0.59697884
19,"(2193, 2194)",6,"[6617, 6620]",88,0.8153577
20,"(2408, 2410)",9,"[7262, 7268]",733,0.92253137
21,"(2460, 2460)",3,"[7418, 7418]",889,0.5758553000000001
22,"(2471, 2475)",15,"[7451, 7463]",922,0.90140253
23,"(2617, 2617)",3,"[7889, 7889]",-1302,0.76549965
24,"(2640, 2641)",6,"[7958, 7961]",-1230,0.67620605
25,"(2885, 2886)",6,"[8693, 8696]",-495,0.6767674
26,"(2929, 2932)",12,"[8825, 8834]",-357,0.9439142
27,"(3046, 3046)",3,"[9176, 9176]",-15,0.56164813
28,"(3116, 3116)",3,"[9386, 9386]",195,0.53467834
29,"(3288, 3291)",12,"[9902, 9911]",9,0.9425167999999999
30,"(3362, 3362)",3,"[10124, 10124]",196,0.5508976
31,"(3364, 3366)",9,"[10130, 10136]",202,0.7171258
32,"(3457, 3457)",3,"[10409, 10409]",-234,0.53798753
33,"(3516, 3516)",3,"[10586, 10586]",-57,0.7162554
34,"(3764, 3764)",3,"[11330, 11330]",15,0.5405926
35,"(3939, 3942)",12,"[11855, 11864]",473,0.8832745000000001
36,"(3990, 3991)",6,"[12008, 12011]",626,0.5965522
37,"(4018, 4018)",3,"[12092, 12092]",710,0.75076646
38,"(4152, 4152)",3,"[12494, 12494]",1112,0.6076467
