,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 10)",12,"[59, 68]",-187,0.8717524
1,"(50, 50)",3,"[188, 188]",-67,0.55140734
2,"(81, 85)",15,"[281, 293]",26,0.996411
3,"(130, 130)",3,"[428, 428]",173,0.5269242
4,"(157, 157)",3,"[509, 509]",254,0.5611994
5,"(203, 203)",3,"[647, 647]",392,0.5657678
6,"(337, 337)",3,"[1049, 1049]",794,0.5331911
7,"(388, 388)",3,"[1202, 1202]",947,0.86947125
8,"(548, 549)",6,"[1682, 1685]",-1114,0.5448714
9,"(681, 683)",9,"[2081, 2087]",-712,0.7907516
10,"(767, 767)",3,"[2339, 2339]",-460,0.6533679
11,"(874, 875)",6,"[2660, 2663]",-136,0.7255421
12,"(971, 971)",3,"[2951, 2951]",152,0.51308113
13,"(1013, 1015)",9,"[3077, 3083]",278,0.6526458
14,"(1081, 1084)",12,"[3281, 3290]",-443,0.9675059000000001
15,"(1437, 1437)",3,"[4349, 4349]",616,0.53863186
16,"(1580, 1581)",6,"[4778, 4781]",-239,0.66959
17,"(1634, 1634)",3,"[4940, 4940]",-80,0.5504138000000001
18,"(1647, 1647)",3,"[4979, 4979]",-41,0.70534754
19,"(1691, 1691)",3,"[5111, 5111]",91,0.70239466
20,"(1694, 1696)",9,"[5120, 5126]",100,0.8807383
21,"(1733, 1733)",3,"[5237, 5237]",217,0.51875687
22,"(1770, 1770)",3,"[5348, 5348]",-182,0.6361216
23,"(1844, 1844)",3,"[5570, 5570]",-31,0.545255
24,"(1906, 1906)",3,"[5756, 5756]",73,0.68785256
25,"(1914, 1914)",3,"[5780, 5780]",97,0.5422056
26,"(1926, 1927)",6,"[5816, 5819]",133,0.86888254
27,"(1951, 1951)",3,"[5891, 5891]",208,0.50357616
28,"(2064, 2065)",6,"[6230, 6233]",-296,0.7095942
29,"(2080, 2080)",3,"[6278, 6278]",-251,0.68665624
30,"(2141, 2143)",9,"[6461, 6467]",-62,0.8009634
31,"(2193, 2194)",6,"[6617, 6620]",88,0.8793061
32,"(2407, 2410)",12,"[7259, 7268]",730,0.9623510000000001
33,"(2471, 2475)",15,"[7451, 7463]",922,0.90861243
34,"(2617, 2619)",9,"[7889, 7895]",-1296,0.7872583000000001
35,"(2627, 2627)",3,"[7919, 7919]",-1272,0.5563555
36,"(2639, 2641)",9,"[7955, 7961]",-1230,0.87010837
37,"(2686, 2686)",3,"[8096, 8096]",-1095,0.58156806
