,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 10)",12,"[59, 68]",-187,0.88103247
1,"(65, 68)",12,"[233, 242]",-13,0.7395404000000001
2,"(81, 86)",18,"[281, 296]",26,0.9996594000000001
3,"(131, 131)",3,"[431, 431]",176,0.55256003
4,"(144, 147)",12,"[470, 479]",215,0.9228620999999999
5,"(154, 158)",15,"[500, 512]",245,0.8792718
6,"(203, 204)",6,"[647, 650]",392,0.54927427
7,"(301, 302)",6,"[941, 944]",686,0.74994105
8,"(386, 386)",3,"[1196, 1196]",941,0.58500785
9,"(389, 389)",3,"[1205, 1205]",950,0.5616878000000001
10,"(548, 549)",6,"[1682, 1685]",-1114,0.77075994
11,"(596, 596)",3,"[1826, 1826]",-973,0.78500736
12,"(598, 599)",6,"[1832, 1835]",-964,0.8228995000000001
13,"(631, 631)",3,"[1931, 1931]",-868,0.6068636
14,"(681, 684)",12,"[2081, 2090]",-709,0.9839399
15,"(757, 757)",3,"[2309, 2309]",-490,0.6282033
16,"(874, 875)",6,"[2660, 2663]",-136,0.88117826
17,"(878, 879)",6,"[2672, 2675]",-124,0.63379157
18,"(1081, 1085)",15,"[3281, 3293]",-440,0.91201556
19,"(1198, 1198)",3,"[3632, 3632]",-101,0.6418772
20,"(1246, 1246)",3,"[3776, 3776]",43,0.59221333
21,"(1262, 1262)",3,"[3824, 3824]",91,0.71940213
22,"(1401, 1401)",3,"[4241, 4241]",508,0.50758713
23,"(1403, 1403)",3,"[4247, 4247]",514,0.7009607
24,"(1438, 1439)",6,"[4352, 4355]",619,0.66526085
25,"(1580, 1581)",6,"[4778, 4781]",-239,0.84551775
26,"(1711, 1711)",3,"[5171, 5171]",151,0.51536053
27,"(1737, 1738)",6,"[5249, 5252]",229,0.783416
28,"(1925, 1927)",9,"[5813, 5819]",130,0.96846586
29,"(2064, 2065)",6,"[6230, 6233]",-296,0.56267655
30,"(2139, 2140)",6,"[6455, 6458]",-71,0.78668755
31,"(2142, 2142)",3,"[6464, 6464]",-65,0.7463334
32,"(2174, 2174)",3,"[6560, 6560]",31,0.7040425
33,"(2193, 2194)",6,"[6617, 6620]",88,0.77699417
34,"(2375, 2375)",3,"[7163, 7163]",634,0.5899669
35,"(2406, 2409)",12,"[7256, 7265]",727,0.97739
36,"(2438, 2438)",3,"[7352, 7352]",823,0.6205427
37,"(2471, 2476)",18,"[7451, 7466]",922,0.99615943
38,"(2497, 2498)",6,"[7529, 7532]",1000,0.82218194
39,"(2586, 2587)",6,"[7796, 7799]",1267,0.87693715
40,"(2616, 2616)",3,"[7886, 7886]",-1305,0.5470596999999999
41,"(2618, 2618)",3,"[7892, 7892]",-1299,0.8086701999999999
42,"(2639, 2642)",12,"[7955, 7964]",-1227,0.96343297
43,"(2685, 2686)",6,"[8093, 8096]",-1095,0.72555876
44,"(2885, 2886)",6,"[8693, 8696]",-495,0.8837248999999999
45,"(2930, 2933)",12,"[8828, 8837]",-354,0.97030926
46,"(2950, 2950)",3,"[8888, 8888]",-303,0.61515355
47,"(3047, 3049)",9,"[9179, 9185]",-6,0.95515275
48,"(3288, 3291)",12,"[9902, 9911]",9,0.99728346
49,"(3361, 3361)",3,"[10121, 10121]",193,0.7244326
50,"(3363, 3363)",3,"[10127, 10127]",199,0.625999
51,"(3367, 3367)",3,"[10139, 10139]",211,0.63520986
52,"(3457, 3457)",3,"[10409, 10409]",-234,0.51259345
53,"(3459, 3459)",3,"[10415, 10415]",-228,0.7031725000000001
54,"(3492, 3493)",6,"[10514, 10517]",-126,0.85614926
55,"(3763, 3763)",3,"[11327, 11327]",12,0.5304566
56,"(3765, 3765)",3,"[11333, 11333]",18,0.5334576
57,"(3939, 3941)",9,"[11855, 11861]",473,0.9137339
58,"(3943, 3943)",3,"[11867, 11867]",485,0.6039269
59,"(4016, 4019)",12,"[12086, 12095]",704,0.83130985
60,"(4034, 4034)",3,"[12140, 12140]",758,0.63714784
61,"(4154, 4155)",6,"[12500, 12503]",1118,0.74995714
62,"(4168, 4172)",15,"[12542, 12554]",1160,0.9810277000000001
63,"(4198, 4199)",6,"[12632, 12635]",1250,0.8474872999999999
64,"(4201, 4201)",3,"[12641, 12641]",1259,0.54641706
65,"(4214, 4214)",3,"[12680, 12680]",1298,0.73990625
66,"(4313, 4313)",3,"[12977, 12977]",-1102,0.5283595999999999
67,"(4315, 4316)",6,"[12983, 12986]",-1093,0.7486001
68,"(4461, 4461)",3,"[13421, 13421]",-658,0.50749874
69,"(4540, 4540)",3,"[13658, 13658]",-421,0.57153165
70,"(4663, 4663)",3,"[14027, 14027]",-52,0.6605356
71,"(4682, 4684)",9,"[14084, 14090]",5,0.96510434
72,"(4745, 4745)",3,"[14273, 14273]",194,0.67470515
73,"(4869, 4869)",3,"[14645, 14645]",566,0.58750093
74,"(4964, 4964)",3,"[14930, 14930]",-368,0.55494344
