,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 7)",3,"[59, 59]",-196,0.82168704
1,"(9, 9)",3,"[65, 65]",-190,0.55036765
2,"(82, 86)",15,"[284, 296]",29,0.9998629000000001
3,"(130, 130)",3,"[428, 428]",173,0.9280879000000001
4,"(145, 145)",3,"[473, 473]",218,0.9214004000000001
5,"(203, 203)",3,"[647, 647]",392,0.6825147
6,"(394, 394)",3,"[1220, 1220]",965,0.7497059
7,"(549, 549)",3,"[1685, 1685]",-1114,0.60674065
8,"(681, 683)",9,"[2081, 2087]",-712,0.99658704
9,"(874, 875)",6,"[2660, 2663]",-136,0.80786115
10,"(1013, 1015)",9,"[3077, 3083]",278,0.71649164
11,"(1082, 1085)",12,"[3284, 3293]",-440,0.9987078000000001
12,"(1141, 1141)",3,"[3461, 3461]",-272,0.58569664
13,"(1198, 1198)",3,"[3632, 3632]",-101,0.94404244
14,"(1304, 1304)",3,"[3950, 3950]",217,0.50475407
15,"(1634, 1634)",3,"[4940, 4940]",-80,0.88179016
16,"(1694, 1696)",9,"[5120, 5126]",100,0.83933115
17,"(1837, 1837)",3,"[5549, 5549]",19,0.74840295
18,"(1913, 1913)",3,"[5777, 5777]",94,0.8337319999999999
19,"(1926, 1926)",3,"[5816, 5816]",133,0.68779176
20,"(2064, 2065)",6,"[6230, 6233]",-296,0.98107326
21,"(2141, 2142)",6,"[6461, 6464]",-65,0.7123338
22,"(2217, 2217)",3,"[6689, 6689]",160,0.5514594
23,"(2255, 2255)",3,"[6803, 6803]",274,0.5210034
24,"(2346, 2346)",3,"[7076, 7076]",547,0.5081984
25,"(2407, 2410)",12,"[7259, 7268]",730,0.9970674
26,"(2461, 2461)",3,"[7421, 7421]",892,0.6231858
27,"(2472, 2475)",12,"[7454, 7463]",925,0.99157774
28,"(2552, 2552)",3,"[7694, 7694]",1165,0.5070595
29,"(2586, 2586)",3,"[7796, 7796]",1267,0.56809014
30,"(2617, 2617)",3,"[7889, 7889]",-1302,0.8240109
31,"(2639, 2641)",9,"[7955, 7961]",-1230,0.9835782
32,"(2851, 2852)",6,"[8591, 8594]",-597,0.7633724000000001
33,"(2884, 2885)",6,"[8690, 8693]",-498,0.7822232
34,"(2929, 2933)",15,"[8825, 8837]",-354,0.99740285
35,"(3047, 3048)",6,"[9179, 9182]",-9,0.9019883
36,"(3115, 3115)",3,"[9383, 9383]",192,0.7400929
37,"(3288, 3292)",15,"[9902, 9914]",9,0.9992349
38,"(3362, 3362)",3,"[10124, 10124]",196,0.7520379
39,"(3367, 3367)",3,"[10139, 10139]",211,0.72575104
40,"(3441, 3441)",3,"[10361, 10361]",-282,0.6877675999999999
