,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 10)",12,"[59, 68]",-187,0.90381694
1,"(82, 85)",12,"[284, 293]",29,0.9981110000000001
2,"(145, 145)",3,"[473, 473]",218,0.68495464
3,"(337, 337)",3,"[1049, 1049]",794,0.60807174
4,"(394, 394)",3,"[1220, 1220]",965,0.5214042
5,"(548, 549)",6,"[1682, 1685]",-1114,0.76501757
6,"(681, 683)",9,"[2081, 2087]",-712,0.98578334
7,"(874, 875)",6,"[2660, 2663]",-136,0.9205668
8,"(1014, 1014)",3,"[3080, 3080]",281,0.5866496
9,"(1081, 1084)",12,"[3281, 3290]",-443,0.9801287000000001
10,"(1198, 1198)",3,"[3632, 3632]",-101,0.6343053000000001
11,"(1437, 1438)",6,"[4349, 4352]",616,0.75494957
12,"(1580, 1580)",3,"[4778, 4778]",-242,0.638379
13,"(1633, 1634)",6,"[4937, 4940]",-80,0.73743576
14,"(1691, 1692)",6,"[5111, 5114]",91,0.89818966
15,"(1694, 1696)",9,"[5120, 5126]",100,0.94033426
16,"(1733, 1733)",3,"[5237, 5237]",217,0.5114678
17,"(1818, 1818)",3,"[5492, 5492]",-38,0.5914983
18,"(1845, 1845)",3,"[5573, 5573]",-28,0.5102300000000001
19,"(1906, 1906)",3,"[5756, 5756]",73,0.69884825
20,"(1926, 1927)",6,"[5816, 5819]",133,0.9125973
21,"(1931, 1931)",3,"[5831, 5831]",148,0.62388235
22,"(1951, 1951)",3,"[5891, 5891]",208,0.77601147
23,"(2064, 2065)",6,"[6230, 6233]",-296,0.8206126
24,"(2080, 2080)",3,"[6278, 6278]",-251,0.63000745
25,"(2193, 2193)",3,"[6617, 6617]",88,0.63148534
26,"(2406, 2410)",15,"[7256, 7268]",727,0.98638564
27,"(2460, 2461)",6,"[7418, 7421]",889,0.5361824000000001
28,"(2471, 2475)",15,"[7451, 7463]",922,0.8962929000000001
29,"(2584, 2585)",6,"[7790, 7793]",1261,0.76547366
30,"(2617, 2617)",3,"[7889, 7889]",-1302,0.76051223
31,"(2627, 2627)",3,"[7919, 7919]",-1272,0.6189865
32,"(2639, 2641)",9,"[7955, 7961]",-1230,0.75157857
33,"(2686, 2686)",3,"[8096, 8096]",-1095,0.6041344
34,"(2851, 2852)",6,"[8591, 8594]",-597,0.6795336999999999
35,"(2884, 2886)",9,"[8690, 8696]",-495,0.85138875
36,"(2928, 2932)",15,"[8822, 8834]",-357,0.9849331
37,"(3045, 3047)",9,"[9173, 9179]",-12,0.7402124
38,"(3058, 3058)",3,"[9212, 9212]",21,0.7284015
39,"(3288, 3291)",12,"[9902, 9911]",9,0.99581903
40,"(3362, 3362)",3,"[10124, 10124]",196,0.641252
41,"(3457, 3457)",3,"[10409, 10409]",-234,0.6171088
42,"(3493, 3493)",3,"[10517, 10517]",-126,0.74333537
43,"(3516, 3516)",3,"[10586, 10586]",-57,0.81168526
44,"(3533, 3533)",3,"[10637, 10637]",-6,0.5159324000000001
45,"(3763, 3765)",9,"[11327, 11333]",12,0.92522174
46,"(3871, 3871)",3,"[11651, 11651]",269,0.6395723000000001
47,"(3916, 3916)",3,"[11786, 11786]",404,0.50183165
48,"(3938, 3941)",12,"[11852, 11861]",470,0.98938555
49,"(3990, 3990)",3,"[12008, 12008]",626,0.5594054
50,"(4016, 4018)",9,"[12086, 12092]",704,0.8922003000000001
51,"(4153, 4154)",6,"[12497, 12500]",1115,0.9224326999999999
52,"(4157, 4157)",3,"[12509, 12509]",1127,0.52959675
53,"(4167, 4172)",18,"[12539, 12554]",1157,0.99216616
54,"(4199, 4201)",9,"[12635, 12641]",1253,0.77523077
55,"(4214, 4215)",6,"[12680, 12683]",1298,0.8245053
56,"(4261, 4261)",3,"[12821, 12821]",-1258,0.53651434
57,"(4315, 4315)",3,"[12983, 12983]",-1096,0.66437405
58,"(4461, 4462)",6,"[13421, 13424]",-655,0.83799607
59,"(4508, 4508)",3,"[13562, 13562]",-517,0.76863414
60,"(4536, 4536)",3,"[13646, 13646]",-433,0.61382127
61,"(4681, 4685)",15,"[14081, 14093]",2,0.97755957
62,"(4693, 4693)",3,"[14117, 14117]",38,0.6467242
63,"(4848, 4848)",3,"[14582, 14582]",503,0.6044056999999999
64,"(5104, 5105)",6,"[15350, 15353]",52,0.86826324
65,"(5258, 5258)",3,"[15812, 15812]",514,0.74189025
66,"(5374, 5377)",12,"[16160, 16169]",-388,0.9960299000000001
67,"(5397, 5398)",6,"[16229, 16232]",-325,0.8701595
68,"(5470, 5470)",3,"[16448, 16448]",-109,0.8922777
69,"(5517, 5519)",9,"[16589, 16595]",32,0.8545174999999999
70,"(5584, 5586)",9,"[16790, 16796]",39,0.9216214
71,"(5693, 5693)",3,"[17117, 17117]",111,0.52757215
72,"(5731, 5732)",6,"[17231, 17234]",225,0.9155184999999999
73,"(5773, 5773)",3,"[17357, 17357]",351,0.63103306
74,"(5788, 5788)",3,"[17402, 17402]",396,0.605978
75,"(5810, 5810)",3,"[17468, 17468]",462,0.8484629000000001
76,"(5818, 5822)",15,"[17492, 17504]",486,0.7684073
77,"(6043, 6043)",3,"[18167, 18167]",-488,0.5165456
78,"(6062, 6063)",6,"[18224, 18227]",-428,0.9214698
79,"(6250, 6250)",3,"[18788, 18788]",133,0.5584078
80,"(6285, 6286)",6,"[18893, 18896]",238,0.8606678
81,"(6409, 6412)",12,"[19265, 19274]",-346,0.97140515
82,"(6532, 6533)",6,"[19634, 19637]",14,0.83560854
83,"(6585, 6586)",6,"[19793, 19796]",0,0.9575319
84,"(6705, 6705)",3,"[20153, 20153]",-80,0.7450496
85,"(6834, 6834)",3,"[20540, 20540]",-275,0.8205003000000001
86,"(6838, 6838)",3,"[20552, 20552]",-263,0.7208711999999999
87,"(6911, 6914)",12,"[20771, 20780]",-35,0.98411405
88,"(6916, 6917)",6,"[20786, 20789]",-26,0.9813296999999999
89,"(6953, 6953)",3,"[20897, 20897]",82,0.6580516
90,"(6987, 6987)",3,"[20999, 20999]",184,0.5399318000000001
