,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 9)",9,"[59, 65]",-190,0.8284546999999999
1,"(81, 85)",15,"[281, 293]",26,0.9828319999999999
2,"(204, 204)",3,"[650, 650]",395,0.6130015000000001
3,"(298, 298)",3,"[932, 932]",677,0.523922
4,"(387, 388)",6,"[1199, 1202]",944,0.85086244
5,"(681, 683)",9,"[2081, 2087]",-712,0.9527095999999999
6,"(874, 879)",18,"[2660, 2675]",-124,0.9633335
7,"(1083, 1083)",3,"[3287, 3287]",-446,0.7109666
8,"(1197, 1197)",3,"[3629, 3629]",-104,0.6348954000000001
9,"(1402, 1402)",3,"[4244, 4244]",511,0.6704187
10,"(1580, 1580)",3,"[4778, 4778]",-242,0.7154463000000001
11,"(1647, 1647)",3,"[4979, 4979]",-41,0.5831145000000001
12,"(1689, 1690)",6,"[5105, 5108]",85,0.818403
13,"(1694, 1695)",6,"[5120, 5123]",100,0.8010802
14,"(1737, 1737)",3,"[5249, 5249]",229,0.72633576
15,"(1873, 1873)",3,"[5657, 5657]",20,0.6890182
16,"(1926, 1926)",3,"[5816, 5816]",133,0.6731583999999999
17,"(2141, 2142)",6,"[6461, 6464]",-65,0.8137873000000001
18,"(2193, 2194)",6,"[6617, 6620]",88,0.73061
19,"(2407, 2410)",12,"[7259, 7268]",730,0.8056196999999999
20,"(2471, 2475)",15,"[7451, 7463]",922,0.95990676
21,"(2551, 2551)",3,"[7691, 7691]",1162,0.6042708000000001
22,"(2586, 2587)",6,"[7796, 7799]",1267,0.7243951999999999
23,"(2617, 2617)",3,"[7889, 7889]",-1302,0.6433924
24,"(2640, 2641)",6,"[7958, 7961]",-1230,0.8686581
25,"(2685, 2686)",6,"[8093, 8096]",-1095,0.7350201
26,"(2849, 2850)",6,"[8585, 8588]",-603,0.7266851
27,"(2884, 2886)",9,"[8690, 8696]",-495,0.8590184999999999
28,"(2930, 2932)",9,"[8828, 8834]",-357,0.93336636
29,"(3043, 3047)",15,"[9167, 9179]",-12,0.7901151999999999
30,"(3115, 3115)",3,"[9383, 9383]",192,0.54523736
31,"(3288, 3291)",12,"[9902, 9911]",9,0.97833586
32,"(3361, 3362)",6,"[10121, 10124]",193,0.5556665
33,"(3380, 3381)",6,"[10178, 10181]",250,0.6009894
34,"(3453, 3453)",3,"[10397, 10397]",-246,0.62426496
35,"(3763, 3764)",6,"[11327, 11330]",12,0.7540816
36,"(3939, 3942)",12,"[11855, 11864]",473,0.9314877
37,"(3968, 3968)",3,"[11942, 11942]",560,0.6986396
38,"(3988, 3991)",12,"[12002, 12011]",620,0.7307618
39,"(4017, 4018)",6,"[12089, 12092]",707,0.6408789
40,"(4167, 4172)",18,"[12539, 12554]",1157,0.97744966
41,"(4314, 4314)",3,"[12980, 12980]",-1099,0.7999363
42,"(4461, 4461)",3,"[13421, 13421]",-658,0.72333294
43,"(4536, 4536)",3,"[13646, 13646]",-433,0.7422673000000001
44,"(4541, 4541)",3,"[13661, 13661]",-418,0.60031503
45,"(4650, 4650)",3,"[13988, 13988]",-91,0.54735893
46,"(4681, 4683)",9,"[14081, 14087]",2,0.9671636999999998
47,"(4712, 4714)",9,"[14174, 14180]",95,0.80855846
48,"(5005, 5005)",3,"[15053, 15053]",-245,0.62129396
49,"(5374, 5377)",12,"[16160, 16169]",-388,0.9792113000000001
50,"(5398, 5399)",6,"[16232, 16235]",-322,0.6096931
51,"(5414, 5416)",9,"[16280, 16286]",-271,0.8885463
52,"(5516, 5518)",9,"[16586, 16592]",29,0.80954295
53,"(5585, 5585)",3,"[16793, 16793]",42,0.58128554
54,"(5669, 5670)",6,"[17045, 17048]",39,0.70865494
