,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 10)",12,"[59, 68]",-187,0.8851595
1,"(81, 85)",15,"[281, 293]",26,0.9998851000000001
2,"(145, 145)",3,"[473, 473]",218,0.77323616
3,"(158, 158)",3,"[512, 512]",257,0.69903815
4,"(548, 549)",6,"[1682, 1685]",-1114,0.73537093
5,"(631, 631)",3,"[1931, 1931]",-868,0.5275508000000001
6,"(681, 682)",6,"[2081, 2084]",-715,0.98293024
7,"(874, 875)",6,"[2660, 2663]",-136,0.9515082
8,"(1014, 1014)",3,"[3080, 3080]",281,0.5784315999999999
9,"(1082, 1084)",9,"[3284, 3290]",-443,0.87292856
10,"(1307, 1307)",3,"[3959, 3959]",226,0.65279824
11,"(1403, 1403)",3,"[4247, 4247]",514,0.75643694
12,"(1581, 1581)",3,"[4781, 4781]",-239,0.50871736
13,"(1633, 1633)",3,"[4937, 4937]",-83,0.5765861999999999
14,"(1738, 1738)",3,"[5252, 5252]",232,0.5314512
15,"(1771, 1771)",3,"[5351, 5351]",-179,0.51765734
16,"(1925, 1926)",6,"[5813, 5816]",130,0.8835738000000001
17,"(2065, 2065)",3,"[6233, 6233]",-296,0.54001
18,"(2081, 2082)",6,"[6281, 6284]",-245,0.6150535
19,"(2142, 2142)",3,"[6464, 6464]",-65,0.55273515
20,"(2194, 2194)",3,"[6620, 6620]",91,0.8314693000000001
21,"(2407, 2407)",3,"[7259, 7259]",730,0.9683013
22,"(2409, 2410)",6,"[7265, 7268]",736,0.5934899
23,"(2471, 2476)",18,"[7451, 7466]",922,0.98480195
24,"(2586, 2587)",6,"[7796, 7799]",1267,0.8345414000000001
25,"(2618, 2618)",3,"[7892, 7892]",-1299,0.51744485
26,"(2639, 2640)",6,"[7955, 7958]",-1233,0.7184773
27,"(2885, 2885)",3,"[8693, 8693]",-498,0.74962914
28,"(2930, 2932)",9,"[8828, 8834]",-357,0.9503867
29,"(3047, 3049)",9,"[9179, 9185]",-6,0.8975318000000001
30,"(3288, 3292)",15,"[9902, 9914]",9,0.9990181
31,"(3492, 3493)",6,"[10514, 10517]",-126,0.5280491
32,"(3516, 3516)",3,"[10586, 10586]",-57,0.63227075
33,"(3763, 3763)",3,"[11327, 11327]",12,0.61610615
34,"(3765, 3765)",3,"[11333, 11333]",18,0.74898636
35,"(3873, 3873)",3,"[11657, 11657]",275,0.6674760999999999
36,"(3939, 3941)",9,"[11855, 11861]",473,0.9401436
37,"(3943, 3943)",3,"[11867, 11867]",485,0.57106495
38,"(4017, 4018)",6,"[12089, 12092]",707,0.94195354
39,"(4169, 4170)",6,"[12545, 12548]",1163,0.8592245000000001
40,"(4199, 4199)",3,"[12635, 12635]",1253,0.7701272
41,"(4214, 4214)",3,"[12680, 12680]",1298,0.5574170999999999
42,"(4316, 4316)",3,"[12986, 12986]",-1093,0.52661437
43,"(4682, 4684)",9,"[14084, 14090]",5,0.9759334000000001
44,"(5093, 5094)",6,"[15317, 15320]",19,0.675967
45,"(5116, 5116)",3,"[15386, 15386]",88,0.5556937
46,"(5258, 5258)",3,"[15812, 15812]",514,0.528686
47,"(5374, 5377)",12,"[16160, 16169]",-388,0.99861455
48,"(5400, 5400)",3,"[16238, 16238]",-319,0.8769634
49,"(5469, 5469)",3,"[16445, 16445]",-112,0.5361775
50,"(5518, 5518)",3,"[16592, 16592]",35,0.6311876000000001
51,"(5583, 5583)",3,"[16787, 16787]",36,0.8046675999999999
52,"(5614, 5614)",3,"[16880, 16880]",-126,0.5058542
53,"(5694, 5694)",3,"[17120, 17120]",114,0.9731189
54,"(5733, 5733)",3,"[17237, 17237]",231,0.6284201
55,"(5773, 5773)",3,"[17357, 17357]",351,0.69213474
56,"(5819, 5820)",6,"[17495, 17498]",489,0.8665676999999999
57,"(5823, 5823)",3,"[17507, 17507]",501,0.88619035
58,"(5879, 5879)",3,"[17675, 17675]",669,0.83429813
59,"(6047, 6048)",6,"[18179, 18182]",-473,0.88765126
60,"(6149, 6149)",3,"[18485, 18485]",-170,0.60750633
61,"(6248, 6248)",3,"[18782, 18782]",127,0.5741376
62,"(6411, 6414)",12,"[19271, 19280]",-340,0.87645066
63,"(6449, 6449)",3,"[19385, 19385]",-235,0.8347479
64,"(6533, 6533)",3,"[19637, 19637]",17,0.7056924
65,"(6587, 6587)",3,"[19799, 19799]",3,0.8484520000000001
66,"(6911, 6916)",18,"[20771, 20786]",-29,0.99102813
67,"(7029, 7029)",3,"[21125, 21125]",-274,0.9527360999999999
68,"(7031, 7031)",3,"[21131, 21131]",-268,0.6844607
69,"(7047, 7047)",3,"[21179, 21179]",-220,0.5490708000000001
70,"(7137, 7138)",6,"[21449, 21452]",50,0.6834093000000001
71,"(7267, 7267)",3,"[21839, 21839]",440,0.7929883000000001
72,"(7502, 7504)",9,"[22544, 22550]",196,0.9828540000000001
73,"(7680, 7680)",3,"[23078, 23078]",730,0.5115734000000001
74,"(7936, 7936)",3,"[23846, 23846]",-1361,0.5267978
75,"(8286, 8286)",3,"[24896, 24896]",-311,0.5641083
76,"(8555, 8561)",21,"[25703, 25721]",2,0.98613703
77,"(8597, 8597)",3,"[25829, 25829]",66,0.53897446
78,"(8833, 8833)",3,"[26537, 26537]",262,0.5558976999999999
79,"(8856, 8856)",3,"[26606, 26606]",331,0.67853457
80,"(8908, 8909)",6,"[26762, 26765]",-462,0.5874341
81,"(9010, 9010)",3,"[27068, 27068]",-159,0.5233898
82,"(9075, 9075)",3,"[27263, 27263]",36,0.9191961
83,"(9454, 9454)",3,"[28400, 28400]",193,0.62065786
84,"(9512, 9512)",3,"[28574, 28574]",367,0.75514907
85,"(9613, 9613)",3,"[28877, 28877]",-318,0.6823484999999999
86,"(9735, 9735)",3,"[29243, 29243]",48,0.56824684
87,"(9740, 9740)",3,"[29258, 29258]",63,0.61051655
88,"(9822, 9826)",15,"[29504, 29516]",309,0.96257144
89,"(10019, 10019)",3,"[30095, 30095]",-704,0.66275835
90,"(10037, 10037)",3,"[30149, 30149]",-650,0.56139606
91,"(10059, 10063)",15,"[30215, 30227]",-572,0.99296254
92,"(10271, 10273)",9,"[30851, 30857]",52,0.95687747
93,"(10343, 10343)",3,"[31067, 31067]",268,0.8107219
94,"(10390, 10391)",6,"[31208, 31211]",409,0.76295906
95,"(10487, 10487)",3,"[31499, 31499]",700,0.8039859
96,"(10526, 10526)",3,"[31616, 31616]",817,0.62317276
97,"(10528, 10528)",3,"[31622, 31622]",823,0.5338073
98,"(10951, 10953)",9,"[32891, 32897]",-1141,0.85304064
99,"(11146, 11146)",3,"[33476, 33476]",-562,0.5500487
100,"(11335, 11335)",3,"[34043, 34043]",5,0.8673728
101,"(11353, 11353)",3,"[34097, 34097]",59,0.98812836
102,"(11526, 11526)",3,"[34616, 34616]",-79,0.6443418000000001
103,"(11926, 11926)",3,"[35816, 35816]",439,0.67260844
104,"(11929, 11930)",6,"[35825, 35828]",-443,0.76795477
105,"(12071, 12071)",3,"[36251, 36251]",-20,0.59665835
106,"(12185, 12188)",12,"[36593, 36602]",322,0.9801296999999999
107,"(12233, 12233)",3,"[36737, 36737]",466,0.6021935
108,"(12304, 12304)",3,"[36950, 36950]",679,0.94074833
109,"(12308, 12308)",3,"[36962, 36962]",691,0.6412748
110,"(12447, 12449)",9,"[37379, 37385]",-513,0.6968055999999999
111,"(12526, 12526)",3,"[37616, 37616]",-282,0.51061344
112,"(12791, 12791)",3,"[38411, 38411]",513,0.668587
113,"(12879, 12879)",3,"[38675, 38675]",-510,0.5016073
114,"(12961, 12961)",3,"[38921, 38921]",-264,0.58938545
115,"(13486, 13486)",3,"[40496, 40496]",79,0.7359962
116,"(13517, 13517)",3,"[40589, 40589]",172,0.6226302
