,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 9)",9,"[59, 65]",-190,0.9445581000000001
1,"(15, 15)",3,"[83, 83]",-172,0.7089877
2,"(81, 86)",18,"[281, 296]",26,0.9983644
3,"(130, 130)",3,"[428, 428]",173,0.7960085
4,"(144, 144)",3,"[470, 470]",215,0.6453544
5,"(298, 298)",3,"[932, 932]",677,0.71865654
6,"(394, 394)",3,"[1220, 1220]",965,0.5882404999999999
7,"(548, 549)",6,"[1682, 1685]",-1114,0.82337105
8,"(680, 683)",12,"[2078, 2087]",-712,0.95830697
9,"(874, 875)",6,"[2660, 2663]",-136,0.70379764
10,"(971, 971)",3,"[2951, 2951]",152,0.73975104
11,"(1083, 1084)",6,"[3287, 3290]",-443,0.8821289000000001
12,"(1141, 1141)",3,"[3461, 3461]",-272,0.6799279
13,"(1200, 1200)",3,"[3638, 3638]",-95,0.51041293
14,"(1210, 1210)",3,"[3668, 3668]",-65,0.57129484
15,"(1437, 1438)",6,"[4349, 4352]",616,0.58536977
16,"(1569, 1569)",3,"[4745, 4745]",-275,0.5505343
17,"(1633, 1633)",3,"[4937, 4937]",-83,0.6588379
18,"(1690, 1691)",6,"[5108, 5111]",88,0.68651843
19,"(1694, 1696)",9,"[5120, 5126]",100,0.89740604
20,"(1736, 1736)",3,"[5246, 5246]",226,0.5243585
21,"(1836, 1836)",3,"[5546, 5546]",16,0.5480786999999999
22,"(1913, 1913)",3,"[5777, 5777]",94,0.5556629
23,"(1926, 1926)",3,"[5816, 5816]",133,0.8490163000000001
24,"(1930, 1931)",6,"[5828, 5831]",145,0.5945201999999999
25,"(2064, 2065)",6,"[6230, 6233]",-296,0.7628315999999999
26,"(2080, 2080)",3,"[6278, 6278]",-251,0.876052
27,"(2193, 2194)",6,"[6617, 6620]",88,0.6720636999999999
28,"(2406, 2411)",18,"[7256, 7271]",727,0.98809063
29,"(2460, 2461)",6,"[7418, 7421]",889,0.76087826
30,"(2472, 2475)",12,"[7454, 7463]",925,0.9833208000000001
31,"(2551, 2552)",6,"[7691, 7694]",1162,0.8683249
32,"(2584, 2584)",3,"[7790, 7790]",1261,0.53488714
33,"(2617, 2618)",6,"[7889, 7892]",-1299,0.75495917
34,"(2640, 2640)",3,"[7958, 7958]",-1233,0.818661
35,"(2685, 2685)",3,"[8093, 8093]",-1098,0.8320436999999999
36,"(2732, 2732)",3,"[8234, 8234]",-957,0.6260614999999999
37,"(2884, 2885)",6,"[8690, 8693]",-498,0.7172688
38,"(2929, 2933)",15,"[8825, 8837]",-354,0.98124343
39,"(3047, 3047)",3,"[9179, 9179]",-12,0.6088946
40,"(3090, 3090)",3,"[9308, 9308]",117,0.7219159
41,"(3287, 3292)",18,"[9899, 9914]",6,0.99663395
42,"(3361, 3362)",6,"[10121, 10124]",193,0.7787859
43,"(3366, 3367)",6,"[10136, 10139]",208,0.91358155
44,"(3441, 3441)",3,"[10361, 10361]",-282,0.62262475
45,"(3459, 3459)",3,"[10415, 10415]",-228,0.6193957
46,"(3497, 3497)",3,"[10529, 10529]",-114,0.51799893
47,"(3516, 3516)",3,"[10586, 10586]",-57,0.9262386999999999
48,"(3763, 3763)",3,"[11327, 11327]",12,0.7488961999999999
49,"(3938, 3942)",15,"[11852, 11864]",470,0.9839600000000001
50,"(3992, 3992)",3,"[12014, 12014]",632,0.7059925
51,"(4017, 4018)",6,"[12089, 12092]",707,0.7831754
52,"(4073, 4073)",3,"[12257, 12257]",875,0.6968063
53,"(4152, 4157)",18,"[12494, 12509]",1112,0.9259771000000001
54,"(4167, 4173)",21,"[12539, 12557]",1157,0.9894805
55,"(4199, 4201)",9,"[12635, 12641]",1253,0.86925083
56,"(4214, 4215)",6,"[12680, 12683]",1298,0.9406957
57,"(4311, 4312)",6,"[12971, 12974]",-1105,0.7729170999999999
58,"(4461, 4462)",6,"[13421, 13424]",-655,0.7623392
59,"(4508, 4508)",3,"[13562, 13562]",-517,0.8646046000000001
60,"(4536, 4536)",3,"[13646, 13646]",-433,0.514993
61,"(4541, 4542)",6,"[13661, 13664]",-415,0.83405083
62,"(4663, 4663)",3,"[14027, 14027]",-52,0.73980176
63,"(4681, 4684)",12,"[14081, 14090]",2,0.98339766
64,"(4739, 4740)",6,"[14255, 14258]",176,0.6124854999999999
65,"(4744, 4744)",3,"[14270, 14270]",191,0.65501195
66,"(4775, 4776)",6,"[14363, 14366]",284,0.5532371
67,"(5105, 5105)",3,"[15353, 15353]",55,0.5803235
68,"(5257, 5258)",6,"[15809, 15812]",511,0.64797217
69,"(5374, 5376)",9,"[16160, 16166]",-391,0.9944876
70,"(5397, 5398)",6,"[16229, 16232]",-325,0.89213717
71,"(5416, 5416)",3,"[16286, 16286]",-271,0.6542828
72,"(5470, 5470)",3,"[16448, 16448]",-109,0.6951956
73,"(5517, 5517)",3,"[16589, 16589]",32,0.51982903
74,"(5584, 5586)",9,"[16790, 16796]",39,0.94328105
75,"(5732, 5732)",3,"[17234, 17234]",228,0.823449
76,"(5773, 5773)",3,"[17357, 17357]",351,0.5832248000000001
77,"(5788, 5789)",6,"[17402, 17405]",396,0.9046066999999999
78,"(5819, 5820)",6,"[17495, 17498]",489,0.8579971
79,"(5942, 5942)",3,"[17864, 17864]",-791,0.6215010999999999
80,"(6062, 6063)",6,"[18224, 18227]",-428,0.6145709
81,"(6212, 6213)",6,"[18674, 18677]",19,0.72349864
82,"(6248, 6248)",3,"[18782, 18782]",127,0.7674549
83,"(6250, 6250)",3,"[18788, 18788]",133,0.82470083
84,"(6409, 6412)",12,"[19265, 19274]",-346,0.95583385
85,"(6585, 6586)",6,"[19793, 19796]",0,0.9508610999999999
86,"(6678, 6678)",3,"[20072, 20072]",-161,0.5379206999999999
87,"(6702, 6702)",3,"[20144, 20144]",-89,0.63407636
88,"(6705, 6706)",6,"[20153, 20156]",-77,0.87160546
89,"(6832, 6833)",6,"[20534, 20537]",-278,0.7878602
90,"(6911, 6917)",21,"[20771, 20789]",-26,0.9907031
91,"(6992, 6992)",3,"[21014, 21014]",199,0.5100824
92,"(7028, 7030)",9,"[21122, 21128]",-271,0.8551790000000001
93,"(7048, 7048)",3,"[21182, 21182]",-217,0.54737437
94,"(7136, 7137)",6,"[21446, 21449]",47,0.70554996
95,"(7168, 7169)",6,"[21542, 21545]",143,0.85065174
96,"(7193, 7195)",9,"[21617, 21623]",218,0.930501
97,"(7267, 7267)",3,"[21839, 21839]",440,0.5015583
98,"(7404, 7406)",9,"[22250, 22256]",-92,0.9338719999999999
99,"(7499, 7502)",12,"[22535, 22544]",187,0.8633987
100,"(7504, 7504)",3,"[22550, 22550]",202,0.7013224
101,"(7507, 7508)",6,"[22559, 22562]",211,0.77425736
102,"(7565, 7565)",3,"[22733, 22733]",385,0.8066770999999999
103,"(7807, 7807)",3,"[23459, 23459]",1111,0.82220536
104,"(7935, 7936)",6,"[23843, 23846]",-1361,0.9376915000000001
105,"(8192, 8192)",3,"[24614, 24614]",-593,0.5052117
106,"(8286, 8286)",3,"[24896, 24896]",-311,0.55503404
107,"(8328, 8328)",3,"[25022, 25022]",-185,0.6442631
108,"(8555, 8561)",21,"[25703, 25721]",2,0.99566156
109,"(8631, 8631)",3,"[25931, 25931]",168,0.78940505
110,"(8660, 8660)",3,"[26018, 26018]",255,0.7720365
111,"(8773, 8773)",3,"[26357, 26357]",82,0.76355064
112,"(8834, 8834)",3,"[26540, 26540]",265,0.7070217
113,"(8855, 8855)",3,"[26603, 26603]",328,0.84510845
114,"(9010, 9011)",6,"[27068, 27071]",-156,0.69781005
115,"(9132, 9132)",3,"[27434, 27434]",207,0.5547184000000001
116,"(9455, 9455)",3,"[28403, 28403]",196,0.8089375
117,"(9731, 9732)",6,"[29231, 29234]",36,0.94479704
118,"(9823, 9827)",15,"[29507, 29519]",312,0.9947055
119,"(10019, 10022)",12,"[30095, 30104]",-695,0.760062
120,"(10059, 10063)",15,"[30215, 30227]",-572,0.9920928
121,"(10271, 10272)",6,"[30851, 30854]",52,0.534462
122,"(10342, 10345)",12,"[31064, 31073]",265,0.9496298000000001
123,"(10390, 10391)",6,"[31208, 31211]",409,0.95188797
124,"(10418, 10418)",3,"[31292, 31292]",493,0.5128305000000001
125,"(10455, 10455)",3,"[31403, 31403]",604,0.7103801
126,"(10487, 10488)",6,"[31499, 31502]",700,0.87115216
127,"(10825, 10825)",3,"[32513, 32513]",-1525,0.6584143
128,"(10912, 10913)",6,"[32774, 32777]",-1261,0.6589721
129,"(10951, 10951)",3,"[32891, 32891]",-1147,0.5026712999999999
130,"(11046, 11046)",3,"[33176, 33176]",-862,0.73697376
131,"(11277, 11277)",3,"[33869, 33869]",-169,0.7759524999999999
132,"(11336, 11338)",9,"[34046, 34052]",8,0.7574638000000001
133,"(11353, 11353)",3,"[34097, 34097]",59,0.84765816
134,"(11461, 11461)",3,"[34421, 34421]",-274,0.57663673
135,"(11511, 11511)",3,"[34571, 34571]",-124,0.6626585
136,"(11525, 11528)",12,"[34613, 34622]",-73,0.83728015
137,"(11694, 11695)",6,"[35120, 35123]",-254,0.8877144
138,"(11775, 11775)",3,"[35363, 35363]",-14,0.54930276
139,"(11930, 11930)",3,"[35828, 35828]",-443,0.9054664000000001
140,"(11964, 11964)",3,"[35930, 35930]",-341,0.5037461
141,"(12185, 12188)",12,"[36593, 36602]",322,0.9444628
142,"(12232, 12233)",6,"[36734, 36737]",463,0.6811680999999999
143,"(12305, 12306)",6,"[36953, 36956]",682,0.70417696
144,"(12447, 12447)",3,"[37379, 37379]",-519,0.66820174
145,"(12545, 12545)",3,"[37673, 37673]",-225,0.64025253
146,"(12791, 12791)",3,"[38411, 38411]",513,0.8537822
147,"(12960, 12961)",6,"[38918, 38921]",-264,0.83419764
148,"(13017, 13017)",3,"[39089, 39089]",-96,0.60768265
149,"(13063, 13064)",6,"[39227, 39230]",-14,0.5219318000000001
150,"(13319, 13319)",3,"[39995, 39995]",-422,0.64130676
151,"(13415, 13415)",3,"[40283, 40283]",-134,0.60546243
152,"(13517, 13517)",3,"[40589, 40589]",172,0.6344734000000001
153,"(13556, 13557)",6,"[40706, 40709]",289,0.93476653
154,"(13675, 13675)",3,"[41063, 41063]",646,0.6791419
155,"(13695, 13695)",3,"[41123, 41123]",706,0.75199664
156,"(13751, 13751)",3,"[41291, 41291]",874,0.6071083
157,"(13820, 13820)",3,"[41498, 41498]",1081,0.933142
158,"(13914, 13914)",3,"[41780, 41780]",1363,0.6005119999999999
159,"(13950, 13950)",3,"[41888, 41888]",-1285,0.7894579
160,"(13953, 13954)",6,"[41897, 41900]",-1273,0.8266819999999999
161,"(14046, 14047)",6,"[42176, 42179]",-994,0.98888516
162,"(14102, 14103)",6,"[42344, 42347]",-826,0.62318116
163,"(14199, 14199)",3,"[42635, 42635]",-538,0.58831465
164,"(14224, 14224)",3,"[42710, 42710]",-463,0.5074772
165,"(14325, 14326)",6,"[43013, 43016]",-157,0.91495734
166,"(14348, 14348)",3,"[43082, 43082]",-91,0.6560933000000001
167,"(14442, 14442)",3,"[43364, 43364]",191,0.60379887
168,"(14624, 14624)",3,"[43910, 43910]",-219,0.591026
169,"(14669, 14673)",15,"[44045, 44057]",-72,0.97456396
170,"(14891, 14892)",6,"[44711, 44714]",582,0.9678278
171,"(14946, 14948)",9,"[44876, 44882]",-584,0.9889008
172,"(14979, 14980)",6,"[44975, 44978]",-488,0.84837276
173,"(15121, 15123)",9,"[45401, 45407]",-59,0.9598979999999999
174,"(15139, 15139)",3,"[45455, 45455]",-11,0.5631871
175,"(15257, 15257)",3,"[45809, 45809]",59,0.68705577
176,"(15260, 15260)",3,"[45818, 45818]",68,0.9476853999999999
177,"(15538, 15539)",6,"[46652, 46655]",-483,0.92673194
178,"(15730, 15732)",9,"[47228, 47234]",90,0.99355984
179,"(16311, 16311)",3,"[48971, 48971]",-660,0.793324
180,"(16313, 16313)",3,"[48977, 48977]",-654,0.7649001999999999
181,"(16388, 16388)",3,"[49202, 49202]",-429,0.7054461
182,"(16456, 16456)",3,"[49406, 49406]",-225,0.72697854
183,"(16529, 16530)",6,"[49625, 49628]",-3,0.7407661
184,"(16535, 16536)",6,"[49643, 49646]",12,0.7053654
185,"(16538, 16538)",3,"[49652, 49652]",21,0.898682
186,"(16764, 16766)",9,"[50330, 50336]",28,0.91895115
187,"(16885, 16885)",3,"[50693, 50693]",313,0.6504764000000001
188,"(17023, 17023)",3,"[51107, 51107]",-122,0.5960631
189,"(17055, 17056)",6,"[51203, 51206]",-23,0.8025799
190,"(17164, 17165)",6,"[51530, 51533]",-76,0.87153155
191,"(17358, 17358)",3,"[52112, 52112]",-315,0.6856663000000001
192,"(17360, 17360)",3,"[52118, 52118]",-309,0.5143121
193,"(17763, 17763)",3,"[53327, 53327]",-89,0.7775749
194,"(17778, 17778)",3,"[53372, 53372]",-44,0.620395
195,"(18247, 18248)",6,"[54779, 54782]",24,0.6742060999999999
196,"(18407, 18407)",3,"[55259, 55259]",504,0.5735816
197,"(18716, 18717)",6,"[56186, 56189]",1431,0.91746306
198,"(18742, 18743)",6,"[56264, 56267]",1509,0.9355889000000001
199,"(18800, 18800)",3,"[56438, 56438]",1683,0.6149606
200,"(18802, 18802)",3,"[56444, 56444]",1689,0.7694717
201,"(19179, 19179)",3,"[57575, 57575]",-604,0.7446261
202,"(19220, 19221)",6,"[57698, 57701]",-478,0.68845457
203,"(19225, 19226)",6,"[57713, 57716]",-463,0.8422298
204,"(19332, 19332)",3,"[58034, 58034]",-145,0.7918192
205,"(19377, 19377)",3,"[58169, 58169]",-10,0.8870162
206,"(19451, 19454)",12,"[58391, 58400]",212,0.9982091000000001
207,"(19532, 19532)",3,"[58634, 58634]",455,0.64833987
208,"(19586, 19586)",3,"[58796, 58796]",-328,0.50399727
209,"(19594, 19594)",3,"[58820, 58820]",-304,0.53147304
210,"(19655, 19656)",6,"[59003, 59006]",-118,0.8591908000000001
211,"(19714, 19714)",3,"[59180, 59180]",56,0.7650151
212,"(19718, 19718)",3,"[59192, 59192]",68,0.5070905
213,"(19733, 19733)",3,"[59237, 59237]",-42,0.6320101
214,"(19752, 19753)",6,"[59294, 59297]",15,0.7480806
215,"(19835, 19835)",3,"[59543, 59543]",-144,0.5272246
216,"(19861, 19864)",12,"[59621, 59630]",-57,0.98942447
217,"(20090, 20092)",9,"[60308, 60314]",-44,0.91704786
218,"(20438, 20438)",3,"[61352, 61352]",994,0.6643840999999999
219,"(20486, 20486)",3,"[61496, 61496]",1138,0.8833241
220,"(20588, 20588)",3,"[61802, 61802]",1444,0.50569206
221,"(20851, 20852)",6,"[62591, 62594]",-835,0.7177953
222,"(20979, 20979)",3,"[62975, 62975]",-454,0.6432314
223,"(21090, 21091)",6,"[63308, 63311]",-118,0.6993376
224,"(21135, 21135)",3,"[63443, 63443]",14,0.6582520000000001
225,"(21152, 21153)",6,"[63494, 63497]",65,0.6726798
226,"(21156, 21156)",3,"[63506, 63506]",77,0.7746739
227,"(21223, 21223)",3,"[63707, 63707]",278,0.62688404
228,"(21317, 21318)",6,"[63989, 63992]",560,0.8620254999999999
229,"(21546, 21546)",3,"[64676, 64676]",-1179,0.59997016
230,"(21673, 21673)",3,"[65057, 65057]",-798,0.6360534999999999
231,"(21764, 21765)",6,"[65330, 65333]",-522,0.90205914
232,"(21816, 21816)",3,"[65486, 65486]",-369,0.6293095999999999
233,"(21911, 21912)",6,"[65771, 65774]",-81,0.7907305
234,"(21923, 21925)",9,"[65807, 65813]",-42,0.88280255
235,"(22138, 22138)",3,"[66452, 66452]",-142,0.86485577
236,"(22198, 22198)",3,"[66632, 66632]",24,0.55441725
237,"(22255, 22255)",3,"[66803, 66803]",25,0.8635046999999999
238,"(22910, 22910)",3,"[68768, 68768]",420,0.5484566
239,"(22912, 22913)",6,"[68774, 68777]",426,0.87447065
240,"(23004, 23004)",3,"[69050, 69050]",702,0.6533475000000001
241,"(23119, 23119)",3,"[69395, 69395]",1047,0.8414735999999999
242,"(23190, 23190)",3,"[69608, 69608]",1260,0.57307345
243,"(23358, 23360)",9,"[70112, 70118]",-1147,0.9520814000000001
244,"(23373, 23373)",3,"[70157, 70157]",-1108,0.6950445
245,"(23429, 23429)",3,"[70325, 70325]",-940,0.63670486
246,"(23454, 23454)",3,"[70400, 70400]",-865,0.5626284
247,"(23457, 23457)",3,"[70409, 70409]",-856,0.5047803
248,"(23489, 23489)",3,"[70505, 70505]",-760,0.5371555
249,"(23512, 23512)",3,"[70574, 70574]",-691,0.71660525
250,"(23515, 23515)",3,"[70583, 70583]",-682,0.5700979
251,"(23719, 23721)",9,"[71195, 71201]",-64,0.9677096
252,"(23736, 23736)",3,"[71246, 71246]",-19,0.8370190000000001
253,"(23920, 23920)",3,"[71798, 71798]",-317,0.6799311
254,"(24033, 24034)",6,"[72137, 72140]",22,0.77332
255,"(24224, 24226)",9,"[72710, 72716]",-195,0.87574536
256,"(24339, 24340)",6,"[73055, 73058]",144,0.80641615
257,"(24424, 24424)",3,"[73310, 73310]",399,0.7955876999999999
258,"(24441, 24441)",3,"[73361, 73361]",450,0.7040360999999999
259,"(24443, 24443)",3,"[73367, 73367]",456,0.6595188
260,"(24450, 24451)",6,"[73388, 73391]",477,0.69371724
261,"(24491, 24491)",3,"[73511, 73511]",600,0.91486824
262,"(24633, 24633)",3,"[73937, 73937]",-560,0.5814925
263,"(24652, 24652)",3,"[73994, 73994]",-503,0.767005
264,"(24689, 24689)",3,"[74105, 74105]",-392,0.6124861999999999
265,"(24723, 24723)",3,"[74207, 74207]",-290,0.97128594
266,"(24763, 24763)",3,"[74327, 74327]",-170,0.65701497
267,"(24861, 24861)",3,"[74621, 74621]",124,0.709909
268,"(24947, 24947)",3,"[74879, 74879]",382,0.6493063
269,"(24984, 24987)",12,"[74990, 74999]",493,0.92940986
270,"(25113, 25114)",6,"[75377, 75380]",-264,0.8226937
271,"(25292, 25292)",3,"[75914, 75914]",270,0.6300998999999999
272,"(25421, 25421)",3,"[76301, 76301]",657,0.60415274
273,"(25575, 25576)",6,"[76763, 76766]",-753,0.93669295
274,"(25586, 25586)",3,"[76796, 76796]",-723,0.5226255
275,"(25633, 25633)",3,"[76937, 76937]",-582,0.6624329000000001
276,"(25638, 25638)",3,"[76952, 76952]",-567,0.5420829
277,"(25690, 25690)",3,"[77108, 77108]",-411,0.8496802999999999
278,"(25758, 25759)",6,"[77312, 77315]",-204,0.7454837
279,"(25780, 25780)",3,"[77378, 77378]",-141,0.7795460999999999
280,"(25782, 25782)",3,"[77384, 77384]",-135,0.7501033
281,"(25843, 25845)",9,"[77567, 77573]",-20,0.8968554
282,"(25888, 25888)",3,"[77702, 77702]",109,0.76784414
