,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 8)",6,"[59, 62]",-193,0.93733925
1,"(82, 85)",12,"[284, 293]",29,0.99999726
2,"(129, 131)",9,"[425, 431]",170,0.8695375
3,"(203, 203)",3,"[647, 647]",392,0.95497745
4,"(205, 205)",3,"[653, 653]",398,0.63791037
5,"(258, 258)",3,"[812, 812]",557,0.68874687
6,"(301, 302)",6,"[941, 944]",686,0.909808
7,"(338, 338)",3,"[1052, 1052]",797,0.5745720999999999
8,"(430, 431)",6,"[1328, 1331]",1073,0.89867115
9,"(548, 549)",6,"[1682, 1685]",-1114,0.9184206
10,"(598, 598)",3,"[1832, 1832]",-967,0.7609640000000001
11,"(601, 601)",3,"[1841, 1841]",-958,0.7578977
12,"(631, 631)",3,"[1931, 1931]",-868,0.73859787
13,"(757, 757)",3,"[2309, 2309]",-490,0.56993
14,"(770, 770)",3,"[2348, 2348]",-451,0.58996487
15,"(1014, 1014)",3,"[3080, 3080]",281,0.6026477
16,"(1081, 1084)",12,"[3281, 3290]",-443,0.9687338
17,"(1106, 1106)",3,"[3356, 3356]",-377,0.5289928
18,"(1177, 1178)",6,"[3569, 3572]",-161,0.9520988000000001
19,"(1198, 1198)",3,"[3632, 3632]",-101,0.65513307
20,"(1210, 1210)",3,"[3668, 3668]",-65,0.6252289000000001
21,"(1261, 1261)",3,"[3821, 3821]",88,0.66203237
22,"(1307, 1307)",3,"[3959, 3959]",226,0.99289227
23,"(1438, 1438)",3,"[4352, 4352]",619,0.8480284
24,"(1633, 1634)",6,"[4937, 4940]",-80,0.9679395000000001
25,"(1695, 1695)",3,"[5123, 5123]",103,0.57548726
26,"(1707, 1707)",3,"[5159, 5159]",139,0.5633033000000001
27,"(1736, 1738)",9,"[5246, 5252]",226,0.9009053
28,"(1925, 1927)",9,"[5813, 5819]",130,0.9457689
29,"(2080, 2081)",6,"[6278, 6281]",-248,0.8389634
30,"(2139, 2139)",3,"[6455, 6455]",-74,0.52982944
31,"(2193, 2193)",3,"[6617, 6617]",88,0.70039856
32,"(2407, 2410)",12,"[7259, 7268]",730,0.9700742
33,"(2472, 2475)",12,"[7454, 7463]",925,0.9996079999999999
34,"(2639, 2641)",9,"[7955, 7961]",-1230,0.8808344000000001
35,"(2747, 2747)",3,"[8279, 8279]",-912,0.60875803
36,"(2886, 2887)",6,"[8696, 8699]",-492,0.70729095
37,"(2930, 2933)",12,"[8828, 8837]",-354,0.9961915000000001
38,"(3047, 3049)",9,"[9179, 9185]",-6,0.9468894
39,"(3058, 3058)",3,"[9212, 9212]",21,0.7129647
40,"(3288, 3291)",12,"[9902, 9911]",9,0.99931467
41,"(3306, 3307)",6,"[9956, 9959]",28,0.88472027
42,"(3362, 3362)",3,"[10124, 10124]",196,0.62466717
43,"(3367, 3367)",3,"[10139, 10139]",211,0.53976035
44,"(3421, 3422)",6,"[10301, 10304]",-339,0.9548423
45,"(3516, 3516)",3,"[10586, 10586]",-57,0.9037710999999999
46,"(3534, 3534)",3,"[10640, 10640]",-3,0.7333036
47,"(3765, 3765)",3,"[11333, 11333]",18,0.9727261999999999
48,"(3838, 3838)",3,"[11552, 11552]",170,0.7412044
49,"(3939, 3939)",3,"[11855, 11855]",473,0.97358805
50,"(4017, 4018)",6,"[12089, 12092]",707,0.9674209999999999
51,"(4048, 4049)",6,"[12182, 12185]",800,0.7014454000000001
52,"(4168, 4171)",12,"[12542, 12551]",1160,0.9177703000000001
53,"(4199, 4199)",3,"[12635, 12635]",1253,0.6790970000000001
54,"(4214, 4214)",3,"[12680, 12680]",1298,0.69633543
55,"(4216, 4216)",3,"[12686, 12686]",1304,0.77442193
56,"(4294, 4294)",3,"[12920, 12920]",-1159,0.5990509
57,"(4315, 4315)",3,"[12983, 12983]",-1096,0.7689517
58,"(4404, 4404)",3,"[13250, 13250]",-829,0.85136825
59,"(4434, 4434)",3,"[13340, 13340]",-739,0.6972648
60,"(4508, 4508)",3,"[13562, 13562]",-517,0.8744937
61,"(4540, 4540)",3,"[13658, 13658]",-421,0.5660643
62,"(4543, 4543)",3,"[13667, 13667]",-412,0.51737547
63,"(4650, 4650)",3,"[13988, 13988]",-91,0.80734503
64,"(4682, 4686)",15,"[14084, 14096]",5,0.97141236
65,"(4693, 4695)",9,"[14117, 14123]",38,0.95341307
66,"(4796, 4796)",3,"[14426, 14426]",347,0.8837046999999999
67,"(4847, 4847)",3,"[14579, 14579]",500,0.8966911
68,"(4951, 4951)",3,"[14891, 14891]",-407,0.80352324
69,"(5010, 5010)",3,"[15068, 15068]",-230,0.6612241
70,"(5198, 5198)",3,"[15632, 15632]",334,0.94975805
71,"(5257, 5258)",6,"[15809, 15812]",511,0.7177195
72,"(5269, 5269)",3,"[15845, 15845]",547,0.67188525
73,"(5374, 5376)",9,"[16160, 16166]",-391,0.99978906
74,"(5400, 5400)",3,"[16238, 16238]",-319,0.94091433
75,"(5470, 5471)",6,"[16448, 16451]",-106,0.67097646
76,"(5517, 5517)",3,"[16589, 16589]",32,0.9503707
77,"(5583, 5584)",6,"[16787, 16790]",36,0.6606583
78,"(5612, 5613)",6,"[16874, 16877]",123,0.92761016
79,"(5615, 5615)",3,"[16883, 16883]",-123,0.5166688
80,"(5694, 5694)",3,"[17120, 17120]",114,0.8618502
81,"(5788, 5788)",3,"[17402, 17402]",396,0.6159777
82,"(5817, 5817)",3,"[17489, 17489]",483,0.54345167
83,"(5819, 5823)",15,"[17495, 17507]",489,0.99603456
84,"(5877, 5877)",3,"[17669, 17669]",663,0.92316264
85,"(5884, 5885)",6,"[17690, 17693]",684,0.9861805
86,"(6040, 6040)",3,"[18158, 18158]",-497,0.61919844
87,"(6250, 6250)",3,"[18788, 18788]",133,0.6594296
88,"(6285, 6285)",3,"[18893, 18893]",238,0.6248288000000001
89,"(6318, 6318)",3,"[18992, 18992]",337,0.51173806
90,"(6345, 6345)",3,"[19073, 19073]",418,0.7071086
91,"(6413, 6413)",3,"[19277, 19277]",-343,0.8079767
92,"(6495, 6495)",3,"[19523, 19523]",-97,0.70263654
93,"(6532, 6532)",3,"[19634, 19634]",14,0.91903263
94,"(6574, 6574)",3,"[19760, 19760]",-36,0.5297217
95,"(6576, 6576)",3,"[19766, 19766]",-30,0.6044025
96,"(6587, 6587)",3,"[19799, 19799]",3,0.9768017
97,"(6705, 6706)",6,"[20153, 20156]",-77,0.7770547
98,"(6911, 6912)",6,"[20771, 20774]",-41,0.95611674
99,"(6914, 6914)",3,"[20780, 20780]",-35,0.930047
100,"(6916, 6916)",3,"[20786, 20786]",-29,0.9536059000000001
101,"(7029, 7029)",3,"[21125, 21125]",-274,0.9983779
102,"(7031, 7031)",3,"[21131, 21131]",-268,0.69516
103,"(7048, 7048)",3,"[21182, 21182]",-217,0.8844804
104,"(7078, 7078)",3,"[21272, 21272]",-127,0.9630304000000001
105,"(7137, 7138)",6,"[21449, 21452]",50,0.65929437
106,"(7170, 7170)",3,"[21548, 21548]",149,0.5774451999999999
107,"(7193, 7193)",3,"[21617, 21617]",218,0.84233123
108,"(7405, 7406)",6,"[22253, 22256]",-92,0.95513046
109,"(7478, 7478)",3,"[22472, 22472]",124,0.7608054
110,"(7499, 7499)",3,"[22535, 22535]",187,0.5172938
111,"(7502, 7502)",3,"[22544, 22544]",196,0.9466190000000001
112,"(7658, 7658)",3,"[23012, 23012]",664,0.5429693
113,"(7851, 7851)",3,"[23591, 23591]",1243,0.73116493
114,"(7981, 7981)",3,"[23981, 23981]",-1226,0.7280161999999999
115,"(8080, 8080)",3,"[24278, 24278]",-929,0.7080171
116,"(8275, 8275)",3,"[24863, 24863]",-344,0.72844666
117,"(8286, 8286)",3,"[24896, 24896]",-311,0.9523069
118,"(8556, 8561)",18,"[25706, 25721]",5,0.99936527
119,"(8598, 8598)",3,"[25832, 25832]",69,0.74389315
120,"(8835, 8835)",3,"[26543, 26543]",268,0.8398548000000001
121,"(8837, 8837)",3,"[26549, 26549]",274,0.7795960999999999
122,"(8855, 8855)",3,"[26603, 26603]",328,0.95687073
123,"(9010, 9011)",6,"[27068, 27071]",-156,0.9164996999999999
124,"(9183, 9183)",3,"[27587, 27587]",360,0.8867499
125,"(9389, 9389)",3,"[28205, 28205]",-2,0.52121586
126,"(9613, 9613)",3,"[28877, 28877]",-318,0.7679233
127,"(9724, 9724)",3,"[29210, 29210]",15,0.5928273000000001
128,"(9732, 9732)",3,"[29234, 29234]",39,0.9978665999999999
129,"(9739, 9739)",3,"[29255, 29255]",60,0.84817255
130,"(9822, 9827)",18,"[29504, 29519]",309,0.99593604
131,"(10019, 10020)",6,"[30095, 30098]",-701,0.86638284
132,"(10060, 10064)",15,"[30218, 30230]",-569,0.9999347
133,"(10271, 10273)",9,"[30851, 30857]",52,0.99292046
134,"(10342, 10343)",6,"[31064, 31067]",265,0.9593037
135,"(10345, 10345)",3,"[31073, 31073]",274,0.80536586
136,"(10391, 10391)",3,"[31211, 31211]",412,0.9684674000000001
137,"(10418, 10418)",3,"[31292, 31292]",493,0.74433094
138,"(10420, 10420)",3,"[31298, 31298]",499,0.85684985
139,"(10455, 10456)",6,"[31403, 31406]",604,0.8922367
140,"(10487, 10487)",3,"[31499, 31499]",700,0.94987553
141,"(10501, 10501)",3,"[31541, 31541]",742,0.74297607
142,"(10526, 10526)",3,"[31616, 31616]",817,0.8247883
143,"(10528, 10528)",3,"[31622, 31622]",823,0.78946304
144,"(10739, 10739)",3,"[32255, 32255]",1456,0.81658715
145,"(10780, 10780)",3,"[32378, 32378]",1579,0.73346967
146,"(10846, 10846)",3,"[32576, 32576]",-1462,0.51324326
147,"(10913, 10913)",3,"[32777, 32777]",-1261,0.9002127000000001
148,"(10937, 10937)",3,"[32849, 32849]",-1189,0.91465956
