,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 10)",12,"[59, 68]",-187,0.878017
1,"(65, 65)",3,"[233, 233]",-22,0.69990313
2,"(81, 85)",15,"[281, 293]",26,0.99976534
3,"(131, 132)",6,"[431, 434]",176,0.612505
4,"(144, 145)",6,"[470, 473]",215,0.97733796
5,"(154, 154)",3,"[500, 500]",245,0.5205697
6,"(204, 205)",6,"[650, 653]",395,0.6008333
7,"(301, 301)",3,"[941, 941]",686,0.7265005
8,"(548, 549)",6,"[1682, 1685]",-1114,0.9015669
9,"(596, 596)",3,"[1826, 1826]",-973,0.7455782
10,"(598, 598)",3,"[1832, 1832]",-967,0.670366
11,"(681, 683)",9,"[2081, 2087]",-712,0.9818143
12,"(685, 685)",3,"[2093, 2093]",-706,0.52577305
13,"(771, 771)",3,"[2351, 2351]",-448,0.5570626999999999
14,"(873, 875)",9,"[2657, 2663]",-136,0.9441295
15,"(1081, 1085)",15,"[3281, 3293]",-440,0.9175200000000001
16,"(1198, 1198)",3,"[3632, 3632]",-101,0.84805155
17,"(1246, 1247)",6,"[3776, 3779]",43,0.5683404000000001
18,"(1262, 1262)",3,"[3824, 3824]",91,0.51325387
19,"(1304, 1304)",3,"[3950, 3950]",217,0.56501573
20,"(1307, 1307)",3,"[3959, 3959]",226,0.6188214
21,"(1438, 1438)",3,"[4352, 4352]",619,0.7845376000000001
22,"(1580, 1581)",6,"[4778, 4781]",-239,0.88370585
23,"(1632, 1635)",12,"[4934, 4943]",-77,0.8869875
24,"(1737, 1738)",6,"[5249, 5252]",229,0.8853009
25,"(1770, 1770)",3,"[5348, 5348]",-182,0.6408649000000001
26,"(1873, 1873)",3,"[5657, 5657]",20,0.5783531
27,"(1893, 1893)",3,"[5717, 5717]",34,0.5280978000000001
28,"(1912, 1912)",3,"[5774, 5774]",91,0.52205426
29,"(1925, 1927)",9,"[5813, 5819]",130,0.92236245
30,"(2064, 2064)",3,"[6230, 6230]",-299,0.56248873
31,"(2081, 2081)",3,"[6281, 6281]",-248,0.5593224
32,"(2139, 2140)",6,"[6455, 6458]",-71,0.7120988
33,"(2172, 2172)",3,"[6554, 6554]",25,0.5269505999999999
34,"(2193, 2194)",6,"[6617, 6620]",88,0.61356014
35,"(2407, 2409)",9,"[7259, 7265]",730,0.98450017
36,"(2471, 2475)",15,"[7451, 7463]",922,0.9879885
37,"(2584, 2584)",3,"[7790, 7790]",1261,0.68633044
38,"(2586, 2587)",6,"[7796, 7799]",1267,0.77878386
39,"(2639, 2640)",6,"[7955, 7958]",-1233,0.584581
40,"(2685, 2686)",6,"[8093, 8096]",-1095,0.86466235
41,"(2884, 2886)",9,"[8690, 8696]",-495,0.8457530999999999
42,"(2929, 2932)",12,"[8825, 8834]",-357,0.95801246
43,"(2950, 2950)",3,"[8888, 8888]",-303,0.55090815
44,"(3044, 3044)",3,"[9170, 9170]",-21,0.6575175
45,"(3047, 3049)",9,"[9179, 9185]",-6,0.8705684000000001
46,"(3288, 3292)",15,"[9902, 9914]",9,0.9987048000000001
47,"(3361, 3361)",3,"[10121, 10121]",193,0.6255088000000001
48,"(3363, 3363)",3,"[10127, 10127]",199,0.6354499
49,"(3492, 3493)",6,"[10514, 10517]",-126,0.67738855
50,"(3561, 3561)",3,"[10721, 10721]",78,0.5912371
51,"(3763, 3763)",3,"[11327, 11327]",12,0.6441432
52,"(3873, 3873)",3,"[11657, 11657]",275,0.5147046
53,"(3939, 3941)",9,"[11855, 11861]",473,0.98132014
54,"(4016, 4018)",9,"[12086, 12092]",704,0.8642966000000001
55,"(4154, 4154)",3,"[12500, 12500]",1118,0.57326335
56,"(4168, 4172)",15,"[12542, 12554]",1160,0.9625431000000001
57,"(4199, 4199)",3,"[12635, 12635]",1253,0.95832676
58,"(4214, 4216)",9,"[12680, 12686]",1298,0.69277424
59,"(4508, 4508)",3,"[13562, 13562]",-517,0.5879656
60,"(4540, 4541)",6,"[13658, 13661]",-418,0.6412753000000001
61,"(4682, 4685)",12,"[14084, 14093]",5,0.92793894
62,"(5068, 5068)",3,"[15242, 15242]",-56,0.5440798000000001
63,"(5092, 5094)",9,"[15314, 15320]",16,0.85920894
64,"(5258, 5258)",3,"[15812, 15812]",514,0.6602583000000001
65,"(5374, 5377)",12,"[16160, 16169]",-388,0.99838555
66,"(5398, 5400)",9,"[16232, 16238]",-319,0.92656124
67,"(5469, 5469)",3,"[16445, 16445]",-112,0.5089954000000001
68,"(5517, 5518)",6,"[16589, 16592]",32,0.86304045
69,"(5583, 5584)",6,"[16787, 16790]",36,0.9651158000000001
70,"(5614, 5614)",3,"[16880, 16880]",-126,0.61533815
71,"(5693, 5694)",6,"[17117, 17120]",111,0.9802254000000001
72,"(5773, 5773)",3,"[17357, 17357]",351,0.8509327
