,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(64, 66)",9,"[230, 236]",-19,0.9798108
1,"(82, 85)",12,"[284, 293]",29,0.9896298000000001
2,"(144, 146)",9,"[470, 476]",215,0.9431263000000001
3,"(228, 228)",3,"[722, 722]",467,0.8669792
4,"(274, 274)",3,"[860, 860]",605,0.91342604
5,"(695, 695)",3,"[2123, 2123]",-676,0.57534516
6,"(1085, 1085)",3,"[3293, 3293]",-440,0.91683143
7,"(1113, 1113)",3,"[3377, 3377]",-356,0.653201
8,"(1131, 1131)",3,"[3431, 3431]",-302,0.586937
9,"(1210, 1210)",3,"[3668, 3668]",-65,0.69347227
10,"(1509, 1509)",3,"[4565, 4565]",-455,0.51639557
11,"(1630, 1630)",3,"[4928, 4928]",-92,0.7810974
12,"(1671, 1671)",3,"[5051, 5051]",31,0.8381119
13,"(1835, 1835)",3,"[5543, 5543]",13,0.9849438
14,"(1837, 1837)",3,"[5549, 5549]",19,0.568346
15,"(2004, 2004)",3,"[6050, 6050]",367,0.6549549
16,"(2062, 2062)",3,"[6224, 6224]",-305,0.8672148999999999
17,"(2559, 2559)",3,"[7715, 7715]",1186,0.9133896
18,"(2617, 2617)",3,"[7889, 7889]",-1302,0.9284829
19,"(2737, 2737)",3,"[8249, 8249]",-942,0.5029702
20,"(2951, 2951)",3,"[8891, 8891]",-300,0.83452475
21,"(3056, 3056)",3,"[9206, 9206]",15,0.91076547
22,"(3058, 3058)",3,"[9212, 9212]",21,0.76505595
23,"(3080, 3080)",3,"[9278, 9278]",87,0.8541608
24,"(3288, 3290)",9,"[9902, 9908]",9,0.98530626
25,"(3492, 3492)",3,"[10514, 10514]",-129,0.6473015000000001
26,"(3502, 3502)",3,"[10544, 10544]",-99,0.8977354999999999
27,"(3504, 3504)",3,"[10550, 10550]",-93,0.7562068000000001
28,"(3526, 3528)",9,"[10616, 10622]",-21,0.89104843
29,"(3590, 3590)",3,"[10808, 10808]",165,0.6748396
30,"(3637, 3637)",3,"[10949, 10949]",306,0.54973954
31,"(3941, 3941)",3,"[11861, 11861]",479,0.79907584
32,"(4315, 4316)",6,"[12983, 12986]",-1093,0.7392321
33,"(4473, 4473)",3,"[13457, 13457]",-622,0.9450968000000001
34,"(4549, 4549)",3,"[13685, 13685]",-394,0.81577206
35,"(4686, 4686)",3,"[14096, 14096]",17,0.73858005
36,"(4694, 4695)",6,"[14120, 14123]",41,0.9620860000000001
37,"(4746, 4746)",3,"[14276, 14276]",197,0.91722554
38,"(4976, 4976)",3,"[14966, 14966]",-332,0.68634546
39,"(4978, 4978)",3,"[14972, 14972]",-326,0.64167815
40,"(5092, 5094)",9,"[15314, 15320]",16,0.99128085
41,"(5309, 5310)",6,"[15965, 15968]",-589,0.9805886
42,"(5374, 5374)",3,"[16160, 16160]",-397,0.7678571
43,"(5376, 5376)",3,"[16166, 16166]",-391,0.7632977
44,"(5489, 5490)",6,"[16505, 16508]",-49,0.94563556
45,"(5517, 5517)",3,"[16589, 16589]",32,0.93884814
46,"(5603, 5603)",3,"[16847, 16847]",96,0.6042311
47,"(5613, 5613)",3,"[16877, 16877]",126,0.96823364
48,"(5665, 5665)",3,"[17033, 17033]",27,0.7576888
49,"(5667, 5667)",3,"[17039, 17039]",33,0.7993637
50,"(5693, 5695)",9,"[17117, 17123]",111,0.8400257
51,"(5743, 5743)",3,"[17267, 17267]",261,0.9633765
52,"(5745, 5745)",3,"[17273, 17273]",267,0.9732997999999999
53,"(5812, 5812)",3,"[17474, 17474]",468,0.7811984000000001
54,"(6403, 6403)",3,"[19247, 19247]",-373,0.56122386
55,"(6408, 6408)",3,"[19262, 19262]",-358,0.9667701999999999
56,"(6411, 6411)",3,"[19271, 19271]",-349,0.87535787
57,"(6532, 6533)",6,"[19634, 19637]",14,0.73598653
58,"(6812, 6812)",3,"[20474, 20474]",241,0.7327644
59,"(6909, 6909)",3,"[20765, 20765]",-50,0.80147463
60,"(6911, 6911)",3,"[20771, 20771]",-44,0.9757017
61,"(6913, 6914)",6,"[20777, 20780]",-35,0.9729707000000001
62,"(6924, 6924)",3,"[20810, 20810]",-5,0.9846081
63,"(6950, 6951)",6,"[20888, 20891]",73,0.7652605
64,"(7029, 7029)",3,"[21125, 21125]",-274,0.84525925
65,"(7046, 7046)",3,"[21176, 21176]",-223,0.5544291
