,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 10)",12,"[59, 68]",-187,0.98723584
1,"(14, 14)",3,"[80, 80]",-175,0.5722113
2,"(52, 52)",3,"[194, 194]",-61,0.5654293
3,"(81, 86)",18,"[281, 296]",26,0.9978231
4,"(155, 155)",3,"[503, 503]",248,0.878131
5,"(203, 204)",6,"[647, 650]",392,0.9354706
6,"(298, 300)",9,"[932, 938]",677,0.8999383
7,"(387, 387)",3,"[1199, 1199]",944,0.60492337
8,"(547, 547)",3,"[1679, 1679]",-1120,0.5627593000000001
9,"(681, 683)",9,"[2081, 2087]",-712,0.981506
10,"(873, 876)",12,"[2657, 2666]",-133,0.9908200999999999
11,"(878, 878)",3,"[2672, 2672]",-127,0.8691644000000001
12,"(1082, 1083)",6,"[3284, 3287]",-446,0.9046175999999999
13,"(1197, 1198)",6,"[3629, 3632]",-101,0.94266725
14,"(1222, 1222)",3,"[3704, 3704]",-29,0.52753943
15,"(1438, 1438)",3,"[4352, 4352]",619,0.7513678
16,"(1580, 1581)",6,"[4778, 4781]",-239,0.7041871999999999
17,"(1694, 1694)",3,"[5120, 5120]",100,0.5566227
18,"(1712, 1712)",3,"[5174, 5174]",154,0.9506273999999999
19,"(1738, 1738)",3,"[5252, 5252]",232,0.8482850000000001
20,"(1771, 1771)",3,"[5351, 5351]",-179,0.7990778000000001
21,"(1837, 1837)",3,"[5549, 5549]",19,0.7817456
22,"(1872, 1873)",6,"[5654, 5657]",17,0.9622738999999999
23,"(1911, 1911)",3,"[5771, 5771]",88,0.67119706
24,"(1926, 1928)",9,"[5816, 5822]",133,0.8586419
25,"(2143, 2143)",3,"[6467, 6467]",-62,0.6695893
26,"(2157, 2157)",3,"[6509, 6509]",-20,0.5247305999999999
27,"(2193, 2193)",3,"[6617, 6617]",88,0.72140586
28,"(2379, 2380)",6,"[7175, 7178]",646,0.9060491
29,"(2391, 2391)",3,"[7211, 7211]",682,0.5186639000000001
30,"(2407, 2410)",12,"[7259, 7268]",730,0.9326082
31,"(2437, 2437)",3,"[7349, 7349]",820,0.6294209
32,"(2456, 2456)",3,"[7406, 7406]",877,0.57907647
33,"(2460, 2460)",3,"[7418, 7418]",889,0.5904706000000001
34,"(2471, 2473)",9,"[7451, 7457]",922,0.99174315
