start,stop,center,length,max_score
287.0,299.0,293.0,13.0,0.997829
1334.0,1334.0,1334.0,1.0,0.81390685
1688.0,1688.0,1688.0,1.0,0.73092484
1835.0,1835.0,1835.0,1.0,0.8859355
1937.0,1937.0,1937.0,1.0,0.74671954
2231.0,2231.0,2231.0,1.0,0.5446835
2243.0,2246.0,2245.0,4.0,0.8987165
2477.0,2477.0,2477.0,1.0,0.9112372
2666.0,2666.0,2666.0,1.0,0.7094451
3005.0,3005.0,3005.0,1.0,0.7498463
3224.0,3227.0,3226.0,4.0,0.86393017
3671.0,3674.0,3673.0,4.0,0.98857915
3806.0,3815.0,3811.0,10.0,0.99343103
3875.0,3875.0,3875.0,1.0,0.61311895
3902.0,3902.0,3902.0,1.0,0.8298507
4388.0,4394.0,4391.0,7.0,0.95058775
5036.0,5048.0,5042.0,13.0,0.9821638
5057.0,5057.0,5057.0,1.0,0.8280157
5063.0,5063.0,5063.0,1.0,0.98867434
8066.0,8066.0,8066.0,1.0,0.7444087
8333.0,8339.0,8336.0,7.0,0.7450856
8504.0,8504.0,8504.0,1.0,0.80060446
8834.0,8843.0,8839.0,10.0,0.98218405
9212.0,9212.0,9212.0,1.0,0.79417646
9248.0,9248.0,9248.0,1.0,0.8534178
9320.0,9320.0,9320.0,1.0,0.68000036
9767.0,9767.0,9767.0,1.0,0.91063434
11909.0,11909.0,11909.0,1.0,0.6752587
12014.0,12014.0,12014.0,1.0,0.61732936
12092.0,12098.0,12095.0,7.0,0.90491897
12743.0,12746.0,12745.0,4.0,0.75661045
13664.0,13664.0,13664.0,1.0,0.9369099
14090.0,14090.0,14090.0,1.0,0.7278666
17498.0,17501.0,17500.0,4.0,0.6891411
17522.0,17525.0,17524.0,4.0,0.972294
17684.0,17693.0,17689.0,10.0,0.9918345
17765.0,17765.0,17765.0,1.0,0.8747398
18098.0,18104.0,18101.0,7.0,0.968726
18170.0,18170.0,18170.0,1.0,0.9509657
18182.0,18185.0,18184.0,4.0,0.98568743
18491.0,18494.0,18493.0,4.0,0.97896934
18680.0,18683.0,18682.0,4.0,0.8239711
18785.0,18797.0,18791.0,13.0,0.98952323
21377.0,21377.0,21377.0,1.0,0.64795667
21446.0,21455.0,21451.0,10.0,0.9082224
22553.0,22553.0,22553.0,1.0,0.88245916
22571.0,22571.0,22571.0,1.0,0.7284399
22634.0,22634.0,22634.0,1.0,0.603743
23465.0,23465.0,23465.0,1.0,0.75757
24725.0,24725.0,24725.0,1.0,0.5030131
24899.0,24899.0,24899.0,1.0,0.7170915
25325.0,25325.0,25325.0,1.0,0.5130611
25364.0,25367.0,25366.0,4.0,0.71292174
25409.0,25409.0,25409.0,1.0,0.67981696
25664.0,25664.0,25664.0,1.0,0.5451051
25715.0,25715.0,25715.0,1.0,0.7212906
25721.0,25727.0,25724.0,7.0,0.9916897
25943.0,25943.0,25943.0,1.0,0.7632484
26219.0,26222.0,26221.0,4.0,0.97502637
26297.0,26300.0,26299.0,4.0,0.9923654
26426.0,26432.0,26429.0,7.0,0.9886458
26477.0,26480.0,26479.0,4.0,0.81984097
26990.0,26990.0,26990.0,1.0,0.59440255
27254.0,27254.0,27254.0,1.0,0.880338
27260.0,27272.0,27266.0,13.0,0.99507326
27593.0,27596.0,27595.0,4.0,0.8135706
28403.0,28406.0,28405.0,4.0,0.8856994
28490.0,28490.0,28490.0,1.0,0.79869276
28628.0,28628.0,28628.0,1.0,0.52863455
28736.0,28739.0,28738.0,4.0,0.6376115
29147.0,29147.0,29147.0,1.0,0.5932403
29252.0,29267.0,29260.0,16.0,0.93615055
29276.0,29276.0,29276.0,1.0,0.8010759
29321.0,29333.0,29327.0,13.0,0.9845993
29372.0,29381.0,29377.0,10.0,0.93343824
29513.0,29513.0,29513.0,1.0,0.6899975
29636.0,29642.0,29639.0,7.0,0.9963582
29735.0,29735.0,29735.0,1.0,0.9384555
30224.0,30230.0,30227.0,7.0,0.9850493
30659.0,30659.0,30659.0,1.0,0.6151861
30734.0,30737.0,30736.0,4.0,0.7507129
30857.0,30857.0,30857.0,1.0,0.96497536
