start,stop,center,length,max_score
287.0,299.0,293.0,13.0,0.98169184
2243.0,2246.0,2245.0,4.0,0.9013004
2741.0,2741.0,2741.0,1.0,0.5336335
3005.0,3005.0,3005.0,1.0,0.5013147
3671.0,3674.0,3673.0,4.0,0.9070763
3809.0,3812.0,3811.0,4.0,0.91835326
3905.0,3908.0,3907.0,4.0,0.6668393
3956.0,3956.0,3956.0,1.0,0.54072136
5039.0,5048.0,5044.0,10.0,0.80424577
5057.0,5063.0,5060.0,7.0,0.8973153
8066.0,8066.0,8066.0,1.0,0.54519725
8831.0,8840.0,8836.0,10.0,0.95949507
11909.0,11909.0,11909.0,1.0,0.61646026
12743.0,12746.0,12745.0,4.0,0.7652068
13427.0,13427.0,13427.0,1.0,0.522454
13664.0,13664.0,13664.0,1.0,0.63668543
17525.0,17528.0,17527.0,4.0,0.8395609
17687.0,17693.0,17690.0,7.0,0.9577598
18098.0,18104.0,18101.0,7.0,0.65861833
18170.0,18170.0,18170.0,1.0,0.5756662
18179.0,18185.0,18182.0,7.0,0.9524848
18488.0,18494.0,18491.0,7.0,0.94351524
18680.0,18680.0,18680.0,1.0,0.5712834
18788.0,18797.0,18793.0,10.0,0.9383502
21449.0,21455.0,21452.0,7.0,0.84716684
21551.0,21551.0,21551.0,1.0,0.67175984
21806.0,21809.0,21808.0,4.0,0.70864534
25367.0,25367.0,25367.0,1.0,0.6743879
25721.0,25721.0,25721.0,1.0,0.63263106
25937.0,25937.0,25937.0,1.0,0.5043533
26216.0,26222.0,26219.0,7.0,0.8624043
26297.0,26300.0,26299.0,4.0,0.89490914
26429.0,26432.0,26431.0,4.0,0.8346706
27254.0,27254.0,27254.0,1.0,0.58972985
27260.0,27272.0,27266.0,13.0,0.95710903
27596.0,27596.0,27596.0,1.0,0.5936926
27806.0,27806.0,27806.0,1.0,0.5258405
29147.0,29147.0,29147.0,1.0,0.56816345
29255.0,29267.0,29261.0,13.0,0.9729432
29273.0,29279.0,29276.0,7.0,0.9134534
29315.0,29333.0,29324.0,19.0,0.961871
29369.0,29381.0,29375.0,13.0,0.91723806
29636.0,29642.0,29639.0,7.0,0.9645693
30224.0,30230.0,30227.0,7.0,0.92138773
30584.0,30584.0,30584.0,1.0,0.6683253
30857.0,30857.0,30857.0,1.0,0.9050246
32957.0,32957.0,32957.0,1.0,0.70500684
34100.0,34109.0,34105.0,10.0,0.9769358
34817.0,34820.0,34819.0,4.0,0.7068163
47132.0,47132.0,47132.0,1.0,0.5661189
47234.0,47234.0,47234.0,1.0,0.6476999
47954.0,47954.0,47954.0,1.0,0.6344506
48584.0,48587.0,48586.0,4.0,0.8227673
48980.0,48980.0,48980.0,1.0,0.76120245
49658.0,49667.0,49663.0,10.0,0.9586915
49766.0,49769.0,49768.0,4.0,0.83815265
57089.0,57098.0,57094.0,10.0,0.96922773
57506.0,57518.0,57512.0,13.0,0.9385989
57719.0,57725.0,57722.0,7.0,0.79626316
58217.0,58217.0,58217.0,1.0,0.5205901
58229.0,58229.0,58229.0,1.0,0.5937766
58292.0,58298.0,58295.0,7.0,0.9606468
67166.0,67166.0,67166.0,1.0,0.7707087
77219.0,77222.0,77221.0,4.0,0.66300625
77321.0,77327.0,77324.0,7.0,0.9279959
77378.0,77393.0,77386.0,16.0,0.8838814
77570.0,77582.0,77576.0,13.0,0.9784491
77654.0,77657.0,77656.0,4.0,0.6545271
84206.0,84209.0,84208.0,4.0,0.8815479
84257.0,84263.0,84260.0,7.0,0.84635323
84563.0,84563.0,84563.0,1.0,0.5480815
84845.0,84848.0,84847.0,4.0,0.8652207
85013.0,85016.0,85015.0,4.0,0.8361142
85334.0,85352.0,85343.0,19.0,0.9447285
85445.0,85454.0,85450.0,10.0,0.9426817
85487.0,85490.0,85489.0,4.0,0.92108333
85499.0,85499.0,85499.0,1.0,0.5569437
87884.0,87890.0,87887.0,7.0,0.951348
87986.0,87995.0,87991.0,10.0,0.9449405
88412.0,88412.0,88412.0,1.0,0.731426
88739.0,88742.0,88741.0,4.0,0.6788015
89204.0,89219.0,89212.0,16.0,0.97067463
103229.0,103232.0,103231.0,4.0,0.72099274
105362.0,105362.0,105362.0,1.0,0.6161258
106475.0,106475.0,106475.0,1.0,0.6064717
106592.0,106592.0,106592.0,1.0,0.6157037
107291.0,107291.0,107291.0,1.0,0.5562729
107528.0,107543.0,107536.0,16.0,0.9742133
107579.0,107594.0,107587.0,16.0,0.9007581
108254.0,108266.0,108260.0,13.0,0.9592917
108614.0,108614.0,108614.0,1.0,0.5071873
109625.0,109625.0,109625.0,1.0,0.5750266
111008.0,111020.0,111014.0,13.0,0.9794279
113633.0,113639.0,113636.0,7.0,0.69075966
118856.0,118856.0,118856.0,1.0,0.50595975
119054.0,119054.0,119054.0,1.0,0.76464105
119429.0,119429.0,119429.0,1.0,0.62449276
119693.0,119693.0,119693.0,1.0,0.59517866
119699.0,119699.0,119699.0,1.0,0.5862493
119765.0,119768.0,119767.0,4.0,0.78220826
119945.0,119948.0,119947.0,4.0,0.71259177
120191.0,120200.0,120196.0,10.0,0.95961356
123341.0,123341.0,123341.0,1.0,0.527395
127067.0,127067.0,127067.0,1.0,0.75411874
127325.0,127325.0,127325.0,1.0,0.5611945
127601.0,127613.0,127607.0,13.0,0.9799012
127664.0,127670.0,127667.0,7.0,0.81558895
127727.0,127727.0,127727.0,1.0,0.63086194
127946.0,127946.0,127946.0,1.0,0.5587337
129050.0,129050.0,129050.0,1.0,0.68401504
129377.0,129386.0,129382.0,10.0,0.9702453
130622.0,130622.0,130622.0,1.0,0.5884292
130628.0,130628.0,130628.0,1.0,0.63377297
131159.0,131162.0,131161.0,4.0,0.85542333
131441.0,131462.0,131452.0,22.0,0.96477836
131738.0,131738.0,131738.0,1.0,0.5980808
132317.0,132317.0,132317.0,1.0,0.60059017
132413.0,132419.0,132416.0,7.0,0.6830307
134258.0,134270.0,134264.0,13.0,0.9770322
134687.0,134690.0,134689.0,4.0,0.7560331
136967.0,136970.0,136969.0,4.0,0.7303396
137126.0,137126.0,137126.0,1.0,0.5806065
137696.0,137696.0,137696.0,1.0,0.5939134
137702.0,137702.0,137702.0,1.0,0.5276894
137771.0,137771.0,137771.0,1.0,0.60294217
141395.0,141401.0,141398.0,7.0,0.77244663
141554.0,141554.0,141554.0,1.0,0.8051352
141989.0,141998.0,141994.0,10.0,0.95638984
147632.0,147632.0,147632.0,1.0,0.65325934
147773.0,147773.0,147773.0,1.0,0.5209265
147926.0,147926.0,147926.0,1.0,0.55155534
148079.0,148085.0,148082.0,7.0,0.8546339
160151.0,160151.0,160151.0,1.0,0.52347505
162494.0,162497.0,162496.0,4.0,0.54888326
162740.0,162740.0,162740.0,1.0,0.60325456
163739.0,163739.0,163739.0,1.0,0.6011904
165713.0,165716.0,165715.0,4.0,0.72247803
166718.0,166718.0,166718.0,1.0,0.5257747
167327.0,167330.0,167329.0,4.0,0.7656866
167399.0,167399.0,167399.0,1.0,0.7114839
167798.0,167798.0,167798.0,1.0,0.5014919
168098.0,168098.0,168098.0,1.0,0.5043484
168104.0,168104.0,168104.0,1.0,0.81078094
169010.0,169016.0,169013.0,7.0,0.718868
169238.0,169244.0,169241.0,7.0,0.8875385
174974.0,174977.0,174976.0,4.0,0.6423152
175199.0,175199.0,175199.0,1.0,0.5688203
175475.0,175478.0,175477.0,4.0,0.62797964
175679.0,175691.0,175685.0,13.0,0.9194979
175856.0,175856.0,175856.0,1.0,0.70062405
176042.0,176045.0,176044.0,4.0,0.7432414
176735.0,176735.0,176735.0,1.0,0.71391
176924.0,176933.0,176929.0,10.0,0.8993459
179075.0,179081.0,179078.0,7.0,0.6806308
179849.0,179852.0,179851.0,4.0,0.82476574
180218.0,180227.0,180223.0,10.0,0.9699136
180278.0,180281.0,180280.0,4.0,0.57256424
180317.0,180317.0,180317.0,1.0,0.7115757
180362.0,180362.0,180362.0,1.0,0.78866184
182330.0,182336.0,182333.0,7.0,0.9408408
189455.0,189461.0,189458.0,7.0,0.84431654
189614.0,189617.0,189616.0,4.0,0.7844884
189800.0,189800.0,189800.0,1.0,0.5537
190346.0,190346.0,190346.0,1.0,0.79973
190409.0,190409.0,190409.0,1.0,0.67337793
190415.0,190415.0,190415.0,1.0,0.57967156
190784.0,190790.0,190787.0,7.0,0.96199095
191264.0,191267.0,191266.0,4.0,0.8482746
191726.0,191738.0,191732.0,13.0,0.9809163
192470.0,192470.0,192470.0,1.0,0.6672734
192620.0,192623.0,192622.0,4.0,0.8836815
193469.0,193484.0,193477.0,16.0,0.97780734
194642.0,194645.0,194644.0,4.0,0.8241429
194792.0,194792.0,194792.0,1.0,0.56372756
194822.0,194834.0,194828.0,13.0,0.977844
195047.0,195059.0,195053.0,13.0,0.8200617
195215.0,195215.0,195215.0,1.0,0.7179828
195497.0,195503.0,195500.0,7.0,0.74328333
195725.0,195728.0,195727.0,4.0,0.8235919
195845.0,195845.0,195845.0,1.0,0.51219237
196484.0,196493.0,196489.0,10.0,0.9351204
196895.0,196895.0,196895.0,1.0,0.6600457
197438.0,197438.0,197438.0,1.0,0.50278395
197660.0,197660.0,197660.0,1.0,0.536414
197747.0,197750.0,197749.0,4.0,0.60705215
197801.0,197807.0,197804.0,7.0,0.8606586
199094.0,199094.0,199094.0,1.0,0.55777854
199382.0,199382.0,199382.0,1.0,0.57048166
199505.0,199511.0,199508.0,7.0,0.8860654
199556.0,199556.0,199556.0,1.0,0.6808095
200270.0,200270.0,200270.0,1.0,0.7233367
201221.0,201221.0,201221.0,1.0,0.51927
