start,stop,center,length,max_score
287.0,299.0,293.0,13.0,0.9998273
431.0,431.0,431.0,1.0,0.54463094
437.0,437.0,437.0,1.0,0.81725484
1334.0,1334.0,1334.0,1.0,0.60419524
2162.0,2162.0,2162.0,1.0,0.5758912
2231.0,2231.0,2231.0,1.0,0.8110133
2348.0,2348.0,2348.0,1.0,0.66590047
2666.0,2666.0,2666.0,1.0,0.90011007
2705.0,2705.0,2705.0,1.0,0.684912
2837.0,2837.0,2837.0,1.0,0.5021246
3233.0,3236.0,3235.0,4.0,0.72611153
3578.0,3578.0,3578.0,1.0,0.7546207
3671.0,3674.0,3673.0,4.0,0.85123056
3812.0,3812.0,3812.0,1.0,0.68741196
3902.0,3902.0,3902.0,1.0,0.5985549
3908.0,3911.0,3910.0,4.0,0.6232069
3956.0,3959.0,3958.0,4.0,0.71393794
4388.0,4394.0,4391.0,7.0,0.5877509
4943.0,4943.0,4943.0,1.0,0.89863
4982.0,4985.0,4984.0,4.0,0.9516718
5039.0,5048.0,5044.0,10.0,0.9911549
5057.0,5063.0,5060.0,7.0,0.79230165
8066.0,8066.0,8066.0,1.0,0.71611255
8333.0,8333.0,8333.0,1.0,0.56346166
8696.0,8699.0,8698.0,4.0,0.6701218
8735.0,8738.0,8737.0,4.0,0.5502249
8834.0,8840.0,8837.0,7.0,0.98589164
9218.0,9218.0,9218.0,1.0,0.745155
9620.0,9623.0,9622.0,4.0,0.5876425
9659.0,9659.0,9659.0,1.0,0.66316116
9911.0,9911.0,9911.0,1.0,0.6346792
12020.0,12020.0,12020.0,1.0,0.57341045
12095.0,12095.0,12095.0,1.0,0.6660998
12257.0,12260.0,12259.0,4.0,0.6887694
12743.0,12743.0,12743.0,1.0,0.74993503
13142.0,13142.0,13142.0,1.0,0.827011
13664.0,13664.0,13664.0,1.0,0.5377086
14144.0,14147.0,14146.0,4.0,0.68101907
17186.0,17192.0,17189.0,7.0,0.8030503
17240.0,17240.0,17240.0,1.0,0.5785031
17246.0,17246.0,17246.0,1.0,0.598806
17522.0,17528.0,17525.0,7.0,0.79271466
17687.0,17696.0,17692.0,10.0,0.9775261
17759.0,17759.0,17759.0,1.0,0.63001823
18095.0,18095.0,18095.0,1.0,0.7545354
18101.0,18101.0,18101.0,1.0,0.78044903
18179.0,18185.0,18182.0,7.0,0.9009005
18488.0,18491.0,18490.0,4.0,0.7347671
18575.0,18575.0,18575.0,1.0,0.8231033
18581.0,18584.0,18583.0,4.0,0.54390836
18677.0,18680.0,18679.0,4.0,0.85135543
18791.0,18797.0,18794.0,7.0,0.9316112
21263.0,21263.0,21263.0,1.0,0.52941597
21275.0,21275.0,21275.0,1.0,0.5951297
21371.0,21371.0,21371.0,1.0,0.7340502
21449.0,21452.0,21451.0,4.0,0.85732913
21800.0,21809.0,21805.0,10.0,0.80538017
22166.0,22166.0,22166.0,1.0,0.5272397
22307.0,22307.0,22307.0,1.0,0.57318187
22553.0,22553.0,22553.0,1.0,0.5194646
22565.0,22565.0,22565.0,1.0,0.65422136
22571.0,22571.0,22571.0,1.0,0.532736
23021.0,23021.0,23021.0,1.0,0.59807277
23402.0,23402.0,23402.0,1.0,0.5403255
24080.0,24092.0,24086.0,13.0,0.8722914
24704.0,24704.0,24704.0,1.0,0.7469996
25367.0,25367.0,25367.0,1.0,0.8657331
25403.0,25403.0,25403.0,1.0,0.59372914
25412.0,25412.0,25412.0,1.0,0.5151942
25637.0,25637.0,25637.0,1.0,0.55423313
25658.0,25658.0,25658.0,1.0,0.74056274
25664.0,25667.0,25666.0,4.0,0.6878331
25718.0,25718.0,25718.0,1.0,0.51747847
