start,stop,center,length,max_score
290.0,299.0,295.0,10.0,0.9948932
1058.0,1058.0,1058.0,1.0,0.52985835
2243.0,2246.0,2245.0,4.0,0.85912544
2348.0,2348.0,2348.0,1.0,0.7732357
3635.0,3635.0,3635.0,1.0,0.52720743
3671.0,3674.0,3673.0,4.0,0.74983376
3812.0,3812.0,3812.0,1.0,0.5587414
3902.0,3902.0,3902.0,1.0,0.5033469
3908.0,3908.0,3908.0,1.0,0.6370805
4394.0,4394.0,4394.0,1.0,0.52795655
4943.0,4943.0,4943.0,1.0,0.64383096
4985.0,4985.0,4985.0,1.0,0.63255465
5042.0,5045.0,5044.0,4.0,0.8129874
5060.0,5060.0,5060.0,1.0,0.7832136
8834.0,8843.0,8839.0,10.0,0.98016775
9134.0,9134.0,9134.0,1.0,0.5959114
11906.0,11909.0,11908.0,4.0,0.66844976
12686.0,12689.0,12688.0,4.0,0.6374342
12743.0,12746.0,12745.0,4.0,0.7801479
13292.0,13292.0,13292.0,1.0,0.50969166
13664.0,13664.0,13664.0,1.0,0.84036136
13994.0,13997.0,13996.0,4.0,0.63939446
17192.0,17192.0,17192.0,1.0,0.6811432
17243.0,17246.0,17245.0,4.0,0.7873222
17525.0,17525.0,17525.0,1.0,0.64388794
17630.0,17630.0,17630.0,1.0,0.6087821
17687.0,17696.0,17692.0,10.0,0.9235893
18173.0,18185.0,18179.0,13.0,0.87311846
18485.0,18494.0,18490.0,10.0,0.8907536
18581.0,18584.0,18583.0,4.0,0.5439063
18680.0,18683.0,18682.0,4.0,0.7720893
18791.0,18797.0,18794.0,7.0,0.92646146
21449.0,21455.0,21452.0,7.0,0.7377104
21551.0,21557.0,21554.0,7.0,0.7512663
21803.0,21809.0,21806.0,7.0,0.7604579
24089.0,24089.0,24089.0,1.0,0.52069366
25250.0,25250.0,25250.0,1.0,0.50957716
25370.0,25370.0,25370.0,1.0,0.5039142
25403.0,25403.0,25403.0,1.0,0.5004596
25409.0,25409.0,25409.0,1.0,0.61669993
25661.0,25664.0,25663.0,4.0,0.76601505
25718.0,25721.0,25720.0,4.0,0.7513523
25937.0,25943.0,25940.0,7.0,0.9144413
26216.0,26222.0,26219.0,7.0,0.9113558
26297.0,26297.0,26297.0,1.0,0.5487684
26426.0,26432.0,26429.0,7.0,0.6255783
26474.0,26474.0,26474.0,1.0,0.6435237
26915.0,26915.0,26915.0,1.0,0.5493414
26993.0,26993.0,26993.0,1.0,0.5592672
27266.0,27269.0,27268.0,4.0,0.92827916
28580.0,28583.0,28582.0,4.0,0.7918859
28727.0,28736.0,28732.0,10.0,0.8474604
29249.0,29249.0,29249.0,1.0,0.5791667
29261.0,29267.0,29264.0,7.0,0.94051445
29276.0,29279.0,29278.0,4.0,0.872086
29315.0,29333.0,29324.0,19.0,0.96644896
29375.0,29381.0,29378.0,7.0,0.6401407
29636.0,29642.0,29639.0,7.0,0.9454043
29732.0,29732.0,29732.0,1.0,0.5270796
30224.0,30233.0,30229.0,10.0,0.9353593
30584.0,30584.0,30584.0,1.0,0.6829412
30857.0,30860.0,30859.0,4.0,0.67041546
33356.0,33359.0,33358.0,4.0,0.6522801
34049.0,34052.0,34051.0,4.0,0.7245976
34100.0,34109.0,34105.0,10.0,0.9757401
34232.0,34232.0,34232.0,1.0,0.7765341
34382.0,34382.0,34382.0,1.0,0.55228573
34430.0,34430.0,34430.0,1.0,0.6744904
34727.0,34727.0,34727.0,1.0,0.53432596
34817.0,34817.0,34817.0,1.0,0.765474
34886.0,34892.0,34889.0,7.0,0.8756829
47129.0,47132.0,47131.0,4.0,0.7374546
47141.0,47144.0,47143.0,4.0,0.72230524
47234.0,47246.0,47240.0,13.0,0.7538517
47333.0,47339.0,47336.0,7.0,0.73553115
47951.0,47957.0,47954.0,7.0,0.6593757
48443.0,48443.0,48443.0,1.0,0.517894
48584.0,48584.0,48584.0,1.0,0.68183374
48977.0,48980.0,48979.0,4.0,0.6527876
49655.0,49667.0,49661.0,13.0,0.97545695
49763.0,49769.0,49766.0,7.0,0.6555541
49793.0,49793.0,49793.0,1.0,0.5874813
57086.0,57095.0,57091.0,10.0,0.91956073
57509.0,57515.0,57512.0,7.0,0.9120913
57719.0,57725.0,57722.0,7.0,0.8226847
57815.0,57815.0,57815.0,1.0,0.64620644
58229.0,58229.0,58229.0,1.0,0.6154283
58292.0,58298.0,58295.0,7.0,0.66641074
58352.0,58358.0,58355.0,7.0,0.7455064
67079.0,67082.0,67081.0,4.0,0.62399733
67166.0,67169.0,67168.0,4.0,0.6345202
67238.0,67238.0,67238.0,1.0,0.545957
77321.0,77327.0,77324.0,7.0,0.92845875
77384.0,77390.0,77387.0,7.0,0.8731411
77429.0,77432.0,77431.0,4.0,0.67761683
77570.0,77582.0,77576.0,13.0,0.9845153
84206.0,84209.0,84208.0,4.0,0.9107805
84260.0,84263.0,84262.0,4.0,0.6556599
84698.0,84701.0,84700.0,4.0,0.82775205
84848.0,84851.0,84850.0,4.0,0.7650417
85010.0,85016.0,85013.0,7.0,0.8160669
85334.0,85352.0,85343.0,19.0,0.8784283
85391.0,85394.0,85393.0,4.0,0.7858548
85442.0,85451.0,85447.0,10.0,0.77550226
85484.0,85490.0,85487.0,7.0,0.85039866
87881.0,87890.0,87886.0,10.0,0.969984
87947.0,87947.0,87947.0,1.0,0.50841576
87989.0,87995.0,87992.0,7.0,0.9251704
89204.0,89216.0,89210.0,13.0,0.896409
103229.0,103232.0,103231.0,4.0,0.6636685
104771.0,104771.0,104771.0,1.0,0.50053596
106478.0,106478.0,106478.0,1.0,0.5099723
106592.0,106595.0,106594.0,4.0,0.70921826
106874.0,106874.0,106874.0,1.0,0.6123437
107288.0,107291.0,107290.0,4.0,0.64209956
107528.0,107543.0,107536.0,16.0,0.97999156
107579.0,107588.0,107584.0,10.0,0.79709303
107924.0,107924.0,107924.0,1.0,0.7138096
107972.0,107972.0,107972.0,1.0,0.61875707
108254.0,108266.0,108260.0,13.0,0.957073
109625.0,109634.0,109630.0,10.0,0.6715203
110009.0,110009.0,110009.0,1.0,0.5432746
110933.0,110933.0,110933.0,1.0,0.55588484
111011.0,111020.0,111016.0,10.0,0.983204
111062.0,111062.0,111062.0,1.0,0.5478575
113360.0,113360.0,113360.0,1.0,0.5708901
113633.0,113639.0,113636.0,7.0,0.79250056
113807.0,113807.0,113807.0,1.0,0.5115443
119051.0,119054.0,119053.0,4.0,0.71484673
119141.0,119144.0,119143.0,4.0,0.6264669
119429.0,119435.0,119432.0,7.0,0.70634174
119495.0,119504.0,119500.0,10.0,0.7706142
119693.0,119696.0,119695.0,4.0,0.5914601
119765.0,119768.0,119767.0,4.0,0.62207454
119945.0,119945.0,119945.0,1.0,0.60654056
120089.0,120089.0,120089.0,1.0,0.6872417
120191.0,120197.0,120194.0,7.0,0.9281972
121901.0,121904.0,121903.0,4.0,0.69596773
122006.0,122009.0,122008.0,4.0,0.65653235
122579.0,122579.0,122579.0,1.0,0.52807987
122927.0,122927.0,122927.0,1.0,0.691055
126704.0,126704.0,126704.0,1.0,0.5304233
127199.0,127202.0,127201.0,4.0,0.54047644
127265.0,127265.0,127265.0,1.0,0.57304347
127514.0,127514.0,127514.0,1.0,0.5497191
127568.0,127568.0,127568.0,1.0,0.74206114
127604.0,127613.0,127609.0,10.0,0.98391956
127664.0,127676.0,127670.0,13.0,0.9647757
127724.0,127739.0,127732.0,16.0,0.8098704
129050.0,129053.0,129052.0,4.0,0.8722125
129380.0,129386.0,129383.0,7.0,0.95444536
129395.0,129395.0,129395.0,1.0,0.56008685
130499.0,130499.0,130499.0,1.0,0.52785134
130628.0,130628.0,130628.0,1.0,0.5536412
131159.0,131162.0,131161.0,4.0,0.80685884
131444.0,131462.0,131453.0,19.0,0.91896313
131735.0,131738.0,131737.0,4.0,0.75517374
132251.0,132251.0,132251.0,1.0,0.5292341
132320.0,132320.0,132320.0,1.0,0.53921807
132416.0,132416.0,132416.0,1.0,0.5881529
133421.0,133421.0,133421.0,1.0,0.6725182
134258.0,134270.0,134264.0,13.0,0.9749681
134690.0,134690.0,134690.0,1.0,0.5876838
136967.0,136973.0,136970.0,7.0,0.7761259
137036.0,137039.0,137038.0,4.0,0.70268804
137123.0,137123.0,137123.0,1.0,0.5324975
137768.0,137771.0,137770.0,4.0,0.7147666
141245.0,141245.0,141245.0,1.0,0.5981887
141389.0,141401.0,141395.0,13.0,0.95824194
141536.0,141536.0,141536.0,1.0,0.5252027
141554.0,141554.0,141554.0,1.0,0.6598463
141710.0,141710.0,141710.0,1.0,0.5534166
141992.0,141998.0,141995.0,7.0,0.6459543
147317.0,147317.0,147317.0,1.0,0.52519447
147632.0,147635.0,147634.0,4.0,0.6247196
148010.0,148010.0,148010.0,1.0,0.5001341
148082.0,148082.0,148082.0,1.0,0.50500005
160064.0,160070.0,160067.0,7.0,0.62198627
160265.0,160265.0,160265.0,1.0,0.5548649
162740.0,162740.0,162740.0,1.0,0.6878604
164345.0,164351.0,164348.0,7.0,0.5841791
164357.0,164357.0,164357.0,1.0,0.5037016
164657.0,164657.0,164657.0,1.0,0.6108068
165713.0,165716.0,165715.0,4.0,0.7723077
166238.0,166238.0,166238.0,1.0,0.51812434
167240.0,167240.0,167240.0,1.0,0.7001984
167327.0,167330.0,167329.0,4.0,0.84198684
167342.0,167342.0,167342.0,1.0,0.6114743
167399.0,167402.0,167401.0,4.0,0.61702275
167408.0,167414.0,167411.0,7.0,0.7910526
167555.0,167558.0,167557.0,4.0,0.63150495
167801.0,167801.0,167801.0,1.0,0.8584437
168104.0,168107.0,168106.0,4.0,0.65937585
168707.0,168710.0,168709.0,4.0,0.67097145
169016.0,169016.0,169016.0,1.0,0.63480914
169190.0,169190.0,169190.0,1.0,0.5159586
169235.0,169244.0,169240.0,10.0,0.90064174
169328.0,169331.0,169330.0,4.0,0.5392101
174917.0,174917.0,174917.0,1.0,0.5997228
174962.0,174962.0,174962.0,1.0,0.6965779
174974.0,174977.0,174976.0,4.0,0.5771783
175064.0,175070.0,175067.0,7.0,0.7326517
175475.0,175475.0,175475.0,1.0,0.54003596
175682.0,175691.0,175687.0,10.0,0.8825068
175730.0,175730.0,175730.0,1.0,0.51442003
175856.0,175859.0,175858.0,4.0,0.72462684
176045.0,176045.0,176045.0,1.0,0.57516813
176735.0,176735.0,176735.0,1.0,0.6393211
176921.0,176936.0,176929.0,16.0,0.93901145
179075.0,179081.0,179078.0,7.0,0.7756101
179849.0,179852.0,179851.0,4.0,0.6996142
180146.0,180146.0,180146.0,1.0,0.57174855
180218.0,180227.0,180223.0,10.0,0.9684623
180281.0,180281.0,180281.0,1.0,0.6535816
180362.0,180362.0,180362.0,1.0,0.7295084
180845.0,180854.0,180850.0,10.0,0.7327745
180908.0,180920.0,180914.0,13.0,0.70900136
181667.0,181667.0,181667.0,1.0,0.5970925
182333.0,182336.0,182335.0,4.0,0.7915524
189455.0,189461.0,189458.0,7.0,0.7669613
189614.0,189617.0,189616.0,4.0,0.69873345
189800.0,189800.0,189800.0,1.0,0.5412018
190343.0,190349.0,190346.0,7.0,0.9047311
190412.0,190418.0,190415.0,7.0,0.8783002
190454.0,190454.0,190454.0,1.0,0.5256412
190784.0,190790.0,190787.0,7.0,0.75047845
191270.0,191270.0,191270.0,1.0,0.51803046
191309.0,191312.0,191311.0,4.0,0.5793598
191726.0,191738.0,191732.0,13.0,0.9872378
192533.0,192536.0,192535.0,4.0,0.6584812
192623.0,192626.0,192625.0,4.0,0.57602376
193472.0,193484.0,193478.0,13.0,0.96552235
194642.0,194645.0,194644.0,4.0,0.6349475
194738.0,194738.0,194738.0,1.0,0.5619772
194828.0,194837.0,194833.0,10.0,0.9627501
194954.0,194954.0,194954.0,1.0,0.5740368
195053.0,195056.0,195055.0,4.0,0.6362672
195212.0,195218.0,195215.0,7.0,0.75997996
195497.0,195497.0,195497.0,1.0,0.55375963
195503.0,195503.0,195503.0,1.0,0.8064661
195728.0,195728.0,195728.0,1.0,0.74228346
196484.0,196496.0,196490.0,13.0,0.9187888
196862.0,196862.0,196862.0,1.0,0.6464507
197033.0,197036.0,197035.0,4.0,0.68305063
197312.0,197312.0,197312.0,1.0,0.56724256
197384.0,197387.0,197386.0,4.0,0.74770206
197435.0,197435.0,197435.0,1.0,0.7605788
197663.0,197663.0,197663.0,1.0,0.5514295
197750.0,197753.0,197752.0,4.0,0.66896474
197804.0,197807.0,197806.0,4.0,0.678575
198209.0,198212.0,198211.0,4.0,0.5629655
199097.0,199100.0,199099.0,4.0,0.6032006
199199.0,199205.0,199202.0,7.0,0.77155524
199379.0,199382.0,199381.0,4.0,0.61155796
199505.0,199508.0,199507.0,4.0,0.7662747
199556.0,199559.0,199558.0,4.0,0.6810371
200267.0,200270.0,200269.0,4.0,0.5878408
200879.0,200879.0,200879.0,1.0,0.50405806
202052.0,202067.0,202060.0,16.0,0.8239214
202631.0,202637.0,202634.0,7.0,0.89405864
203453.0,203453.0,203453.0,1.0,0.5513826
206783.0,206786.0,206785.0,4.0,0.6815803
207203.0,207206.0,207205.0,4.0,0.5680871
207290.0,207290.0,207290.0,1.0,0.64093274
207410.0,207416.0,207413.0,7.0,0.9132293
208199.0,208205.0,208202.0,7.0,0.7481063
208499.0,208499.0,208499.0,1.0,0.5597904
208625.0,208625.0,208625.0,1.0,0.50623274
209609.0,209612.0,209611.0,4.0,0.8715765
209702.0,209705.0,209704.0,4.0,0.74552405
214277.0,214277.0,214277.0,1.0,0.78232783
214589.0,214595.0,214592.0,7.0,0.87217236
214829.0,214829.0,214829.0,1.0,0.5704105
215093.0,215102.0,215098.0,10.0,0.8384233
215156.0,215156.0,215156.0,1.0,0.50994855
215303.0,215303.0,215303.0,1.0,0.5905344
215711.0,215720.0,215716.0,10.0,0.91850764
216023.0,216026.0,216025.0,4.0,0.5566282
222845.0,222848.0,222847.0,4.0,0.76656413
223172.0,223172.0,223172.0,1.0,0.58287364
224348.0,224348.0,224348.0,1.0,0.5753879
224708.0,224714.0,224711.0,7.0,0.9132048
224879.0,224879.0,224879.0,1.0,0.7153389
225422.0,225422.0,225422.0,1.0,0.5912003
225626.0,225632.0,225629.0,7.0,0.86959815
227522.0,227522.0,227522.0,1.0,0.50271374
229025.0,229034.0,229030.0,10.0,0.9838928
229088.0,229088.0,229088.0,1.0,0.54581374
229169.0,229175.0,229172.0,7.0,0.8072001
229538.0,229538.0,229538.0,1.0,0.63470846
229988.0,229991.0,229990.0,4.0,0.8291333
230129.0,230135.0,230132.0,7.0,0.882869
230192.0,230192.0,230192.0,1.0,0.68673706
230453.0,230459.0,230456.0,7.0,0.87395763
230783.0,230783.0,230783.0,1.0,0.58615595
230864.0,230873.0,230869.0,10.0,0.9695156
230951.0,230954.0,230953.0,4.0,0.59388965
231083.0,231083.0,231083.0,1.0,0.6364917
231290.0,231296.0,231293.0,7.0,0.6315729
231329.0,231329.0,231329.0,1.0,0.53254294
231602.0,231605.0,231604.0,4.0,0.7901831
231797.0,231803.0,231800.0,7.0,0.7988147
232565.0,232577.0,232571.0,13.0,0.99087864
232604.0,232607.0,232606.0,4.0,0.6832337
236699.0,236699.0,236699.0,1.0,0.65355885
236828.0,236828.0,236828.0,1.0,0.5081378
237038.0,237056.0,237047.0,19.0,0.9748258
237119.0,237128.0,237124.0,10.0,0.6860699
240206.0,240209.0,240208.0,4.0,0.62165165
240791.0,240794.0,240793.0,4.0,0.77307147
240839.0,240845.0,240842.0,7.0,0.917189
247592.0,247598.0,247595.0,7.0,0.8747038
247964.0,247967.0,247966.0,4.0,0.7461383
255875.0,255878.0,255877.0,4.0,0.8528176
256220.0,256220.0,256220.0,1.0,0.5248649
256331.0,256337.0,256334.0,7.0,0.63256246
256454.0,256460.0,256457.0,7.0,0.95968693
257066.0,257066.0,257066.0,1.0,0.54917073
257327.0,257327.0,257327.0,1.0,0.5317662
257399.0,257399.0,257399.0,1.0,0.55244386
257753.0,257756.0,257755.0,4.0,0.63975626
257927.0,257927.0,257927.0,1.0,0.6866482
258350.0,258350.0,258350.0,1.0,0.5169743
258542.0,258545.0,258544.0,4.0,0.83250827
258695.0,258695.0,258695.0,1.0,0.639722
259073.0,259076.0,259075.0,4.0,0.6599692
259109.0,259115.0,259112.0,7.0,0.6772815
260087.0,260090.0,260089.0,4.0,0.86868805
260336.0,260345.0,260341.0,10.0,0.7364158
260750.0,260750.0,260750.0,1.0,0.6261461
261101.0,261101.0,261101.0,1.0,0.7580573
261875.0,261875.0,261875.0,1.0,0.50737256
262097.0,262106.0,262102.0,10.0,0.8688155
262433.0,262433.0,262433.0,1.0,0.5871997
262808.0,262811.0,262810.0,4.0,0.7590342
