start,stop,center,length,max_score
77.0,77.0,77.0,1.0,0.5207111
287.0,296.0,292.0,10.0,0.9999944
440.0,440.0,440.0,1.0,0.6119873
584.0,584.0,584.0,1.0,0.5155516
656.0,656.0,656.0,1.0,0.60263705
1055.0,1058.0,1057.0,4.0,0.63651896
1691.0,1691.0,1691.0,1.0,0.5854966
2162.0,2162.0,2162.0,1.0,0.64474386
2168.0,2168.0,2168.0,1.0,0.6379663
2237.0,2246.0,2242.0,10.0,0.9661845
2309.0,2309.0,2309.0,1.0,0.66317356
2345.0,2348.0,2347.0,4.0,0.6935
2456.0,2456.0,2456.0,1.0,0.68943757
2537.0,2537.0,2537.0,1.0,0.5029246
2666.0,2666.0,2666.0,1.0,0.82713974
3632.0,3638.0,3635.0,7.0,0.7675498
3671.0,3674.0,3673.0,4.0,0.6907726
3908.0,3911.0,3910.0,4.0,0.9039622
4361.0,4361.0,4361.0,1.0,0.89077073
4934.0,4934.0,4934.0,1.0,0.58054984
4943.0,4943.0,4943.0,1.0,0.6405435
4979.0,4979.0,4979.0,1.0,0.5520045
4985.0,4985.0,4985.0,1.0,0.8888464
5039.0,5045.0,5042.0,7.0,0.8385531
5063.0,5063.0,5063.0,1.0,0.7253388
5165.0,5165.0,5165.0,1.0,0.94446653
8066.0,8066.0,8066.0,1.0,0.8429097
8099.0,8099.0,8099.0,1.0,0.5437133
8249.0,8249.0,8249.0,1.0,0.875726
8693.0,8696.0,8695.0,4.0,0.8597558
8834.0,8840.0,8837.0,7.0,0.99906474
9134.0,9134.0,9134.0,1.0,0.6432879
9218.0,9218.0,9218.0,1.0,0.66798717
9311.0,9311.0,9311.0,1.0,0.6187176
9659.0,9659.0,9659.0,1.0,0.5191191
9911.0,9911.0,9911.0,1.0,0.9132981
11906.0,11909.0,11908.0,4.0,0.54911155
12017.0,12017.0,12017.0,1.0,0.5322119
12095.0,12098.0,12097.0,4.0,0.895978
12686.0,12686.0,12686.0,1.0,0.80493927
12743.0,12743.0,12743.0,1.0,0.7675138
12989.0,12989.0,12989.0,1.0,0.6424421
13997.0,13997.0,13997.0,1.0,0.62570316
17195.0,17195.0,17195.0,1.0,0.8616902
17363.0,17363.0,17363.0,1.0,0.6072835
17498.0,17498.0,17498.0,1.0,0.728388
17525.0,17525.0,17525.0,1.0,0.6548795
17630.0,17633.0,17632.0,4.0,0.65103173
17690.0,17696.0,17693.0,7.0,0.98203075
17873.0,17873.0,17873.0,1.0,0.50217354
18104.0,18104.0,18104.0,1.0,0.5037652
18173.0,18179.0,18176.0,7.0,0.84170187
18575.0,18575.0,18575.0,1.0,0.6689852
18581.0,18584.0,18583.0,4.0,0.87900627
18680.0,18680.0,18680.0,1.0,0.9795236
18686.0,18686.0,18686.0,1.0,0.5066463
18713.0,18713.0,18713.0,1.0,0.6434737
18788.0,18794.0,18791.0,7.0,0.9725864
21275.0,21275.0,21275.0,1.0,0.8663059
21449.0,21449.0,21449.0,1.0,0.8620736
21455.0,21455.0,21455.0,1.0,0.7093983
21494.0,21494.0,21494.0,1.0,0.575034
21551.0,21554.0,21553.0,4.0,0.99364704
21803.0,21803.0,21803.0,1.0,0.7580611
21845.0,21845.0,21845.0,1.0,0.5186348
22175.0,22175.0,22175.0,1.0,0.52433425
22550.0,22553.0,22552.0,4.0,0.638636
22565.0,22565.0,22565.0,1.0,0.5135869
24092.0,24092.0,24092.0,1.0,0.7150229
25367.0,25367.0,25367.0,1.0,0.59836876
25658.0,25661.0,25660.0,4.0,0.6510936
25718.0,25718.0,25718.0,1.0,0.8197192
25937.0,25940.0,25939.0,4.0,0.9606831
26108.0,26108.0,26108.0,1.0,0.6128549
26213.0,26222.0,26218.0,10.0,0.9278956
26300.0,26300.0,26300.0,1.0,0.8333316
26474.0,26474.0,26474.0,1.0,0.5191951
26507.0,26507.0,26507.0,1.0,0.82206964
26603.0,26603.0,26603.0,1.0,0.69459254
27071.0,27074.0,27073.0,4.0,0.92517775
27080.0,27080.0,27080.0,1.0,0.7273187
27200.0,27200.0,27200.0,1.0,0.6368196
27266.0,27269.0,27268.0,4.0,0.95401865
27404.0,27404.0,27404.0,1.0,0.5618821
27596.0,27596.0,27596.0,1.0,0.5861419
28082.0,28082.0,28082.0,1.0,0.6791964
28733.0,28733.0,28733.0,1.0,0.60178566
29225.0,29225.0,29225.0,1.0,0.55753964
29258.0,29270.0,29264.0,13.0,0.9895656
29276.0,29279.0,29278.0,4.0,0.9710803
29315.0,29333.0,29324.0,19.0,0.9972875
29510.0,29513.0,29512.0,4.0,0.90939224
29636.0,29639.0,29638.0,4.0,0.92882603
30221.0,30233.0,30227.0,13.0,0.9936034
30524.0,30524.0,30524.0,1.0,0.6100414
30584.0,30584.0,30584.0,1.0,0.50743043
31070.0,31070.0,31070.0,1.0,0.5990712
31619.0,31619.0,31619.0,1.0,0.553511
31694.0,31694.0,31694.0,1.0,0.59672046
32522.0,32522.0,32522.0,1.0,0.704503
32948.0,32948.0,32948.0,1.0,0.6092327
33179.0,33179.0,33179.0,1.0,0.5186027
33356.0,33356.0,33356.0,1.0,0.83818144
34097.0,34106.0,34102.0,10.0,0.9932284
34145.0,34145.0,34145.0,1.0,0.73034644
34196.0,34196.0,34196.0,1.0,0.5085574
34229.0,34235.0,34232.0,7.0,0.8792271
34619.0,34619.0,34619.0,1.0,0.6079568
34814.0,34817.0,34816.0,4.0,0.94408405
34889.0,34889.0,34889.0,1.0,0.73671305
47234.0,47240.0,47237.0,7.0,0.73097414
47333.0,47336.0,47335.0,4.0,0.918008
47954.0,47954.0,47954.0,1.0,0.63529557
48374.0,48374.0,48374.0,1.0,0.51798123
48443.0,48446.0,48445.0,4.0,0.8051472
48575.0,48584.0,48580.0,10.0,0.6415365
48983.0,48983.0,48983.0,1.0,0.68655443
49400.0,49400.0,49400.0,1.0,0.7524671
49469.0,49469.0,49469.0,1.0,0.72443867
49652.0,49667.0,49660.0,16.0,0.99752074
49787.0,49790.0,49789.0,4.0,0.79867965
57344.0,57344.0,57344.0,1.0,0.7454596
57407.0,57407.0,57407.0,1.0,0.54262376
57506.0,57512.0,57509.0,7.0,0.94264627
57701.0,57701.0,57701.0,1.0,0.8436939
57719.0,57722.0,57721.0,4.0,0.70573235
57773.0,57773.0,57773.0,1.0,0.61400276
57812.0,57815.0,57814.0,4.0,0.95832884
58217.0,58217.0,58217.0,1.0,0.62375736
58226.0,58229.0,58228.0,4.0,0.8136953
58292.0,58292.0,58292.0,1.0,0.94518304
58355.0,58355.0,58355.0,1.0,0.8320362
67166.0,67169.0,67168.0,4.0,0.9142071
77384.0,77387.0,77386.0,4.0,0.9780466
77429.0,77432.0,77431.0,4.0,0.95645255
77567.0,77582.0,77575.0,16.0,0.99890375
77654.0,77654.0,77654.0,1.0,0.55986863
84203.0,84209.0,84206.0,7.0,0.9901426
84263.0,84263.0,84263.0,1.0,0.7620014
84428.0,84431.0,84430.0,4.0,0.6990311
84698.0,84701.0,84700.0,4.0,0.8362388
84851.0,84851.0,84851.0,1.0,0.7340848
85007.0,85013.0,85010.0,7.0,0.87666166
85331.0,85352.0,85342.0,22.0,0.9900075
85391.0,85394.0,85393.0,4.0,0.9820312
85448.0,85448.0,85448.0,1.0,0.51115674
