start,stop,center,length,max_score
287.0,299.0,293.0,13.0,0.9983901
437.0,440.0,439.0,4.0,0.66825885
476.0,476.0,476.0,1.0,0.5166995
752.0,752.0,752.0,1.0,0.50522995
1055.0,1055.0,1055.0,1.0,0.6459319
1688.0,1688.0,1688.0,1.0,0.58485806
2162.0,2162.0,2162.0,1.0,0.7306972
2228.0,2231.0,2230.0,4.0,0.7341655
2240.0,2240.0,2240.0,1.0,0.57334614
2246.0,2249.0,2248.0,4.0,0.9715205
2348.0,2348.0,2348.0,1.0,0.5257306
2741.0,2741.0,2741.0,1.0,0.58792555
2840.0,2840.0,2840.0,1.0,0.5219115
3296.0,3296.0,3296.0,1.0,0.7295386
3578.0,3578.0,3578.0,1.0,0.6098158
3671.0,3674.0,3673.0,4.0,0.9617625
3806.0,3806.0,3806.0,1.0,0.576383
3902.0,3902.0,3902.0,1.0,0.7500258
4145.0,4145.0,4145.0,1.0,0.7311138
4154.0,4154.0,4154.0,1.0,0.6947182
4361.0,4361.0,4361.0,1.0,0.50022316
5036.0,5045.0,5041.0,10.0,0.9618845
5057.0,5057.0,5057.0,1.0,0.5289754
5063.0,5063.0,5063.0,1.0,0.95607
8831.0,8843.0,8837.0,13.0,0.9911726
9212.0,9212.0,9212.0,1.0,0.55600524
9218.0,9218.0,9218.0,1.0,0.6841089
9620.0,9623.0,9622.0,4.0,0.7942371
9911.0,9911.0,9911.0,1.0,0.7437159
11909.0,11909.0,11909.0,1.0,0.81294775
12017.0,12017.0,12017.0,1.0,0.50578177
12551.0,12551.0,12551.0,1.0,0.58061606
12746.0,12746.0,12746.0,1.0,0.5241795
13664.0,13664.0,13664.0,1.0,0.5551347
13670.0,13670.0,13670.0,1.0,0.6559088
14129.0,14129.0,14129.0,1.0,0.7960988
17195.0,17195.0,17195.0,1.0,0.68602145
17363.0,17363.0,17363.0,1.0,0.8342885
17525.0,17525.0,17525.0,1.0,0.9199154
17690.0,17693.0,17692.0,4.0,0.97354215
17939.0,17939.0,17939.0,1.0,0.66714334
18098.0,18101.0,18100.0,4.0,0.8950887
18179.0,18185.0,18182.0,7.0,0.7465724
18491.0,18491.0,18491.0,1.0,0.74444574
18575.0,18578.0,18577.0,4.0,0.89288634
18677.0,18680.0,18679.0,4.0,0.709205
18791.0,18794.0,18793.0,4.0,0.90995336
21308.0,21308.0,21308.0,1.0,0.77751094
21368.0,21368.0,21368.0,1.0,0.5257668
21374.0,21374.0,21374.0,1.0,0.5193756
21446.0,21446.0,21446.0,1.0,0.55120385
21458.0,21458.0,21458.0,1.0,0.53293914
21551.0,21551.0,21551.0,1.0,0.8508417
22307.0,22307.0,22307.0,1.0,0.6679382
24083.0,24083.0,24083.0,1.0,0.847629
24764.0,24764.0,24764.0,1.0,0.5103506
24947.0,24947.0,24947.0,1.0,0.6874633
25364.0,25364.0,25364.0,1.0,0.5663084
25400.0,25400.0,25400.0,1.0,0.5881775
25409.0,25409.0,25409.0,1.0,0.6287468
25718.0,25724.0,25721.0,7.0,0.89591527
26297.0,26300.0,26299.0,4.0,0.74914753
26474.0,26477.0,26476.0,4.0,0.521422
26822.0,26822.0,26822.0,1.0,0.5254958
26990.0,26990.0,26990.0,1.0,0.7141165
27251.0,27254.0,27253.0,4.0,0.73115814
27263.0,27272.0,27268.0,10.0,0.9004083
27347.0,27350.0,27349.0,4.0,0.834301
28568.0,28568.0,28568.0,1.0,0.55354846
28736.0,28736.0,28736.0,1.0,0.87073547
28976.0,28976.0,28976.0,1.0,0.63704765
29249.0,29264.0,29257.0,16.0,0.96000123
29315.0,29315.0,29315.0,1.0,0.7445227
29324.0,29327.0,29326.0,4.0,0.8504741
29333.0,29333.0,29333.0,1.0,0.70614135
29429.0,29429.0,29429.0,1.0,0.72984195
29516.0,29516.0,29516.0,1.0,0.8868727
29636.0,29639.0,29638.0,4.0,0.9708881
30227.0,30233.0,30230.0,7.0,0.9810269
30857.0,30857.0,30857.0,1.0,0.6405955
30866.0,30866.0,30866.0,1.0,0.8283154
31619.0,31619.0,31619.0,1.0,0.6506783
32144.0,32147.0,32146.0,4.0,0.794251
32375.0,32375.0,32375.0,1.0,0.5443179
33179.0,33182.0,33181.0,4.0,0.89934844
33359.0,33359.0,33359.0,1.0,0.5843569
33695.0,33695.0,33695.0,1.0,0.5669937
34052.0,34052.0,34052.0,1.0,0.8788314
34100.0,34106.0,34103.0,7.0,0.9977581
34625.0,34625.0,34625.0,1.0,0.64795834
34817.0,34820.0,34819.0,4.0,0.9881173
47129.0,47129.0,47129.0,1.0,0.66637534
47141.0,47150.0,47146.0,10.0,0.9065488
47663.0,47663.0,47663.0,1.0,0.6819308
48374.0,48377.0,48376.0,4.0,0.83337784
48575.0,48581.0,48578.0,7.0,0.9034322
48641.0,48641.0,48641.0,1.0,0.8046058
48749.0,48749.0,48749.0,1.0,0.5703949
48977.0,48980.0,48979.0,4.0,0.9087702
49406.0,49406.0,49406.0,1.0,0.71516377
49652.0,49670.0,49661.0,19.0,0.9793631
49766.0,49766.0,49766.0,1.0,0.5342785
57092.0,57092.0,57092.0,1.0,0.56251913
57506.0,57515.0,57511.0,10.0,0.96186155
57701.0,57701.0,57701.0,1.0,0.75604236
57707.0,57710.0,57709.0,4.0,0.8134816
57716.0,57725.0,57721.0,10.0,0.88599753
58226.0,58226.0,58226.0,1.0,0.85834205
58232.0,58232.0,58232.0,1.0,0.62617254
58289.0,58295.0,58292.0,7.0,0.9483504
58346.0,58346.0,58346.0,1.0,0.5211046
66881.0,66881.0,66881.0,1.0,0.51741266
67166.0,67166.0,67166.0,1.0,0.7689262
67205.0,67205.0,67205.0,1.0,0.51506436
77324.0,77324.0,77324.0,1.0,0.74988186
77384.0,77390.0,77387.0,7.0,0.9876686
77570.0,77582.0,77576.0,13.0,0.9896114
77654.0,77654.0,77654.0,1.0,0.80275
84206.0,84212.0,84209.0,7.0,0.9893496
84560.0,84563.0,84562.0,4.0,0.7611359
84689.0,84689.0,84689.0,1.0,0.5124035
84698.0,84698.0,84698.0,1.0,0.70742327
85334.0,85334.0,85334.0,1.0,0.5325719
85343.0,85352.0,85348.0,10.0,0.9322272
85451.0,85454.0,85453.0,4.0,0.617463
85481.0,85493.0,85487.0,13.0,0.9499341
87884.0,87890.0,87887.0,7.0,0.9957314
87986.0,87998.0,87992.0,13.0,0.9581268
88067.0,88067.0,88067.0,1.0,0.55068797
88187.0,88187.0,88187.0,1.0,0.75255185
