start,stop,center,length,max_score
86.0,89.0,88.0,4.0,0.5822306
290.0,299.0,295.0,10.0,0.9578289
434.0,440.0,437.0,7.0,0.74190766
473.0,473.0,473.0,1.0,0.8205653
656.0,656.0,656.0,1.0,0.5116968
1334.0,1334.0,1334.0,1.0,0.52014786
2312.0,2312.0,2312.0,1.0,0.5632806
2345.0,2348.0,2347.0,4.0,0.76083034
2537.0,2540.0,2539.0,4.0,0.6958997
2870.0,2870.0,2870.0,1.0,0.536856
3293.0,3293.0,3293.0,1.0,0.51706326
3635.0,3638.0,3637.0,4.0,0.7938931
3668.0,3674.0,3671.0,7.0,0.8238064
3791.0,3791.0,3791.0,1.0,0.5097527
3809.0,3809.0,3809.0,1.0,0.5247847
3908.0,3908.0,3908.0,1.0,0.71901613
4865.0,4865.0,4865.0,1.0,0.64751977
4943.0,4943.0,4943.0,1.0,0.57011336
5060.0,5063.0,5062.0,4.0,0.83859044
5072.0,5084.0,5078.0,13.0,0.84314865
8063.0,8066.0,8065.0,4.0,0.69265664
8699.0,8699.0,8699.0,1.0,0.5995802
8732.0,8738.0,8735.0,7.0,0.9009557
8834.0,8840.0,8837.0,7.0,0.9212145
9134.0,9134.0,9134.0,1.0,0.6896738
9908.0,9911.0,9910.0,4.0,0.9007428
11975.0,11981.0,11978.0,7.0,0.7059209
12503.0,12503.0,12503.0,1.0,0.59357524
12740.0,12740.0,12740.0,1.0,0.75001585
12836.0,12839.0,12838.0,4.0,0.8387744
13664.0,13664.0,13664.0,1.0,0.7885675
14126.0,14129.0,14128.0,4.0,0.5914866
14147.0,14147.0,14147.0,1.0,0.71724135
17189.0,17189.0,17189.0,1.0,0.50761676
17435.0,17435.0,17435.0,1.0,0.5046754
17525.0,17525.0,17525.0,1.0,0.6112877
17690.0,17696.0,17693.0,7.0,0.82239145
17852.0,17852.0,17852.0,1.0,0.5077653
18098.0,18104.0,18101.0,7.0,0.7634753
18164.0,18170.0,18167.0,7.0,0.8595081
18176.0,18185.0,18181.0,10.0,0.74070615
18677.0,18686.0,18682.0,10.0,0.9452536
18791.0,18794.0,18793.0,4.0,0.9052292
21446.0,21449.0,21448.0,4.0,0.78970706
21803.0,21803.0,21803.0,1.0,0.5213138
22055.0,22055.0,22055.0,1.0,0.5673292
22061.0,22064.0,22063.0,4.0,0.7962239
22313.0,22313.0,22313.0,1.0,0.6065779
24680.0,24683.0,24682.0,4.0,0.648302
25934.0,25943.0,25939.0,10.0,0.8983937
26219.0,26219.0,26219.0,1.0,0.529417
26645.0,26645.0,26645.0,1.0,0.66365933
26678.0,26681.0,26680.0,4.0,0.7290915
27266.0,27272.0,27269.0,7.0,0.8806155
28403.0,28406.0,28405.0,4.0,0.78975976
29117.0,29123.0,29120.0,7.0,0.75107735
29231.0,29231.0,29231.0,1.0,0.50760925
29246.0,29249.0,29248.0,4.0,0.62447095
29258.0,29267.0,29263.0,10.0,0.8845838
29300.0,29312.0,29306.0,13.0,0.9040312
29321.0,29327.0,29324.0,7.0,0.81182736
29426.0,29426.0,29426.0,1.0,0.6478295
29636.0,29639.0,29638.0,4.0,0.8023554
30224.0,30230.0,30227.0,7.0,0.867502
30530.0,30530.0,30530.0,1.0,0.5568562
30536.0,30536.0,30536.0,1.0,0.57320136
32954.0,32954.0,32954.0,1.0,0.62260395
34100.0,34106.0,34103.0,7.0,0.9185081
34127.0,34139.0,34133.0,13.0,0.8593364
34382.0,34385.0,34384.0,4.0,0.59762245
34811.0,34817.0,34814.0,7.0,0.9251889
47123.0,47126.0,47125.0,4.0,0.6439976
47138.0,47147.0,47143.0,10.0,0.94238615
47237.0,47243.0,47240.0,7.0,0.8861735
47333.0,47339.0,47336.0,7.0,0.88230443
47945.0,47945.0,47945.0,1.0,0.6775403
48407.0,48410.0,48409.0,4.0,0.69420373
48746.0,48746.0,48746.0,1.0,0.5418647
49403.0,49406.0,49405.0,4.0,0.73422045
49658.0,49667.0,49663.0,10.0,0.9048415
49694.0,49694.0,49694.0,1.0,0.63245296
49790.0,49793.0,49792.0,4.0,0.7424501
57077.0,57080.0,57079.0,4.0,0.6112546
57089.0,57095.0,57092.0,7.0,0.77949744
57341.0,57347.0,57344.0,7.0,0.8483464
57512.0,57512.0,57512.0,1.0,0.5013836
57659.0,57662.0,57661.0,4.0,0.8493373
58226.0,58232.0,58229.0,7.0,0.8503953
58286.0,58286.0,58286.0,1.0,0.506265
58355.0,58358.0,58357.0,4.0,0.58055824
67073.0,67079.0,67076.0,7.0,0.8065432
67166.0,67169.0,67168.0,4.0,0.7864738
77321.0,77327.0,77324.0,7.0,0.9425166
77387.0,77387.0,77387.0,1.0,0.57599103
77573.0,77582.0,77578.0,10.0,0.95250505
77603.0,77606.0,77605.0,4.0,0.7715245
77711.0,77714.0,77713.0,4.0,0.7794687
84209.0,84209.0,84209.0,1.0,0.63141125
84320.0,84332.0,84326.0,13.0,0.9198868
85337.0,85349.0,85343.0,13.0,0.7528709
85400.0,85418.0,85409.0,19.0,0.91461027
85451.0,85451.0,85451.0,1.0,0.51065433
85484.0,85484.0,85484.0,1.0,0.6734672
87821.0,87821.0,87821.0,1.0,0.5398207
87884.0,87890.0,87887.0,7.0,0.89708644
87992.0,87995.0,87994.0,4.0,0.8226323
89210.0,89213.0,89212.0,4.0,0.7596377
104039.0,104039.0,104039.0,1.0,0.55586714
104102.0,104105.0,104104.0,4.0,0.7063818
104774.0,104774.0,104774.0,1.0,0.5066173
105224.0,105224.0,105224.0,1.0,0.515707
105230.0,105233.0,105232.0,4.0,0.69292474
106025.0,106031.0,106028.0,7.0,0.8100942
107531.0,107543.0,107537.0,13.0,0.92113656
108260.0,108263.0,108262.0,4.0,0.8545362
110003.0,110006.0,110005.0,4.0,0.63267833
111014.0,111020.0,111017.0,7.0,0.9481488
113312.0,113312.0,113312.0,1.0,0.5398474
113318.0,113318.0,113318.0,1.0,0.59257776
113444.0,113444.0,113444.0,1.0,0.6635962
118562.0,118568.0,118565.0,7.0,0.9177507
118763.0,118769.0,118766.0,7.0,0.90227133
119051.0,119054.0,119053.0,4.0,0.6047642
119375.0,119378.0,119377.0,4.0,0.8832424
119726.0,119732.0,119729.0,7.0,0.9314324
119753.0,119762.0,119758.0,10.0,0.87185436
120155.0,120161.0,120158.0,7.0,0.90111464
120191.0,120197.0,120194.0,7.0,0.877843
122177.0,122177.0,122177.0,1.0,0.53079784
123335.0,123335.0,123335.0,1.0,0.7346459
123452.0,123452.0,123452.0,1.0,0.54741096
127064.0,127064.0,127064.0,1.0,0.6424281
127472.0,127478.0,127475.0,7.0,0.7097595
127508.0,127514.0,127511.0,7.0,0.6708677
127571.0,127571.0,127571.0,1.0,0.6462663
127604.0,127610.0,127607.0,7.0,0.9532396
127664.0,127673.0,127669.0,10.0,0.8241908
127727.0,127730.0,127729.0,4.0,0.7453792
127823.0,127823.0,127823.0,1.0,0.50442415
127880.0,127880.0,127880.0,1.0,0.5274006
128981.0,128981.0,128981.0,1.0,0.50832474
129380.0,129386.0,129383.0,7.0,0.91617167
130058.0,130058.0,130058.0,1.0,0.5918563
130499.0,130502.0,130501.0,4.0,0.74642146
131009.0,131015.0,131012.0,7.0,0.79569787
131159.0,131162.0,131161.0,4.0,0.8017748
131447.0,131450.0,131449.0,4.0,0.5441882
131456.0,131456.0,131456.0,1.0,0.50908315
131891.0,131891.0,131891.0,1.0,0.5031899
132446.0,132446.0,132446.0,1.0,0.55130565
133136.0,133136.0,133136.0,1.0,0.54870874
134177.0,134177.0,134177.0,1.0,0.62646127
134258.0,134270.0,134264.0,13.0,0.9549031
137012.0,137015.0,137014.0,4.0,0.8190251
137090.0,137090.0,137090.0,1.0,0.534012
137252.0,137255.0,137254.0,4.0,0.5613181
137762.0,137762.0,137762.0,1.0,0.6216666
141386.0,141398.0,141392.0,13.0,0.8557543
141875.0,141878.0,141877.0,4.0,0.68709445
141989.0,141998.0,141994.0,10.0,0.91528547
147635.0,147638.0,147637.0,4.0,0.71447396
147695.0,147704.0,147700.0,10.0,0.878204
147773.0,147773.0,147773.0,1.0,0.6706325
147824.0,147824.0,147824.0,1.0,0.55652183
160061.0,160073.0,160067.0,13.0,0.89641523
161927.0,161933.0,161930.0,7.0,0.87976533
163169.0,163169.0,163169.0,1.0,0.5161832
164282.0,164285.0,164284.0,4.0,0.6782506
164528.0,164540.0,164534.0,13.0,0.9307365
164558.0,164564.0,164561.0,7.0,0.9355302
164582.0,164600.0,164591.0,19.0,0.9442761
164618.0,164624.0,164621.0,7.0,0.9474048
164651.0,164660.0,164656.0,10.0,0.8353446
164702.0,164702.0,164702.0,1.0,0.5245134
165242.0,165242.0,165242.0,1.0,0.64612025
165713.0,165716.0,165715.0,4.0,0.55121857
165770.0,165770.0,165770.0,1.0,0.59117603
165929.0,165938.0,165934.0,10.0,0.92547643
165947.0,165947.0,165947.0,1.0,0.6155913
167237.0,167237.0,167237.0,1.0,0.5690263
167324.0,167324.0,167324.0,1.0,0.52801716
167801.0,167801.0,167801.0,1.0,0.61988634
168245.0,168245.0,168245.0,1.0,0.7487508
169091.0,169097.0,169094.0,7.0,0.87239844
169238.0,169247.0,169243.0,10.0,0.94003075
169526.0,169526.0,169526.0,1.0,0.60180837
169709.0,169712.0,169711.0,4.0,0.57218987
175463.0,175463.0,175463.0,1.0,0.6831685
175676.0,175688.0,175682.0,13.0,0.88463014
175904.0,175913.0,175909.0,10.0,0.77549
176156.0,176162.0,176159.0,7.0,0.90233046
176924.0,176933.0,176929.0,10.0,0.86007655
179849.0,179852.0,179851.0,4.0,0.7410569
179930.0,179930.0,179930.0,1.0,0.76052374
180068.0,180068.0,180068.0,1.0,0.52855396
180146.0,180152.0,180149.0,7.0,0.8629902
180218.0,180224.0,180221.0,7.0,0.9248518
180362.0,180362.0,180362.0,1.0,0.6309291
180515.0,180518.0,180517.0,4.0,0.54561406
180770.0,180776.0,180773.0,7.0,0.8681593
180914.0,180917.0,180916.0,4.0,0.6226011
181868.0,181868.0,181868.0,1.0,0.66875994
182327.0,182336.0,182332.0,10.0,0.93902445
189611.0,189617.0,189614.0,7.0,0.85787576
