start,stop,center,length,max_score
239.0,242.0,241.0,4.0,0.833011
290.0,296.0,293.0,7.0,0.99343187
383.0,383.0,383.0,1.0,0.5075949
473.0,479.0,476.0,7.0,0.9764929
869.0,869.0,869.0,1.0,0.96776104
1004.0,1004.0,1004.0,1.0,0.5134763
1055.0,1055.0,1055.0,1.0,0.5940494
1220.0,1220.0,1220.0,1.0,0.6693153
1616.0,1616.0,1616.0,1.0,0.50146633
1952.0,1952.0,1952.0,1.0,0.5067018
2129.0,2129.0,2129.0,1.0,0.786534
2201.0,2201.0,2201.0,1.0,0.93841857
2207.0,2207.0,2207.0,1.0,0.8612764
2354.0,2354.0,2354.0,1.0,0.7895682
2537.0,2537.0,2537.0,1.0,0.7553025
3050.0,3050.0,3050.0,1.0,0.6425837
3056.0,3056.0,3056.0,1.0,0.70413727
3152.0,3152.0,3152.0,1.0,0.5710989
3203.0,3203.0,3203.0,1.0,0.7420096
3239.0,3239.0,3239.0,1.0,0.934354
3245.0,3245.0,3245.0,1.0,0.5605604
3293.0,3293.0,3293.0,1.0,0.6215993
3299.0,3299.0,3299.0,1.0,0.8528926
3383.0,3383.0,3383.0,1.0,0.59935623
3431.0,3431.0,3431.0,1.0,0.64534324
3437.0,3437.0,3437.0,1.0,0.54137653
3464.0,3464.0,3464.0,1.0,0.94116664
3635.0,3635.0,3635.0,1.0,0.93543166
3671.0,3674.0,3673.0,4.0,0.94743836
3797.0,3797.0,3797.0,1.0,0.5154679
3965.0,3965.0,3965.0,1.0,0.82986003
4145.0,4145.0,4145.0,1.0,0.8867593
4313.0,4313.0,4313.0,1.0,0.70583063
4805.0,4805.0,4805.0,1.0,0.59811527
4928.0,4934.0,4931.0,7.0,0.98046446
5057.0,5063.0,5060.0,7.0,0.9687709
8147.0,8150.0,8149.0,4.0,0.6741111
8444.0,8444.0,8444.0,1.0,0.64153767
8501.0,8501.0,8501.0,1.0,0.9640315
8732.0,8735.0,8734.0,4.0,0.96682733
8891.0,8891.0,8891.0,1.0,0.85768837
8897.0,8897.0,8897.0,1.0,0.96726984
9131.0,9131.0,9131.0,1.0,0.73774165
9212.0,9212.0,9212.0,1.0,0.98016614
9218.0,9218.0,9218.0,1.0,0.9924252
9287.0,9290.0,9289.0,4.0,0.9157751
9359.0,9359.0,9359.0,1.0,0.6072547
9458.0,9458.0,9458.0,1.0,0.985166
9464.0,9464.0,9464.0,1.0,0.6628147
9908.0,9911.0,9910.0,4.0,0.98392755
10034.0,10034.0,10034.0,1.0,0.50275993
11981.0,11981.0,11981.0,1.0,0.5190618
11990.0,11990.0,11990.0,1.0,0.6993022
11999.0,11999.0,11999.0,1.0,0.6831968
12188.0,12191.0,12190.0,4.0,0.6746078
12419.0,12419.0,12419.0,1.0,0.67195034
13172.0,13172.0,13172.0,1.0,0.75390524
13286.0,13286.0,13286.0,1.0,0.76096934
