start,stop,center,length,max_score
239.0,242.0,241.0,4.0,0.6616047
290.0,296.0,293.0,7.0,0.9934614
473.0,476.0,475.0,4.0,0.68772906
869.0,869.0,869.0,1.0,0.9212788
923.0,923.0,923.0,1.0,0.5365553
1004.0,1004.0,1004.0,1.0,0.8073896
1055.0,1055.0,1055.0,1.0,0.8451143
2129.0,2129.0,2129.0,1.0,0.6108752
2201.0,2201.0,2201.0,1.0,0.94937336
2207.0,2207.0,2207.0,1.0,0.8051486
2531.0,2531.0,2531.0,1.0,0.5399137
2537.0,2537.0,2537.0,1.0,0.6624059
3050.0,3050.0,3050.0,1.0,0.6257677
3152.0,3152.0,3152.0,1.0,0.6814952
3239.0,3239.0,3239.0,1.0,0.9407566
3293.0,3293.0,3293.0,1.0,0.5244636
3299.0,3299.0,3299.0,1.0,0.50800925
3383.0,3383.0,3383.0,1.0,0.6688829
3431.0,3431.0,3431.0,1.0,0.58962333
3437.0,3437.0,3437.0,1.0,0.5985495
3464.0,3464.0,3464.0,1.0,0.9061892
3635.0,3635.0,3635.0,1.0,0.8024141
3671.0,3674.0,3673.0,4.0,0.9255478
3965.0,3965.0,3965.0,1.0,0.8494974
4145.0,4145.0,4145.0,1.0,0.9232888
4928.0,4934.0,4931.0,7.0,0.9687312
5057.0,5063.0,5060.0,7.0,0.9637127
8501.0,8501.0,8501.0,1.0,0.9762439
8732.0,8735.0,8734.0,4.0,0.9732791
8891.0,8891.0,8891.0,1.0,0.9004403
8897.0,8897.0,8897.0,1.0,0.92776394
9212.0,9212.0,9212.0,1.0,0.96029896
9218.0,9218.0,9218.0,1.0,0.9926964
9284.0,9290.0,9287.0,7.0,0.90712917
9458.0,9458.0,9458.0,1.0,0.977252
9464.0,9464.0,9464.0,1.0,0.648422
9908.0,9911.0,9910.0,4.0,0.9803831
12188.0,12188.0,12188.0,1.0,0.73615444
13463.0,13463.0,13463.0,1.0,0.6589205
14123.0,14129.0,14126.0,7.0,0.95970064
17690.0,17690.0,17690.0,1.0,0.62781906
