start,stop,center,length,max_score
74.0,80.0,77.0,7.0,0.77227324
290.0,299.0,295.0,10.0,0.9999999
377.0,377.0,377.0,1.0,0.56493044
431.0,440.0,436.0,10.0,0.99939215
584.0,584.0,584.0,1.0,0.9488666
656.0,656.0,656.0,1.0,0.751464
818.0,818.0,818.0,1.0,0.6873937
968.0,968.0,968.0,1.0,0.5281279
1052.0,1058.0,1055.0,7.0,0.90229976
1100.0,1100.0,1100.0,1.0,0.6638642
1220.0,1220.0,1220.0,1.0,0.70160234
1370.0,1370.0,1370.0,1.0,0.92011595
1382.0,1382.0,1382.0,1.0,0.5013046
1733.0,1733.0,1733.0,1.0,0.87882566
2045.0,2045.0,2045.0,1.0,0.68930453
2162.0,2162.0,2162.0,1.0,0.9216999
2243.0,2246.0,2245.0,4.0,0.99804235
2309.0,2309.0,2309.0,1.0,0.9374695
2345.0,2348.0,2347.0,4.0,0.98558784
2408.0,2408.0,2408.0,1.0,0.5138185
2456.0,2456.0,2456.0,1.0,0.9065844
2462.0,2462.0,2462.0,1.0,0.7622174
2537.0,2537.0,2537.0,1.0,0.508215
2666.0,2666.0,2666.0,1.0,0.8332511
2780.0,2780.0,2780.0,1.0,0.7289503
2837.0,2837.0,2837.0,1.0,0.6910706
3236.0,3236.0,3236.0,1.0,0.5271894
3242.0,3242.0,3242.0,1.0,0.7487657
3296.0,3296.0,3296.0,1.0,0.50355786
3419.0,3419.0,3419.0,1.0,0.72466844
3578.0,3578.0,3578.0,1.0,0.5961297
3635.0,3638.0,3637.0,4.0,0.83874834
3671.0,3674.0,3673.0,4.0,0.98598427
3704.0,3704.0,3704.0,1.0,0.8268319
3902.0,3902.0,3902.0,1.0,0.93578595
3908.0,3911.0,3910.0,4.0,0.8964253
4142.0,4142.0,4142.0,1.0,0.6531286
4361.0,4361.0,4361.0,1.0,0.9817177
4934.0,4934.0,4934.0,1.0,0.8985459
4943.0,4943.0,4943.0,1.0,0.7357317
4985.0,4985.0,4985.0,1.0,0.95912886
5039.0,5045.0,5042.0,7.0,0.98995495
5057.0,5060.0,5059.0,4.0,0.91654885
5162.0,5168.0,5165.0,7.0,0.9875897
8063.0,8066.0,8065.0,4.0,0.99401397
8249.0,8249.0,8249.0,1.0,0.98747814
8612.0,8612.0,8612.0,1.0,0.86022997
8693.0,8696.0,8695.0,4.0,0.96040386
8834.0,8840.0,8837.0,7.0,0.99988353
9134.0,9134.0,9134.0,1.0,0.9222916
9185.0,9185.0,9185.0,1.0,0.60061723
9215.0,9221.0,9218.0,7.0,0.8046367
9257.0,9257.0,9257.0,1.0,0.584241
9311.0,9311.0,9311.0,1.0,0.9229981
9353.0,9353.0,9353.0,1.0,0.786413
9620.0,9623.0,9622.0,4.0,0.8769266
9659.0,9662.0,9661.0,4.0,0.7841668
9911.0,9911.0,9911.0,1.0,0.99553216
9962.0,9965.0,9964.0,4.0,0.6482267
11909.0,11909.0,11909.0,1.0,0.783578
12014.0,12017.0,12016.0,4.0,0.944815
12095.0,12098.0,12097.0,4.0,0.9985886
12224.0,12224.0,12224.0,1.0,0.57982
12245.0,12245.0,12245.0,1.0,0.6904902
12260.0,12260.0,12260.0,1.0,0.59250563
12554.0,12554.0,12554.0,1.0,0.56523675
12641.0,12641.0,12641.0,1.0,0.54768646
12740.0,12743.0,12742.0,4.0,0.8659843
12917.0,12917.0,12917.0,1.0,0.7745735
12989.0,12992.0,12991.0,4.0,0.58358896
13292.0,13292.0,13292.0,1.0,0.787778
13997.0,13997.0,13997.0,1.0,0.88205856
14126.0,14129.0,14128.0,4.0,0.8381281
14147.0,14147.0,14147.0,1.0,0.9660728
17363.0,17363.0,17363.0,1.0,0.6521683
17498.0,17498.0,17498.0,1.0,0.83052623
17525.0,17525.0,17525.0,1.0,0.8342243
17630.0,17633.0,17632.0,4.0,0.90846384
17678.0,17678.0,17678.0,1.0,0.64791775
17690.0,17696.0,17693.0,7.0,0.9983045
17753.0,17753.0,17753.0,1.0,0.67781717
17873.0,17873.0,17873.0,1.0,0.8660855
17975.0,17975.0,17975.0,1.0,0.5241747
18101.0,18107.0,18104.0,7.0,0.7679388
18164.0,18164.0,18164.0,1.0,0.5821113
18176.0,18179.0,18178.0,4.0,0.93808204
18239.0,18239.0,18239.0,1.0,0.58591783
18497.0,18497.0,18497.0,1.0,0.5131073
18575.0,18575.0,18575.0,1.0,0.75857896
18581.0,18584.0,18583.0,4.0,0.9472669
18674.0,18674.0,18674.0,1.0,0.8914022
18680.0,18680.0,18680.0,1.0,0.9928001
18686.0,18686.0,18686.0,1.0,0.9123072
18791.0,18794.0,18793.0,4.0,0.9978283
21263.0,21263.0,21263.0,1.0,0.5569479
21275.0,21275.0,21275.0,1.0,0.8008383
21308.0,21311.0,21310.0,4.0,0.8548083
21371.0,21371.0,21371.0,1.0,0.62700284
21449.0,21452.0,21451.0,4.0,0.9961747
21494.0,21494.0,21494.0,1.0,0.7862314
21548.0,21554.0,21551.0,7.0,0.9684019
21575.0,21575.0,21575.0,1.0,0.5767268
21656.0,21656.0,21656.0,1.0,0.6107144
21797.0,21803.0,21800.0,7.0,0.95132047
22175.0,22175.0,22175.0,1.0,0.76057225
22307.0,22313.0,22310.0,7.0,0.90935284
22553.0,22553.0,22553.0,1.0,0.5772334
22973.0,22973.0,22973.0,1.0,0.54132885
23084.0,23084.0,23084.0,1.0,0.5494107
23279.0,23279.0,23279.0,1.0,0.634688
23459.0,23459.0,23459.0,1.0,0.51445985
23735.0,23735.0,23735.0,1.0,0.70680916
23762.0,23762.0,23762.0,1.0,0.54494673
23798.0,23798.0,23798.0,1.0,0.86836284
23999.0,23999.0,23999.0,1.0,0.51400626
24083.0,24083.0,24083.0,1.0,0.70291364
24176.0,24176.0,24176.0,1.0,0.81644887
24386.0,24386.0,24386.0,1.0,0.5644369
24704.0,24704.0,24704.0,1.0,0.90582764
24758.0,24758.0,24758.0,1.0,0.5578094
24821.0,24821.0,24821.0,1.0,0.5075544
25322.0,25322.0,25322.0,1.0,0.68815976
25328.0,25328.0,25328.0,1.0,0.68281436
25364.0,25367.0,25366.0,4.0,0.9600774
25403.0,25403.0,25403.0,1.0,0.5703362
25637.0,25637.0,25637.0,1.0,0.5732839
25718.0,25721.0,25720.0,4.0,0.9543381
25937.0,25940.0,25939.0,4.0,0.9945468
26006.0,26006.0,26006.0,1.0,0.5889844
26018.0,26018.0,26018.0,1.0,0.9561008
26087.0,26087.0,26087.0,1.0,0.64125574
26108.0,26108.0,26108.0,1.0,0.6679298
26216.0,26222.0,26219.0,7.0,0.9932065
26288.0,26288.0,26288.0,1.0,0.5040828
26297.0,26300.0,26299.0,4.0,0.8942919
26309.0,26309.0,26309.0,1.0,0.6374446
26474.0,26474.0,26474.0,1.0,0.918368
26507.0,26507.0,26507.0,1.0,0.96065265
26603.0,26612.0,26608.0,10.0,0.8527173
26909.0,26915.0,26912.0,7.0,0.7775119
26966.0,26966.0,26966.0,1.0,0.55290055
26987.0,26990.0,26989.0,4.0,0.79335415
27074.0,27074.0,27074.0,1.0,0.98434424
27080.0,27080.0,27080.0,1.0,0.5126088
27200.0,27200.0,27200.0,1.0,0.5830307
27248.0,27248.0,27248.0,1.0,0.784161
27266.0,27269.0,27268.0,4.0,0.9979042
27446.0,27446.0,27446.0,1.0,0.6597096
27485.0,27485.0,27485.0,1.0,0.5895052
27863.0,27863.0,27863.0,1.0,0.7068124
28016.0,28016.0,28016.0,1.0,0.81784713
28022.0,28022.0,28022.0,1.0,0.50864834
28400.0,28403.0,28402.0,4.0,0.7056223
28580.0,28583.0,28582.0,4.0,0.921993
28733.0,28739.0,28736.0,7.0,0.8782052
28910.0,28910.0,28910.0,1.0,0.7431011
28973.0,28973.0,28973.0,1.0,0.72236776
29114.0,29114.0,29114.0,1.0,0.66741234
29177.0,29177.0,29177.0,1.0,0.7479873
29222.0,29228.0,29225.0,7.0,0.89446044
29246.0,29267.0,29257.0,22.0,0.99503076
29276.0,29279.0,29278.0,4.0,0.9920229
29315.0,29333.0,29324.0,19.0,0.9998381
29381.0,29381.0,29381.0,1.0,0.6924357
29510.0,29510.0,29510.0,1.0,0.6550254
29639.0,29639.0,29639.0,1.0,0.85663724
30062.0,30062.0,30062.0,1.0,0.58691907
30224.0,30233.0,30229.0,10.0,0.99847513
30536.0,30536.0,30536.0,1.0,0.90401447
30584.0,30584.0,30584.0,1.0,0.97072965
30941.0,30941.0,30941.0,1.0,0.6720829
31022.0,31022.0,31022.0,1.0,0.53262264
31070.0,31070.0,31070.0,1.0,0.8215151
31172.0,31172.0,31172.0,1.0,0.55498004
31334.0,31337.0,31336.0,4.0,0.8325352
31490.0,31490.0,31490.0,1.0,0.6821345
31619.0,31619.0,31619.0,1.0,0.966809
31736.0,31736.0,31736.0,1.0,0.6218166
32147.0,32147.0,32147.0,1.0,0.97866416
32522.0,32522.0,32522.0,1.0,0.9230985
32951.0,32951.0,32951.0,1.0,0.60966605
32957.0,32957.0,32957.0,1.0,0.60219485
33128.0,33128.0,33128.0,1.0,0.6160646
33179.0,33182.0,33181.0,4.0,0.95280474
33356.0,33359.0,33358.0,4.0,0.9619415
33482.0,33482.0,33482.0,1.0,0.72623146
33695.0,33695.0,33695.0,1.0,0.5991637
34097.0,34109.0,34103.0,13.0,0.9993818
34145.0,34145.0,34145.0,1.0,0.56855553
34193.0,34196.0,34195.0,4.0,0.9230923
34229.0,34235.0,34232.0,7.0,0.9566292
34271.0,34271.0,34271.0,1.0,0.58834434
34388.0,34388.0,34388.0,1.0,0.8371434
34430.0,34430.0,34430.0,1.0,0.7840895
34604.0,34607.0,34606.0,4.0,0.95017695
34727.0,34727.0,34727.0,1.0,0.6391858
34775.0,34775.0,34775.0,1.0,0.87090087
34811.0,34817.0,34814.0,7.0,0.99899095
34889.0,34889.0,34889.0,1.0,0.71986943
47150.0,47150.0,47150.0,1.0,0.509644
47234.0,47237.0,47236.0,4.0,0.8494798
47333.0,47339.0,47336.0,7.0,0.9982331
47948.0,47948.0,47948.0,1.0,0.8908653
48443.0,48446.0,48445.0,4.0,0.9566656
48575.0,48584.0,48580.0,10.0,0.9823751
48743.0,48743.0,48743.0,1.0,0.62474304
48974.0,48974.0,48974.0,1.0,0.7704245
49226.0,49226.0,49226.0,1.0,0.70076275
49400.0,49409.0,49405.0,10.0,0.6767434
49424.0,49424.0,49424.0,1.0,0.7746077
49652.0,49667.0,49660.0,16.0,0.9997081
49787.0,49793.0,49790.0,7.0,0.9310681
57344.0,57344.0,57344.0,1.0,0.99422693
57407.0,57407.0,57407.0,1.0,0.94370276
57506.0,57512.0,57509.0,7.0,0.9988482
57611.0,57611.0,57611.0,1.0,0.70410293
57647.0,57647.0,57647.0,1.0,0.68481666
57701.0,57701.0,57701.0,1.0,0.5514271
57716.0,57716.0,57716.0,1.0,0.7014129
57722.0,57722.0,57722.0,1.0,0.8793409
57809.0,57815.0,57812.0,7.0,0.99296063
58073.0,58073.0,58073.0,1.0,0.5458702
58217.0,58217.0,58217.0,1.0,0.5042726
58226.0,58229.0,58228.0,4.0,0.8853141
58289.0,58292.0,58291.0,4.0,0.9989618
58331.0,58331.0,58331.0,1.0,0.6155708
58355.0,58358.0,58357.0,4.0,0.7797768
67076.0,67079.0,67078.0,4.0,0.8211468
67166.0,67166.0,67166.0,1.0,0.96752465
67205.0,67205.0,67205.0,1.0,0.5129419
77324.0,77324.0,77324.0,1.0,0.81980854
77384.0,77387.0,77386.0,4.0,0.9996859
77414.0,77414.0,77414.0,1.0,0.561561
77432.0,77432.0,77432.0,1.0,0.60770965
77513.0,77513.0,77513.0,1.0,0.6505969
77570.0,77582.0,77576.0,13.0,0.9996904
77657.0,77657.0,77657.0,1.0,0.51083136
77714.0,77714.0,77714.0,1.0,0.9345139
84203.0,84209.0,84206.0,7.0,0.9990308
84239.0,84239.0,84239.0,1.0,0.7743177
84260.0,84263.0,84262.0,4.0,0.95279706
84416.0,84416.0,84416.0,1.0,0.5640983
84545.0,84545.0,84545.0,1.0,0.7059501
84599.0,84599.0,84599.0,1.0,0.58475447
84695.0,84701.0,84698.0,7.0,0.9198265
85010.0,85016.0,85013.0,7.0,0.9622316
85331.0,85352.0,85342.0,22.0,0.99889094
85394.0,85397.0,85396.0,4.0,0.98790747
85481.0,85490.0,85486.0,10.0,0.98125
85496.0,85496.0,85496.0,1.0,0.89781183
87884.0,87890.0,87887.0,7.0,0.9999689
87932.0,87932.0,87932.0,1.0,0.5917925
87986.0,87998.0,87992.0,13.0,0.9996636
88181.0,88187.0,88184.0,7.0,0.8715575
88442.0,88442.0,88442.0,1.0,0.5151857
88568.0,88571.0,88570.0,4.0,0.97462904
89018.0,89018.0,89018.0,1.0,0.5010791
89078.0,89078.0,89078.0,1.0,0.98021966
89201.0,89219.0,89210.0,19.0,0.9772116
102632.0,102632.0,102632.0,1.0,0.9538795
102680.0,102680.0,102680.0,1.0,0.57099354
103220.0,103220.0,103220.0,1.0,0.53207564
103328.0,103331.0,103330.0,4.0,0.6713437
103583.0,103583.0,103583.0,1.0,0.6380949
103739.0,103739.0,103739.0,1.0,0.7576401
103874.0,103874.0,103874.0,1.0,0.5416075
104105.0,104105.0,104105.0,1.0,0.5206629
104327.0,104327.0,104327.0,1.0,0.57201
104336.0,104336.0,104336.0,1.0,0.6251503
104555.0,104555.0,104555.0,1.0,0.51257086
104771.0,104774.0,104773.0,4.0,0.9594225
105107.0,105107.0,105107.0,1.0,0.51594955
105191.0,105191.0,105191.0,1.0,0.5647847
105224.0,105224.0,105224.0,1.0,0.5968948
105365.0,105365.0,105365.0,1.0,0.5096705
106112.0,106112.0,106112.0,1.0,0.74894035
106808.0,106808.0,106808.0,1.0,0.8967373
107234.0,107234.0,107234.0,1.0,0.59414154
107282.0,107288.0,107285.0,7.0,0.90436155
107525.0,107540.0,107533.0,16.0,0.99970657
107588.0,107588.0,107588.0,1.0,0.5515998
107627.0,107627.0,107627.0,1.0,0.717406
107765.0,107768.0,107767.0,4.0,0.90876096
108257.0,108266.0,108262.0,10.0,0.99991834
108335.0,108338.0,108337.0,4.0,0.8702419
108542.0,108542.0,108542.0,1.0,0.7977292
108581.0,108581.0,108581.0,1.0,0.9470685
108701.0,108701.0,108701.0,1.0,0.8263888
108914.0,108914.0,108914.0,1.0,0.6092286
109058.0,109058.0,109058.0,1.0,0.7373824
109109.0,109109.0,109109.0,1.0,0.8754933
109310.0,109310.0,109310.0,1.0,0.84272426
109463.0,109463.0,109463.0,1.0,0.516004
109625.0,109628.0,109627.0,4.0,0.7265217
109736.0,109736.0,109736.0,1.0,0.58661723
110240.0,110240.0,110240.0,1.0,0.8403084
110330.0,110330.0,110330.0,1.0,0.7402325
110438.0,110438.0,110438.0,1.0,0.58418757
110714.0,110714.0,110714.0,1.0,0.7293806
110930.0,110936.0,110933.0,7.0,0.98085964
111011.0,111020.0,111016.0,10.0,0.99994445
113534.0,113534.0,113534.0,1.0,0.9246492
113636.0,113636.0,113636.0,1.0,0.8890922
113690.0,113690.0,113690.0,1.0,0.8071214
113816.0,113816.0,113816.0,1.0,0.50240636
113864.0,113864.0,113864.0,1.0,0.5630241
114368.0,114368.0,114368.0,1.0,0.817142
114509.0,114515.0,114512.0,7.0,0.9994468
114647.0,114650.0,114649.0,4.0,0.77720296
118568.0,118568.0,118568.0,1.0,0.70419294
118610.0,118613.0,118612.0,4.0,0.9753245
118763.0,118763.0,118763.0,1.0,0.9675181
118856.0,118859.0,118858.0,4.0,0.7727854
119051.0,119051.0,119051.0,1.0,0.5152311
119141.0,119141.0,119141.0,1.0,0.74133193
119219.0,119219.0,119219.0,1.0,0.68261844
119225.0,119225.0,119225.0,1.0,0.7378545
119231.0,119231.0,119231.0,1.0,0.7411261
119237.0,119237.0,119237.0,1.0,0.8105003
