,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(83, 87)",15,"[287, 299]",32,0.9948853999999999
1,"(633, 633)",3,"[1937, 1937]",-862,0.7541703000000001
2,"(735, 736)",6,"[2243, 2246]",-553,0.9561308000000001
3,"(813, 813)",3,"[2477, 2477]",-322,0.52079636
4,"(989, 989)",3,"[3005, 3005]",206,0.6416
5,"(1211, 1212)",6,"[3671, 3674]",-59,0.93433267
6,"(1258, 1258)",3,"[3812, 3812]",79,0.8809944
7,"(1288, 1289)",6,"[3902, 3905]",169,0.79170644
8,"(1452, 1452)",3,"[4394, 4394]",-626,0.69673294
9,"(1666, 1666)",3,"[5036, 5036]",16,0.5586733
10,"(1669, 1670)",6,"[5045, 5048]",25,0.66121286
11,"(1673, 1674)",6,"[5057, 5060]",37,0.58754337
12,"(1913, 1914)",6,"[5777, 5780]",94,0.7448300999999999
13,"(1928, 1929)",6,"[5822, 5825]",139,0.79278463
14,"(2392, 2392)",3,"[7214, 7214]",685,0.75575495
15,"(2587, 2589)",9,"[7799, 7805]",1270,0.98194087
16,"(2931, 2934)",12,"[8831, 8840]",-351,0.9474424000000001
17,"(3420, 3424)",15,"[10298, 10310]",-333,0.8524354
18,"(3474, 3474)",3,"[10460, 10460]",-183,0.5528892
19,"(3735, 3736)",6,"[11243, 11246]",-69,0.7436433000000001
20,"(3821, 3824)",12,"[11501, 11510]",119,0.97921515
21,"(3857, 3857)",3,"[11609, 11609]",227,0.5144095999999999
22,"(3938, 3944)",21,"[11852, 11870]",470,0.99230194
23,"(4462, 4462)",3,"[13424, 13424]",-655,0.5914706999999999
24,"(5377, 5379)",9,"[16169, 16175]",-382,0.9574905999999999
25,"(5675, 5676)",6,"[17063, 17066]",57,0.9507121999999999
26,"(5694, 5697)",12,"[17120, 17129]",114,0.9759863999999999
27,"(5828, 5830)",9,"[17522, 17528]",516,0.9613149
28,"(5883, 5885)",9,"[17687, 17693]",681,0.9776529
29,"(6020, 6022)",9,"[18098, 18104]",-551,0.80184734
