,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(16, 17)",6,"[86, 89]",-166,0.5822305999999999
1,"(84, 87)",12,"[290, 299]",35,0.9578289000000001
2,"(132, 134)",9,"[434, 440]",179,0.74190766
3,"(145, 145)",3,"[473, 473]",218,0.8205653
4,"(206, 206)",3,"[656, 656]",401,0.5116968
5,"(432, 432)",3,"[1334, 1334]",1079,0.52014786
6,"(758, 758)",3,"[2312, 2312]",-487,0.5632805999999999
7,"(769, 770)",6,"[2345, 2348]",-451,0.76083034
8,"(833, 834)",6,"[2537, 2540]",-259,0.6958996999999999
9,"(944, 944)",3,"[2870, 2870]",71,0.536856
10,"(1085, 1085)",3,"[3293, 3293]",-440,0.51706326
11,"(1199, 1200)",6,"[3635, 3638]",-95,0.7938930999999999
12,"(1210, 1212)",9,"[3668, 3674]",-59,0.8238064
13,"(1251, 1251)",3,"[3791, 3791]",58,0.5097527000000001
14,"(1257, 1257)",3,"[3809, 3809]",76,0.5247847
15,"(1290, 1290)",3,"[3908, 3908]",175,0.71901613
16,"(1609, 1609)",3,"[4865, 4865]",-155,0.64751977
17,"(1635, 1635)",3,"[4943, 4943]",-77,0.57011336
18,"(1674, 1675)",6,"[5060, 5063]",40,0.83859044
19,"(1678, 1682)",15,"[5072, 5084]",52,0.84314865
20,"(1985, 1985)",3,"[5993, 5993]",310,0.5037986
21,"(2256, 2256)",3,"[6806, 6806]",277,0.5095587
22,"(2475, 2475)",3,"[7463, 7463]",934,0.8098445
23,"(2588, 2588)",3,"[7802, 7802]",1273,0.6532833
24,"(2630, 2630)",3,"[7928, 7928]",-1263,0.60315967
25,"(2675, 2676)",6,"[8063, 8066]",-1125,0.69265664
26,"(2887, 2887)",3,"[8699, 8699]",-492,0.5995802
27,"(2898, 2900)",9,"[8732, 8738]",-453,0.9009556999999999
28,"(2932, 2934)",9,"[8834, 8840]",-351,0.9212145
29,"(3032, 3032)",3,"[9134, 9134]",-57,0.6896738
30,"(3290, 3291)",6,"[9908, 9911]",15,0.9007428
31,"(3421, 3423)",9,"[10301, 10307]",-336,0.92216617
32,"(3518, 3521)",12,"[10592, 10601]",-42,0.8213381999999999
33,"(3590, 3591)",6,"[10808, 10811]",165,0.65654576
34,"(3732, 3732)",3,"[11234, 11234]",-81,0.5198639
35,"(3735, 3736)",6,"[11243, 11246]",-69,0.73020065
36,"(3769, 3770)",6,"[11345, 11348]",30,0.62395024
37,"(3823, 3823)",3,"[11507, 11507]",125,0.6312565
38,"(3915, 3918)",12,"[11783, 11792]",401,0.78900486
39,"(3920, 3920)",3,"[11798, 11798]",416,0.6783523
40,"(3928, 3930)",9,"[11822, 11828]",440,0.8144793
41,"(3941, 3943)",9,"[11861, 11867]",479,0.94742274
42,"(3979, 3981)",9,"[11975, 11981]",593,0.7059209
43,"(4155, 4155)",3,"[12503, 12503]",1121,0.59357524
44,"(4234, 4234)",3,"[12740, 12740]",-1339,0.75001585
45,"(4266, 4267)",6,"[12836, 12839]",-1240,0.8387744
46,"(4542, 4542)",3,"[13664, 13664]",-415,0.7885675
47,"(4696, 4697)",6,"[14126, 14129]",47,0.5914866
48,"(4703, 4703)",3,"[14147, 14147]",68,0.71724135
49,"(5070, 5072)",9,"[15248, 15254]",-44,0.8540435
50,"(5092, 5096)",15,"[15314, 15326]",16,0.93049616
51,"(5184, 5186)",9,"[15590, 15596]",292,0.9158972
52,"(5630, 5630)",3,"[16928, 16928]",-78,0.50421435
53,"(5651, 5651)",3,"[16991, 16991]",-15,0.5879101999999999
54,"(5694, 5695)",6,"[17120, 17123]",114,0.6096927
55,"(5717, 5717)",3,"[17189, 17189]",183,0.50761676
56,"(5799, 5799)",3,"[17435, 17435]",429,0.5046754
57,"(5829, 5829)",3,"[17525, 17525]",519,0.6112877
58,"(5884, 5886)",9,"[17690, 17696]",684,0.82239145
59,"(5938, 5938)",3,"[17852, 17852]",-803,0.5077653
60,"(6020, 6022)",9,"[18098, 18104]",-551,0.7634753000000001
61,"(6042, 6044)",9,"[18164, 18170]",-485,0.8595081
62,"(6046, 6049)",12,"[18176, 18185]",-470,0.74070615
63,"(6213, 6216)",12,"[18677, 18686]",22,0.9452536
64,"(6251, 6252)",6,"[18791, 18794]",136,0.9052292
65,"(6528, 6529)",6,"[19622, 19625]",2,0.81629634
66,"(6532, 6535)",12,"[19634, 19643]",14,0.9403405999999999
67,"(6562, 6562)",3,"[19724, 19724]",-72,0.5316978
68,"(6571, 6571)",3,"[19751, 19751]",-45,0.60628754
69,"(6577, 6578)",6,"[19769, 19772]",-24,0.6372446999999999
70,"(6588, 6588)",3,"[19802, 19802]",6,0.5053484
71,"(6590, 6590)",3,"[19808, 19808]",-3,0.54422396
72,"(6850, 6851)",6,"[20588, 20591]",-224,0.7604177
73,"(6912, 6915)",12,"[20774, 20783]",-32,0.8519732
74,"(7030, 7032)",9,"[21128, 21134]",-265,0.89749956
75,"(7061, 7061)",3,"[21221, 21221]",-178,0.5214068000000001
