,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(84, 86)",9,"[290, 296]",35,0.9967860000000001
1,"(134, 134)",3,"[440, 440]",185,0.9715030000000001
2,"(145, 145)",3,"[473, 473]",218,0.98934734
3,"(339, 339)",3,"[1055, 1055]",800,0.63725597
4,"(697, 699)",9,"[2129, 2135]",-664,0.96937984
5,"(723, 723)",3,"[2207, 2207]",-592,0.59145945
6,"(736, 736)",3,"[2246, 2246]",-553,0.8184048
7,"(772, 772)",3,"[2354, 2354]",-445,0.7495367
8,"(914, 914)",3,"[2780, 2780]",-19,0.6192809
9,"(1055, 1055)",3,"[3203, 3203]",404,0.5958794
10,"(1115, 1115)",3,"[3383, 3383]",-350,0.7407585999999999
11,"(1199, 1199)",3,"[3635, 3635]",-98,0.9521440000000001
12,"(1210, 1212)",9,"[3668, 3674]",-59,0.9929162
13,"(1425, 1425)",3,"[4313, 4313]",580,0.7749883000000001
14,"(1673, 1675)",9,"[5057, 5063]",37,0.9937415999999999
15,"(1682, 1682)",3,"[5084, 5084]",64,0.87998235
16,"(1723, 1723)",3,"[5207, 5207]",187,0.76196206
17,"(1847, 1847)",3,"[5579, 5579]",-22,0.7152748000000001
18,"(1899, 1899)",3,"[5735, 5735]",52,0.57736814
19,"(1928, 1928)",3,"[5822, 5822]",139,0.5594756
20,"(2150, 2150)",3,"[6488, 6488]",-41,0.78737515
21,"(2588, 2588)",3,"[7802, 7802]",1273,0.97559345
22,"(2630, 2630)",3,"[7928, 7928]",-1263,0.7574356
23,"(2641, 2641)",3,"[7961, 7961]",-1230,0.6863163000000001
24,"(2766, 2767)",6,"[8336, 8339]",-852,0.7754616
25,"(2821, 2821)",3,"[8501, 8501]",-690,0.6597166999999999
26,"(2898, 2900)",9,"[8732, 8738]",-453,0.9952851999999999
27,"(2932, 2934)",9,"[8834, 8840]",-351,0.9677537
28,"(3031, 3032)",6,"[9131, 9134]",-57,0.98480207
29,"(3058, 3058)",3,"[9212, 9212]",21,0.9854091
30,"(3060, 3060)",3,"[9218, 9218]",27,0.6133365
31,"(3083, 3084)",6,"[9287, 9290]",96,0.98112285
32,"(3290, 3291)",6,"[9908, 9911]",15,0.98718065
33,"(3416, 3416)",3,"[10286, 10286]",-357,0.6155042
34,"(3422, 3423)",6,"[10304, 10307]",-336,0.9742202
35,"(3589, 3589)",3,"[10805, 10805]",162,0.63170224
36,"(3732, 3732)",3,"[11234, 11234]",-81,0.5210135
37,"(3749, 3749)",3,"[11285, 11285]",-30,0.9483471
38,"(3884, 3884)",3,"[11690, 11690]",308,0.50358385
39,"(3920, 3921)",6,"[11798, 11801]",416,0.90973234
40,"(3941, 3943)",9,"[11861, 11867]",479,0.9935163
41,"(3979, 3979)",3,"[11975, 11975]",593,0.99121934
42,"(3981, 3982)",6,"[11981, 11984]",599,0.9054655999999999
43,"(3984, 3984)",3,"[11990, 11990]",608,0.9197341
44,"(4052, 4052)",3,"[12194, 12194]",812,0.6523422
45,"(4156, 4156)",3,"[12506, 12506]",1124,0.6500808000000001
46,"(4234, 4234)",3,"[12740, 12740]",-1339,0.93857354
