,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(14, 14)",3,"[80, 80]",-175,0.5057911
1,"(83, 87)",15,"[287, 299]",32,0.9982835999999999
2,"(134, 134)",3,"[440, 440]",185,0.57676256
3,"(339, 340)",6,"[1055, 1058]",800,0.6348855999999999
4,"(550, 550)",3,"[1688, 1688]",-1111,0.7095148
5,"(731, 732)",6,"[2231, 2234]",-565,0.5978445
6,"(734, 737)",12,"[2240, 2249]",-550,0.9842045
7,"(757, 757)",3,"[2309, 2309]",-490,0.74328375
8,"(769, 770)",6,"[2345, 2348]",-451,0.7640296999999999
9,"(813, 813)",3,"[2477, 2477]",-322,0.66657245
10,"(901, 901)",3,"[2741, 2741]",-58,0.6631085
11,"(1086, 1086)",3,"[3296, 3296]",-437,0.6957109
12,"(1127, 1127)",3,"[3419, 3419]",-314,0.5083737
13,"(1199, 1199)",3,"[3635, 3635]",-98,0.5646711999999999
14,"(1211, 1212)",6,"[3671, 3674]",-59,0.85642564
15,"(1223, 1223)",3,"[3707, 3707]",-26,0.669821
16,"(1264, 1264)",3,"[3830, 3830]",97,0.663814
17,"(1288, 1288)",3,"[3902, 3902]",169,0.86358505
18,"(1290, 1290)",3,"[3908, 3908]",175,0.76034564
19,"(1668, 1669)",6,"[5042, 5045]",22,0.89868134
20,"(1674, 1675)",6,"[5060, 5063]",40,0.9459344000000001
21,"(1844, 1844)",3,"[5570, 5570]",-31,0.8332695
22,"(1846, 1847)",6,"[5576, 5579]",-22,0.8096729
23,"(1928, 1928)",3,"[5822, 5822]",139,0.7169101
24,"(1948, 1948)",3,"[5882, 5882]",199,0.66644263
25,"(2587, 2588)",6,"[7799, 7802]",1270,0.8177638
26,"(2931, 2934)",12,"[8831, 8840]",-351,0.9942542999999999
27,"(3059, 3060)",6,"[9215, 9218]",24,0.7705179
28,"(3195, 3195)",3,"[9623, 9623]",-270,0.79177
29,"(3291, 3291)",3,"[9911, 9911]",-17,0.71604556
