,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(83, 87)",15,"[287, 299]",32,0.98957366
1,"(492, 492)",3,"[1514, 1514]",1259,0.6612588
2,"(735, 737)",9,"[2243, 2249]",-550,0.9615502
3,"(813, 813)",3,"[2477, 2477]",-322,0.52311385
4,"(988, 989)",6,"[3002, 3005]",203,0.80303514
5,"(1085, 1085)",3,"[3293, 3293]",-440,0.50236225
6,"(1211, 1212)",6,"[3671, 3674]",-59,0.93693566
7,"(1258, 1258)",3,"[3812, 3812]",79,0.8487956
8,"(1289, 1290)",6,"[3905, 3908]",172,0.6299568
9,"(1452, 1452)",3,"[4394, 4394]",-626,0.76115763
10,"(1667, 1669)",9,"[5039, 5045]",19,0.9572789
11,"(1673, 1675)",9,"[5057, 5063]",37,0.96353453
12,"(1914, 1914)",3,"[5780, 5780]",97,0.71214586
13,"(1928, 1928)",3,"[5822, 5822]",139,0.7281873999999999
14,"(2392, 2392)",3,"[7214, 7214]",685,0.69490767
15,"(2587, 2589)",9,"[7799, 7805]",1270,0.9753768
16,"(2676, 2676)",3,"[8066, 8066]",-1125,0.76090276
17,"(2888, 2888)",3,"[8702, 8702]",-489,0.6025323
18,"(2932, 2934)",9,"[8834, 8840]",-351,0.9771992
19,"(3046, 3046)",3,"[9176, 9176]",-15,0.5623639
20,"(3092, 3093)",6,"[9314, 9317]",123,0.8267064000000001
21,"(3421, 3424)",12,"[10301, 10310]",-333,0.9639171999999999
22,"(3734, 3737)",12,"[11240, 11249]",-66,0.9338725
23,"(3771, 3771)",3,"[11351, 11351]",-31,0.57361025
24,"(3821, 3824)",12,"[11501, 11510]",119,0.96623534
25,"(3858, 3858)",3,"[11612, 11612]",230,0.75260425
26,"(3938, 3944)",21,"[11852, 11870]",470,0.9867431000000001
27,"(3957, 3957)",3,"[11909, 11909]",527,0.6465403000000001
28,"(4019, 4020)",6,"[12095, 12098]",713,0.8196965
29,"(4235, 4235)",3,"[12743, 12743]",-1336,0.5118039000000001
30,"(4462, 4463)",6,"[13424, 13427]",-652,0.7598235
31,"(4542, 4542)",3,"[13664, 13664]",-415,0.57729137
32,"(4836, 4836)",3,"[14546, 14546]",467,0.5469682
33,"(5377, 5379)",9,"[16169, 16175]",-382,0.8645513000000001
34,"(5674, 5676)",9,"[17060, 17066]",54,0.805669
35,"(5694, 5697)",12,"[17120, 17129]",114,0.9803622999999999
36,"(5717, 5717)",3,"[17189, 17189]",183,0.7102682
37,"(5828, 5829)",6,"[17522, 17525]",516,0.9059323
38,"(5882, 5885)",12,"[17684, 17693]",678,0.9235263000000001
39,"(5909, 5909)",3,"[17765, 17765]",759,0.8521728999999999
40,"(6020, 6020)",3,"[18098, 18098]",-557,0.8027923
41,"(6048, 6049)",6,"[18182, 18185]",-470,0.90333295
42,"(6150, 6153)",12,"[18488, 18497]",-158,0.9218249
43,"(6214, 6215)",6,"[18680, 18683]",25,0.9014319
44,"(6249, 6253)",15,"[18785, 18797]",130,0.9475943000000001
45,"(6409, 6409)",3,"[19265, 19265]",-355,0.6019098
46,"(6414, 6414)",3,"[19280, 19280]",-340,0.9366610999999999
47,"(6449, 6450)",6,"[19385, 19388]",-232,0.8802017
48,"(6548, 6548)",3,"[19682, 19682]",62,0.524354
49,"(6589, 6590)",6,"[19805, 19808]",-3,0.6610108
50,"(6592, 6593)",6,"[19814, 19817]",3,0.6324673000000001
51,"(6798, 6799)",6,"[20432, 20435]",199,0.76786083
52,"(6884, 6885)",6,"[20690, 20693]",-122,0.83095837
53,"(6912, 6915)",12,"[20774, 20783]",-32,0.92930186
54,"(6940, 6941)",6,"[20858, 20861]",43,0.8987976999999999
55,"(6976, 6976)",3,"[20966, 20966]",151,0.5801420999999999
56,"(6988, 6988)",3,"[21002, 21002]",187,0.62230825
57,"(6990, 6990)",3,"[21008, 21008]",193,0.8538218000000001
58,"(7030, 7033)",12,"[21128, 21137]",-262,0.9111655999999999
59,"(7137, 7137)",3,"[21449, 21449]",50,0.5617246
60,"(7139, 7139)",3,"[21455, 21455]",56,0.67395604
61,"(7171, 7172)",6,"[21551, 21554]",152,0.795512
62,"(7256, 7257)",6,"[21806, 21809]",407,0.77172405
63,"(7809, 7809)",3,"[23465, 23465]",1117,0.65795285
64,"(8443, 8444)",6,"[25367, 25370]",160,0.8478761
65,"(8561, 8561)",3,"[25721, 25721]",20,0.9050159999999999
66,"(8633, 8634)",6,"[25937, 25940]",174,0.7729019
67,"(8727, 8728)",6,"[26219, 26222]",-53,0.7874275
68,"(8754, 8754)",3,"[26300, 26300]",25,0.54498774
69,"(8797, 8798)",6,"[26429, 26432]",154,0.88901246
70,"(8835, 8835)",3,"[26543, 26543]",268,0.5462519
71,"(9074, 9077)",12,"[27260, 27269]",33,0.95183474
72,"(9483, 9483)",3,"[28487, 28487]",280,0.62737346
73,"(9565, 9565)",3,"[28733, 28733]",-462,0.6052113
74,"(9703, 9703)",3,"[29147, 29147]",-48,0.5012987
75,"(9738, 9747)",30,"[29252, 29279]",57,0.9815763000000001
76,"(9759, 9765)",21,"[29315, 29333]",120,0.97324115
77,"(9777, 9781)",15,"[29369, 29381]",174,0.94819444
78,"(9825, 9827)",9,"[29513, 29519]",318,0.9291093
79,"(9866, 9867)",6,"[29636, 29639]",441,0.96135724
80,"(10061, 10064)",12,"[30221, 30230]",-569,0.9635744
81,"(10273, 10273)",3,"[30857, 30857]",58,0.89087623
82,"(10299, 10299)",3,"[30935, 30935]",136,0.6370795
83,"(10702, 10702)",3,"[32144, 32144]",1345,0.55301565
84,"(10973, 10973)",3,"[32957, 32957]",-1081,0.7284034
85,"(11107, 11107)",3,"[33359, 33359]",-679,0.7939022
86,"(11338, 11338)",3,"[34052, 34052]",14,0.5297430000000001
87,"(11353, 11357)",15,"[34097, 34109]",59,0.9823521000000001
88,"(11464, 11464)",3,"[34430, 34430]",-265,0.7887514
89,"(11528, 11528)",3,"[34622, 34622]",-73,0.8458691999999999
