,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(68, 68)",3,"[242, 242]",-13,0.5240723
1,"(84, 86)",9,"[290, 296]",35,0.99329996
2,"(145, 146)",6,"[473, 476]",218,0.9375575999999999
3,"(277, 277)",3,"[869, 869]",614,0.5976165
4,"(339, 339)",3,"[1055, 1055]",800,0.7140156
5,"(697, 697)",3,"[2129, 2129]",-670,0.5886185
6,"(721, 721)",3,"[2201, 2201]",-598,0.95534843
7,"(723, 723)",3,"[2207, 2207]",-592,0.5945746000000001
8,"(772, 772)",3,"[2354, 2354]",-445,0.61612433
9,"(1067, 1067)",3,"[3239, 3239]",440,0.8772551
10,"(1115, 1115)",3,"[3383, 3383]",-350,0.7122567
11,"(1142, 1142)",3,"[3464, 3464]",-269,0.8600344999999999
12,"(1199, 1199)",3,"[3635, 3635]",-98,0.60485935
13,"(1309, 1309)",3,"[3965, 3965]",232,0.7951548
14,"(1369, 1369)",3,"[4145, 4145]",412,0.6188179
15,"(1630, 1630)",3,"[4928, 4928]",-92,0.6001594
16,"(1632, 1632)",3,"[4934, 4934]",-86,0.9500779
17,"(1673, 1675)",9,"[5057, 5063]",37,0.96289164
18,"(1847, 1847)",3,"[5579, 5579]",-22,0.712439
19,"(2478, 2478)",3,"[7472, 7472]",943,0.7320899000000001
20,"(2821, 2821)",3,"[8501, 8501]",-690,0.95537716
21,"(2899, 2899)",3,"[8735, 8735]",-456,0.9243186
22,"(2951, 2951)",3,"[8891, 8891]",-300,0.5628082
23,"(2953, 2953)",3,"[8897, 8897]",-294,0.7072559
24,"(3058, 3058)",3,"[9212, 9212]",21,0.94353116
25,"(3060, 3060)",3,"[9218, 9218]",27,0.9923165999999999
26,"(3083, 3084)",6,"[9287, 9290]",96,0.92761636
27,"(3140, 3140)",3,"[9458, 9458]",267,0.9648591000000001
28,"(3142, 3142)",3,"[9464, 9464]",273,0.5528491999999999
29,"(3290, 3291)",6,"[9908, 9911]",15,0.98189056
30,"(3504, 3504)",3,"[10550, 10550]",-93,0.6754339
31,"(3529, 3529)",3,"[10625, 10625]",-18,0.659809
32,"(3813, 3813)",3,"[11477, 11477]",95,0.68124896
33,"(3914, 3914)",3,"[11780, 11780]",398,0.6236123
34,"(3942, 3943)",6,"[11864, 11867]",482,0.73299885
35,"(4475, 4475)",3,"[13463, 13463]",-616,0.62783486
36,"(4695, 4697)",9,"[14123, 14129]",44,0.95108557
37,"(4786, 4786)",3,"[14396, 14396]",317,0.5044041
38,"(5075, 5075)",3,"[15263, 15263]",-35,0.5193432
39,"(5077, 5077)",3,"[15269, 15269]",-29,0.64790666
40,"(5093, 5095)",9,"[15317, 15323]",19,0.9866497
41,"(5311, 5311)",3,"[15971, 15971]",-586,0.6425371999999999
42,"(5694, 5694)",3,"[17120, 17120]",114,0.6742861
43,"(5696, 5696)",3,"[17126, 17126]",120,0.86281425
44,"(6020, 6020)",3,"[18098, 18098]",-557,0.87655383
45,"(6214, 6216)",9,"[18680, 18686]",25,0.98354006
46,"(6403, 6403)",3,"[19247, 19247]",-373,0.61376613
47,"(6412, 6413)",6,"[19274, 19277]",-343,0.8148302
48,"(6480, 6480)",3,"[19478, 19478]",-142,0.61687356
49,"(6534, 6535)",6,"[19640, 19643]",20,0.8349664000000001
50,"(6724, 6724)",3,"[20210, 20210]",-23,0.90721685
51,"(6850, 6850)",3,"[20588, 20588]",-227,0.7691803
52,"(6913, 6913)",3,"[20777, 20777]",-38,0.9271514000000001
53,"(6915, 6915)",3,"[20783, 20783]",-32,0.76986635
54,"(7029, 7029)",3,"[21125, 21125]",-274,0.71304375
55,"(7031, 7031)",3,"[21131, 21131]",-268,0.91066825
56,"(7436, 7436)",3,"[22346, 22346]",-2,0.91458833
57,"(7463, 7463)",3,"[22427, 22427]",79,0.9537578000000001
58,"(7532, 7532)",3,"[22634, 22634]",286,0.56302816
59,"(7579, 7579)",3,"[22775, 22775]",427,0.50657105
60,"(7682, 7682)",3,"[23084, 23084]",736,0.8261295
61,"(7813, 7813)",3,"[23477, 23477]",1129,0.5937109
62,"(7965, 7965)",3,"[23933, 23933]",-1274,0.6783232
63,"(8046, 8046)",3,"[24176, 24176]",-1031,0.70006186
64,"(8425, 8425)",3,"[25313, 25313]",106,0.679697
65,"(8547, 8547)",3,"[25679, 25679]",-22,0.84275126
66,"(8562, 8564)",9,"[25724, 25730]",-16,0.86800593
67,"(8583, 8583)",3,"[25787, 25787]",24,0.7648854
68,"(8740, 8740)",3,"[26258, 26258]",-17,0.7009852
69,"(9076, 9078)",9,"[27266, 27272]",39,0.9899450999999999
70,"(9100, 9100)",3,"[27338, 27338]",111,0.84075534
71,"(9102, 9102)",3,"[27344, 27344]",117,0.57146317
72,"(9128, 9128)",3,"[27422, 27422]",195,0.5159973
73,"(9455, 9455)",3,"[28403, 28403]",196,0.6634585
74,"(9741, 9743)",9,"[29261, 29267]",66,0.9611746999999999
75,"(9762, 9762)",3,"[29324, 29324]",129,0.5854758000000001
76,"(9853, 9853)",3,"[29597, 29597]",402,0.81633335
77,"(9936, 9936)",3,"[29846, 29846]",651,0.6570858
78,"(10095, 10095)",3,"[30323, 30323]",-476,0.97318226
79,"(10097, 10097)",3,"[30329, 30329]",-470,0.85261154
80,"(10184, 10184)",3,"[30590, 30590]",-209,0.52318335
81,"(10376, 10376)",3,"[31166, 31166]",367,0.5581967
82,"(10406, 10406)",3,"[31256, 31256]",457,0.638125
83,"(10433, 10433)",3,"[31337, 31337]",538,0.5141659000000001
84,"(10439, 10439)",3,"[31355, 31355]",556,0.50510687
85,"(10958, 10958)",3,"[32912, 32912]",-1126,0.9489764
86,"(11085, 11085)",3,"[33293, 33293]",-745,0.55188364
87,"(11119, 11120)",6,"[33395, 33398]",-640,0.69594866
88,"(11354, 11356)",9,"[34100, 34106]",62,0.9862833000000001
89,"(11365, 11365)",3,"[34133, 34133]",95,0.77341145
90,"(11471, 11471)",3,"[34451, 34451]",-244,0.89733326
91,"(11535, 11535)",3,"[34643, 34643]",-52,0.79127437
92,"(11537, 11537)",3,"[34649, 34649]",-46,0.6344319
93,"(11598, 11598)",3,"[34832, 34832]",51,0.7764163000000001
94,"(11827, 11827)",3,"[35519, 35519]",142,0.62592316
95,"(12041, 12041)",3,"[36161, 36161]",-110,0.6132523
96,"(12052, 12054)",9,"[36194, 36200]",-71,0.9696391
97,"(12071, 12073)",9,"[36251, 36257]",-14,0.8227380999999999
98,"(12290, 12290)",3,"[36908, 36908]",637,0.75973976
99,"(12409, 12410)",6,"[37265, 37268]",-630,0.92021006
100,"(12425, 12425)",3,"[37313, 37313]",-585,0.75071406
101,"(13044, 13044)",3,"[39170, 39170]",-15,0.5847244
102,"(13252, 13252)",3,"[39794, 39794]",550,0.71020615
103,"(13792, 13792)",3,"[41414, 41414]",997,0.68097144
104,"(13954, 13954)",3,"[41900, 41900]",-1273,0.8192898999999999
105,"(13976, 13976)",3,"[41966, 41966]",-1207,0.62786615
106,"(14053, 14053)",3,"[42197, 42197]",-976,0.52253747
107,"(14055, 14055)",3,"[42203, 42203]",-970,0.74921405
