,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(67, 67)",3,"[239, 239]",-16,0.78905326
1,"(84, 86)",9,"[290, 296]",35,0.99465984
2,"(145, 146)",6,"[473, 476]",218,0.89307
3,"(277, 277)",3,"[869, 869]",614,0.60423005
4,"(339, 339)",3,"[1055, 1055]",800,0.87022275
5,"(697, 697)",3,"[2129, 2129]",-670,0.6980654000000001
6,"(721, 721)",3,"[2201, 2201]",-598,0.9558426999999999
7,"(765, 765)",3,"[2333, 2333]",-466,0.6016566999999999
8,"(772, 772)",3,"[2354, 2354]",-445,0.5944708000000001
9,"(1067, 1067)",3,"[3239, 3239]",440,0.89590293
10,"(1115, 1115)",3,"[3383, 3383]",-350,0.81345266
11,"(1142, 1142)",3,"[3464, 3464]",-269,0.83527213
12,"(1199, 1199)",3,"[3635, 3635]",-98,0.94565666
13,"(1211, 1212)",6,"[3671, 3674]",-59,0.9061828000000002
14,"(1425, 1425)",3,"[4313, 4313]",580,0.8078989000000001
15,"(1589, 1589)",3,"[4805, 4805]",-215,0.6032913000000001
16,"(1630, 1632)",9,"[4928, 4934]",-86,0.97077405
17,"(1673, 1675)",9,"[5057, 5063]",37,0.98140955
18,"(1837, 1837)",3,"[5549, 5549]",19,0.6760189999999999
19,"(1847, 1847)",3,"[5579, 5579]",-22,0.7904909999999999
20,"(2478, 2478)",3,"[7472, 7472]",943,0.579033
21,"(2821, 2821)",3,"[8501, 8501]",-690,0.97727555
22,"(2898, 2899)",6,"[8732, 8735]",-456,0.9574017
23,"(2951, 2951)",3,"[8891, 8891]",-300,0.69226336
24,"(2953, 2953)",3,"[8897, 8897]",-294,0.64644825
25,"(3031, 3031)",3,"[9131, 9131]",-60,0.65556663
26,"(3058, 3058)",3,"[9212, 9212]",21,0.98157537
27,"(3060, 3060)",3,"[9218, 9218]",27,0.9933832
28,"(3083, 3084)",6,"[9287, 9290]",96,0.87827563
29,"(3140, 3140)",3,"[9458, 9458]",267,0.9512311999999999
30,"(3290, 3291)",6,"[9908, 9911]",15,0.9752841999999998
31,"(3504, 3504)",3,"[10550, 10550]",-93,0.60437673
32,"(3529, 3529)",3,"[10625, 10625]",-18,0.8119090999999999
33,"(3698, 3698)",3,"[11132, 11132]",-183,0.92997676
34,"(3749, 3749)",3,"[11285, 11285]",-30,0.7232889
35,"(3942, 3942)",3,"[11864, 11864]",482,0.5112737
36,"(4127, 4127)",3,"[12419, 12419]",1037,0.6143586
37,"(4695, 4697)",9,"[14123, 14129]",44,0.8742658000000001
38,"(5075, 5075)",3,"[15263, 15263]",-35,0.6496978
39,"(5093, 5095)",9,"[15317, 15323]",19,0.9923469000000001
40,"(5120, 5120)",3,"[15398, 15398]",100,0.59942734
41,"(5288, 5288)",3,"[15902, 15902]",604,0.6398773
42,"(5311, 5311)",3,"[15971, 15971]",-586,0.5344156999999999
43,"(5414, 5414)",3,"[16280, 16280]",-277,0.71564776
44,"(5694, 5695)",6,"[17120, 17123]",114,0.8780543
45,"(6020, 6020)",3,"[18098, 18098]",-557,0.9544155000000001
46,"(6214, 6216)",9,"[18680, 18686]",25,0.9886651
47,"(6413, 6413)",3,"[19277, 19277]",-343,0.7196269000000001
48,"(6534, 6535)",6,"[19640, 19643]",20,0.80435616
49,"(6724, 6724)",3,"[20210, 20210]",-23,0.6404953
50,"(6850, 6850)",3,"[20588, 20588]",-227,0.89919925
51,"(6913, 6913)",3,"[20777, 20777]",-38,0.95530754
52,"(6915, 6915)",3,"[20783, 20783]",-32,0.58140576
53,"(7029, 7029)",3,"[21125, 21125]",-274,0.84888333
54,"(7031, 7031)",3,"[21131, 21131]",-268,0.9651774
55,"(7436, 7436)",3,"[22346, 22346]",-2,0.92255694
56,"(7463, 7463)",3,"[22427, 22427]",79,0.91213685
57,"(7532, 7532)",3,"[22634, 22634]",286,0.83856654
58,"(7682, 7682)",3,"[23084, 23084]",736,0.61093396
59,"(7965, 7965)",3,"[23933, 23933]",-1274,0.7342038000000001
60,"(8046, 8046)",3,"[24176, 24176]",-1031,0.733691
61,"(8061, 8061)",3,"[24221, 24221]",-986,0.63414526
62,"(8423, 8423)",3,"[25307, 25307]",100,0.93431157
63,"(8425, 8425)",3,"[25313, 25313]",106,0.7558975
64,"(8547, 8547)",3,"[25679, 25679]",-22,0.8409546
65,"(8562, 8563)",6,"[25724, 25727]",-19,0.89966273
66,"(8583, 8583)",3,"[25787, 25787]",24,0.7975305
67,"(8740, 8740)",3,"[26258, 26258]",-17,0.5946658
68,"(9075, 9078)",12,"[27263, 27272]",36,0.99334633
69,"(9100, 9100)",3,"[27338, 27338]",111,0.90676224
70,"(9128, 9128)",3,"[27422, 27422]",195,0.83751994
71,"(9455, 9455)",3,"[28403, 28403]",196,0.8917333000000001
