,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(84, 87)",12,"[290, 299]",35,0.9981489
1,"(134, 134)",3,"[440, 440]",185,0.52635086
2,"(340, 340)",3,"[1058, 1058]",803,0.5776715
3,"(731, 731)",3,"[2231, 2231]",-568,0.6635774999999999
4,"(735, 737)",9,"[2243, 2249]",-550,0.9579196
5,"(770, 770)",3,"[2348, 2348]",-451,0.8464427
6,"(813, 813)",3,"[2477, 2477]",-322,0.69563
7,"(1086, 1086)",3,"[3296, 3296]",-437,0.5218317
8,"(1212, 1212)",3,"[3674, 3674]",-59,0.84800637
9,"(1223, 1223)",3,"[3707, 3707]",-26,0.89047474
10,"(1255, 1255)",3,"[3803, 3803]",70,0.5314022
11,"(1368, 1369)",6,"[4142, 4145]",409,0.580853
12,"(1669, 1669)",3,"[5045, 5045]",25,0.78286797
13,"(1844, 1844)",3,"[5570, 5570]",-31,0.6670067
14,"(1847, 1847)",3,"[5579, 5579]",-22,0.57361454
15,"(1933, 1933)",3,"[5837, 5837]",154,0.60708326
16,"(2006, 2006)",3,"[6056, 6056]",373,0.6783589
17,"(2475, 2475)",3,"[7463, 7463]",934,0.5401655
18,"(2587, 2589)",9,"[7799, 7805]",1270,0.95884514
19,"(2931, 2934)",12,"[8831, 8840]",-351,0.9931143
20,"(3060, 3061)",6,"[9218, 9221]",27,0.74863195
21,"(3367, 3367)",3,"[10139, 10139]",211,0.5561888
22,"(3421, 3423)",9,"[10301, 10307]",-336,0.9326985000000001
23,"(3633, 3633)",3,"[10937, 10937]",294,0.7030398
24,"(3635, 3635)",3,"[10943, 10943]",300,0.8826871
25,"(3731, 3732)",6,"[11231, 11234]",-81,0.68937635
26,"(3734, 3736)",9,"[11240, 11246]",-69,0.95449317
27,"(3769, 3771)",9,"[11345, 11351]",30,0.82811487
28,"(3823, 3823)",3,"[11507, 11507]",125,0.6681751
29,"(3885, 3885)",3,"[11693, 11693]",311,0.5508921999999999
30,"(3938, 3944)",21,"[11852, 11870]",470,0.99415237
31,"(3993, 3993)",3,"[12017, 12017]",635,0.69954616
32,"(4235, 4235)",3,"[12743, 12743]",-1336,0.5140982
33,"(4545, 4545)",3,"[13673, 13673]",-406,0.5517196999999999
34,"(4653, 4653)",3,"[13997, 13997]",-82,0.6896339
35,"(5026, 5026)",3,"[15116, 15116]",-182,0.50306296
36,"(5116, 5116)",3,"[15386, 15386]",88,0.6413905
37,"(5167, 5167)",3,"[15539, 15539]",241,0.6472298000000001
38,"(5376, 5378)",9,"[16166, 16172]",-385,0.9337793
39,"(5565, 5565)",3,"[16733, 16733]",2,0.56629765
40,"(5590, 5590)",3,"[16808, 16808]",57,0.6591956
41,"(5615, 5618)",12,"[16883, 16892]",-114,0.8584073
42,"(5695, 5696)",6,"[17123, 17126]",117,0.91985404
43,"(5719, 5719)",3,"[17195, 17195]",189,0.54638475
44,"(5829, 5829)",3,"[17525, 17525]",519,0.8950488999999999
45,"(5864, 5864)",3,"[17630, 17630]",624,0.5939621999999999
46,"(5884, 5886)",9,"[17690, 17696]",684,0.9873575000000001
47,"(5945, 5945)",3,"[17873, 17873]",-782,0.5519850000000001
48,"(6020, 6021)",6,"[18098, 18101]",-554,0.6028085
49,"(6179, 6179)",3,"[18575, 18575]",-80,0.8995076999999999
50,"(6214, 6214)",3,"[18680, 18680]",25,0.8676062
51,"(6251, 6252)",6,"[18791, 18794]",136,0.9417190000000001
52,"(6344, 6344)",3,"[19070, 19070]",415,0.5819426
53,"(6414, 6415)",6,"[19280, 19283]",-337,0.76172924
54,"(6577, 6577)",3,"[19769, 19769]",-27,0.6270235
55,"(6589, 6590)",6,"[19805, 19808]",-3,0.88100386
56,"(6592, 6593)",6,"[19814, 19817]",3,0.91124433
