,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(67, 68)",6,"[239, 242]",-13,0.8330110000000001
1,"(84, 86)",9,"[290, 296]",35,0.99343187
2,"(115, 115)",3,"[383, 383]",128,0.5075949000000001
3,"(145, 147)",9,"[473, 479]",218,0.9764929
4,"(277, 277)",3,"[869, 869]",614,0.96776104
5,"(322, 322)",3,"[1004, 1004]",749,0.5134763
6,"(339, 339)",3,"[1055, 1055]",800,0.5940494000000001
7,"(394, 394)",3,"[1220, 1220]",965,0.6693153000000001
8,"(526, 526)",3,"[1616, 1616]",-1183,0.50146633
9,"(638, 638)",3,"[1952, 1952]",-847,0.5067018
10,"(697, 697)",3,"[2129, 2129]",-670,0.7865340000000001
11,"(721, 721)",3,"[2201, 2201]",-598,0.93841857
12,"(723, 723)",3,"[2207, 2207]",-592,0.8612764
13,"(772, 772)",3,"[2354, 2354]",-445,0.7895681999999999
14,"(833, 833)",3,"[2537, 2537]",-262,0.7553025
15,"(1004, 1004)",3,"[3050, 3050]",251,0.6425837
16,"(1006, 1006)",3,"[3056, 3056]",257,0.70413727
17,"(1038, 1038)",3,"[3152, 3152]",353,0.5710989000000001
18,"(1055, 1055)",3,"[3203, 3203]",404,0.7420095999999999
19,"(1067, 1067)",3,"[3239, 3239]",440,0.9343540000000001
20,"(1069, 1069)",3,"[3245, 3245]",446,0.5605604000000001
21,"(1085, 1085)",3,"[3293, 3293]",-440,0.6215993000000001
22,"(1087, 1087)",3,"[3299, 3299]",-434,0.8528926
23,"(1115, 1115)",3,"[3383, 3383]",-350,0.59935623
24,"(1131, 1131)",3,"[3431, 3431]",-302,0.64534324
25,"(1133, 1133)",3,"[3437, 3437]",-296,0.54137653
26,"(1142, 1142)",3,"[3464, 3464]",-269,0.94116664
27,"(1199, 1199)",3,"[3635, 3635]",-98,0.93543166
28,"(1211, 1212)",6,"[3671, 3674]",-59,0.94743836
29,"(1253, 1253)",3,"[3797, 3797]",64,0.5154679
30,"(1309, 1309)",3,"[3965, 3965]",232,0.82986003
31,"(1369, 1369)",3,"[4145, 4145]",412,0.8867593
32,"(1425, 1425)",3,"[4313, 4313]",580,0.70583063
33,"(1589, 1589)",3,"[4805, 4805]",-215,0.59811527
34,"(1630, 1632)",9,"[4928, 4934]",-86,0.98046446
35,"(1673, 1675)",9,"[5057, 5063]",37,0.9687709000000001
36,"(1837, 1837)",3,"[5549, 5549]",19,0.8696556999999999
37,"(1847, 1849)",9,"[5579, 5585]",-16,0.910359
38,"(1887, 1887)",3,"[5699, 5699]",16,0.68809897
39,"(2092, 2092)",3,"[6314, 6314]",-215,0.6406416
40,"(2101, 2101)",3,"[6341, 6341]",-188,0.65422714
41,"(2477, 2478)",6,"[7469, 7472]",940,0.8921959999999999
42,"(2703, 2704)",6,"[8147, 8150]",-1041,0.6741111
43,"(2802, 2802)",3,"[8444, 8444]",-747,0.64153767
44,"(2821, 2821)",3,"[8501, 8501]",-690,0.9640315
45,"(2898, 2899)",6,"[8732, 8735]",-456,0.96682733
46,"(2951, 2951)",3,"[8891, 8891]",-300,0.85768837
47,"(2953, 2953)",3,"[8897, 8897]",-294,0.96726984
48,"(3031, 3031)",3,"[9131, 9131]",-60,0.73774165
49,"(3058, 3058)",3,"[9212, 9212]",21,0.98016614
50,"(3060, 3060)",3,"[9218, 9218]",27,0.9924252
51,"(3083, 3084)",6,"[9287, 9290]",96,0.9157751000000001
52,"(3107, 3107)",3,"[9359, 9359]",168,0.6072546999999999
53,"(3140, 3140)",3,"[9458, 9458]",267,0.985166
54,"(3142, 3142)",3,"[9464, 9464]",273,0.6628147
55,"(3290, 3291)",6,"[9908, 9911]",15,0.98392755
56,"(3332, 3332)",3,"[10034, 10034]",106,0.50275993
57,"(3504, 3504)",3,"[10550, 10550]",-93,0.84792495
58,"(3529, 3529)",3,"[10625, 10625]",-18,0.85638696
59,"(3683, 3683)",3,"[11087, 11087]",-228,0.8093576
60,"(3698, 3698)",3,"[11132, 11132]",-183,0.96059364
61,"(3710, 3710)",3,"[11168, 11168]",-147,0.5043076
62,"(3784, 3784)",3,"[11390, 11390]",8,0.54746634
63,"(3813, 3813)",3,"[11477, 11477]",95,0.8611351999999999
64,"(3914, 3914)",3,"[11780, 11780]",398,0.90310246
65,"(3920, 3920)",3,"[11798, 11798]",416,0.8010630999999999
66,"(3943, 3943)",3,"[11867, 11867]",485,0.65190893
67,"(3981, 3981)",3,"[11981, 11981]",599,0.5190617999999999
68,"(3984, 3984)",3,"[11990, 11990]",608,0.6993022
69,"(3987, 3987)",3,"[11999, 11999]",617,0.6831968
70,"(4050, 4051)",6,"[12188, 12191]",806,0.6746078000000001
71,"(4127, 4127)",3,"[12419, 12419]",1037,0.67195034
72,"(4378, 4378)",3,"[13172, 13172]",-907,0.75390524
73,"(4416, 4416)",3,"[13286, 13286]",-793,0.76096934
74,"(4475, 4475)",3,"[13463, 13463]",-616,0.9233064000000001
75,"(4481, 4481)",3,"[13481, 13481]",-598,0.52353674
76,"(4544, 4544)",3,"[13670, 13670]",-409,0.5657399000000001
77,"(4695, 4697)",9,"[14123, 14129]",44,0.93918985
78,"(4786, 4786)",3,"[14396, 14396]",317,0.7451816
79,"(5050, 5050)",3,"[15188, 15188]",-110,0.8196357
80,"(5072, 5072)",3,"[15254, 15254]",-44,0.5695254
81,"(5075, 5075)",3,"[15263, 15263]",-35,0.82513064
82,"(5077, 5077)",3,"[15269, 15269]",-29,0.81918806
83,"(5093, 5095)",9,"[15317, 15323]",19,0.98929334
84,"(5120, 5120)",3,"[15398, 15398]",100,0.64168227
85,"(5122, 5122)",3,"[15404, 15404]",106,0.64253676
86,"(5184, 5184)",3,"[15590, 15590]",292,0.5945083999999999
87,"(5288, 5288)",3,"[15902, 15902]",604,0.54868805
88,"(5312, 5312)",3,"[15974, 15974]",-583,0.8019919
89,"(5414, 5414)",3,"[16280, 16280]",-277,0.79473096
90,"(5452, 5452)",3,"[16394, 16394]",-163,0.8548559000000001
91,"(5492, 5492)",3,"[16514, 16514]",-43,0.84742785
92,"(5603, 5603)",3,"[16847, 16847]",96,0.6596337
93,"(5629, 5630)",6,"[16925, 16928]",-78,0.5852479
94,"(5649, 5649)",3,"[16985, 16985]",-21,0.7485024
95,"(5694, 5697)",12,"[17120, 17129]",114,0.9341198000000001
96,"(5841, 5841)",3,"[17561, 17561]",555,0.6007583000000001
97,"(5942, 5942)",3,"[17864, 17864]",-791,0.5347779
98,"(6020, 6021)",6,"[18098, 18101]",-554,0.94847876
99,"(6214, 6216)",9,"[18680, 18686]",25,0.9880876000000001
100,"(6364, 6364)",3,"[19130, 19130]",475,0.6439948
101,"(6412, 6413)",6,"[19274, 19277]",-343,0.9239896999999999
102,"(6480, 6480)",3,"[19478, 19478]",-142,0.76045597
103,"(6534, 6536)",9,"[19640, 19646]",20,0.8743219999999999
104,"(6636, 6636)",3,"[19946, 19946]",135,0.791193
105,"(6678, 6678)",3,"[20072, 20072]",-161,0.8999794
106,"(6724, 6724)",3,"[20210, 20210]",-23,0.7862038
107,"(6803, 6803)",3,"[20447, 20447]",214,0.54446083
108,"(6850, 6850)",3,"[20588, 20588]",-227,0.8558044
109,"(6913, 6913)",3,"[20777, 20777]",-38,0.9824691999999999
110,"(6915, 6915)",3,"[20783, 20783]",-32,0.9682732
111,"(6926, 6926)",3,"[20816, 20816]",1,0.85222244
112,"(6973, 6973)",3,"[20957, 20957]",142,0.5543315
113,"(6983, 6983)",3,"[20987, 20987]",172,0.81702274
114,"(7029, 7029)",3,"[21125, 21125]",-274,0.86109585
