,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(84, 87)",12,"[290, 299]",35,0.99988675
1,"(339, 339)",3,"[1055, 1055]",800,0.6960695
2,"(432, 432)",3,"[1334, 1334]",1079,0.65995455
3,"(550, 550)",3,"[1688, 1688]",-1111,0.639231
4,"(708, 708)",3,"[2162, 2162]",-637,0.71554
5,"(735, 736)",6,"[2243, 2246]",-553,0.57265776
6,"(770, 770)",3,"[2348, 2348]",-451,0.55439734
7,"(833, 833)",3,"[2537, 2537]",-262,0.5039479
8,"(876, 876)",3,"[2666, 2666]",-133,0.9555722
9,"(889, 889)",3,"[2705, 2705]",-94,0.66028917
10,"(1180, 1180)",3,"[3578, 3578]",-155,0.5187667
11,"(1199, 1199)",3,"[3635, 3635]",-98,0.775196
12,"(1258, 1258)",3,"[3812, 3812]",79,0.643811
13,"(1635, 1635)",3,"[4943, 4943]",-77,0.8976561
14,"(1649, 1649)",3,"[4985, 4985]",-35,0.7708175
15,"(1667, 1669)",9,"[5039, 5045]",19,0.953026
16,"(1673, 1675)",9,"[5057, 5063]",37,0.89621025
17,"(1738, 1738)",3,"[5252, 5252]",232,0.6365198000000001
18,"(1915, 1915)",3,"[5783, 5783]",100,0.53344643
19,"(1928, 1929)",6,"[5822, 5825]",139,0.9841462
20,"(2081, 2081)",3,"[6281, 6281]",-248,0.5092843
21,"(2587, 2589)",9,"[7799, 7805]",1270,0.7416864000000001
22,"(2641, 2641)",3,"[7961, 7961]",-1230,0.5020669
23,"(2737, 2737)",3,"[8249, 8249]",-942,0.5946100000000001
24,"(2886, 2888)",9,"[8696, 8702]",-489,0.5687036999999999
25,"(2900, 2900)",3,"[8738, 8738]",-453,0.65625715
26,"(2932, 2934)",9,"[8834, 8840]",-351,0.9747322
27,"(3060, 3060)",3,"[9218, 9218]",27,0.5396504
28,"(3291, 3291)",3,"[9911, 9911]",-17,0.84771603
29,"(3422, 3424)",9,"[10304, 10310]",-333,0.907474
30,"(3606, 3606)",3,"[10856, 10856]",213,0.7898162
31,"(3733, 3733)",3,"[11237, 11237]",-78,0.64443004
32,"(3735, 3736)",6,"[11243, 11246]",-69,0.8581617
33,"(3822, 3823)",6,"[11504, 11507]",122,0.8324229
34,"(3939, 3943)",15,"[11855, 11867]",473,0.9962365
35,"(4216, 4217)",6,"[12686, 12689]",1304,0.6181918000000001
36,"(4235, 4235)",3,"[12743, 12743]",-1336,0.69435465
37,"(4368, 4368)",3,"[13142, 13142]",-937,0.5741599000000001
38,"(4542, 4543)",6,"[13664, 13667]",-412,0.76023626
39,"(4702, 4702)",3,"[14144, 14144]",65,0.56260484
40,"(5070, 5070)",3,"[15248, 15248]",-50,0.8006806
41,"(5094, 5094)",3,"[15320, 15320]",22,0.5494557
42,"(5185, 5185)",3,"[15593, 15593]",295,0.5967374
43,"(5309, 5309)",3,"[15965, 15965]",-592,0.5159357
44,"(5376, 5377)",6,"[16166, 16169]",-388,0.9749136
45,"(5520, 5520)",3,"[16598, 16598]",41,0.55699354
46,"(5585, 5585)",3,"[16793, 16793]",42,0.6433793999999999
47,"(5614, 5616)",9,"[16880, 16886]",-120,0.8803459000000001
48,"(5671, 5671)",3,"[17051, 17051]",45,0.50140166
49,"(5694, 5696)",9,"[17120, 17126]",114,0.9820346999999999
