,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(84, 86)",9,"[290, 296]",35,0.99530184
1,"(134, 134)",3,"[440, 440]",185,0.87411344
2,"(145, 145)",3,"[473, 473]",218,0.9791281999999999
3,"(833, 833)",3,"[2537, 2537]",-262,0.7383403000000001
4,"(1066, 1067)",6,"[3236, 3239]",437,0.889785
5,"(1115, 1115)",3,"[3383, 3383]",-350,0.5055295999999999
6,"(1199, 1199)",3,"[3635, 3635]",-98,0.9068881999999999
7,"(1210, 1212)",9,"[3668, 3674]",-59,0.9661103999999999
8,"(1290, 1290)",3,"[3908, 3908]",175,0.53885055
9,"(1369, 1369)",3,"[4145, 4145]",412,0.9013616
10,"(1673, 1675)",9,"[5057, 5063]",37,0.9749546
11,"(1682, 1682)",3,"[5084, 5084]",64,0.8960104999999999
12,"(1723, 1723)",3,"[5207, 5207]",187,0.6974892
13,"(2193, 2193)",3,"[6617, 6617]",88,0.88194966
14,"(2588, 2588)",3,"[7802, 7802]",1273,0.5193251
15,"(2641, 2641)",3,"[7961, 7961]",-1230,0.8406553
16,"(2898, 2899)",6,"[8732, 8735]",-456,0.9868199000000001
17,"(2932, 2934)",9,"[8834, 8840]",-351,0.8880872999999999
18,"(3031, 3032)",6,"[9131, 9134]",-57,0.94675314
19,"(3058, 3058)",3,"[9212, 9212]",21,0.7321664000000001
20,"(3060, 3060)",3,"[9218, 9218]",27,0.7627275
21,"(3084, 3084)",3,"[9290, 9290]",99,0.9460601999999999
22,"(3290, 3291)",6,"[9908, 9911]",15,0.98837835
23,"(3421, 3423)",9,"[10301, 10307]",-336,0.98598856
24,"(3749, 3749)",3,"[11285, 11285]",-30,0.75675637
25,"(3800, 3800)",3,"[11438, 11438]",56,0.5112149
26,"(3885, 3885)",3,"[11693, 11693]",311,0.52569723
27,"(3918, 3918)",3,"[11792, 11792]",410,0.9202465
28,"(3920, 3921)",6,"[11798, 11801]",416,0.9086834999999999
29,"(3941, 3943)",9,"[11861, 11867]",479,0.9926965
