,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(13, 13)",3,"[77, 77]",-178,0.5211576
1,"(83, 87)",15,"[287, 299]",32,0.9802569999999999
2,"(114, 114)",3,"[380, 380]",125,0.5841071999999999
3,"(735, 736)",6,"[2243, 2246]",-553,0.8415215
4,"(1085, 1085)",3,"[3293, 3293]",-440,0.58606327
5,"(1211, 1212)",6,"[3671, 3674]",-59,0.8976540999999999
6,"(1257, 1258)",6,"[3809, 3812]",76,0.65122116
7,"(1288, 1290)",9,"[3902, 3908]",169,0.71728295
8,"(1667, 1669)",9,"[5039, 5045]",19,0.8697158000000001
9,"(1673, 1675)",9,"[5057, 5063]",37,0.8157479999999999
10,"(1846, 1846)",3,"[5576, 5576]",-25,0.7046191999999999
11,"(1914, 1914)",3,"[5780, 5780]",97,0.5432239999999999
12,"(1928, 1929)",6,"[5822, 5825]",139,0.6921884
13,"(2410, 2410)",3,"[7268, 7268]",739,0.5571076
14,"(2474, 2475)",6,"[7460, 7463]",931,0.82261723
15,"(2587, 2589)",9,"[7799, 7805]",1270,0.9330877000000001
16,"(2676, 2676)",3,"[8066, 8066]",-1125,0.56879956
17,"(2766, 2766)",3,"[8336, 8336]",-855,0.5135863
18,"(2931, 2935)",15,"[8831, 8843]",-348,0.9601363000000002
19,"(3421, 3423)",9,"[10301, 10307]",-336,0.9264321
20,"(3733, 3736)",12,"[11237, 11246]",-69,0.94788194
21,"(3769, 3771)",9,"[11345, 11351]",30,0.55083495
22,"(3807, 3807)",3,"[11459, 11459]",77,0.5082340999999999
23,"(3821, 3824)",12,"[11501, 11510]",119,0.9658513000000001
24,"(3940, 3944)",15,"[11858, 11870]",476,0.9739791999999999
25,"(3957, 3957)",3,"[11909, 11909]",527,0.6264286
26,"(4019, 4019)",3,"[12095, 12095]",713,0.61030847
27,"(4463, 4463)",3,"[13427, 13427]",-652,0.5483539000000001
28,"(4542, 4543)",6,"[13664, 13667]",-412,0.80477196
29,"(5377, 5379)",9,"[16169, 16175]",-382,0.74029315
30,"(5615, 5615)",3,"[16883, 16883]",-123,0.50914687
31,"(5620, 5620)",3,"[16898, 16898]",-108,0.5107747
32,"(5674, 5676)",9,"[17060, 17066]",54,0.739621
33,"(5692, 5697)",18,"[17114, 17129]",108,0.93222314
34,"(5829, 5830)",6,"[17525, 17528]",519,0.76147455
35,"(5883, 5885)",9,"[17687, 17693]",681,0.955406
36,"(5909, 5909)",3,"[17765, 17765]",759,0.8224299
37,"(6020, 6022)",9,"[18098, 18104]",-551,0.7728875
38,"(6047, 6049)",9,"[18179, 18185]",-470,0.91598797
39,"(6150, 6153)",12,"[18488, 18497]",-158,0.8500333000000001
40,"(6214, 6215)",6,"[18680, 18683]",25,0.7706937
41,"(6250, 6253)",12,"[18788, 18797]",133,0.9116133
42,"(6415, 6415)",3,"[19283, 19283]",-337,0.5302732
43,"(6450, 6450)",3,"[19388, 19388]",-232,0.5364803000000001
44,"(6592, 6593)",6,"[19814, 19817]",3,0.54135484
45,"(6798, 6798)",3,"[20432, 20432]",199,0.7040728
46,"(6912, 6914)",9,"[20774, 20780]",-35,0.89098155
47,"(6940, 6941)",6,"[20858, 20861]",43,0.9239069999999999
48,"(6976, 6976)",3,"[20966, 20966]",151,0.5154331
49,"(6988, 6988)",3,"[21002, 21002]",187,0.52068
50,"(7029, 7033)",15,"[21125, 21137]",-262,0.9097521000000001
51,"(7137, 7139)",9,"[21449, 21455]",50,0.783406
52,"(7256, 7256)",3,"[21806, 21806]",407,0.7999826
53,"(7505, 7505)",3,"[22553, 22553]",205,0.79926354
54,"(7532, 7532)",3,"[22634, 22634]",286,0.70982367
55,"(8443, 8443)",3,"[25367, 25367]",160,0.5426751999999999
56,"(8559, 8559)",3,"[25715, 25715]",14,0.69417477
57,"(8561, 8561)",3,"[25721, 25721]",20,0.69992006
58,"(8634, 8635)",6,"[25940, 25943]",177,0.677327
59,"(8726, 8728)",9,"[26216, 26222]",-53,0.9013923
60,"(8752, 8752)",3,"[26294, 26294]",19,0.5500409
61,"(8754, 8754)",3,"[26300, 26300]",25,0.7140805
62,"(8796, 8798)",9,"[26426, 26432]",151,0.88119423
63,"(9072, 9072)",3,"[27254, 27254]",27,0.5702689999999999
64,"(9075, 9077)",9,"[27263, 27269]",36,0.94023347
65,"(9185, 9185)",3,"[27593, 27593]",366,0.6473028000000001
66,"(9565, 9566)",6,"[28733, 28736]",-459,0.821516
67,"(9739, 9743)",15,"[29255, 29267]",60,0.96758825
68,"(9745, 9747)",9,"[29273, 29279]",78,0.9301665000000001
69,"(9759, 9765)",21,"[29315, 29333]",120,0.9588812
70,"(9777, 9781)",15,"[29369, 29381]",174,0.88856065
71,"(9826, 9826)",3,"[29516, 29516]",321,0.68021625
72,"(9866, 9868)",9,"[29636, 29642]",441,0.9561110999999999
73,"(9966, 9966)",3,"[29936, 29936]",741,0.6229779000000001
74,"(10062, 10065)",12,"[30224, 30233]",-566,0.9391055
75,"(10181, 10182)",6,"[30581, 30584]",-215,0.76933086
76,"(10272, 10273)",6,"[30854, 30857]",55,0.8589983
77,"(10973, 10973)",3,"[32957, 32957]",-1081,0.6044033000000001
78,"(11338, 11338)",3,"[34052, 34052]",14,0.54334736
79,"(11354, 11357)",12,"[34100, 34109]",62,0.97509164
80,"(11448, 11448)",3,"[34382, 34382]",-313,0.5337301
81,"(11593, 11593)",3,"[34817, 34817]",36,0.5466668
82,"(11618, 11618)",3,"[34892, 34892]",111,0.5594034999999999
83,"(12009, 12010)",6,"[36065, 36068]",-203,0.89758146
84,"(12071, 12074)",12,"[36251, 36260]",-11,0.9317287000000001
85,"(12342, 12342)",3,"[37064, 37064]",793,0.5063963
86,"(12433, 12434)",6,"[37337, 37340]",-558,0.6750205
87,"(12484, 12486)",9,"[37490, 37496]",-402,0.7930809
88,"(12598, 12599)",6,"[37832, 37835]",-63,0.7899128000000001
89,"(12660, 12661)",6,"[38018, 38021]",120,0.90089935
90,"(12793, 12795)",9,"[38417, 38423]",519,0.6218629
91,"(13141, 13141)",3,"[39461, 39461]",217,0.60377073
92,"(13453, 13453)",3,"[40397, 40397]",-20,0.7075701999999999
93,"(13779, 13780)",6,"[41375, 41378]",958,0.78455096
94,"(13951, 13957)",21,"[41891, 41909]",-1264,0.9714261999999999
95,"(13975, 13980)",18,"[41963, 41978]",-1195,0.95845217
96,"(14012, 14012)",3,"[42074, 42074]",-1099,0.64096904
97,"(14021, 14024)",12,"[42101, 42110]",-1063,0.96225554
98,"(14063, 14064)",6,"[42227, 42230]",-943,0.68731797
99,"(14111, 14111)",3,"[42371, 42371]",-802,0.6947306
100,"(14295, 14297)",9,"[42923, 42929]",-244,0.9475273000000001
101,"(14673, 14673)",3,"[44057, 44057]",-72,0.5583576
102,"(14920, 14920)",3,"[44798, 44798]",-668,0.74934334
103,"(14934, 14936)",9,"[44840, 44846]",-620,0.8533359
104,"(14948, 14950)",9,"[44882, 44888]",-578,0.9509539
105,"(15124, 15124)",3,"[45410, 45410]",-56,0.5235727
106,"(15352, 15353)",6,"[46094, 46097]",344,0.5992803000000001
107,"(15394, 15396)",9,"[46220, 46226]",470,0.6850354999999999
108,"(15435, 15437)",9,"[46343, 46349]",593,0.7197324
109,"(15626, 15627)",6,"[46916, 46919]",-219,0.8680616
110,"(15661, 15666)",18,"[47021, 47036]",-102,0.8959879000000001
111,"(15702, 15702)",3,"[47144, 47144]",6,0.5770312
112,"(15732, 15733)",6,"[47234, 47237]",96,0.7088536
113,"(16182, 16182)",3,"[48584, 48584]",808,0.8227965
114,"(16313, 16314)",6,"[48977, 48980]",-651,0.8855748999999999
115,"(16540, 16543)",12,"[49658, 49667]",27,0.97177255
