,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(83, 87)",15,"[287, 299]",32,0.98169184
1,"(735, 736)",6,"[2243, 2246]",-553,0.9013004000000001
2,"(901, 901)",3,"[2741, 2741]",-58,0.5336335
3,"(989, 989)",3,"[3005, 3005]",206,0.5013147
4,"(1211, 1212)",6,"[3671, 3674]",-59,0.9070763000000001
5,"(1257, 1258)",6,"[3809, 3812]",76,0.91835326
6,"(1289, 1290)",6,"[3905, 3908]",172,0.6668393
7,"(1306, 1306)",3,"[3956, 3956]",223,0.54072136
8,"(1667, 1670)",12,"[5039, 5048]",19,0.80424577
9,"(1673, 1675)",9,"[5057, 5063]",37,0.8973153
10,"(1914, 1914)",3,"[5780, 5780]",97,0.60968566
11,"(1928, 1929)",6,"[5822, 5825]",139,0.8319267
12,"(2475, 2475)",3,"[7463, 7463]",934,0.60721844
13,"(2587, 2589)",9,"[7799, 7805]",1270,0.9535406999999999
14,"(2676, 2676)",3,"[8066, 8066]",-1125,0.54519725
15,"(2931, 2934)",12,"[8831, 8840]",-351,0.95949507
16,"(3421, 3424)",12,"[10301, 10310]",-333,0.8961093000000001
17,"(3642, 3642)",3,"[10964, 10964]",321,0.52027315
18,"(3733, 3736)",12,"[11237, 11246]",-69,0.9125408000000002
19,"(3821, 3824)",12,"[11501, 11510]",119,0.9578688
20,"(3940, 3944)",15,"[11858, 11870]",476,0.9749453000000001
21,"(3957, 3957)",3,"[11909, 11909]",527,0.61646026
22,"(4235, 4236)",6,"[12743, 12746]",-1333,0.7652068000000001
23,"(4463, 4463)",3,"[13427, 13427]",-652,0.522454
24,"(4542, 4542)",3,"[13664, 13664]",-415,0.63668543
25,"(5026, 5026)",3,"[15116, 15116]",-182,0.52995825
26,"(5378, 5379)",6,"[16172, 16175]",-382,0.6923256
27,"(5416, 5416)",3,"[16286, 16286]",-271,0.53986645
28,"(5674, 5675)",6,"[17060, 17063]",54,0.7003888
29,"(5692, 5697)",18,"[17114, 17129]",108,0.972627
30,"(5829, 5830)",6,"[17525, 17528]",519,0.8395609
31,"(5883, 5885)",9,"[17687, 17693]",681,0.9577598
32,"(6020, 6022)",9,"[18098, 18104]",-551,0.65861833
33,"(6044, 6044)",3,"[18170, 18170]",-485,0.5756661999999999
34,"(6047, 6049)",9,"[18179, 18185]",-470,0.9524848
35,"(6150, 6152)",9,"[18488, 18494]",-161,0.94351524
36,"(6214, 6214)",3,"[18680, 18680]",25,0.5712834
37,"(6250, 6253)",12,"[18788, 18797]",133,0.9383502
38,"(6414, 6414)",3,"[19280, 19280]",-340,0.7265949
39,"(6450, 6450)",3,"[19388, 19388]",-232,0.6656795
40,"(6592, 6592)",3,"[19814, 19814]",3,0.5879270000000001
41,"(6798, 6799)",6,"[20432, 20435]",199,0.7781292
42,"(6912, 6915)",12,"[20774, 20783]",-32,0.8895856
43,"(6940, 6941)",6,"[20858, 20861]",43,0.90143055
44,"(6988, 6988)",3,"[21002, 21002]",187,0.6097695
45,"(6990, 6990)",3,"[21008, 21008]",193,0.5365601
46,"(7029, 7033)",15,"[21125, 21137]",-262,0.8669735000000001
47,"(7137, 7139)",9,"[21449, 21455]",50,0.84716684
48,"(7171, 7171)",3,"[21551, 21551]",152,0.67175984
49,"(7256, 7257)",6,"[21806, 21809]",407,0.70864534
50,"(8443, 8443)",3,"[25367, 25367]",160,0.6743879
51,"(8561, 8561)",3,"[25721, 25721]",20,0.63263106
52,"(8633, 8633)",3,"[25937, 25937]",174,0.5043532999999999
53,"(8726, 8728)",9,"[26216, 26222]",-53,0.8624043
54,"(8753, 8754)",6,"[26297, 26300]",22,0.89490914
