,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(13, 13)",3,"[77, 77]",-178,0.5828566999999999
1,"(83, 87)",15,"[287, 299]",32,0.99995995
2,"(113, 113)",3,"[377, 377]",122,0.6704563
3,"(131, 131)",3,"[431, 431]",176,0.72462255
4,"(133, 134)",6,"[437, 440]",182,0.9393181999999999
5,"(146, 146)",3,"[476, 476]",221,0.66564953
6,"(182, 182)",3,"[584, 584]",329,0.764927
7,"(206, 206)",3,"[656, 656]",401,0.6123595000000001
8,"(339, 340)",6,"[1055, 1058]",800,0.6474526999999999
9,"(551, 551)",3,"[1691, 1691]",-1108,0.5705099
10,"(565, 565)",3,"[1733, 1733]",-1066,0.53106666
11,"(708, 708)",3,"[2162, 2162]",-637,0.70511466
12,"(736, 736)",3,"[2246, 2246]",-553,0.8377341999999999
13,"(769, 770)",6,"[2345, 2348]",-451,0.8025923
14,"(833, 833)",3,"[2537, 2537]",-262,0.5249134
15,"(876, 876)",3,"[2666, 2666]",-133,0.74007493
16,"(933, 933)",3,"[2837, 2837]",38,0.63153636
17,"(1084, 1086)",9,"[3290, 3296]",-437,0.6545679
18,"(1199, 1200)",6,"[3635, 3638]",-95,0.87245375
19,"(1211, 1212)",6,"[3671, 3674]",-59,0.9159501
20,"(1288, 1288)",3,"[3902, 3902]",169,0.581518
21,"(1290, 1291)",6,"[3908, 3911]",175,0.8840034999999999
22,"(1441, 1441)",3,"[4361, 4361]",628,0.87428325
23,"(1451, 1452)",6,"[4391, 4394]",-626,0.5134595999999999
24,"(1632, 1632)",3,"[4934, 4934]",-86,0.6394042
25,"(1635, 1635)",3,"[4943, 4943]",-77,0.84309137
26,"(1649, 1649)",3,"[4985, 4985]",-35,0.85869414
27,"(1667, 1670)",12,"[5039, 5048]",19,0.8721886999999999
28,"(1675, 1675)",3,"[5063, 5063]",43,0.8455494
29,"(1708, 1709)",6,"[5162, 5165]",142,0.9633464
30,"(1738, 1738)",3,"[5252, 5252]",232,0.68066496
31,"(1808, 1808)",3,"[5462, 5462]",-68,0.50642586
32,"(1913, 1913)",3,"[5777, 5777]",94,0.8094920999999999
33,"(1926, 1926)",3,"[5816, 5816]",133,0.58159924
34,"(1928, 1928)",3,"[5822, 5822]",139,0.9558950999999999
35,"(1985, 1986)",6,"[5993, 5996]",310,0.76446074
36,"(2257, 2257)",3,"[6809, 6809]",280,0.83828926
37,"(2291, 2291)",3,"[6911, 6911]",382,0.76413983
38,"(2412, 2412)",3,"[7274, 7274]",745,0.84578496
39,"(2474, 2474)",3,"[7460, 7460]",931,0.82553744
40,"(2587, 2589)",9,"[7799, 7805]",1270,0.9449601999999999
41,"(2641, 2641)",3,"[7961, 7961]",-1230,0.57727176
42,"(2646, 2646)",3,"[7976, 7976]",-1215,0.58841944
43,"(2675, 2676)",6,"[8063, 8066]",-1125,0.88362145
44,"(2737, 2737)",3,"[8249, 8249]",-942,0.8416290000000001
45,"(2858, 2858)",3,"[8612, 8612]",-579,0.62172604
46,"(2885, 2886)",6,"[8693, 8696]",-495,0.72846043
47,"(2932, 2934)",9,"[8834, 8840]",-351,0.9950694
48,"(3032, 3032)",3,"[9134, 9134]",-57,0.8305739999999999
49,"(3060, 3060)",3,"[9218, 9218]",27,0.74763525
50,"(3091, 3091)",3,"[9311, 9311]",120,0.6108125
51,"(3105, 3105)",3,"[9353, 9353]",162,0.50839514
52,"(3207, 3207)",3,"[9659, 9659]",-234,0.56479436
53,"(3291, 3291)",3,"[9911, 9911]",-17,0.83454686
54,"(3364, 3364)",3,"[10130, 10130]",202,0.6379719
55,"(3421, 3424)",12,"[10301, 10310]",-333,0.9866219
56,"(3669, 3669)",3,"[11045, 11045]",-270,0.60638124
57,"(3732, 3735)",12,"[11234, 11243]",-72,0.90421903
58,"(3770, 3771)",6,"[11348, 11351]",-31,0.7009151
59,"(3822, 3824)",9,"[11504, 11510]",122,0.7300319000000001
60,"(3839, 3839)",3,"[11555, 11555]",173,0.8272393
61,"(3858, 3858)",3,"[11612, 11612]",230,0.7710529
62,"(3929, 3929)",3,"[11825, 11825]",443,0.6269266
63,"(3939, 3943)",15,"[11855, 11867]",473,0.99205536
64,"(3956, 3958)",9,"[11906, 11912]",524,0.76777244
65,"(3993, 3993)",3,"[12017, 12017]",635,0.68276006
66,"(4019, 4020)",6,"[12095, 12098]",713,0.9618158000000001
67,"(4201, 4201)",3,"[12641, 12641]",1259,0.68294346
68,"(4216, 4217)",6,"[12686, 12689]",1304,0.89149064
69,"(4235, 4235)",3,"[12743, 12743]",-1336,0.71678203
