,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(13, 14)",6,"[77, 80]",-175,0.64549524
1,"(83, 86)",12,"[287, 296]",32,0.9999608
2,"(113, 113)",3,"[377, 377]",122,0.6902831
3,"(131, 131)",3,"[431, 431]",176,0.575667
4,"(133, 134)",6,"[437, 440]",182,0.86738276
5,"(206, 206)",3,"[656, 656]",401,0.8394957000000001
6,"(340, 340)",3,"[1058, 1058]",803,0.51407176
7,"(394, 394)",3,"[1220, 1220]",965,0.6543644000000001
8,"(551, 551)",3,"[1691, 1691]",-1108,0.5641385
9,"(708, 708)",3,"[2162, 2162]",-637,0.7322724
10,"(710, 710)",3,"[2168, 2168]",-631,0.74005705
11,"(736, 736)",3,"[2246, 2246]",-553,0.56559885
12,"(757, 757)",3,"[2309, 2309]",-490,0.53216374
13,"(769, 770)",6,"[2345, 2348]",-451,0.80376226
14,"(806, 806)",3,"[2456, 2456]",-343,0.50737417
15,"(833, 833)",3,"[2537, 2537]",-262,0.606083
16,"(876, 876)",3,"[2666, 2666]",-133,0.6567546999999999
17,"(933, 933)",3,"[2837, 2837]",38,0.58265996
18,"(1084, 1084)",3,"[3290, 3290]",-443,0.6338381999999999
19,"(1086, 1086)",3,"[3296, 3296]",-437,0.59550345
20,"(1199, 1200)",6,"[3635, 3638]",-95,0.8952565
21,"(1211, 1212)",6,"[3671, 3674]",-59,0.81837595
22,"(1288, 1288)",3,"[3902, 3902]",169,0.76303285
23,"(1291, 1291)",3,"[3911, 3911]",178,0.90535915
24,"(1441, 1441)",3,"[4361, 4361]",628,0.80172014
25,"(1635, 1635)",3,"[4943, 4943]",-77,0.81068695
26,"(1647, 1647)",3,"[4979, 4979]",-41,0.50141937
27,"(1649, 1649)",3,"[4985, 4985]",-35,0.7976430999999999
28,"(1667, 1669)",9,"[5039, 5045]",19,0.8435475
29,"(1675, 1675)",3,"[5063, 5063]",43,0.62990105
30,"(1708, 1709)",6,"[5162, 5165]",142,0.9682809000000001
31,"(1738, 1739)",6,"[5252, 5255]",232,0.7961172
32,"(1798, 1798)",3,"[5432, 5432]",-98,0.75847584
33,"(1846, 1846)",3,"[5576, 5576]",-25,0.50115335
34,"(1913, 1913)",3,"[5777, 5777]",94,0.7984673000000001
35,"(1926, 1926)",3,"[5816, 5816]",133,0.71900326
36,"(1928, 1928)",3,"[5822, 5822]",139,0.9025011000000001
37,"(1985, 1985)",3,"[5993, 5993]",310,0.6396354000000001
38,"(2193, 2193)",3,"[6617, 6617]",88,0.5446589
39,"(2257, 2257)",3,"[6809, 6809]",280,0.75038594
40,"(2291, 2291)",3,"[6911, 6911]",382,0.93076026
41,"(2474, 2476)",9,"[7460, 7466]",931,0.9678825000000001
42,"(2515, 2515)",3,"[7583, 7583]",1054,0.51913106
43,"(2553, 2553)",3,"[7697, 7697]",1168,0.54071933
44,"(2587, 2589)",9,"[7799, 7805]",1270,0.9711382
45,"(2641, 2641)",3,"[7961, 7961]",-1230,0.681786
46,"(2646, 2646)",3,"[7976, 7976]",-1215,0.7854781
47,"(2676, 2676)",3,"[8066, 8066]",-1125,0.8195278
48,"(2687, 2687)",3,"[8099, 8099]",-1092,0.5500797
49,"(2737, 2737)",3,"[8249, 8249]",-942,0.9223984000000001
50,"(2858, 2858)",3,"[8612, 8612]",-579,0.6558319
51,"(2885, 2887)",9,"[8693, 8699]",-492,0.9261178
52,"(2932, 2934)",9,"[8834, 8840]",-351,0.9919139000000001
53,"(3060, 3060)",3,"[9218, 9218]",27,0.6559748000000001
54,"(3091, 3091)",3,"[9311, 9311]",120,0.7648498
55,"(3291, 3291)",3,"[9911, 9911]",-17,0.9513124
56,"(3364, 3364)",3,"[10130, 10130]",202,0.68704766
57,"(3367, 3367)",3,"[10139, 10139]",211,0.6882548
58,"(3421, 3423)",9,"[10301, 10307]",-336,0.96910673
59,"(3474, 3474)",3,"[10460, 10460]",-183,0.5801291999999999
60,"(3606, 3606)",3,"[10856, 10856]",213,0.5975206000000001
61,"(3635, 3636)",6,"[10943, 10946]",300,0.8118645
62,"(3732, 3733)",6,"[11234, 11237]",-78,0.7823893
63,"(3735, 3735)",3,"[11243, 11243]",-72,0.51727295
64,"(3769, 3771)",9,"[11345, 11351]",30,0.8977835
65,"(3823, 3823)",3,"[11507, 11507]",125,0.55415034
66,"(3839, 3839)",3,"[11555, 11555]",173,0.89908934
67,"(3858, 3858)",3,"[11612, 11612]",230,0.6492123000000001
68,"(3941, 3943)",9,"[11861, 11867]",479,0.9874796
