,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(83, 87)",15,"[287, 299]",32,0.9983901
1,"(133, 134)",6,"[437, 440]",182,0.66825885
2,"(146, 146)",3,"[476, 476]",221,0.5166995
3,"(238, 238)",3,"[752, 752]",497,0.50522995
4,"(339, 339)",3,"[1055, 1055]",800,0.6459319
5,"(550, 550)",3,"[1688, 1688]",-1111,0.58485806
6,"(708, 708)",3,"[2162, 2162]",-637,0.7306971999999999
7,"(730, 731)",6,"[2228, 2231]",-568,0.7341655
8,"(734, 734)",3,"[2240, 2240]",-559,0.57334614
9,"(736, 737)",6,"[2246, 2249]",-550,0.9715205
10,"(770, 770)",3,"[2348, 2348]",-451,0.5257305999999999
11,"(901, 901)",3,"[2741, 2741]",-58,0.58792555
12,"(934, 934)",3,"[2840, 2840]",41,0.5219115
13,"(1086, 1086)",3,"[3296, 3296]",-437,0.7295385999999999
14,"(1180, 1180)",3,"[3578, 3578]",-155,0.6098158
15,"(1211, 1212)",6,"[3671, 3674]",-59,0.9617625
16,"(1256, 1256)",3,"[3806, 3806]",73,0.576383
17,"(1288, 1288)",3,"[3902, 3902]",169,0.7500258000000001
18,"(1369, 1369)",3,"[4145, 4145]",412,0.7311138
19,"(1372, 1372)",3,"[4154, 4154]",421,0.6947182
20,"(1441, 1441)",3,"[4361, 4361]",628,0.50022316
21,"(1666, 1669)",12,"[5036, 5045]",16,0.9618844999999999
22,"(1673, 1673)",3,"[5057, 5057]",37,0.5289754
23,"(1675, 1675)",3,"[5063, 5063]",43,0.9560700000000001
24,"(1844, 1844)",3,"[5570, 5570]",-31,0.6257888
25,"(1846, 1847)",6,"[5576, 5579]",-22,0.7984689
26,"(1895, 1895)",3,"[5723, 5723]",40,0.61539406
27,"(1914, 1914)",3,"[5780, 5780]",97,0.51357245
28,"(1933, 1933)",3,"[5837, 5837]",154,0.86438894
29,"(2257, 2257)",3,"[6809, 6809]",280,0.6156589
30,"(2475, 2475)",3,"[7463, 7463]",934,0.8520083
31,"(2587, 2588)",6,"[7799, 7802]",1270,0.9238734000000001
32,"(2931, 2935)",15,"[8831, 8843]",-348,0.9911726000000001
33,"(3058, 3058)",3,"[9212, 9212]",21,0.55600524
34,"(3060, 3060)",3,"[9218, 9218]",27,0.6841089
35,"(3194, 3195)",6,"[9620, 9623]",-270,0.7942371
36,"(3291, 3291)",3,"[9911, 9911]",-17,0.7437159000000001
37,"(3368, 3368)",3,"[10142, 10142]",214,0.570574
38,"(3420, 3424)",15,"[10298, 10310]",-333,0.9224905000000001
39,"(3517, 3518)",6,"[10589, 10592]",-51,0.6824796
40,"(3607, 3607)",3,"[10859, 10859]",216,0.75857186
41,"(3635, 3636)",6,"[10943, 10946]",300,0.9719173000000001
42,"(3711, 3711)",3,"[11171, 11171]",-144,0.5063884
43,"(3733, 3736)",12,"[11237, 11246]",-69,0.94766456
44,"(3769, 3771)",9,"[11345, 11351]",30,0.7489994000000001
45,"(3806, 3806)",3,"[11456, 11456]",74,0.78511226
46,"(3822, 3823)",6,"[11504, 11507]",122,0.93816817
47,"(3839, 3839)",3,"[11555, 11555]",173,0.5191039000000001
48,"(3938, 3944)",21,"[11852, 11870]",470,0.99273974
49,"(3957, 3957)",3,"[11909, 11909]",527,0.81294775
50,"(3993, 3993)",3,"[12017, 12017]",635,0.50578177
51,"(4171, 4171)",3,"[12551, 12551]",1169,0.58061606
52,"(4236, 4236)",3,"[12746, 12746]",-1333,0.5241795
53,"(4542, 4542)",3,"[13664, 13664]",-415,0.5551347
54,"(4544, 4544)",3,"[13670, 13670]",-409,0.6559088000000001
55,"(4697, 4697)",3,"[14129, 14129]",50,0.7960988
56,"(4799, 4799)",3,"[14435, 14435]",356,0.6028563
57,"(5026, 5026)",3,"[15116, 15116]",-182,0.61085975
58,"(5117, 5117)",3,"[15389, 15389]",91,0.52706885
59,"(5123, 5123)",3,"[15407, 15407]",109,0.75204754
60,"(5168, 5168)",3,"[15542, 15542]",244,0.50478756
61,"(5377, 5378)",6,"[16169, 16172]",-385,0.9718606
62,"(5414, 5415)",6,"[16280, 16283]",-274,0.70101595
63,"(5471, 5471)",3,"[16451, 16451]",-106,0.5397432
64,"(5564, 5565)",6,"[16730, 16733]",-1,0.7658371
65,"(5585, 5585)",3,"[16793, 16793]",42,0.73502964
66,"(5590, 5590)",3,"[16808, 16808]",57,0.60054797
67,"(5614, 5616)",9,"[16880, 16886]",-120,0.7689358000000001
68,"(5618, 5618)",3,"[16892, 16892]",-114,0.5670335999999999
69,"(5669, 5669)",3,"[17045, 17045]",39,0.7460558
70,"(5694, 5696)",9,"[17120, 17126]",114,0.97563714
71,"(5719, 5719)",3,"[17195, 17195]",189,0.68602145
72,"(5775, 5775)",3,"[17363, 17363]",357,0.8342885
73,"(5829, 5829)",3,"[17525, 17525]",519,0.9199154
74,"(5884, 5885)",6,"[17690, 17693]",684,0.97354215
75,"(5967, 5967)",3,"[17939, 17939]",-716,0.66714334
76,"(6020, 6021)",6,"[18098, 18101]",-554,0.8950886999999998
77,"(6047, 6049)",9,"[18179, 18185]",-470,0.7465724
78,"(6151, 6151)",3,"[18491, 18491]",-164,0.74444574
79,"(6179, 6180)",6,"[18575, 18578]",-77,0.89288634
80,"(6213, 6214)",6,"[18677, 18680]",22,0.709205
81,"(6251, 6252)",6,"[18791, 18794]",136,0.90995336
82,"(6344, 6344)",3,"[19070, 19070]",415,0.67905104
83,"(6414, 6414)",3,"[19280, 19280]",-340,0.6609662
84,"(6514, 6514)",3,"[19580, 19580]",-40,0.77298087
85,"(6548, 6548)",3,"[19682, 19682]",62,0.59279394
