,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(83, 87)",15,"[287, 299]",32,0.9997607
1,"(133, 134)",6,"[437, 440]",182,0.9713917
2,"(339, 340)",6,"[1055, 1058]",800,0.96058726
3,"(550, 550)",3,"[1688, 1688]",-1111,0.8433360000000001
4,"(710, 710)",3,"[2168, 2168]",-631,0.80244404
5,"(730, 730)",3,"[2228, 2228]",-571,0.5033626
6,"(735, 737)",9,"[2243, 2249]",-550,0.9948003000000001
7,"(757, 757)",3,"[2309, 2309]",-490,0.6942753
8,"(770, 770)",3,"[2348, 2348]",-451,0.9474505999999999
9,"(901, 901)",3,"[2741, 2741]",-58,0.57129675
10,"(1041, 1041)",3,"[3161, 3161]",362,0.5500391
11,"(1086, 1086)",3,"[3296, 3296]",-437,0.94335234
12,"(1211, 1212)",6,"[3671, 3674]",-59,0.9724761000000001
13,"(1256, 1256)",3,"[3806, 3806]",73,0.77922565
14,"(1290, 1290)",3,"[3908, 3908]",175,0.87143993
15,"(1440, 1441)",6,"[4358, 4361]",625,0.88000166
16,"(1666, 1666)",3,"[5036, 5036]",16,0.6915441
17,"(1669, 1669)",3,"[5045, 5045]",25,0.9841002000000001
18,"(1673, 1675)",9,"[5057, 5063]",37,0.9687043
19,"(1838, 1838)",3,"[5552, 5552]",22,0.8770611999999999
20,"(1844, 1846)",9,"[5570, 5576]",-25,0.78460133
21,"(1872, 1872)",3,"[5654, 5654]",17,0.5788219
22,"(1928, 1928)",3,"[5822, 5822]",139,0.6591156
23,"(2083, 2083)",3,"[6287, 6287]",-242,0.84756744
24,"(2221, 2221)",3,"[6701, 6701]",172,0.5559784999999999
25,"(2475, 2475)",3,"[7463, 7463]",934,0.5595475000000001
26,"(2587, 2588)",6,"[7799, 7802]",1270,0.89422035
27,"(2676, 2676)",3,"[8066, 8066]",-1125,0.8555719999999999
28,"(2931, 2934)",12,"[8831, 8840]",-351,0.9986625
29,"(3058, 3061)",12,"[9212, 9221]",21,0.9863056999999998
30,"(3421, 3424)",12,"[10301, 10310]",-333,0.99006385
31,"(3635, 3635)",3,"[10943, 10943]",300,0.5997308000000001
32,"(3711, 3711)",3,"[11171, 11171]",-144,0.52013826
33,"(3734, 3736)",9,"[11240, 11246]",-69,0.89349586
34,"(3770, 3772)",9,"[11348, 11354]",-28,0.89510554
35,"(3823, 3823)",3,"[11507, 11507]",125,0.96323365
36,"(3838, 3838)",3,"[11552, 11552]",170,0.7260943
37,"(3937, 3938)",6,"[11849, 11852]",467,0.6403564
38,"(3940, 3944)",15,"[11858, 11870]",476,0.99888736
39,"(3957, 3958)",6,"[11909, 11912]",527,0.9853528
40,"(3993, 3994)",6,"[12017, 12020]",635,0.88444465
41,"(4020, 4021)",6,"[12098, 12101]",716,0.87604916
42,"(4542, 4544)",9,"[13664, 13670]",-409,0.71569806
43,"(4653, 4653)",3,"[13997, 13997]",-82,0.7907379
44,"(4697, 4697)",3,"[14129, 14129]",50,0.95205057
45,"(5026, 5026)",3,"[15116, 15116]",-182,0.9199454
46,"(5117, 5117)",3,"[15389, 15389]",91,0.8536655999999999
47,"(5377, 5378)",6,"[16169, 16172]",-385,0.97727406
48,"(5590, 5590)",3,"[16808, 16808]",57,0.6224148
49,"(5615, 5617)",9,"[16883, 16889]",-117,0.9762656999999999
50,"(5669, 5669)",3,"[17045, 17045]",39,0.8029125
51,"(5695, 5696)",6,"[17123, 17126]",117,0.96969944
52,"(5865, 5865)",3,"[17633, 17633]",627,0.9111104
53,"(5884, 5886)",9,"[17690, 17696]",684,0.99878734
54,"(6020, 6022)",9,"[18098, 18104]",-551,0.9215321
55,"(6179, 6179)",3,"[18575, 18575]",-80,0.7757675
56,"(6212, 6214)",9,"[18674, 18680]",19,0.97391564
57,"(6216, 6216)",3,"[18686, 18686]",31,0.619805
58,"(6251, 6252)",6,"[18791, 18794]",136,0.9909134
59,"(6344, 6344)",3,"[19070, 19070]",415,0.5453648
60,"(6414, 6415)",6,"[19280, 19283]",-337,0.537751
61,"(6449, 6449)",3,"[19385, 19385]",-235,0.59560466
62,"(6576, 6577)",6,"[19766, 19769]",-27,0.95013285
63,"(6588, 6589)",6,"[19802, 19805]",6,0.92081845
64,"(6592, 6593)",6,"[19814, 19817]",3,0.9561042
65,"(6654, 6654)",3,"[20000, 20000]",189,0.6244205
66,"(6708, 6708)",3,"[20162, 20162]",-71,0.7463204000000001
67,"(6732, 6733)",6,"[20234, 20237]",1,0.9763646999999999
68,"(6840, 6842)",9,"[20558, 20564]",-251,0.91181594
69,"(6884, 6885)",6,"[20690, 20693]",-122,0.73024696
70,"(6912, 6912)",3,"[20774, 20774]",-41,0.6241284
71,"(6938, 6938)",3,"[20852, 20852]",37,0.7518312
72,"(6940, 6941)",6,"[20858, 20861]",43,0.9193945
73,"(6956, 6957)",6,"[20906, 20909]",91,0.9628912000000001
74,"(6989, 6990)",6,"[21005, 21008]",190,0.69383264
75,"(7030, 7033)",12,"[21128, 21137]",-262,0.8778809000000001
76,"(7064, 7064)",3,"[21230, 21230]",-169,0.7190751
77,"(7090, 7090)",3,"[21308, 21308]",-91,0.60829306
78,"(7423, 7425)",9,"[22307, 22313]",-35,0.9650481
79,"(7567, 7567)",3,"[22739, 22739]",391,0.8058152
80,"(7645, 7645)",3,"[22973, 22973]",625,0.5758918000000001
81,"(7899, 7899)",3,"[23735, 23735]",1387,0.5723957
82,"(8015, 8015)",3,"[24083, 24083]",-1124,0.83066285
83,"(8219, 8219)",3,"[24695, 24695]",-512,0.7778678000000001
84,"(8241, 8241)",3,"[24761, 24761]",-446,0.63110876
85,"(8559, 8560)",6,"[25715, 25718]",14,0.7373049
86,"(8562, 8562)",3,"[25724, 25724]",-22,0.7677568
87,"(8634, 8634)",3,"[25940, 25940]",177,0.6448347
88,"(8660, 8661)",6,"[26018, 26021]",-254,0.9685551
89,"(8750, 8750)",3,"[26288, 26288]",13,0.6044264
90,"(8753, 8754)",6,"[26297, 26300]",22,0.91259223
91,"(8798, 8798)",3,"[26432, 26432]",157,0.71432656
92,"(8958, 8958)",3,"[26912, 26912]",-315,0.50475067
93,"(8984, 8984)",3,"[26990, 26990]",-237,0.87112576
94,"(9076, 9078)",9,"[27266, 27272]",39,0.9903734000000001
95,"(9103, 9103)",3,"[27347, 27347]",120,0.64925396
96,"(9186, 9186)",3,"[27596, 27596]",369,0.8863738000000001
97,"(9454, 9455)",6,"[28400, 28403]",193,0.934868
98,"(9566, 9566)",3,"[28736, 28736]",-459,0.9371715
99,"(9645, 9646)",6,"[28973, 28976]",-219,0.895951
100,"(9693, 9693)",3,"[29117, 29117]",-78,0.7823085
101,"(9735, 9742)",24,"[29243, 29264]",48,0.99544525
102,"(9760, 9762)",9,"[29318, 29324]",123,0.96147174
103,"(9764, 9764)",3,"[29330, 29330]",135,0.81595767
104,"(9826, 9826)",3,"[29516, 29516]",321,0.6322243000000001
105,"(10062, 10065)",12,"[30224, 30233]",-566,0.98914474
106,"(10181, 10181)",3,"[30581, 30581]",-218,0.83555984
107,"(10273, 10274)",6,"[30857, 30860]",58,0.79579943
108,"(10361, 10361)",3,"[31121, 31121]",322,0.5444857
109,"(10490, 10490)",3,"[31508, 31508]",709,0.57120544
110,"(10702, 10702)",3,"[32144, 32144]",1345,0.6430654
111,"(11047, 11048)",6,"[33179, 33182]",-856,0.9933258
112,"(11106, 11106)",3,"[33356, 33356]",-682,0.5843748000000001
113,"(11338, 11338)",3,"[34052, 34052]",14,0.79559946
114,"(11353, 11357)",15,"[34097, 34109]",59,0.9996055
115,"(11369, 11369)",3,"[34145, 34145]",107,0.82817173
116,"(11399, 11399)",3,"[34235, 34235]",197,0.7367304
117,"(11593, 11594)",6,"[34817, 34820]",36,0.9767584999999999
118,"(12008, 12011)",12,"[36062, 36071]",-200,0.95341665
119,"(12038, 12040)",9,"[36152, 36158]",-113,0.9856176999999999
120,"(12062, 12062)",3,"[36224, 36224]",-47,0.6924388000000001
121,"(12071, 12074)",12,"[36251, 36260]",-11,0.9894455
122,"(12091, 12092)",6,"[36311, 36314]",40,0.74869853
123,"(12106, 12106)",3,"[36356, 36356]",85,0.639784
