,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(18, 18)",3,"[92, 92]",-163,0.7443126999999999
1,"(83, 86)",12,"[287, 296]",32,0.97520894
2,"(132, 134)",9,"[434, 440]",179,0.7455010999999999
3,"(145, 145)",3,"[473, 473]",218,0.7260432
4,"(629, 629)",3,"[1925, 1925]",-874,0.66497815
5,"(768, 772)",15,"[2342, 2354]",-445,0.8282285
6,"(933, 933)",3,"[2837, 2837]",38,0.62737864
7,"(1085, 1086)",6,"[3293, 3296]",-437,0.75778055
8,"(1199, 1199)",3,"[3635, 3635]",-98,0.90485555
9,"(1210, 1212)",9,"[3668, 3674]",-59,0.94684017
10,"(1251, 1251)",3,"[3791, 3791]",58,0.6617604
11,"(1257, 1257)",3,"[3809, 3809]",76,0.6929502
12,"(1634, 1635)",6,"[4940, 4943]",-77,0.8505504
13,"(1650, 1650)",3,"[4988, 4988]",-32,0.6551549
14,"(1674, 1675)",6,"[5060, 5063]",40,0.7377005999999999
15,"(1678, 1679)",6,"[5072, 5075]",52,0.8019106
16,"(1682, 1682)",3,"[5084, 5084]",64,0.8240774
17,"(1928, 1928)",3,"[5822, 5822]",139,0.65559715
18,"(2083, 2083)",3,"[6287, 6287]",-242,0.5835218000000001
19,"(2150, 2150)",3,"[6488, 6488]",-41,0.5275306
20,"(2256, 2256)",3,"[6806, 6806]",277,0.6898501
21,"(2474, 2476)",9,"[7460, 7466]",931,0.8578577
22,"(2630, 2630)",3,"[7928, 7928]",-1263,0.7799139
23,"(2641, 2641)",3,"[7961, 7961]",-1230,0.67175055
24,"(2675, 2675)",3,"[8063, 8063]",-1128,0.5379664000000001
25,"(2766, 2766)",3,"[8336, 8336]",-855,0.5401798000000001
26,"(2887, 2887)",3,"[8699, 8699]",-492,0.7591379
27,"(2898, 2899)",6,"[8732, 8735]",-456,0.90161383
28,"(2932, 2934)",9,"[8834, 8840]",-351,0.94986993
29,"(3032, 3032)",3,"[9134, 9134]",-57,0.84056497
30,"(3084, 3084)",3,"[9290, 9290]",99,0.6198231
31,"(3291, 3292)",6,"[9911, 9914]",-14,0.9404829
32,"(3364, 3364)",3,"[10130, 10130]",202,0.5262209
33,"(3421, 3423)",9,"[10301, 10307]",-336,0.95867735
34,"(3519, 3519)",3,"[10595, 10595]",-48,0.6750908
35,"(3589, 3589)",3,"[10805, 10805]",162,0.5466283000000001
36,"(3609, 3609)",3,"[10865, 10865]",222,0.81598675
37,"(3735, 3736)",6,"[11243, 11246]",-69,0.6651528
38,"(3749, 3749)",3,"[11285, 11285]",-30,0.5650271
39,"(3767, 3768)",6,"[11339, 11342]",24,0.6595038000000001
40,"(3770, 3770)",3,"[11348, 11348]",33,0.52292013
41,"(3823, 3823)",3,"[11507, 11507]",125,0.5828789000000001
42,"(3885, 3885)",3,"[11693, 11693]",311,0.5110685
43,"(3915, 3915)",3,"[11783, 11783]",401,0.58660626
44,"(3918, 3918)",3,"[11792, 11792]",410,0.76522356
45,"(3920, 3920)",3,"[11798, 11798]",416,0.8710723
46,"(3929, 3929)",3,"[11825, 11825]",443,0.74138325
47,"(3941, 3943)",9,"[11861, 11867]",479,0.9684405999999999
48,"(3979, 3979)",3,"[11975, 11975]",593,0.76932305
49,"(3981, 3981)",3,"[11981, 11981]",599,0.55430555
50,"(4052, 4052)",3,"[12194, 12194]",812,0.6489524999999999
51,"(4155, 4155)",3,"[12503, 12503]",1121,0.61808807
52,"(4234, 4234)",3,"[12740, 12740]",-1339,0.84004796
53,"(4267, 4267)",3,"[12839, 12839]",-1240,0.8216068999999999
54,"(4542, 4542)",3,"[13664, 13664]",-415,0.75318545
55,"(5007, 5007)",3,"[15059, 15059]",-239,0.61394876
56,"(5026, 5026)",3,"[15116, 15116]",-182,0.5258195999999999
57,"(5070, 5072)",9,"[15248, 15254]",-44,0.92787975
58,"(5093, 5096)",12,"[15317, 15326]",19,0.9700426999999999
59,"(5184, 5186)",9,"[15590, 15596]",292,0.91824675
60,"(5471, 5472)",6,"[16451, 16454]",-103,0.6473723000000001
61,"(5694, 5695)",6,"[17120, 17123]",114,0.66027886
62,"(5697, 5697)",3,"[17129, 17129]",123,0.528913
63,"(5799, 5799)",3,"[17435, 17435]",429,0.5355806
64,"(5829, 5829)",3,"[17525, 17525]",519,0.5463665
65,"(5884, 5885)",6,"[17690, 17693]",684,0.83072114
66,"(6021, 6021)",3,"[18101, 18101]",-554,0.5771461999999999
67,"(6043, 6045)",9,"[18167, 18173]",-482,0.9105466
68,"(6048, 6048)",3,"[18182, 18182]",-473,0.65838337
69,"(6213, 6216)",12,"[18677, 18686]",22,0.9723389000000001
70,"(6252, 6252)",3,"[18794, 18794]",139,0.7417095
71,"(6272, 6272)",3,"[18854, 18854]",199,0.55959314
72,"(6415, 6415)",3,"[19283, 19283]",-337,0.52557427
73,"(6529, 6529)",3,"[19625, 19625]",5,0.54913825
74,"(6532, 6535)",12,"[19634, 19643]",14,0.96394414
75,"(6562, 6562)",3,"[19724, 19724]",-72,0.5926298000000001
76,"(6571, 6571)",3,"[19751, 19751]",-45,0.5992528
77,"(6578, 6578)",3,"[19772, 19772]",-24,0.80480593
78,"(6588, 6588)",3,"[19802, 19802]",6,0.61096096
79,"(6849, 6850)",6,"[20585, 20588]",-227,0.75198305
80,"(6912, 6913)",6,"[20774, 20777]",-38,0.94196236
81,"(6915, 6915)",3,"[20783, 20783]",-32,0.90273774
82,"(7029, 7033)",15,"[21125, 21137]",-262,0.9218148000000002
83,"(7136, 7137)",6,"[21446, 21449]",47,0.902252
84,"(7169, 7169)",3,"[21545, 21545]",146,0.7310041
85,"(7341, 7341)",3,"[22061, 22061]",-287,0.5783081
86,"(7425, 7425)",3,"[22313, 22313]",-35,0.61748976
87,"(7920, 7920)",3,"[23798, 23798]",-1409,0.530748
88,"(8017, 8017)",3,"[24089, 24089]",-1118,0.5803379
89,"(8029, 8029)",3,"[24125, 24125]",-1082,0.50311536
90,"(8214, 8214)",3,"[24680, 24680]",-527,0.66239816
91,"(8632, 8634)",9,"[25934, 25940]",171,0.8800333
92,"(8655, 8655)",3,"[26003, 26003]",240,0.59886014
93,"(8727, 8728)",6,"[26219, 26222]",-53,0.7584525
94,"(8753, 8754)",6,"[26297, 26300]",22,0.6628891
95,"(8812, 8812)",3,"[26474, 26474]",199,0.65413654
96,"(8869, 8869)",3,"[26645, 26645]",370,0.526245
97,"(8881, 8882)",6,"[26681, 26684]",406,0.8122259000000001
98,"(8958, 8959)",6,"[26912, 26915]",-312,0.7408015
99,"(9076, 9078)",9,"[27266, 27272]",39,0.9498923
100,"(9455, 9455)",3,"[28403, 28403]",196,0.7594563
101,"(9511, 9511)",3,"[28571, 28571]",364,0.5978305
102,"(9513, 9513)",3,"[28577, 28577]",370,0.65744346
103,"(9515, 9515)",3,"[28583, 28583]",376,0.5241984000000001
104,"(9693, 9693)",3,"[29117, 29117]",-78,0.5162973
105,"(9740, 9743)",12,"[29258, 29267]",63,0.95716417
106,"(9755, 9756)",6,"[29303, 29306]",108,0.7859733
107,"(9761, 9763)",9,"[29321, 29327]",126,0.83809936
108,"(9794, 9794)",3,"[29420, 29420]",225,0.6101788
109,"(9796, 9796)",3,"[29426, 29426]",231,0.7622677
110,"(9867, 9867)",3,"[29639, 29639]",444,0.758091
111,"(10062, 10064)",9,"[30224, 30230]",-569,0.8664103000000001
112,"(10164, 10166)",9,"[30530, 30536]",-263,0.8067734999999999
113,"(10274, 10274)",3,"[30860, 30860]",61,0.5137513
114,"(11171, 11171)",3,"[33551, 33551]",-487,0.6742775
115,"(11354, 11356)",9,"[34100, 34106]",62,0.9169341000000001
116,"(11363, 11367)",15,"[34127, 34139]",89,0.93704545
117,"(11448, 11448)",3,"[34382, 34382]",-313,0.78238875
118,"(11450, 11450)",3,"[34388, 34388]",-307,0.51557827
119,"(11592, 11592)",3,"[34814, 34814]",33,0.91360205
120,"(11827, 11827)",3,"[35519, 35519]",142,0.7365404000000001
