,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(84, 87)",12,"[290, 299]",35,0.99498874
1,"(339, 340)",6,"[1055, 1058]",800,0.5294073
2,"(735, 736)",6,"[2243, 2246]",-553,0.69874036
3,"(770, 770)",3,"[2348, 2348]",-451,0.72988725
4,"(902, 902)",3,"[2744, 2744]",-55,0.5583416
5,"(1199, 1199)",3,"[3635, 3635]",-98,0.5817680000000001
6,"(1211, 1211)",3,"[3671, 3671]",-62,0.6969605
7,"(1288, 1288)",3,"[3902, 3902]",169,0.5740363
8,"(1290, 1290)",3,"[3908, 3908]",175,0.55040157
9,"(1451, 1452)",6,"[4391, 4394]",-626,0.5411147
10,"(1635, 1635)",3,"[4943, 4943]",-77,0.6691967
11,"(1649, 1649)",3,"[4985, 4985]",-35,0.5333055
12,"(1668, 1669)",6,"[5042, 5045]",22,0.7635538000000001
13,"(1674, 1674)",3,"[5060, 5060]",40,0.59175426
14,"(1927, 1928)",6,"[5819, 5822]",136,0.8755791999999999
15,"(2474, 2475)",6,"[7460, 7463]",931,0.6953547
16,"(2587, 2589)",9,"[7799, 7805]",1270,0.86249745
17,"(2888, 2888)",3,"[8702, 8702]",-489,0.5111228
18,"(2932, 2935)",12,"[8834, 8843]",-348,0.9744427
19,"(3421, 3423)",9,"[10301, 10307]",-336,0.8082307
20,"(3733, 3736)",12,"[11237, 11246]",-69,0.83154535
21,"(3770, 3770)",3,"[11348, 11348]",33,0.5064939
22,"(3823, 3824)",6,"[11507, 11510]",125,0.7424098000000001
23,"(3839, 3839)",3,"[11555, 11555]",173,0.53240293
24,"(3873, 3874)",6,"[11657, 11660]",275,0.60279703
25,"(3940, 3944)",15,"[11858, 11870]",476,0.97504777
26,"(4216, 4216)",3,"[12686, 12686]",1304,0.60677695
27,"(4235, 4236)",6,"[12743, 12746]",-1333,0.7409114
28,"(4542, 4542)",3,"[13664, 13664]",-415,0.6369646
29,"(5026, 5026)",3,"[15116, 15116]",-182,0.60553324
30,"(5070, 5070)",3,"[15248, 15248]",-50,0.7453093000000001
31,"(5377, 5379)",9,"[16169, 16175]",-382,0.8850634000000001
32,"(5615, 5615)",3,"[16883, 16883]",-123,0.5659947
33,"(5671, 5671)",3,"[17051, 17051]",45,0.52544224
34,"(5692, 5692)",3,"[17114, 17114]",108,0.59255767
35,"(5694, 5697)",12,"[17120, 17129]",114,0.94547266
36,"(5717, 5718)",6,"[17189, 17192]",183,0.64151585
37,"(5735, 5736)",6,"[17243, 17246]",237,0.62239254
38,"(5829, 5829)",3,"[17525, 17525]",519,0.51108396
39,"(5883, 5886)",12,"[17687, 17696]",681,0.94169724
40,"(6021, 6021)",3,"[18101, 18101]",-554,0.6086018
41,"(6044, 6049)",18,"[18170, 18185]",-470,0.7469972
42,"(6149, 6151)",9,"[18485, 18491]",-164,0.84960604
43,"(6214, 6215)",6,"[18680, 18683]",25,0.61312693
44,"(6250, 6252)",9,"[18788, 18794]",133,0.89517826
45,"(6592, 6592)",3,"[19814, 19814]",3,0.57417524
46,"(6798, 6799)",6,"[20432, 20435]",199,0.76408184
47,"(6914, 6914)",3,"[20780, 20780]",-35,0.5499997
48,"(6940, 6941)",6,"[20858, 20861]",43,0.7492639
49,"(6956, 6957)",6,"[20906, 20909]",91,0.67033076
50,"(6989, 6990)",6,"[21005, 21008]",190,0.72528446
51,"(7030, 7033)",12,"[21128, 21137]",-262,0.85017586
52,"(7049, 7049)",3,"[21185, 21185]",-214,0.50869197
53,"(7137, 7139)",9,"[21449, 21455]",50,0.6522531
54,"(7171, 7172)",6,"[21551, 21554]",152,0.5955416
55,"(7256, 7257)",6,"[21806, 21809]",407,0.72870505
56,"(8455, 8455)",3,"[25403, 25403]",196,0.5509423000000001
57,"(8541, 8541)",3,"[25661, 25661]",-40,0.52760637
58,"(8560, 8561)",6,"[25718, 25721]",17,0.57003456
59,"(8633, 8634)",6,"[25937, 25940]",174,0.898602
60,"(8726, 8728)",9,"[26216, 26222]",-53,0.89263195
61,"(8753, 8753)",3,"[26297, 26297]",22,0.6647923000000001
62,"(8798, 8798)",3,"[26432, 26432]",157,0.5518295
63,"(8812, 8812)",3,"[26474, 26474]",199,0.61712885
64,"(9076, 9077)",6,"[27266, 27269]",39,0.9064859000000001
65,"(9185, 9186)",6,"[27593, 27596]",366,0.62163866
66,"(9513, 9515)",9,"[28577, 28583]",370,0.7337766
67,"(9563, 9563)",3,"[28727, 28727]",-468,0.5695219
68,"(9565, 9566)",6,"[28733, 28736]",-459,0.801315
69,"(9741, 9743)",9,"[29261, 29267]",66,0.9321024
70,"(9746, 9747)",6,"[29276, 29279]",81,0.727742
71,"(9759, 9765)",21,"[29315, 29333]",120,0.9519003
72,"(9781, 9781)",3,"[29381, 29381]",186,0.53661686
73,"(9866, 9868)",9,"[29636, 29642]",441,0.9112634000000001
74,"(10062, 10065)",12,"[30224, 30233]",-566,0.93257236
75,"(10273, 10274)",6,"[30857, 30860]",58,0.71402603
76,"(10973, 10973)",3,"[32957, 32957]",-1081,0.5236683
77,"(11106, 11107)",6,"[33356, 33359]",-679,0.6278236999999999
78,"(11337, 11338)",6,"[34049, 34052]",11,0.57139176
79,"(11354, 11357)",12,"[34100, 34109]",62,0.96793026
80,"(11398, 11398)",3,"[34232, 34232]",194,0.60844004
81,"(11464, 11464)",3,"[34430, 34430]",-265,0.54069877
82,"(11563, 11563)",3,"[34727, 34727]",32,0.50430536
83,"(11593, 11593)",3,"[34817, 34817]",36,0.6307424
84,"(11617, 11618)",6,"[34889, 34892]",108,0.84046376
85,"(12009, 12010)",6,"[36065, 36068]",-203,0.7731591999999999
86,"(12058, 12058)",3,"[36212, 36212]",-59,0.57330483
87,"(12072, 12074)",9,"[36254, 36260]",-11,0.89346814
88,"(12091, 12091)",3,"[36311, 36311]",40,0.5387081
89,"(12255, 12255)",3,"[36803, 36803]",532,0.5349973000000001
90,"(12289, 12289)",3,"[36905, 36905]",634,0.59719706
91,"(12306, 12308)",9,"[36956, 36962]",685,0.67925394
92,"(12432, 12434)",9,"[37334, 37340]",-558,0.7441451
93,"(12484, 12484)",3,"[37490, 37490]",-408,0.5349184
94,"(12660, 12661)",6,"[38018, 38021]",120,0.9342577
95,"(12793, 12794)",6,"[38417, 38420]",519,0.6299632
96,"(13141, 13141)",3,"[39461, 39461]",217,0.6436735
97,"(13320, 13320)",3,"[39998, 39998]",-419,0.557653
98,"(13453, 13453)",3,"[40397, 40397]",-20,0.5377269
99,"(13456, 13456)",3,"[40406, 40406]",-11,0.5706137
100,"(13880, 13880)",3,"[41678, 41678]",1261,0.5738774999999999
101,"(13951, 13956)",18,"[41891, 41906]",-1267,0.94176555
102,"(13975, 13979)",15,"[41963, 41975]",-1198,0.9351934999999999
