,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(84, 86)",9,"[290, 296]",35,0.9948790999999999
1,"(134, 134)",3,"[440, 440]",185,0.8180225
2,"(145, 145)",3,"[473, 473]",218,0.9841540999999999
3,"(232, 232)",3,"[734, 734]",479,0.78196883
4,"(339, 339)",3,"[1055, 1055]",800,0.52874935
5,"(697, 697)",3,"[2129, 2129]",-670,0.89727485
6,"(768, 768)",3,"[2342, 2342]",-457,0.6784791
7,"(1066, 1067)",6,"[3236, 3239]",437,0.77057093
8,"(1199, 1199)",3,"[3635, 3635]",-98,0.8951515999999999
9,"(1210, 1212)",9,"[3668, 3674]",-59,0.99109685
10,"(1251, 1251)",3,"[3791, 3791]",58,0.5560716
11,"(1290, 1290)",3,"[3908, 3908]",175,0.8807450000000001
12,"(1609, 1609)",3,"[4865, 4865]",-155,0.6434686
13,"(1650, 1650)",3,"[4988, 4988]",-32,0.6757484
14,"(1673, 1675)",9,"[5057, 5063]",37,0.9841271999999999
15,"(1678, 1679)",6,"[5072, 5075]",52,0.7852647
16,"(1723, 1723)",3,"[5207, 5207]",187,0.6424089
17,"(2588, 2588)",3,"[7802, 7802]",1273,0.6143526999999999
18,"(2641, 2641)",3,"[7961, 7961]",-1230,0.9355959999999999
19,"(2767, 2767)",3,"[8339, 8339]",-852,0.9095815
20,"(2898, 2899)",6,"[8732, 8735]",-456,0.98242295
21,"(2932, 2934)",9,"[8834, 8840]",-351,0.96563184
22,"(3031, 3032)",6,"[9131, 9134]",-57,0.9573937
23,"(3058, 3058)",3,"[9212, 9212]",21,0.94531316
24,"(3083, 3084)",6,"[9287, 9290]",96,0.97365856
25,"(3290, 3292)",9,"[9908, 9914]",-14,0.94072294
26,"(3364, 3364)",3,"[10130, 10130]",202,0.70442754
27,"(3421, 3423)",9,"[10301, 10307]",-336,0.9886379999999999
28,"(3519, 3519)",3,"[10595, 10595]",-48,0.5273293000000001
29,"(3608, 3608)",3,"[10862, 10862]",219,0.573178
30,"(3683, 3683)",3,"[11087, 11087]",-228,0.5423935000000001
31,"(3711, 3711)",3,"[11171, 11171]",-144,0.78459424
32,"(3732, 3732)",3,"[11234, 11234]",-81,0.52164185
33,"(3736, 3736)",3,"[11246, 11246]",-69,0.5175012
