,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(13, 13)",3,"[77, 77]",-178,0.5207111
1,"(83, 86)",12,"[287, 296]",32,0.9999944
2,"(134, 134)",3,"[440, 440]",185,0.6119873
3,"(182, 182)",3,"[584, 584]",329,0.5155516
4,"(206, 206)",3,"[656, 656]",401,0.60263705
5,"(339, 340)",6,"[1055, 1058]",800,0.63651896
6,"(551, 551)",3,"[1691, 1691]",-1108,0.5854965999999999
7,"(708, 708)",3,"[2162, 2162]",-637,0.64474386
8,"(710, 710)",3,"[2168, 2168]",-631,0.6379663000000001
9,"(733, 736)",12,"[2237, 2246]",-553,0.9661844999999999
10,"(757, 757)",3,"[2309, 2309]",-490,0.66317356
11,"(769, 770)",6,"[2345, 2348]",-451,0.6935
12,"(806, 806)",3,"[2456, 2456]",-343,0.68943757
13,"(833, 833)",3,"[2537, 2537]",-262,0.5029246
14,"(876, 876)",3,"[2666, 2666]",-133,0.82713974
15,"(1198, 1200)",9,"[3632, 3638]",-95,0.7675498000000001
16,"(1211, 1212)",6,"[3671, 3674]",-59,0.6907726
17,"(1290, 1291)",6,"[3908, 3911]",175,0.9039621999999999
18,"(1441, 1441)",3,"[4361, 4361]",628,0.89077073
19,"(1632, 1632)",3,"[4934, 4934]",-86,0.58054984
20,"(1635, 1635)",3,"[4943, 4943]",-77,0.6405435
21,"(1647, 1647)",3,"[4979, 4979]",-41,0.5520045
22,"(1649, 1649)",3,"[4985, 4985]",-35,0.8888464
23,"(1667, 1669)",9,"[5039, 5045]",19,0.8385530999999999
24,"(1675, 1675)",3,"[5063, 5063]",43,0.7253388000000001
25,"(1709, 1709)",3,"[5165, 5165]",145,0.94446653
26,"(1738, 1738)",3,"[5252, 5252]",232,0.71853316
27,"(1913, 1913)",3,"[5777, 5777]",94,0.6888379
28,"(1928, 1929)",6,"[5822, 5825]",139,0.9556743000000001
29,"(1985, 1985)",3,"[5993, 5993]",310,0.61961085
30,"(2257, 2257)",3,"[6809, 6809]",280,0.82821965
31,"(2291, 2291)",3,"[6911, 6911]",382,0.7551548
32,"(2412, 2412)",3,"[7274, 7274]",745,0.53107005
33,"(2474, 2474)",3,"[7460, 7460]",931,0.86186945
34,"(2587, 2588)",6,"[7799, 7802]",1270,0.99200624
35,"(2646, 2646)",3,"[7976, 7976]",-1215,0.6900864999999999
36,"(2676, 2676)",3,"[8066, 8066]",-1125,0.8429097
37,"(2687, 2687)",3,"[8099, 8099]",-1092,0.5437133000000001
38,"(2737, 2737)",3,"[8249, 8249]",-942,0.875726
39,"(2885, 2886)",6,"[8693, 8696]",-495,0.8597558000000001
40,"(2932, 2934)",9,"[8834, 8840]",-351,0.99906474
41,"(3032, 3032)",3,"[9134, 9134]",-57,0.6432879
42,"(3060, 3060)",3,"[9218, 9218]",27,0.66798717
43,"(3091, 3091)",3,"[9311, 9311]",120,0.6187176
44,"(3207, 3207)",3,"[9659, 9659]",-234,0.5191190999999999
45,"(3291, 3291)",3,"[9911, 9911]",-17,0.9132981
46,"(3364, 3364)",3,"[10130, 10130]",202,0.5455999
47,"(3367, 3367)",3,"[10139, 10139]",211,0.5149178
48,"(3421, 3424)",12,"[10301, 10310]",-333,0.99147683
49,"(3474, 3474)",3,"[10460, 10460]",-183,0.7006856
50,"(3606, 3606)",3,"[10856, 10856]",213,0.5786661999999999
51,"(3636, 3636)",3,"[10946, 10946]",303,0.63714826
52,"(3669, 3669)",3,"[11045, 11045]",-270,0.7270631999999999
53,"(3732, 3735)",12,"[11234, 11243]",-72,0.916383
54,"(3769, 3769)",3,"[11345, 11345]",30,0.677232
55,"(3771, 3771)",3,"[11351, 11351]",-31,0.6228686
56,"(3823, 3824)",6,"[11507, 11510]",125,0.8314280000000001
57,"(3839, 3840)",6,"[11555, 11558]",173,0.7966458000000001
58,"(3939, 3943)",15,"[11855, 11867]",473,0.9967870999999999
59,"(3956, 3957)",6,"[11906, 11909]",524,0.54911155
60,"(3993, 3993)",3,"[12017, 12017]",635,0.5322119000000001
61,"(4019, 4020)",6,"[12095, 12098]",713,0.895978
62,"(4216, 4216)",3,"[12686, 12686]",1304,0.80493927
