start,stop,center,length,max_score
9902.0,9911.0,9907.0,10.0,0.99255437
10187.0,10187.0,10187.0,1.0,0.97645026
10544.0,10544.0,10544.0,1.0,0.7346895
10622.0,10628.0,10625.0,7.0,0.63837767
16160.0,16166.0,16163.0,7.0,0.99168396
16238.0,16238.0,16238.0,1.0,0.5702331
16589.0,16589.0,16589.0,1.0,0.972113
20765.0,20765.0,20765.0,1.0,0.8166097
20771.0,20780.0,20776.0,10.0,0.9898259
21182.0,21182.0,21182.0,1.0,0.84476435
21272.0,21272.0,21272.0,1.0,0.7308062
50201.0,50204.0,50203.0,4.0,0.98274326
50726.0,50726.0,50726.0,1.0,0.8178605
51125.0,51125.0,51125.0,1.0,0.6270944
52013.0,52013.0,52013.0,1.0,0.7189782
52490.0,52490.0,52490.0,1.0,0.9431674
52982.0,52985.0,52984.0,4.0,0.9768891
53216.0,53216.0,53216.0,1.0,0.5623086
53372.0,53372.0,53372.0,1.0,0.7676835
54725.0,54728.0,54727.0,4.0,0.97118604
54965.0,54965.0,54965.0,1.0,0.77118856
56150.0,56150.0,56150.0,1.0,0.69993424
56918.0,56918.0,56918.0,1.0,0.7440789
59540.0,59540.0,59540.0,1.0,0.56686014
59621.0,59621.0,59621.0,1.0,0.8318481
59627.0,59630.0,59629.0,4.0,0.9779547
60032.0,60032.0,60032.0,1.0,0.90832937
60314.0,60314.0,60314.0,1.0,0.550257
60830.0,60830.0,60830.0,1.0,0.5711119
62240.0,62240.0,62240.0,1.0,0.79472023
63314.0,63314.0,63314.0,1.0,0.5243439
63503.0,63503.0,63503.0,1.0,0.831436
78671.0,78671.0,78671.0,1.0,0.8155976
78830.0,78830.0,78830.0,1.0,0.98089397
83522.0,83522.0,83522.0,1.0,0.50587237
83582.0,83588.0,83585.0,7.0,0.99360317
111350.0,111350.0,111350.0,1.0,0.96909225
111803.0,111806.0,111805.0,4.0,0.9042919
111815.0,111815.0,111815.0,1.0,0.7439652
111950.0,111950.0,111950.0,1.0,0.66932523
112043.0,112043.0,112043.0,1.0,0.83968055
112541.0,112547.0,112544.0,7.0,0.97244745
113351.0,113357.0,113354.0,7.0,0.9814248
113438.0,113438.0,113438.0,1.0,0.6585154
117629.0,117629.0,117629.0,1.0,0.9551327
117725.0,117725.0,117725.0,1.0,0.5028417
118823.0,118823.0,118823.0,1.0,0.8470614
120152.0,120158.0,120155.0,7.0,0.98739827
120188.0,120188.0,120188.0,1.0,0.95266813
120368.0,120368.0,120368.0,1.0,0.91921204
134684.0,134684.0,134684.0,1.0,0.8567964
134765.0,134768.0,134767.0,4.0,0.9831517
135152.0,135152.0,135152.0,1.0,0.56841916
135272.0,135272.0,135272.0,1.0,0.8547903
135539.0,135539.0,135539.0,1.0,0.89981365
136367.0,136367.0,136367.0,1.0,0.5882926
136490.0,136490.0,136490.0,1.0,0.92193395
136529.0,136529.0,136529.0,1.0,0.7840603
136814.0,136817.0,136816.0,4.0,0.9897966
137081.0,137087.0,137084.0,7.0,0.9654168
138659.0,138659.0,138659.0,1.0,0.94816977
138809.0,138809.0,138809.0,1.0,0.98846626
139613.0,139613.0,139613.0,1.0,0.64965415
139685.0,139685.0,139685.0,1.0,0.7900869
142604.0,142604.0,142604.0,1.0,0.9562494
142610.0,142610.0,142610.0,1.0,0.9264121
142829.0,142829.0,142829.0,1.0,0.7797258
146330.0,146330.0,146330.0,1.0,0.95040864
146336.0,146336.0,146336.0,1.0,0.54975384
146759.0,146759.0,146759.0,1.0,0.9147461
147917.0,147923.0,147920.0,7.0,0.9888024
160106.0,160112.0,160109.0,7.0,0.9924744
160640.0,160640.0,160640.0,1.0,0.81719935
160790.0,160790.0,160790.0,1.0,0.6054686
161135.0,161141.0,161138.0,7.0,0.99109685
161780.0,161780.0,161780.0,1.0,0.51268965
161858.0,161864.0,161861.0,7.0,0.9896207
161876.0,161876.0,161876.0,1.0,0.9487588
173468.0,173468.0,173468.0,1.0,0.53868234
174017.0,174017.0,174017.0,1.0,0.6438238
174491.0,174491.0,174491.0,1.0,0.7704263
174803.0,174803.0,174803.0,1.0,0.91058433
178334.0,178337.0,178336.0,4.0,0.97166437
178436.0,178436.0,178436.0,1.0,0.5878303
179273.0,179276.0,179275.0,4.0,0.9017112
185753.0,185753.0,185753.0,1.0,0.9694155
185987.0,185987.0,185987.0,1.0,0.60041296
185993.0,185993.0,185993.0,1.0,0.8269162
183926.0,183926.0,183926.0,1.0,0.68719035
184226.0,184229.0,184228.0,4.0,0.9590572
184235.0,184235.0,184235.0,1.0,0.7600454
184424.0,184424.0,184424.0,1.0,0.7947766
184775.0,184775.0,184775.0,1.0,0.9045535
185096.0,185102.0,185099.0,7.0,0.9872012
185264.0,185267.0,185266.0,4.0,0.88947195
185387.0,185387.0,185387.0,1.0,0.81084293
188684.0,188684.0,188684.0,1.0,0.50132126
188693.0,188699.0,188696.0,7.0,0.9910685
189785.0,189785.0,189785.0,1.0,0.8669582
189791.0,189791.0,189791.0,1.0,0.7233373
213812.0,213818.0,213815.0,7.0,0.9087892
214130.0,214130.0,214130.0,1.0,0.7422112
216977.0,216977.0,216977.0,1.0,0.8497947
217031.0,217037.0,217034.0,7.0,0.99294245
217229.0,217229.0,217229.0,1.0,0.60894793
218267.0,218267.0,218267.0,1.0,0.73680073
219119.0,219119.0,219119.0,1.0,0.56374335
219857.0,219857.0,219857.0,1.0,0.9575433
220127.0,220127.0,220127.0,1.0,0.9547491
220280.0,220280.0,220280.0,1.0,0.57058555
220295.0,220295.0,220295.0,1.0,0.508756
220607.0,220607.0,220607.0,1.0,0.8634745
220613.0,220613.0,220613.0,1.0,0.64946866
221138.0,221138.0,221138.0,1.0,0.51763415
221144.0,221144.0,221144.0,1.0,0.70074075
221558.0,221561.0,221560.0,4.0,0.7589593
221813.0,221813.0,221813.0,1.0,0.5353435
229838.0,229838.0,229838.0,1.0,0.6860107
229853.0,229853.0,229853.0,1.0,0.51959914
229913.0,229913.0,229913.0,1.0,0.73274845
229985.0,229985.0,229985.0,1.0,0.52371186
230042.0,230042.0,230042.0,1.0,0.615894
230129.0,230129.0,230129.0,1.0,0.6430701
230858.0,230864.0,230861.0,7.0,0.99176323
231077.0,231077.0,231077.0,1.0,0.7721277
231083.0,231083.0,231083.0,1.0,0.6481525
231674.0,231674.0,231674.0,1.0,0.80299366
232070.0,232076.0,232073.0,7.0,0.98210424
232562.0,232568.0,232565.0,7.0,0.9928732
233312.0,233312.0,233312.0,1.0,0.87883973
233471.0,233471.0,233471.0,1.0,0.9162722
234143.0,234152.0,234148.0,10.0,0.9649088
234392.0,234392.0,234392.0,1.0,0.59770566
234500.0,234503.0,234502.0,4.0,0.9818126
234578.0,234581.0,234580.0,4.0,0.7499309
234647.0,234647.0,234647.0,1.0,0.7296769
234746.0,234746.0,234746.0,1.0,0.5548252
235352.0,235358.0,235355.0,7.0,0.82556623
235388.0,235391.0,235390.0,4.0,0.9740189
235493.0,235493.0,235493.0,1.0,0.83045083
239441.0,239447.0,239444.0,7.0,0.8935192
240554.0,240554.0,240554.0,1.0,0.5316442
240836.0,240842.0,240839.0,7.0,0.99160016
241055.0,241055.0,241055.0,1.0,0.51291704
241124.0,241124.0,241124.0,1.0,0.7698226
241481.0,241481.0,241481.0,1.0,0.8640136
242183.0,242183.0,242183.0,1.0,0.8907351
243086.0,243086.0,243086.0,1.0,0.8419107
243317.0,243317.0,243317.0,1.0,0.6805868
243410.0,243413.0,243412.0,4.0,0.8554013
244607.0,244619.0,244613.0,13.0,0.99142903
244763.0,244763.0,244763.0,1.0,0.5392558
244814.0,244814.0,244814.0,1.0,0.87492603
245435.0,245435.0,245435.0,1.0,0.9360161
245471.0,245471.0,245471.0,1.0,0.7395987
245534.0,245534.0,245534.0,1.0,0.94749576
245921.0,245921.0,245921.0,1.0,0.93516177
246968.0,246968.0,246968.0,1.0,0.5910125
246974.0,246974.0,246974.0,1.0,0.67450273
254261.0,254261.0,254261.0,1.0,0.743014
254270.0,254270.0,254270.0,1.0,0.96978855
255680.0,255680.0,255680.0,1.0,0.68463296
255686.0,255686.0,255686.0,1.0,0.7354467
255839.0,255839.0,255839.0,1.0,0.9343169
265574.0,265583.0,265579.0,10.0,0.9918105
265913.0,265913.0,265913.0,1.0,0.5118463
266570.0,266570.0,266570.0,1.0,0.85517186
266630.0,266630.0,266630.0,1.0,0.78597254
292295.0,292301.0,292298.0,7.0,0.9886262
292493.0,292493.0,292493.0,1.0,0.90366226
292685.0,292685.0,292685.0,1.0,0.76134366
312329.0,312329.0,312329.0,1.0,0.8164661
312392.0,312392.0,312392.0,1.0,0.7462163
312398.0,312398.0,312398.0,1.0,0.5739673
