start,stop,center,length,max_score
9902.0,9911.0,9907.0,10.0,0.99999976
9956.0,9956.0,9956.0,1.0,0.6637301
10124.0,10124.0,10124.0,1.0,0.5938045
10139.0,10139.0,10139.0,1.0,0.94876456
10529.0,10529.0,10529.0,1.0,0.7552674
10586.0,10586.0,10586.0,1.0,0.9502631
10640.0,10640.0,10640.0,1.0,0.6493184
16160.0,16169.0,16165.0,10.0,0.9999379
16229.0,16232.0,16231.0,4.0,0.99069244
16238.0,16238.0,16238.0,1.0,0.9828613
16283.0,16283.0,16283.0,1.0,0.79134184
16445.0,16445.0,16445.0,1.0,0.6602295
16589.0,16589.0,16589.0,1.0,0.9775528
16670.0,16670.0,16670.0,1.0,0.986379
16787.0,16787.0,16787.0,1.0,0.9852889
16874.0,16880.0,16877.0,7.0,0.81581503
20771.0,20780.0,20776.0,10.0,0.9999722
20786.0,20786.0,20786.0,1.0,0.9785709
21125.0,21125.0,21125.0,1.0,0.9996346
21131.0,21131.0,21131.0,1.0,0.9910649
21179.0,21182.0,21181.0,4.0,0.9509996
21272.0,21272.0,21272.0,1.0,0.7160242
50330.0,50336.0,50333.0,7.0,0.99936575
50450.0,50450.0,50450.0,1.0,0.5743847
50606.0,50606.0,50606.0,1.0,0.7983253
50615.0,50615.0,50615.0,1.0,0.6696809
50786.0,50786.0,50786.0,1.0,0.56856304
51281.0,51281.0,51281.0,1.0,0.8981806
51323.0,51323.0,51323.0,1.0,0.83820623
51536.0,51536.0,51536.0,1.0,0.84390956
51908.0,51908.0,51908.0,1.0,0.957739
52496.0,52496.0,52496.0,1.0,0.7919193
52634.0,52634.0,52634.0,1.0,0.5211243
52682.0,52682.0,52682.0,1.0,0.9655231
53039.0,53039.0,53039.0,1.0,0.9940784
53369.0,53369.0,53369.0,1.0,0.72858953
53594.0,53594.0,53594.0,1.0,0.58500206
53846.0,53846.0,53846.0,1.0,0.6483553
54419.0,54419.0,54419.0,1.0,0.63450307
54728.0,54728.0,54728.0,1.0,0.68822885
54950.0,54950.0,54950.0,1.0,0.9671748
55943.0,55943.0,55943.0,1.0,0.5340612
56147.0,56150.0,56149.0,4.0,0.83575696
56186.0,56195.0,56191.0,10.0,0.99158305
56264.0,56267.0,56266.0,4.0,0.9992331
56441.0,56441.0,56441.0,1.0,0.7708315
56447.0,56447.0,56447.0,1.0,0.96720016
56498.0,56498.0,56498.0,1.0,0.98783755
56576.0,56576.0,56576.0,1.0,0.92275846
57326.0,57326.0,57326.0,1.0,0.94185024
59471.0,59471.0,59471.0,1.0,0.55404276
59621.0,59627.0,59624.0,7.0,0.99999464
59639.0,59639.0,59639.0,1.0,0.5590786
59708.0,59708.0,59708.0,1.0,0.81342655
59822.0,59822.0,59822.0,1.0,0.6984223
59828.0,59828.0,59828.0,1.0,0.8801833
60266.0,60266.0,60266.0,1.0,0.65598327
60308.0,60314.0,60311.0,7.0,0.99990726
60395.0,60395.0,60395.0,1.0,0.5864006
61406.0,61406.0,61406.0,1.0,0.51665914
61496.0,61496.0,61496.0,1.0,0.74988514
61622.0,61622.0,61622.0,1.0,0.8698245
61865.0,61868.0,61867.0,4.0,0.80823493
62348.0,62348.0,62348.0,1.0,0.81071895
62612.0,62612.0,62612.0,1.0,0.6136108
62663.0,62663.0,62663.0,1.0,0.73690164
62693.0,62693.0,62693.0,1.0,0.8586823
62744.0,62744.0,62744.0,1.0,0.87018216
62972.0,62975.0,62974.0,4.0,0.75651157
63185.0,63185.0,63185.0,1.0,0.9759361
63263.0,63263.0,63263.0,1.0,0.6305928
63311.0,63314.0,63313.0,4.0,0.9797602
63443.0,63443.0,63443.0,1.0,0.9463942
63488.0,63488.0,63488.0,1.0,0.5306249
63497.0,63497.0,63497.0,1.0,0.71714807
63503.0,63503.0,63503.0,1.0,0.68463534
67205.0,67205.0,67205.0,1.0,0.9752778
67355.0,67361.0,67358.0,7.0,0.99507767
67394.0,67394.0,67394.0,1.0,0.68914765
67520.0,67520.0,67520.0,1.0,0.71209985
78827.0,78827.0,78827.0,1.0,0.61525375
78872.0,78872.0,78872.0,1.0,0.92183167
