start,stop,center,length,max_score
9902.0,9908.0,9905.0,7.0,0.985067
10067.0,10067.0,10067.0,1.0,0.6174592
10187.0,10187.0,10187.0,1.0,0.660689
10415.0,10415.0,10415.0,1.0,0.57150584
10514.0,10514.0,10514.0,1.0,0.6496856
10544.0,10550.0,10547.0,7.0,0.9301531
10616.0,10622.0,10619.0,7.0,0.9153809
16160.0,16160.0,16160.0,1.0,0.53950685
16166.0,16166.0,16166.0,1.0,0.5155753
16388.0,16388.0,16388.0,1.0,0.5321535
16505.0,16508.0,16507.0,4.0,0.93617946
16589.0,16589.0,16589.0,1.0,0.94182837
16841.0,16841.0,16841.0,1.0,0.81272185
16847.0,16847.0,16847.0,1.0,0.75409466
16877.0,16877.0,16877.0,1.0,0.9636199
17033.0,17033.0,17033.0,1.0,0.9397317
17039.0,17039.0,17039.0,1.0,0.8935664
17117.0,17123.0,17120.0,7.0,0.9376137
20765.0,20765.0,20765.0,1.0,0.8890951
20771.0,20771.0,20771.0,1.0,0.97256154
20777.0,20780.0,20779.0,4.0,0.9600419
20810.0,20810.0,20810.0,1.0,0.9776234
20816.0,20816.0,20816.0,1.0,0.5416282
20888.0,20888.0,20888.0,1.0,0.8632257
21122.0,21128.0,21125.0,7.0,0.89893097
21176.0,21176.0,21176.0,1.0,0.8402464
21182.0,21182.0,21182.0,1.0,0.57347226
50207.0,50207.0,50207.0,1.0,0.7181806
50246.0,50246.0,50246.0,1.0,0.6879093
50270.0,50270.0,50270.0,1.0,0.52681524
50336.0,50336.0,50336.0,1.0,0.5779705
51647.0,51647.0,51647.0,1.0,0.94462603
52013.0,52016.0,52015.0,4.0,0.9016034
52118.0,52118.0,52118.0,1.0,0.70610374
52385.0,52385.0,52385.0,1.0,0.9503528
52391.0,52391.0,52391.0,1.0,0.92743206
52793.0,52793.0,52793.0,1.0,0.8054973
52985.0,52985.0,52985.0,1.0,0.5778827
52991.0,52991.0,52991.0,1.0,0.53276944
53267.0,53270.0,53269.0,4.0,0.6963513
53372.0,53372.0,53372.0,1.0,0.9906122
54023.0,54023.0,54023.0,1.0,0.5685243
54089.0,54089.0,54089.0,1.0,0.6070563
54590.0,54590.0,54590.0,1.0,0.5390693
54722.0,54722.0,54722.0,1.0,0.5709266
56030.0,56030.0,56030.0,1.0,0.9528429
56189.0,56189.0,56189.0,1.0,0.82445836
56231.0,56231.0,56231.0,1.0,0.85387963
56579.0,56579.0,56579.0,1.0,0.7695576
56693.0,56696.0,56695.0,4.0,0.88165176
56978.0,56978.0,56978.0,1.0,0.73489505
57173.0,57173.0,57173.0,1.0,0.6560521
59471.0,59471.0,59471.0,1.0,0.6640043
59621.0,59627.0,59624.0,7.0,0.99094087
60506.0,60506.0,60506.0,1.0,0.78043276
60767.0,60767.0,60767.0,1.0,0.91088474
61685.0,61685.0,61685.0,1.0,0.8705947
61853.0,61856.0,61855.0,4.0,0.93733245
62132.0,62132.0,62132.0,1.0,0.8496396
62138.0,62138.0,62138.0,1.0,0.86798304
62204.0,62204.0,62204.0,1.0,0.52282023
62591.0,62591.0,62591.0,1.0,0.8405048
62675.0,62675.0,62675.0,1.0,0.6748865
63236.0,63236.0,63236.0,1.0,0.5251681
63314.0,63314.0,63314.0,1.0,0.66518855
63488.0,63488.0,63488.0,1.0,0.58665335
67517.0,67517.0,67517.0,1.0,0.91609013
67568.0,67568.0,67568.0,1.0,0.93742514
67658.0,67658.0,67658.0,1.0,0.5020084
78665.0,78665.0,78665.0,1.0,0.81887597
78713.0,78713.0,78713.0,1.0,0.6731438
78782.0,78782.0,78782.0,1.0,0.8093611
78824.0,78830.0,78827.0,7.0,0.987112
79193.0,79193.0,79193.0,1.0,0.63855374
79604.0,79604.0,79604.0,1.0,0.56805915
79697.0,79697.0,79697.0,1.0,0.5037493
79718.0,79718.0,79718.0,1.0,0.841505
83423.0,83423.0,83423.0,1.0,0.5107494
83582.0,83588.0,83585.0,7.0,0.9925575
83654.0,83654.0,83654.0,1.0,0.5237454
83879.0,83879.0,83879.0,1.0,0.86080486
111488.0,111488.0,111488.0,1.0,0.6783408
111560.0,111560.0,111560.0,1.0,0.9390083
111602.0,111602.0,111602.0,1.0,0.55255413
112034.0,112034.0,112034.0,1.0,0.6001108
112274.0,112274.0,112274.0,1.0,0.5740423
112541.0,112541.0,112541.0,1.0,0.67746484
112547.0,112547.0,112547.0,1.0,0.70255345
112730.0,112730.0,112730.0,1.0,0.5948327
113090.0,113090.0,113090.0,1.0,0.5016205
113096.0,113096.0,113096.0,1.0,0.61779386
113129.0,113129.0,113129.0,1.0,0.9786734
113168.0,113174.0,113171.0,7.0,0.7259846
117629.0,117632.0,117631.0,4.0,0.91888374
117722.0,117728.0,117725.0,7.0,0.95812243
118355.0,118355.0,118355.0,1.0,0.90545297
118496.0,118496.0,118496.0,1.0,0.9852356
120152.0,120158.0,120155.0,7.0,0.97901946
120365.0,120365.0,120365.0,1.0,0.5682856
120377.0,120377.0,120377.0,1.0,0.51170856
120425.0,120425.0,120425.0,1.0,0.5031984
120473.0,120473.0,120473.0,1.0,0.5864529
120536.0,120536.0,120536.0,1.0,0.81586814
121469.0,121469.0,121469.0,1.0,0.5676
121556.0,121556.0,121556.0,1.0,0.66181004
121703.0,121703.0,121703.0,1.0,0.59135157
121802.0,121802.0,121802.0,1.0,0.6891379
121844.0,121844.0,121844.0,1.0,0.6362989
134681.0,134684.0,134683.0,4.0,0.65581405
134765.0,134768.0,134767.0,4.0,0.987694
